"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",117,107,8,1,1
,,,,,
"URBANA (036)",1797,1279,209,134,175
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",13,,,2,11
"Profes., científicos e intelectuales (038)",261,76,71,91,23
"Técnicos de nivel medio y trab. asimilados (039)",60,30,3,6,21
"Jefes y empleados de oficina (040)",89,13,6,4,66
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",257,242,13,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (042)",389,364,25,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",115,102,9,2,2
"Obreros construc.,conf.,papel, fab., instr. (044)",113,67,30,9,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",435,349,45,17,24
"Otra (046)",20,,,,20
"Ocupación no especificada (047)",45,36,7,2,
"Hombres (048)",1098,732,143,99,124
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",11,,,2,9
"Profes., científicos e intelectuales (050)",163,43,48,61,11
"Técnicos de nivel medio y trab. asimilados (051)",41,22,3,6,10
"Jefes y empleados de oficina (052)",61,8,4,3,46
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",71,69,,1,1
"Agricult.trabaj.calif.agrop.y pesqueros (054)",290,271,19,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",97,88,6,2,1
"Obreros construc.,conf.,papel, fab., instr. (056)",108,66,26,9,7
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",217,150,33,14,20
"Otra (058)",19,,,,19
"Ocupación no especificada (059)",20,15,4,1,
"Mujeres (060)",699,547,66,35,51
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",2,,,,2
"Profes., científicos e intelectuales (062)",98,33,23,30,12
"Técnicos de nivel medio y trab. asimilados (063)",19,8,,,11
"Jefes y empleados de oficina (064)",28,5,2,1,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",186,173,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",99,93,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",18,14,3,,1
"Obreros construc.,conf.,papel, fab., instr. (068)",5,1,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",218,199,12,3,4
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",25,21,3,1,
,,,,,
"RURAL (072)",7331,6708,353,154,116
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",12,,,,12
"Profes., científicos e intelectuales (074)",197,82,61,45,9
"Técnicos de nivel medio y trab. asimilados (075)",25,16,3,2,4
"Jefes y empleados de oficina (076)",46,10,3,2,31
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",147,134,7,1,5
"Agricult.trabaj.calif.agrop.y pesqueros (078)",3759,3683,75,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",257,230,14,12,1
"Obreros construc.,conf.,papel, fab., instr. (080)",257,189,37,25,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",2462,2210,144,61,47
"Ocupación no especificada (083)",169,154,9,5,1
"Hombres (084)",4735,4192,300,141,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",9,,,,9
"Profes., científicos e intelectuales (086)",150,55,51,40,4
"Técnicos de nivel medio y trab. asimilados (087)",20,12,3,2,3
"Jefes y empleados de oficina (088)",45,10,3,1,31
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",64,56,5,,3
"Agricult.trabaj.calif.agrop.y pesqueros (090)",2849,2784,64,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",225,199,13,12,1
"Obreros construc.,conf.,papel, fab., instr. (092)",250,183,37,24,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1046,825,120,56,45
"Ocupación no especificada (095)",77,68,4,5,
"Mujeres (096)",2596,2516,53,13,14
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,,,3
"Profes., científicos e intelectuales (098)",47,27,10,5,5
"Técnicos de nivel medio y trab. asimilados (099)",5,4,,,1
"Jefes y empleados de oficina (100)",1,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",83,78,2,1,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",910,899,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",32,31,1,,
"Obreros construc.,conf.,papel, fab., instr. (104)",7,6,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1416,1385,24,5,2
"Ocupación no especificada (107)",92,86,5,,1
