"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (110)",19210,6167,2788,6942,325,1451,1537
"Agric., ganadería, caza y silvicultura (111)",3224,74,1848,770,98,434,
"Pesca (112)",14,5,5,4,,,
"Explotación de minas y canteras (113)",9,5,2,1,1,,
"Industrias manufactureras (114)",995,114,432,410,19,20,
"Suministro de electricidad, gas y agua (115)",17,16,1,,,,
"Construcción (116)",44,10,26,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",5808,1115,32,3748,116,797,
"Venta, mant.y rep. veh.autom y motoc. (118)",79,42,7,22,3,5,
"Comercio al por mayor (119)",329,127,11,132,10,49,
"Comercio al por menor (120)",5400,946,14,3594,103,743,
"Hoteles y restaurantes (121)",1891,538,119,1089,44,101,
"Trans., almac. y comunicaciones (122)",342,213,39,79,3,8,
"Intermediación financiera (123)",103,99,,2,,2,
"Activid.inmobil., empres. y alquileres (124)",689,540,42,92,10,5,
"Admin.pub. y defensa; p. segur soc.afil (125)",532,510,22,,,,
"Enseñanza (126)",1921,1806,,106,6,3,
"Servicios sociales y de salud (127)",581,493,5,76,5,2,
"Otras activ. serv.comun.soc y personales (128)",871,380,88,367,16,20,
"Hogares privados con servicio doméstico (129)",1537,,,,,,1537
"Organiz. y organos extraterritoriales (130)",1,1,,,,,
"Actividad economica no especificada (131)",631,248,127,190,7,59,
,,,,,,,
"RURAL (132)",11503,1090,5860,2923,591,803,236
"Agric., ganadería, caza y silvicultura (133)",8012,71,4975,1769,543,654,
"Pesca (134)",28,1,16,11,,,
"Explotación de minas y canteras (135)",16,3,11,,,2,
"Industrias manufactureras (136)",446,32,216,116,11,71,
"Suministro de electricidad, gas y agua (137)",18,8,10,,,,
"Construcción (138)",229,2,178,45,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",779,165,68,491,21,34,
"Venta, mant.y rep. veh.autom y motoc. (140)",78,17,19,36,6,,
"Comercio al por mayor (141)",87,28,28,27,2,2,
"Comercio al por menor (142)",614,120,21,428,13,32,
"Hoteles y restaurantes (143)",230,67,40,105,3,15,
"Trans., almac. y comunicaciones (144)",527,114,150,256,7,,
"Intermediación financiera (145)",13,13,,,,,
"Activid.inmobil., empres. y alquileres (146)",180,145,23,11,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",224,138,86,,,,
"Enseñanza (148)",203,172,,31,,,
"Servicios sociales y de salud (149)",61,58,,3,,,
"Otras activ. serv.comun.soc y personales (150)",167,57,33,67,,10,
"Hogares privados con servicio doméstico (151)",236,,,,,,236
"Actividad economica no especificada (153)",134,44,54,18,2,16,
"Hombres (154)",8392,660,4450,2271,526,472,13
"Agric., ganadería, caza y silvicultura (155)",6137,58,3659,1560,493,367,
"Pesca (156)",28,1,16,11,,,
"Explotación de minas y canteras (157)",15,2,11,,,2,
"Industrias manufactureras (158)",363,20,176,89,10,68,
"Suministro de electricidad, gas y agua (159)",16,6,10,,,,
"Construcción (160)",228,2,178,44,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",377,90,66,200,10,11,
"Venta, mant.y rep. veh.autom y motoc. (162)",71,11,19,35,6,,
"Comercio al por mayor (163)",60,17,28,14,,1,
"Comercio al por menor (164)",246,62,19,151,4,10,
"Hoteles y restaurantes (165)",80,31,17,27,1,4,
"Trans., almac. y comunicaciones (166)",501,100,143,251,7,,
"Intermediación financiera (167)",7,7,,,,,
"Activid.inmobil., empres. y alquileres (168)",140,106,23,10,,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",193,110,83,,,,
"Enseñanza (170)",79,60,,19,,,
"Servicios sociales y de salud (171)",11,11,,,,,
"Otras activ. serv.comun.soc y personales (172)",118,32,28,49,,9,
"Hogares privados con servicio doméstico (173)",13,,,,,,13
"Actividad economica no especificada (175)",86,24,40,11,1,10,
"Mujeres (176)",3111,430,1410,652,65,331,223
"Agric., ganadería, caza y silvicultura (177)",1875,13,1316,209,50,287,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",83,12,40,27,1,3,
"Suministro de electricidad, gas y agua (181)",2,2,,,,,
"Construcción (182)",1,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",402,75,2,291,11,23,
"Venta, mant.y rep. veh.autom y motoc. (184)",7,6,,1,,,
"Comercio al por mayor (185)",27,11,,13,2,1,
"Comercio al por menor (186)",368,58,2,277,9,22,
"Hoteles y restaurantes (187)",150,36,23,78,2,11,
"Trans., almac. y comunicaciones (188)",26,14,7,5,,,
"Intermediación financiera (189)",6,6,,,,,
"Activid.inmobil., empres. y alquileres (190)",40,39,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",31,28,3,,,,
"Enseñanza (192)",124,112,,12,,,
"Servicios sociales y de salud (193)",50,47,,3,,,
"Otras activ. serv.comun.soc y personales (194)",49,25,5,18,,1,
"Hogares privados con servicio doméstico (195)",223,,,,,,223
"Actividad economica no especificada (197)",48,20,14,7,1,6,
