"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",79,,,4,11,2,14,3,45
"Profes., científicos e intelectuales (038)",4040,,,,92,153,1101,224,2470
"Técnicos de nivel medio ytrab.asimilados (039)",1596,9,,66,278,210,618,159,256
"Jefes y empleados de oficina (040)",1471,1,,13,355,179,432,150,341
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",5607,133,4,1594,2535,387,442,223,289
"Agricult.trabaj. calif.agrop. y pesquros (042)",3562,208,2,1875,1204,81,62,39,91
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",2619,46,1,688,1255,175,236,80,138
"Obreros. construc., conf., papel, fab., instr (044)",4643,47,4,1196,2633,260,233,148,122
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",8167,493,22,3586,3316,284,204,121,141
"Otra (046)",202,,,,60,13,67,26,36
"Ocupación no especificada (047)",1725,58,1,494,753,97,121,69,132
"Hombres (048)",22644,501,28,6660,9266,1128,1928,812,2321
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",61,,,3,9,2,9,3,35
"Profes., científicos e intelectuales (050)",2043,,,,33,71,519,120,1300
"Técnicos de nivel medio ytrab.asimilados (051)",1008,3,,43,210,134,348,112,158
"Jefes y empleados de oficina (052)",694,1,,8,217,60,162,71,175
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",2625,29,3,682,1272,182,188,118,151
"Agricult.trabaj. calif.agrop. y pesquros (054)",3254,164,2,1716,1125,74,54,37,82
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",2172,35,1,573,1053,135,192,66,117
"Obreros. construc., conf., papel, fab., instr (056)",4559,44,4,1175,2593,259,224,145,115
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",5060,206,18,2202,2235,144,102,72,81
"Otra (058)",198,,,,59,13,66,25,35
"Ocupación no especificada (059)",970,19,,258,460,54,64,43,72
"Mujeres (060)",11067,494,6,2856,3226,713,1602,430,1740
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",18,,,1,2,,5,,10
"Profes., científicos e intelectuales (062)",1997,,,,59,82,582,104,1170
"Técnicos de nivel medio ytrab.asimilados (063)",588,6,,23,68,76,270,47,98
"Jefes y empleados de oficina (064)",777,,,5,138,119,270,79,166
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2982,104,1,912,1263,205,254,105,138
"Agricult.trabaj. calif.agrop. y pesquros (066)",308,44,,159,79,7,8,2,9
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",447,11,,115,202,40,44,14,21
"Obreros. construc., conf., papel, fab., instr (068)",84,3,,21,40,1,9,3,7
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3107,287,4,1384,1081,140,102,49,60
"Otra (070)",4,,,,1,,1,1,1
"Ocupación no especificada (071)",755,39,1,236,293,43,57,26,60
,,,,,,,,,
"RURAL (072)",28473,2926,36,17239,6931,274,538,122,407
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",16,,,1,3,,8,1,3
"Profes., científicos e intelectuales (074)",677,,,,82,62,217,35,281
"Técnicos de nivel medio ytrab.asimilados (075)",113,3,,8,16,11,54,5,16
"Jefes y empleados de oficina (076)",66,,,,28,4,24,1,9
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",653,41,1,301,244,20,29,10,7
"Agricult.trabaj. calif.agrop. y pesquros (078)",12248,1411,14,8104,2572,52,54,21,20
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",290,11,,114,108,15,28,4,10
"Obreros. construc., conf., papel, fab., instr (080)",498,7,1,159,244,24,28,15,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",13487,1387,19,8325,3542,79,76,25,34
"Otra (082)",7,,,,1,1,4,,1
"Ocupación no especificada (083)",418,66,1,227,91,6,16,5,6
"Hombres (084)",24672,2235,33,15224,6233,200,372,97,278
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",12,,,1,3,,7,,1
"Profes., científicos e intelectuales (086)",322,,,,8,11,120,18,165
"Técnicos de nivel medio ytrab.asimilados (087)",81,3,,8,13,9,32,4,12
"Jefes y empleados de oficina (088)",43,,,,20,3,14,,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",359,9,1,171,138,14,13,7,6
"Agricult.trabaj. calif.agrop. y pesquros (090)",11629,1215,14,7771,2490,48,50,21,20
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",250,7,,92,97,13,27,4,10
"Obreros. construc., conf., papel, fab., instr (092)",493,6,1,157,242,24,28,15,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",11319,978,17,6959,3174,71,64,23,33
"Otra (094)",7,,,,1,1,4,,1
"Ocupación no especificada (095)",157,17,,65,47,6,13,5,4
"Mujeres (096)",3801,691,3,2015,698,74,166,25,129
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",4,,,,,,1,1,2
"Profes., científicos e intelectuales (098)",355,,,,74,51,97,17,116
"Técnicos de nivel medio ytrab.asimilados (099)",32,,,,3,2,22,1,4
"Jefes y empleados de oficina (100)",23,,,,8,1,10,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",294,32,,130,106,6,16,3,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",619,196,,333,82,4,4,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",40,4,,22,11,2,1,,
"Obreros. construc., conf., papel, fab., instr (104)",5,1,,2,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2168,409,2,1366,368,8,12,2,1
"Ocupación no especificada (107)",261,49,1,162,44,,3,,2
