"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia AYABACA (000)",36839,2887,2962,22075,263,6690,382,1580
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",41,41,,,,,,
"Profes., científicos e intelectuales (002)",1632,1513,,114,2,3,,
"Técnicos de nivel medio y trab. asimilados (003)",372,289,,67,8,8,,
"Jefes y empleados de oficina (004)",381,380,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1606,181,16,1157,29,223,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",19060,8,3,18845,195,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",798,,196,498,14,90,,
"Obreros construc.,conf.,papel, fab., instr. (008)",763,74,262,391,10,26,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",9359,222,2345,586,4,5820,382,
"Otra (010)",88,88,,,,,,
"Ocupación no especificada (011)",1159,91,140,417,1,510,,
"Desocupado (012)",1580,,,,,,,1580
"Hombres (013)",31793,1498,2772,20217,234,5740,13,1319
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,32,,,,,,
"Profes., científicos e intelectuales (015)",742,690,,48,2,2,,
"Técnicos de nivel medio y trab. asimilados (016)",229,162,,58,4,5,,
"Jefes y empleados de oficina (017)",198,197,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",774,91,6,604,11,62,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",18529,8,3,18320,190,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",609,,171,363,14,61,,
"Obreros construc.,conf.,papel, fab., instr. (021)",752,73,260,387,10,22,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",8122,127,2217,336,3,5426,13,
"Otra (023)",85,85,,,,,,
"Ocupación no especificada (024)",402,33,115,101,,153,,
"Desocupado (025)",1319,,,,,,,1319
"Mujeres (026)",5046,1389,190,1858,29,950,369,261
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",9,9,,,,,,
"Profes., científicos e intelectuales (028)",890,823,,66,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",143,127,,9,4,3,,
"Jefes y empleados de oficina (030)",183,183,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",832,90,10,553,18,161,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",531,,,525,5,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",189,,25,135,,29,,
"Obreros construc.,conf.,papel, fab., instr. (034)",11,1,2,4,,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",1237,95,128,250,1,394,369,
"Otra (036)",3,3,,,,,,
"Ocupación no especificada (037)",757,58,25,316,1,357,,
"Desocupado (038)",261,,,,,,,261
,,,,,,,,
"URBANA (039)",5969,1901,620,2467,57,399,167,358
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",24,24,,,,,,
"Profes., científicos e intelectuales (041)",985,911,,72,1,1,,
"Técnicos de nivel medio y trab. asimilados (042)",240,186,,48,3,3,,
"Jefes y empleados de oficina (043)",312,311,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1078,125,8,779,23,143,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",791,,1,774,15,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",232,,58,164,7,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",370,57,109,195,5,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1217,168,335,334,3,210,167,
"Otra (049)",81,81,,,,,,
"Ocupación no especificada (050)",281,38,109,101,,33,,
"Desocupado (051)",358,,,,,,,358
"Hombres (052)",3863,1012,575,1761,39,218,3,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,17,,,,,,
"Profes., científicos e intelectuales (054)",454,421,,31,1,1,,
"Técnicos de nivel medio y trab. asimilados (055)",150,105,,42,1,2,,
"Jefes y empleados de oficina (056)",159,158,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",506,62,2,400,9,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",755,,1,739,14,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",203,,55,139,7,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",364,57,108,193,5,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",751,97,308,169,2,172,3,
"Otra (062)",78,78,,,,,,
"Ocupación no especificada (063)",171,17,101,48,,5,,
"Desocupado (064)",255,,,,,,,255
"Mujeres (065)",2106,889,45,706,18,181,164,103
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",531,490,,41,,,,
"Técnicos de nivel medio y trab. asimilados (068)",90,81,,6,2,1,,
"Jefes y empleados de oficina (069)",153,153,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",572,63,6,379,14,110,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",36,,,35,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",29,,3,25,,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,1,2,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",466,71,27,165,1,38,164,
"Otra (075)",3,3,,,,,,
"Ocupación no especificada (076)",110,21,8,53,,28,,
"Desocupado (077)",103,,,,,,,103
,,,,,,,,
"RURAL (078)",30870,986,2342,19608,206,6291,215,1222
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",17,17,,,,,,
"Profes., científicos e intelectuales (080)",647,602,,42,1,2,,
"Técnicos de nivel medio y trab. asimilados (081)",132,103,,19,5,5,,
"Jefes y empleados de oficina (082)",69,69,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",528,56,8,378,6,80,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",18269,8,2,18071,180,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",566,,138,334,7,87,,
"Obreros construc.,conf.,papel, fab., instr. (086)",393,17,153,196,5,22,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",8142,54,2010,252,1,5610,215,
"Otra (088)",7,7,,,,,,
"Ocupación no especificada (089)",878,53,31,316,1,477,,
"Desocupado (090)",1222,,,,,,,1222
"Hombres (091)",27930,486,2197,18456,195,5522,10,1064
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,15,,,,,,
"Profes., científicos e intelectuales (093)",288,269,,17,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",79,57,,16,3,3,,
"Jefes y empleados de oficina (095)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",268,29,4,204,2,29,,
