"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",702,4338,3769,62,86.9,1.4,
"De 45 a 49 años (038)",600,3749,3287,12,87.7,0.3,
"De 50 y más años (039)",1811,11195,8798,,78.6,,
"Viudo(a) (040)",1456,7757,5786,13,74.6,0.2,
"De 15 a 19 años (042)",5,6,6,1,100,16.7,
"De 20 a 24 años (043)",9,20,20,1,100,5,
"De 25 a 29 años (044)",18,46,42,3,91.3,6.5,
"De 30 a 34 años (045)",28,78,69,,88.5,,
"De 35 a 39 años (046)",47,236,202,3,85.6,1.3,
"De 40 a 44 años (047)",69,376,323,4,85.9,1.1,
"De 45 a 49 años (048)",97,541,435,1,80.4,0.2,
"De 50 y más años (049)",1183,6454,4689,,72.7,,
"Divorciado(a) (050)",55,172,142,3,82.6,1.7,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 20 a 24 años (053)",3,4,4,1,100,25,
"De 25 a 29 años (054)",8,11,11,1,100,9.1,
"De 30 a 34 años (055)",3,11,10,1,90.9,9.1,
"De 35 a 39 años (056)",5,10,10,,100,,
"De 40 a 44 años (057)",6,15,14,,93.3,,
"De 45 a 49 años (058)",2,5,5,,100,,
"De 50 y más años (059)",27,115,87,,75.7,,
"Soltero(a) (060)",3893,176,167,4,94.9,2.3,
"De 12 a 14 años (061)",1892,5,5,,100,,
"De 15 a 19 años (062)",1352,15,14,1,93.3,6.7,
"De 20 a 24 años (063)",251,28,28,3,100,10.7,
"De 25 a 29 años (064)",162,30,27,,90,,
"De 30 a 34 años (065)",76,20,20,,100,,
"De 35 a 39 años (066)",39,21,20,,95.2,,
"De 40 a 44 años (067)",20,9,8,,88.9,,
"De 45 a 49 años (068)",24,7,7,,100,,
"De 50 y más años (069)",77,41,38,,92.7,,
,,,,,,,
"URBANA (080)",4178,11594,10316,248,89,2.1,
"De 12 a 14 años (081)",506,9,9,,100,,
"De 15 a 19 años (082)",521,71,70,23,98.6,32.4,
"De 20 a 24 años (083)",399,426,417,53,97.9,12.4,
"De 25 a 29 años (084)",486,801,767,54,95.8,6.7,
"De 30 a 34 años (085)",458,1283,1227,58,95.6,4.5,
"De 35 a 39 años (086)",384,1394,1297,30,93,2.2,
"De 40 a 44 años (087)",316,1555,1418,27,91.2,1.7,
"De 45 a 49 años (088)",265,1380,1269,3,92,0.2,
"De 50 y más años (089)",843,4675,3842,,82.2,,
"Conviviente (090)",1295,3549,3292,185,92.8,5.2,
"De 12 a 14 años (091)",7,3,3,,100,,
"De 15 a 19 años (092)",78,45,44,19,97.8,42.2,
"De 20 a 24 años (093)",254,354,347,50,98,14.1,
"De 25 a 29 años (094)",294,559,536,46,95.9,8.2,
"De 30 a 34 años (095)",247,739,707,44,95.7,6,
"De 35 a 39 años (096)",152,537,502,14,93.5,2.6,
"De 40 a 44 años (097)",100,498,453,12,91,2.4,
"De 45 a 49 años (098)",61,337,300,,89,,
"De 50 y más años (099)",102,477,400,,83.9,,
"Separado(a) (100)",159,379,364,6,96,1.6,
"De 15 a 19 años (102)",9,8,8,2,100,25,
"De 20 a 24 años (103)",20,23,23,1,100,4.3,
"De 25 a 29 años (104)",29,46,44,1,95.7,2.2,
"De 30 a 34 años (105)",28,57,56,,98.2,,
"De 35 a 39 años (106)",24,55,53,1,96.4,1.8,
"De 40 a 44 años (107)",14,48,43,,89.6,,
"De 45 a 49 años (108)",12,41,41,1,100,2.4,
"De 50 y más años (109)",23,101,96,,95,,
"Casado(a) (110)",1130,5780,5140,52,88.9,0.9,
"De 12 a 14 años (111)",1,2,2,,100,,
"De 15 a 19 años (112)",9,9,9,1,100,11.1,
"De 20 a 24 años (113)",10,17,15,,88.2,,
"De 25 a 29 años (114)",54,152,145,7,95.4,4.6,
"De 30 a 34 años (115)",131,468,445,14,95.1,3,
"De 35 a 39 años (116)",171,733,678,15,92.5,2,
"De 40 a 44 años (117)",169,890,816,13,91.7,1.5,
"De 45 a 49 años (118)",163,910,847,2,93.1,0.2,
"De 50 y más años (119)",422,2599,2183,,84,,
"Viudo(a) (120)",318,1720,1361,3,79.1,0.2,
"De 15 a 19 años (122)",2,1,1,1,100,100,
"De 20 a 24 años (123)",3,11,11,,100,,
"De 25 a 29 años (124)",6,18,18,,100,,
"De 30 a 34 años (125)",1,3,3,,100,,
"De 35 a 39 años (126)",9,41,37,,90.2,,
"De 40 a 44 años (127)",19,103,91,2,88.3,1.9,
"De 45 a 49 años (128)",18,86,75,,87.2,,
"De 50 y más años (129)",260,1457,1125,,77.2,,
"Divorciado(a) (130)",17,40,37,,92.5,,
"De 25 a 29 años (134)",3,5,5,,100,,
"De 30 a 34 años (135)",1,1,1,,100,,
"De 35 a 39 años (136)",4,9,9,,100,,
"De 40 a 44 años (137)",2,8,7,,87.5,,
"De 45 a 49 años (138)",1,1,1,,100,,
"De 50 y más años (139)",6,16,14,,87.5,,
"Soltero(a) (140)",1259,126,122,2,96.8,1.6,
"De 12 a 14 años (141)",498,4,4,,100,,
"De 15 a 19 años (142)",423,8,8,,100,,
"De 20 a 24 años (143)",112,21,21,2,100,9.5,
"De 25 a 29 años (144)",100,21,19,,90.5,,
"De 30 a 34 años (145)",50,15,15,,100,,
"De 35 a 39 años (146)",24,19,18,,94.7,,
"De 40 a 44 años (147)",12,8,8,,100,,
"De 45 a 49 años (148)",10,5,5,,100,,
"De 50 y más años (149)",30,25,24,,96,,
,,,,,,,
"RURAL (160)",10729,37709,31285,797,83,2.1,
"De 12 a 14 años (161)",1408,8,8,2,100,25,
"De 15 a 19 años (162)",1244,280,267,75,95.4,26.8,
"De 20 a 24 años (163)",917,1298,1259,159,97,12.2,
"De 25 a 29 años (164)",945,2529,2377,193,94,7.6,
"De 30 a 34 años (165)",903,3538,3264,163,92.3,4.6,
"De 35 a 39 años (166)",879,4512,3990,128,88.4,2.8,
"De 40 a 44 años (167)",863,5163,4426,64,85.7,1.2,
"De 45 a 49 años (168)",701,4230,3577,13,84.6,0.3,
"De 50 y más años (169)",2869,16151,12117,,75,,
"Conviviente (170)",3226,10972,9596,503,87.5,4.6,
"De 12 a 14 años (171)",11,5,5,2,100,40,
"De 15 a 19 años (172)",271,218,207,70,95,32.1,
"De 20 a 24 años (173)",654,1062,1031,135,97.1,12.7,
"De 25 a 29 años (174)",598,1614,1526,129,94.5,8,
"De 30 a 34 años (175)",466,1807,1668,90,92.3,5,
"De 35 a 39 años (176)",358,1708,1494,61,87.5,3.6,
"De 40 a 44 años (177)",256,1393,1199,13,86.1,0.9,
"De 45 a 49 años (178)",161,897,742,3,82.7,0.3,
"De 50 y más años (179)",451,2268,1724,,76,,
"Separado(a) (180)",203,507,431,14,85,2.8,
"De 12 a 14 años (181)",2,1,1,,100,,
"De 15 a 19 años (182)",26,24,24,3,100,12.5,
"De 20 a 24 años (183)",43,58,57,6,98.3,10.3,
"De 25 a 29 años (184)",33,57,54,3,94.7,5.3,
"De 30 a 34 años (185)",23,47,41,1,87.2,2.1,
"De 35 a 39 años (186)",17,71,63,1,88.7,1.4,
"De 40 a 44 años (187)",12,41,35,,85.4,,
"De 45 a 49 años (188)",9,33,29,,87.9,,
"De 50 y más años (189)",38,175,127,,72.6,,
"Casado(a) (190)",3490,20011,16683,265,83.4,1.3,
"De 12 a 14 años (191)",1,1,1,,100,,
"De 15 a 19 años (192)",14,25,24,1,96,4,
"De 20 a 24 años (193)",72,158,151,15,95.6,9.5,
"De 25 a 29 años (194)",235,815,759,57,93.1,7,
"De 30 a 34 años (195)",359,1594,1475,71,92.5,4.5,
"De 35 a 39 años (196)",450,2535,2265,63,89.3,2.5,
"De 40 a 44 años (197)",533,3448,2953,49,85.6,1.4,
"De 45 a 49 años (198)",437,2839,2440,9,85.9,0.3,
"De 50 y más años (199)",1389,8596,6615,,77,,
"Viudo(a) (200)",1138,6037,4425,10,73.3,0.2,
"De 15 a 19 años (202)",3,5,5,,100,,
"De 20 a 24 años (203)",6,9,9,1,100,11.1,
"De 25 a 29 años (204)",12,28,24,3,85.7,10.7,
"De 30 a 34 años (205)",27,75,66,,88,,
"De 35 a 39 años (206)",38,195,165,3,84.6,1.5,
"De 40 a 44 años (207)",50,273,232,2,85,0.7,
"De 45 a 49 años (208)",79,455,360,1,79.1,0.2,
"De 50 y más años (209)",923,4997,3564,,71.3,,
"Divorciado(a) (210)",38,132,105,3,79.5,2.3,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",3,4,4,1,100,25,
"De 25 a 29 años (214)",5,6,6,1,100,16.7,
"De 30 a 34 años (215)",2,10,9,1,90,10,
"De 35 a 39 años (216)",1,1,1,,100,,
"De 40 a 44 años (217)",4,7,7,,100,,
"De 45 a 49 años (218)",1,4,4,,100,,
"De 50 y más años (219)",21,99,73,,73.7,,
"Soltero(a) (220)",2634,50,45,2,90,4,
"De 12 a 14 años (221)",1394,1,1,,100,,
"De 15 a 19 años (222)",929,7,6,1,85.7,14.3,
"De 20 a 24 años (223)",139,7,7,1,100,14.3,
"De 25 a 29 años (224)",62,9,8,,88.9,,
"De 30 a 34 años (225)",26,5,5,,100,,
"De 35 a 39 años (226)",15,2,2,,100,,
"De 40 a 44 años (227)",8,1,,,,,
"De 45 a 49 años (228)",14,2,2,,100,,
"De 50 y más años (229)",47,16,14,,87.5,,
