"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",43,43,43,,,,,,,,,
"De 15 a 19 años (022)",22,22,18,3,1,,,,,,,5
"De 20 a 24 años (023)",36,33,15,11,4,2,,1,,,3,32
"De 25 a 29 años (024)",35,33,7,12,4,3,6,1,,,2,60
"De 30 a 34 años (025)",31,28,3,5,8,4,5,3,,,3,75
"De 35 a 39 años (026)",40,39,7,4,9,4,12,3,,,1,106
"Primaria (030)",41589,41110,7952,3230,4585,5108,9281,6259,3156,1539,479,152787
"De 12 a 14 años (031)",5348,5327,5308,19,,,,,,,21,19
"De 15 a 19 años (032)",1654,1619,1273,285,47,6,8,,,,35,429
"De 20 a 24 años (033)",1820,1730,344,683,483,176,42,2,,,90,2366
"De 25 a 29 años (034)",2477,2395,146,462,825,590,336,33,3,,82,5519
"De 30 a 34 años (035)",2993,2945,127,285,695,824,831,159,20,4,48,8957
"De 35 a 39 años (036)",3692,3648,109,261,575,789,1277,483,131,23,44,13821
"De 40 a 44 años (037)",4013,3984,109,200,453,670,1433,749,310,60,29,17537
"De 45 a 49 años (038)",3884,3862,81,197,356,515,1194,958,416,145,22,18994
"De 50 y más años (039)",15708,15600,455,838,1151,1538,4160,3875,2276,1307,108,85145
"Secundaria (040)",70798,69161,31953,9749,9749,7030,7244,2458,748,230,1637,106353
"De 12 a 14 años (041)",10340,10300,10265,29,6,,,,,,40,41
"De 15 a 19 años (042)",18152,17988,16687,1158,120,16,7,,,,164,1474
"De 20 a 24 años (043)",8389,7762,3085,3238,1211,193,27,8,,,627,6406
"De 25 a 29 años (044)",6727,6342,792,2344,2152,797,240,13,4,,385,10150
"De 30 a 34 años (045)",5838,5677,341,1131,2056,1300,750,91,8,,161,12958
"De 35 a 39 años (046)",5423,5334,207,652,1554,1471,1207,220,21,2,89,14937
"De 40 a 44 años (047)",4571,4507,158,397,978,1182,1344,365,71,12,64,14785
"De 45 a 49 años (048)",3761,3731,99,260,660,857,1282,432,115,26,30,13728
"De 50 y más años (049)",7597,7520,319,540,1012,1214,2387,1329,529,190,77,31874
"Sup. no Univ. incompleta (050)",11954,11273,5909,2270,1527,849,541,126,36,15,681,11448
"De 15 a 19 años (052)",2691,2676,2556,110,5,3,2,,,,15,137
"De 20 a 24 años (053)",4021,3616,2678,810,111,10,3,4,,,405,1100
"De 25 a 29 años (054)",1659,1489,407,651,336,84,10,,1,,170,1626
"De 30 a 34 años (055)",1137,1097,115,355,402,172,52,1,,,40,1901
"De 35 a 39 años (056)",872,845,61,162,302,207,103,9,1,,27,1885
"De 40 a 44 años (057)",580,572,33,90,158,166,101,19,4,1,8,1504
"De 45 a 49 años (058)",431,423,22,45,115,104,101,31,4,1,8,1259
"De 50 y más años (059)",563,555,37,47,98,103,169,62,26,13,8,2036
"Sup. no Univ. completa (060)",15473,14308,3720,4218,3373,1640,1043,230,63,21,1165,22583
"De 20 a 24 años (063)",2586,2183,1480,622,72,7,1,1,,,403,797
"De 25 a 29 años (064)",3394,2960,1111,1351,417,61,17,1,2,,434,2462
"De 30 a 34 años (065)",2734,2562,562,936,809,202,49,3,,1,172,3397
"De 35 a 39 años (066)",2073,2004,228,557,770,336,105,6,,2,69,3603
"De 40 a 44 años (067)",1512,1480,112,293,531,367,151,22,3,1,32,3267
"De 45 a 49 años (068)",1113,1091,67,201,349,245,200,24,4,1,22,2679
"De 50 y más años (069)",2061,2028,160,258,425,422,520,173,54,16,33,6378
"Sup. Univ. incompleta (070)",13238,12190,7473,1838,1396,857,502,93,26,5,1048,10198
"De 15 a 19 años (072)",2830,2816,2740,67,5,1,3,,,,14,92
"De 20 a 24 años (073)",4872,4235,3650,500,72,9,3,1,,,637,690
"De 25 a 29 años (074)",1783,1501,730,534,188,38,11,,,,282,1071
"De 30 a 34 años (075)",973,912,175,293,308,105,31,,,,61,1352
"De 35 a 39 años (076)",822,802,69,177,275,196,81,4,,,20,1679
"De 40 a 44 años (077)",649,639,38,101,220,181,82,16,1,,10,1531
"De 45 a 49 años (078)",553,543,25,87,174,147,94,15,1,,10,1384
"De 50 y más años (079)",756,742,46,79,154,180,197,57,24,5,14,2399
"Sup. Univ. completa (080)",21205,19405,5197,5272,4820,2360,1377,261,78,40,1800,30667
"De 20 a 24 años (083)",1637,1302,1016,246,35,4,,1,,,335,334
"De 25 a 29 años (084)",3989,3276,1841,1097,290,36,8,3,1,,713,1845
"De 30 a 34 años (085)",3906,3518,1035,1396,858,177,45,4,1,2,388,3887
"De 35 a 39 años (086)",3095,2936,444,910,1048,397,127,9,1,,159,4798
"De 40 a 44 años (087)",2536,2455,304,600,913,454,165,14,4,1,81,4613
"De 45 a 49 años (088)",1995,1944,203,400,690,415,201,25,6,4,51,4121
"De 50 y más años (089)",4047,3974,354,623,986,877,831,205,65,33,73,11069
,,,,,,,,,,,,
"URBANA (100)",169381,162903,57115,25145,24360,17335,20434,10542,5131,2841,6478,358169
"De 12 a 14 años (101)",13662,13613,13568,40,5,,,,,,49,50
"De 15 a 19 años (102)",22786,22594,21068,1348,140,19,19,,,,192,1761
"De 20 a 24 años (103)",21269,18974,11505,5419,1647,322,60,21,,,2295,10071
"De 25 a 29 años (104)",18455,16517,4830,6008,3766,1365,500,36,12,,1938,20051
"De 30 a 34 años (105)",16473,15641,2283,4222,4836,2528,1512,225,29,6,832,29647
"De 35 a 39 años (106)",15062,14663,1113,2623,4344,3203,2621,625,114,20,399,37383
"De 40 a 44 años (107)",13364,13141,746,1643,3152,2905,3127,1114,376,78,223,41390
"De 45 a 49 años (108)",11442,11298,479,1162,2281,2218,3016,1418,531,193,144,41194
"De 50 y más años (109)",36868,36462,1523,2680,4189,4775,9579,7103,4069,2544,406,176622
"Sin nivel (110)",11336,11127,619,655,882,1033,2611,2404,1678,1245,209,60973
"De 12 a 14 años (111)",65,65,64,1,,,,,,,,1
"De 15 a 19 años (112)",109,108,95,12,1,,,,,,1,14
"De 20 a 24 años (113)",145,130,54,27,29,7,8,5,,,15,175
"De 25 a 29 años (114)",204,182,33,35,37,34,39,2,2,,22,405
"De 30 a 34 años (115)",370,357,24,42,80,88,88,28,7,,13,1079
"De 35 a 39 años (116)",524,508,27,34,81,104,157,80,21,4,16,1933
"De 40 a 44 años (117)",693,677,29,43,57,81,217,145,82,23,16,3228
"De 45 a 49 años (118)",719,709,18,26,55,68,216,163,109,54,10,3869
"De 50 y más años (119)",8507,8391,275,435,542,651,1886,1981,1457,1164,116,50269
"Educacion Inicial (120)",186,179,86,32,24,12,20,5,,,7,235
"De 12 a 14 años (121)",42,42,42,,,,,,,,,
"De 15 a 19 años (122)",18,18,14,3,1,,,,,,,5
"De 20 a 24 años (123)",34,31,14,10,4,2,,1,,,3,31
"De 25 a 29 años (124)",30,28,7,10,3,2,6,,,,2,47
"De 30 a 34 años (125)",26,25,3,5,8,4,3,2,,,1,58
"De 35 a 39 años (126)",36,35,6,4,8,4,11,2,,,1,94
"Primaria (130)",33667,33329,6337,2467,3682,4181,7683,5132,2551,1296,338,125288
"De 12 a 14 años (131)",4361,4345,4331,14,,,,,,,16,14
"De 15 a 19 años (132)",1166,1141,936,165,28,4,8,,,,25,265
"De 20 a 24 años (133)",1213,1158,254,447,315,117,23,2,,,55,1538
"De 25 a 29 años (134)",1770,1722,109,351,610,418,213,19,2,,48,3854
"De 30 a 34 años (135)",2266,2232,104,224,564,619,596,109,13,3,34,6601
"De 35 a 39 años (136)",2806,2774,86,210,463,649,958,322,74,12,32,10098
"De 40 a 44 años (137)",3197,3177,88,154,380,570,1166,562,215,42,20,13629
"De 45 a 49 años (138)",3133,3117,59,167,294,426,1003,757,301,110,16,15071
"De 50 y más años (139)",13755,13663,370,735,1028,1378,3716,3361,1946,1129,92,74218
"Secundaria (140)",64132,62717,28604,8749,8874,6533,6727,2307,704,219,1415,98405
"De 12 a 14 años (141)",9194,9161,9131,25,5,,,,,,33,35
"De 15 a 19 años (142)",16228,16090,14971,1002,100,11,6,,,,138,1259
"De 20 a 24 años (143)",7327,6801,2740,2845,1020,166,23,7,,,526,5526
"De 25 a 29 años (144)",6000,5664,719,2109,1923,698,200,11,4,,336,8981
"De 30 a 34 años (145)",5275,5133,310,1030,1870,1183,653,79,8,,142,11649
"De 35 a 39 años (146)",4982,4900,198,609,1438,1353,1090,193,17,2,82,13591
"De 40 a 44 años (147)",4284,4226,151,375,918,1114,1253,338,67,10,58,13811
"De 45 a 49 años (148)",3558,3528,89,243,621,825,1217,404,106,23,30,12962
"De 50 y más años (149)",7284,7214,295,511,979,1183,2285,1275,502,184,70,30591
"Sup. no Univ. incompleta (150)",11362,10727,5555,2177,1472,823,525,125,35,15,635,11085
"De 15 a 19 años (152)",2513,2499,2387,102,5,3,2,,,,14,129
"De 20 a 24 años (153)",3787,3409,2515,774,104,10,2,4,,,378,1046
"De 25 a 29 años (154)",1579,1424,394,622,319,81,7,,1,,155,1542
"De 30 a 34 años (155)",1093,1054,110,343,384,167,49,1,,,39,1826
"De 35 a 39 años (156)",851,826,61,157,297,199,102,9,1,,25,1842
"De 40 a 44 años (157)",564,556,31,88,155,159,99,19,4,1,8,1466
"De 45 a 49 años (158)",425,417,22,45,114,103,97,31,4,1,8,1237
"De 50 y más años (159)",550,542,35,46,94,101,167,61,25,13,8,1997
"Sup. no Univ. completa (160)",14981,13861,3558,4085,3300,1600,1015,221,61,21,1120,21985
"De 20 a 24 años (163)",2459,2072,1399,595,69,7,1,1,,,387,764
"De 25 a 29 años (164)",3251,2835,1060,1290,406,60,16,1,2,,416,2372
"De 30 a 34 años (165)",2656,2491,540,918,787,194,49,2,,1,165,3305
"De 35 a 39 años (166)",2017,1949,224,542,756,320,99,6,,2,68,3485
"De 40 a 44 años (167)",1477,1446,112,287,517,357,147,22,3,1,31,3186
"De 45 a 49 años (168)",1094,1074,65,198,344,243,196,23,4,1,20,2637
"De 50 y más años (169)",2027,1994,158,255,421,419,507,166,52,16,33,6236
"Sup. Univ. incompleta (170)",12897,11888,7252,1799,1380,836,501,90,25,5,1009,10034
"De 15 a 19 años (172)",2752,2738,2665,64,5,1,3,,,,14,89
"De 20 a 24 años (173)",4709,4098,3530,483,72,9,3,1,,,611,673
"De 25 a 29 años (174)",1742,1469,711,524,185,38,11,,,,273,1055
"De 30 a 34 años (175)",954,896,171,289,302,103,31,,,,58,1330
"De 35 a 39 años (176)",804,784,69,172,271,188,80,4,,,20,1638
"De 40 a 44 años (177)",641,631,37,101,218,178,82,14,1,,10,1506
"De 45 a 49 años (178)",549,540,25,87,174,144,94,15,1,,9,1375
"De 50 y más años (179)",746,732,44,79,153,175,197,56,23,5,14,2368
"Sup. Univ. completa (180)",20820,19075,5104,5181,4746,2317,1352,258,77,40,1745,30164
"De 20 a 24 años (183)",1595,1275,999,238,34,4,,,,,320,318
"De 25 a 29 años (184)",3879,3193,1797,1067,283,34,8,3,1,,686,1795
"De 30 a 34 años (185)",3833,3453,1021,1371,841,170,43,4,1,2,380,3799
"De 35 a 39 años (186)",3042,2887,442,895,1030,386,124,9,1,,155,4702
"De 40 a 44 años (187)",2508,2428,298,595,907,446,163,14,4,1,80,4564
"De 45 a 49 años (188)",1964,1913,201,396,679,409,193,25,6,4,51,4043
"De 50 y más años (189)",3999,3926,346,619,972,868,821,203,64,33,73,10943
,,,,,,,,,,,,
"RURAL (200)",20192,19584,6082,2384,2282,1880,3056,2098,1199,603,608,56509
"De 12 a 14 años (201)",2144,2132,2121,10,1,,,,,,12,12
"De 15 a 19 años (202)",2710,2673,2330,295,40,7,1,,,,37,400
"De 20 a 24 años (203)",2292,2069,832,737,377,91,28,4,,,223,1906
"De 25 a 29 años (204)",1876,1722,242,492,496,293,179,19,1,,154,3235
"De 30 a 34 años (205)",1659,1598,111,240,401,378,377,81,9,1,61,4416
"De 35 a 39 años (206)",1673,1639,52,141,283,325,512,234,78,14,34,6235
"De 40 a 44 años (207)",1457,1439,48,93,182,218,451,278,130,39,18,6458
"De 45 a 49 años (208)",1322,1306,45,65,135,149,341,315,189,67,16,6671
"De 50 y más años (209)",5059,5006,301,311,367,419,1167,1167,792,482,53,27176
"Sin nivel (210)",3773,3715,281,262,284,325,868,801,545,349,58,19391
"De 12 a 14 años (211)",10,10,9,1,,,,,,,,1
"De 15 a 19 años (212)",38,38,29,8,1,,,,,,,10
"De 20 a 24 años (213)",55,52,15,19,7,5,4,2,,,3,77
"De 25 a 29 años (214)",63,61,5,14,13,15,12,2,,,2,148
"De 30 a 34 años (215)",150,143,12,19,21,34,38,17,2,,7,457
"De 35 a 39 años (216)",194,186,13,7,13,24,64,45,17,3,8,856
"De 40 a 44 años (217)",267,266,11,12,24,22,85,62,31,19,1,1383
"De 45 a 49 años (218)",308,301,9,11,17,16,69,85,65,29,7,1831
"De 50 y más años (219)",2688,2658,178,171,188,209,596,588,430,298,30,14628
"Educacion Inicial (220)",21,19,7,3,2,1,3,3,,,2,43
"De 12 a 14 años (221)",1,1,1,,,,,,,,,
"De 15 a 19 años (222)",4,4,4,,,,,,,,,
"De 20 a 24 años (223)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (224)",5,5,,2,1,1,,1,,,,13
"De 30 a 34 años (225)",5,3,,,,,2,1,,,2,17
"De 35 a 39 años (226)",4,4,1,,1,,1,1,,,,12
"Primaria (230)",7922,7781,1615,763,903,927,1598,1127,605,243,141,27499
"De 12 a 14 años (231)",987,982,977,5,,,,,,,5,5
"De 15 a 19 años (232)",488,478,337,120,19,2,,,,,10,164
"De 20 a 24 años (233)",607,572,90,236,168,59,19,,,,35,828
"De 25 a 29 años (234)",707,673,37,111,215,172,123,14,1,,34,1665
"De 30 a 34 años (235)",727,713,23,61,131,205,235,50,7,1,14,2356
"De 35 a 39 años (236)",886,874,23,51,112,140,319,161,57,11,12,3723
"De 40 a 44 años (237)",816,807,21,46,73,100,267,187,95,18,9,3908
"De 45 a 49 años (238)",751,745,22,30,62,89,191,201,115,35,6,3923
"De 50 y más años (239)",1953,1937,85,103,123,160,444,514,330,178,16,10927
"Secundaria (240)",6666,6444,3349,1000,875,497,517,151,44,11,222,7948
"De 12 a 14 años (241)",1146,1139,1134,4,1,,,,,,7,6
"De 15 a 19 años (242)",1924,1898,1716,156,20,5,1,,,,26,215
"De 20 a 24 años (243)",1062,961,345,393,191,27,4,1,,,101,880
"De 25 a 29 años (244)",727,678,73,235,229,99,40,2,,,49,1169
"De 30 a 34 años (245)",563,544,31,101,186,117,97,12,,,19,1309
"De 35 a 39 años (246)",441,434,9,43,116,118,117,27,4,,7,1346
"De 40 a 44 años (247)",287,281,7,22,60,68,91,27,4,2,6,974
"De 45 a 49 años (248)",203,203,10,17,39,32,65,28,9,3,,766
"De 50 y más años (249)",313,306,24,29,33,31,102,54,27,6,7,1283
"Sup. no Univ. incompleta (250)",592,546,354,93,55,26,16,1,1,,46,363
"De 15 a 19 años (252)",178,177,169,8,,,,,,,1,8
"De 20 a 24 años (253)",234,207,163,36,7,,1,,,,27,54
"De 25 a 29 años (254)",80,65,13,29,17,3,3,,,,15,84
"De 30 a 34 años (255)",44,43,5,12,18,5,3,,,,1,75
"De 35 a 39 años (256)",21,19,,5,5,8,1,,,,2,43
"De 40 a 44 años (257)",16,16,2,2,3,7,2,,,,,38
"De 45 a 49 años (258)",6,6,,,1,1,4,,,,,22
"De 50 y más años (259)",13,13,2,1,4,2,2,1,1,,,39
"Sup. no Univ. completa (260)",492,447,162,133,73,40,28,9,2,,45,598
"De 20 a 24 años (263)",127,111,81,27,3,,,,,,16,33
"De 25 a 29 años (264)",143,125,51,61,11,1,1,,,,18,90
"De 30 a 34 años (265)",78,71,22,18,22,8,,1,,,7,92
"De 35 a 39 años (266)",56,55,4,15,14,16,6,,,,1,118
"De 40 a 44 años (267)",35,34,,6,14,10,4,,,,1,81
"De 45 a 49 años (268)",19,17,2,3,5,2,4,1,,,2,42
"De 50 y más años (269)",34,34,2,3,4,3,13,7,2,,,142
"Sup. Univ. incompleta (270)",341,302,221,39,16,21,1,3,1,,39,164
"De 15 a 19 años (272)",78,78,75,3,,,,,,,,3
"De 20 a 24 años (273)",163,137,120,17,,,,,,,26,17
"De 25 a 29 años (274)",41,32,19,10,3,,,,,,9,16
"De 30 a 34 años (275)",19,16,4,4,6,2,,,,,3,22
"De 35 a 39 años (276)",18,18,,5,4,8,1,,,,,41
"De 40 a 44 años (277)",8,8,1,,2,3,,2,,,,25
"De 45 a 49 años (278)",4,3,,,,3,,,,,1,9
"De 50 y más años (279)",10,10,2,,1,5,,1,1,,,31
"Sup. Univ. completa (280)",385,330,93,91,74,43,25,3,1,,55,503
"De 20 a 24 años (283)",42,27,17,8,1,,,1,,,15,16
"De 25 a 29 años (284)",110,83,44,30,7,2,,,,,27,50
"De 30 a 34 años (285)",73,65,14,25,17,7,2,,,,8,88
"De 35 a 39 años (286)",53,49,2,15,18,11,3,,,,4,96
"De 40 a 44 años (287)",28,27,6,5,6,8,2,,,,1,49
"De 45 a 49 años (288)",31,31,2,4,11,6,8,,,,,78
"De 50 y más años (289)",48,48,8,4,14,9,10,2,1,,,126
