"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",26,,6,5,8,7
"Educación inicial (032)",2,,2,,,
"Primaria (033)",119,3,29,30,43,14
"Secundaria (034)",252,,149,72,30,1
"Superior no univ. incompleta (035)",40,,22,13,4,1
"Superior no univ. completa (036)",54,,33,17,3,1
"Superior univ. incompleta (037)",13,,8,5,,
"Superior univ. completa (038)",30,,12,17,1,
"No PEA (040)",16846,6706,4208,2204,1908,1820
"Sin nivel (041)",1969,172,85,351,580,781
"Educación inicial (042)",627,611,15,1,,
"Primaria (043)",7265,4735,574,584,655,717
"Secundaria (044)",5215,1188,2660,785,398,184
"Superior no univ. incompleta (045)",619,,418,117,53,31
"Superior no univ. completa (046)",535,,207,202,87,39
"Superior univ. incompleta (047)",278,,184,41,38,15
"Superior univ. completa (048)",338,,65,123,97,53
,,,,,,
"URBANA (060)",19271,4094,5335,4842,3427,1573
"Sin nivel (061)",1348,66,46,289,461,486
"Educación inicial (062)",422,401,17,4,,
"Primaria (063)",6088,2892,581,851,1087,677
"Secundaria (064)",6865,735,3116,1849,935,230
"Superior no univ. incompleta (065)",1137,,531,381,192,33
"Superior no univ. completa (066)",1569,,576,655,280,58
"Superior univ. incompleta (067)",556,,220,199,116,21
"Superior univ. completa (068)",1286,,248,614,356,68
"PEA (070)",9806,173,2875,3647,2457,654
"Sin nivel (071)",533,2,19,150,230,132
"Educación inicial (072)",13,4,6,3,,
"Primaria (073)",2033,112,293,565,752,311
"Secundaria (074)",3807,55,1520,1396,715,121
"Superior no univ. incompleta (075)",764,,294,301,155,14
"Superior no univ. completa (076)",1230,,455,530,216,29
"Superior univ. incompleta (077)",371,,96,172,90,13
"Superior univ. completa (078)",1055,,192,530,299,34
"Ocupada (080)",9468,171,2712,3538,2408,639
"Sin nivel (081)",518,2,16,147,225,128
"Educación inicial (082)",11,4,4,3,,
"Primaria (083)",1962,110,278,544,729,301
"Secundaria (084)",3664,55,1434,1354,701,120
"Superior no univ. incompleta (085)",735,,279,291,151,14
"Superior no univ. completa (086)",1189,,428,518,214,29
"Superior univ. incompleta (087)",362,,91,168,90,13
"Superior univ. completa (088)",1027,,182,513,298,34
"Desocupada (090)",338,2,163,109,49,15
"Sin nivel (091)",15,,3,3,5,4
"Educación inicial (092)",2,,2,,,
"Primaria (093)",71,2,15,21,23,10
"Secundaria (094)",143,,86,42,14,1
"Superior no univ. incompleta (095)",29,,15,10,4,
"Superior no univ. completa (096)",41,,27,12,2,
"Superior univ. incompleta (097)",9,,5,4,,
"Superior univ. completa (098)",28,,10,17,1,
"No PEA (100)",9465,3921,2460,1195,970,919
"Sin nivel (101)",815,64,27,139,231,354
"Educación inicial (102)",409,397,11,1,,
"Primaria (103)",4055,2780,288,286,335,366
"Secundaria (104)",3058,680,1596,453,220,109
"Superior no univ. incompleta (105)",373,,237,80,37,19
"Superior no univ. completa (106)",339,,121,125,64,29
"Superior univ. incompleta (107)",185,,124,27,26,8
"Superior univ. completa (108)",231,,56,84,57,34
,,,,,,
"RURAL (120)",14590,2853,3815,3528,2835,1559
"Sin nivel (121)",1977,115,82,425,701,654
"Educación inicial (122)",222,215,6,1,,
"Primaria (123)",5312,1995,710,915,1041,651
"Secundaria (124)",5133,528,2271,1447,731,156
"Superior no univ. incompleta (125)",586,,319,177,65,25
"Superior no univ. completa (126)",687,,261,315,90,21
"Superior univ. incompleta (127)",255,,96,75,66,18
"Superior univ. completa (128)",418,,70,173,141,34
"PEA (130)",7209,68,2067,2519,1897,658
"Sin nivel (131)",823,7,24,213,352,227
"Educación inicial (132)",4,1,2,1,,
"Primaria (133)",2102,40,424,617,721,300
"Secundaria (134)",2976,20,1207,1115,553,81
"Superior no univ. incompleta (135)",340,,138,140,49,13
"Superior no univ. completa (136)",491,,175,238,67,11
"Superior univ. incompleta (137)",162,,36,61,54,11
"Superior univ. completa (138)",311,,61,134,101,15
"Ocupada (140)",7011,67,1969,2469,1857,649
"Sin nivel (141)",812,7,21,211,349,224
"Educación inicial (142)",4,1,2,1,,
"Primaria (143)",2054,39,410,608,701,296
"Secundaria (144)",2867,20,1144,1085,537,81
"Superior no univ. incompleta (145)",329,,131,137,49,12
"Superior no univ. completa (146)",478,,169,233,66,10
"Superior univ. incompleta (147)",158,,33,60,54,11
"Superior univ. completa (148)",309,,59,134,101,15
"Desocupada (150)",198,1,98,50,40,9
"Sin nivel (151)",11,,3,2,3,3
"Primaria (153)",48,1,14,9,20,4
"Secundaria (154)",109,,63,30,16,
"Superior no univ. incompleta (155)",11,,7,3,,1
"Superior no univ. completa (156)",13,,6,5,1,1
"Superior univ. incompleta (157)",4,,3,1,,
"Superior univ. completa (158)",2,,2,,,
"No PEA (160)",7381,2785,1748,1009,938,901
"Sin nivel (161)",1154,108,58,212,349,427
"Educación inicial (162)",218,214,4,,,
"Primaria (163)",3210,1955,286,298,320,351
"Secundaria (164)",2157,508,1064,332,178,75
"Superior no univ. incompleta (165)",246,,181,37,16,12
"Superior no univ. completa (166)",196,,86,77,23,10
"Superior univ. incompleta (167)",93,,60,14,12,7
"Superior univ. completa (168)",107,,9,39,40,19
