"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1647,94,278,400,323,102,7,443
"Divorciado(a) (050)",62,1,4,7,8,7,10,25
"De 20 a 24 años (053)",3,,,,,,1,2
"De 25 a 29 años (054)",5,,,,,1,3,1
"De 30 a 34 años (055)",5,,,,,,3,2
"De 35 a 39 años (056)",7,,,,,2,2,3
"De 40 a 44 años (057)",2,,,,,2,,
"De 45 a 49 años (058)",3,,,,,2,1,
"De 50 y más años (059)",37,1,4,7,8,,,17
"Soltero(a) (060)",2359,13,36,59,128,271,661,1191
"De 12 a 14 años (061)",7,,,,,,2,5
"De 15 a 19 años (062)",116,,,,,,90,26
"De 20 a 24 años (063)",547,,,,,3,200,344
"De 25 a 29 años (064)",401,,,,,22,143,236
"De 30 a 34 años (065)",313,,,,1,57,109,146
"De 35 a 39 años (066)",244,,,,4,67,78,95
"De 40 a 44 años (067)",186,,,,22,52,30,82
"De 45 a 49 años (068)",143,,,6,22,43,8,64
"De 50 y más años (069)",402,13,36,53,79,27,1,193
,,,,,,,,
"URBANA (080)",5985,47,192,440,709,1174,1799,1624
"De 12 a 14 años (081)",12,,,,,,,12
"De 15 a 19 años (082)",125,,,,,,70,55
"De 20 a 24 años (083)",518,,,,,2,288,228
"De 25 a 29 años (084)",636,,,,,36,389,211
"De 30 a 34 años (085)",703,,,,,110,419,174
"De 35 a 39 años (086)",728,,,,12,224,339,153
"De 40 a 44 años (087)",628,,,,54,268,186,120
"De 45 a 49 años (088)",549,,,7,88,251,90,113
"De 50 y más años (089)",2086,47,192,433,555,283,18,558
"Conviviente (090)",2180,3,24,66,159,413,1005,510
"De 12 a 14 años (091)",7,,,,,,,7
"De 15 a 19 años (092)",80,,,,,,35,45
"De 20 a 24 años (093)",285,,,,,1,197,87
"De 25 a 29 años (094)",347,,,,,16,242,89
"De 30 a 34 años (095)",370,,,,,54,244,72
"De 35 a 39 años (096)",321,,,,4,91,171,55
"De 40 a 44 años (097)",218,,,,11,100,74,33
"De 45 a 49 años (098)",160,,,,21,75,34,30
"De 50 y más años (099)",392,3,24,66,123,76,8,92
"Separado(a) (100)",383,5,4,19,48,101,106,100
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",11,,,,,,7,4
"De 20 a 24 años (103)",29,,,,,,17,12
"De 25 a 29 años (104)",42,,,,,7,25,10
"De 30 a 34 años (105)",44,,,,,7,18,19
"De 35 a 39 años (106)",49,,,,2,17,20,10
"De 40 a 44 años (107)",59,,,,5,31,13,10
"De 45 a 49 años (108)",37,,,,4,18,6,9
"De 50 y más años (109)",111,5,4,19,37,21,,25
"Casado(a) (110)",2137,8,56,208,377,529,493,466
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",8,,,,,,4,4
"De 20 a 24 años (113)",53,,,,,,31,22
"De 25 a 29 años (114)",117,,,,,7,80,30
"De 30 a 34 años (115)",189,,,,,31,115,43
"De 35 a 39 años (116)",272,,,,4,91,125,52
"De 40 a 44 años (117)",273,,,,24,110,86,53
"De 45 a 49 años (118)",263,,,3,45,128,42,45
"De 50 y más años (119)",961,8,56,205,304,162,10,216
"Viudo(a) (120)",549,26,93,121,79,49,17,164
"De 20 a 24 años (123)",2,,,,,,,2
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",6,,,,,2,3,1
"De 35 a 39 años (126)",11,,,,1,4,3,3
"De 40 a 44 años (127)",23,,,,3,12,4,4
"De 45 a 49 años (128)",36,,,,7,16,6,7
"De 50 y más años (129)",469,26,93,121,68,15,,146
"Divorciado(a) (130)",22,1,1,3,2,2,4,9
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",3,,,,,,1,2
"De 35 a 39 años (136)",3,,,,,1,1,1
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",1,,,,,,1,
"De 50 y más años (139)",13,1,1,3,2,,,6
"Soltero(a) (140)",714,4,14,23,44,80,174,375
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",26,,,,,,24,2
"De 20 a 24 años (143)",149,,,,,1,43,105
"De 25 a 29 años (144)",127,,,,,6,40,81
"De 30 a 34 años (145)",91,,,,,16,38,37
"De 35 a 39 años (146)",72,,,,1,20,19,32
"De 40 a 44 años (147)",54,,,,11,14,9,20
"De 45 a 49 años (148)",52,,,4,11,14,1,22
"De 50 y más años (149)",140,4,14,19,21,9,,73
,,,,,,,,
"RURAL (160)",16729,108,384,1031,1859,3320,6736,3291
"De 12 a 14 años (161)",27,,,,,,4,23
"De 15 a 19 años (162)",602,,,,,,400,202
"De 20 a 24 años (163)",1967,,,,,6,1337,624
"De 25 a 29 años (164)",2052,,,,,105,1492,455
"De 30 a 34 años (165)",2070,,,,2,342,1387,339
"De 35 a 39 años (166)",1876,,,,17,582,1041,236
"De 40 a 44 años (167)",1540,,,,82,590,650,218
"De 45 a 49 años (168)",1348,,,4,163,676,338,167
"De 50 y más años (169)",5247,108,384,1027,1595,1019,87,1027
"Conviviente (170)",7599,11,44,215,554,1400,4118,1257
"De 12 a 14 años (171)",17,,,,,,2,15
"De 15 a 19 años (172)",407,,,,,,268,139
"De 20 a 24 años (173)",1161,,,,,3,883,275
"De 25 a 29 años (174)",1245,,,,,56,970,219
"De 30 a 34 años (175)",1137,,,,,161,840,136
"De 35 a 39 años (176)",971,,,,4,287,587,93
"De 40 a 44 años (177)",717,,,,34,239,358,86
"De 45 a 49 años (178)",596,,,,48,297,176,75
"De 50 y más años (179)",1348,11,44,215,468,357,34,219
"Separado(a) (180)",817,5,24,45,95,157,310,181
"De 12 a 14 años (181)",2,,,,,,,2
"De 15 a 19 años (182)",41,,,,,,31,10
"De 20 a 24 años (183)",126,,,,,,86,40
"De 25 a 29 años (184)",91,,,,,5,65,21
"De 30 a 34 años (185)",97,,,,1,25,50,21
"De 35 a 39 años (186)",83,,,,2,30,36,15
"De 40 a 44 años (187)",88,,,,11,35,25,17
"De 45 a 49 años (188)",57,,,,12,25,13,7
"De 50 y más años (189)",232,5,24,45,69,37,4,48
"Casado(a) (190)",5258,15,106,452,854,1397,1742,692
"De 12 a 14 años (191)",4,,,,,,,4
"De 15 a 19 años (192)",62,,,,,,35,27
"De 20 a 24 años (193)",269,,,,,1,203,65
"De 25 a 29 años (194)",432,,,,,27,348,57
"De 30 a 34 años (195)",581,,,,,110,405,66
"De 35 a 39 años (196)",611,,,,8,197,347,59
"De 40 a 44 años (197)",551,,,,22,254,233,42
"De 45 a 49 años (198)",545,,,2,85,288,130,40
"De 50 y más años (199)",2203,15,106,450,739,520,41,332
"Viudo(a) (200)",1370,68,185,279,266,170,73,329
"De 15 a 19 años (202)",2,,,,,,,2
"De 20 a 24 años (203)",10,,,,,,7,3
"De 25 a 29 años (204)",6,,,,,,4,2
"De 30 a 34 años (205)",31,,,,,5,19,7
"De 35 a 39 años (206)",35,,,,,20,11,4
"De 40 a 44 años (207)",51,,,,4,23,13,11
"De 45 a 49 años (208)",57,,,,7,35,12,3
"De 50 y más años (209)",1178,68,185,279,255,87,7,297
"Divorciado(a) (210)",40,,3,4,6,5,6,16
"De 20 a 24 años (213)",3,,,,,,1,2
"De 25 a 29 años (214)",4,,,,,1,2,1
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",4,,,,,1,1,2
"De 40 a 44 años (217)",1,,,,,1,,
"De 45 a 49 años (218)",2,,,,,2,,
"De 50 y más años (219)",24,,3,4,6,,,11
"Soltero(a) (220)",1645,9,22,36,84,191,487,816
"De 12 a 14 años (221)",4,,,,,,2,2
"De 15 a 19 años (222)",90,,,,,,66,24
"De 20 a 24 años (223)",398,,,,,2,157,239
"De 25 a 29 años (224)",274,,,,,16,103,155
"De 30 a 34 años (225)",222,,,,1,41,71,109
"De 35 a 39 años (226)",172,,,,3,47,59,63
"De 40 a 44 años (227)",132,,,,11,38,21,62
"De 45 a 49 años (228)",91,,,2,11,29,7,42
"De 50 y más años (229)",262,9,22,34,58,18,1,120
