"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",78,77,2,43,26,6,,,,,1,113
"De 30 a 34 años (025)",117,116,2,46,45,17,5,1,,,1,214
"De 35 a 39 años (026)",113,112,1,32,33,22,22,2,,,1,270
"De 40 a 44 años (027)",146,144,3,23,41,25,37,12,3,,2,437
"De 45 a 49 años (028)",96,95,3,13,21,18,23,14,2,1,1,323
"De 50 y más años (029)",311,309,9,21,48,52,84,59,28,8,2,1352
"Casado(a) (030)",6542,6318,198,726,1735,1355,1397,549,241,117,224,21242
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",27,21,10,8,1,,2,,,,6,18
"De 20 a 24 años (033)",139,131,23,79,27,1,1,,,,8,141
"De 25 a 29 años (034)",340,334,23,141,128,33,8,,1,,6,539
"De 30 a 34 años (035)",661,651,24,145,297,139,42,4,,,10,1362
"De 35 a 39 años (036)",799,788,15,93,360,202,101,14,2,1,11,1961
"De 40 a 44 años (037)",837,825,13,67,306,220,178,34,6,1,12,2392
"De 45 a 49 años (038)",847,839,13,65,227,223,231,61,14,5,8,2761
"De 50 y más años (039)",2891,2728,76,128,389,537,834,436,218,110,163,12068
"Viudo(a) (040)",1183,1176,31,81,131,163,346,216,143,65,7,5706
"De 15 a 19 años (042)",2,2,,,,1,1,,,,,7
"De 20 a 24 años (043)",3,3,1,,,,1,1,,,,11
"De 25 a 29 años (044)",7,7,,5,1,,1,,,,,11
"De 30 a 34 años (045)",12,12,1,2,5,,3,,,1,,37
"De 35 a 39 años (046)",20,20,,2,7,5,6,,,,,58
"De 40 a 44 años (047)",32,32,1,3,9,8,6,4,1,,,104
"De 45 a 49 años (048)",50,50,,3,10,12,17,6,2,,,188
"De 50 y más años (049)",1057,1050,28,66,99,137,311,205,140,64,7,5290
"Divorciado(a) (050)",151,144,6,30,43,26,26,7,5,1,7,408
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 25 a 29 años (054)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (055)",14,11,1,5,4,,1,,,,3,17
"De 35 a 39 años (056)",11,11,1,5,4,1,,,,,,16
"De 40 a 44 años (057)",21,20,,4,8,3,4,,1,,1,54
"De 45 a 49 años (058)",18,17,1,1,6,5,3,1,,,1,48
"De 50 y más años (059)",83,83,3,13,21,17,18,6,4,1,,271
"Soltero(a) (060)",6516,5880,4772,691,248,112,57,,,,636,1751
"De 12 a 14 años (061)",1462,1459,1456,3,,,,,,,3,3
"De 15 a 19 años (062)",1951,1950,1903,47,,,,,,,1,47
"De 20 a 24 años (063)",1051,844,720,105,17,1,1,,,,207,146
"De 25 a 29 años (064)",596,420,233,141,37,9,,,,,176,242
"De 30 a 34 años (065)",395,317,124,126,51,12,4,,,,78,280
"De 35 a 39 años (066)",276,232,88,75,35,28,6,,,,44,253
"De 40 a 44 años (067)",222,180,59,64,28,18,11,,,,42,218
"De 45 a 49 años (068)",139,110,30,40,16,12,12,,,,29,156
"De 50 y más años (069)",424,368,159,90,64,32,23,,,,56,406
,,,,,,,,,,,,
"URBANA (080)",18702,17765,5016,3004,3467,2329,2359,963,428,199,937,39222
"De 12 a 14 años (081)",1349,1342,1338,4,,,,,,,7,4
"De 15 a 19 años (082)",2027,2001,1816,170,11,1,3,,,,26,207
"De 20 a 24 años (083)",1852,1611,823,581,178,19,7,3,,,241,1044
"De 25 a 29 años (084)",1925,1727,326,729,494,138,38,1,1,,198,2304
"De 30 a 34 años (085)",1927,1838,168,521,718,299,120,11,,1,89,3447
"De 35 a 39 años (086)",1764,1711,120,302,625,409,218,31,5,1,53,3943
"De 40 a 44 años (087)",1584,1530,82,202,469,372,313,73,16,3,54,4237
"De 45 a 49 años (088)",1348,1308,50,151,319,304,358,98,22,6,40,4144
"De 50 y más años (089)",4926,4697,293,344,653,787,1302,746,384,188,229,19892
"Conviviente (090)",4450,4361,356,1352,1223,642,509,193,57,29,89,9961
"De 12 a 14 años (091)",10,6,5,1,,,,,,,4,1
"De 15 a 19 años (092)",192,173,48,115,10,,,,,,19,135
"De 20 a 24 años (093)",693,661,127,383,128,17,4,2,,,32,720
"De 25 a 29 años (094)",953,931,78,413,316,94,29,1,,,22,1453
"De 30 a 34 años (095)",795,792,23,211,342,139,71,6,,,3,1652
"De 35 a 39 años (096)",621,620,23,104,207,170,95,18,3,,1,1564
"De 40 a 44 años (097)",413,412,16,49,104,112,94,27,7,3,1,1265
"De 45 a 49 años (098)",272,271,9,31,52,48,92,31,7,1,1,956
"De 50 y más años (099)",501,495,27,45,64,62,124,108,40,25,6,2215
"Separado(a) (100)",868,851,24,206,208,129,163,84,28,9,17,2589
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",56,47,3,33,10,1,,,,,9,56
"De 25 a 29 años (104)",74,73,2,41,24,6,,,,,1,107
"De 30 a 34 años (105)",111,110,2,43,43,16,5,1,,,1,204
"De 35 a 39 años (106)",102,101,1,32,29,17,21,1,,,1,236
"De 40 a 44 años (107)",136,134,3,23,37,22,35,12,2,,2,403
"De 45 a 49 años (108)",94,93,3,13,20,18,23,13,2,1,1,315
"De 50 y más años (109)",290,288,9,17,45,49,79,57,24,8,2,1264
"Casado(a) (110)",6097,5877,186,696,1632,1281,1287,487,206,102,220,19420
"De 15 a 19 años (112)",25,20,10,7,1,,2,,,,5,17
"De 20 a 24 años (113)",126,118,22,70,24,1,1,,,,8,126
"De 25 a 29 años (114)",320,314,22,136,118,29,8,,1,,6,502
"De 30 a 34 años (115)",623,613,22,141,276,133,37,4,,,10,1277
"De 35 a 39 años (116)",758,747,14,92,345,189,92,12,2,1,11,1839
"De 40 a 44 años (117)",784,772,12,64,284,211,165,31,5,,12,2220
"De 45 a 49 años (118)",789,781,10,63,217,213,213,49,12,4,8,2526
"De 50 y más años (119)",2672,2512,74,123,367,505,769,391,186,97,160,10913
"Viudo(a) (120)",1105,1099,31,78,127,152,324,195,133,59,6,5277
"De 15 a 19 años (122)",2,2,,,,1,1,,,,,7
"De 20 a 24 años (123)",3,3,1,,,,1,1,,,,11
"De 25 a 29 años (124)",5,5,,4,,,1,,,,,8
"De 30 a 34 años (125)",11,11,1,2,4,,3,,,1,,35
"De 35 a 39 años (126)",19,19,,2,7,5,5,,,,,54
"De 40 a 44 años (127)",30,30,1,3,9,8,5,3,1,,,94
"De 45 a 49 años (128)",45,45,,3,9,11,16,5,1,,,164
"De 50 y más años (129)",990,984,28,64,98,127,292,186,131,58,6,4904
"Divorciado(a) (130)",136,129,6,28,40,24,23,4,4,,7,342
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (135)",13,10,1,5,4,,,,,,3,13
"De 35 a 39 años (136)",9,9,1,4,3,1,,,,,,13
"De 40 a 44 años (137)",20,19,,4,8,3,3,,1,,1,50
"De 45 a 49 años (138)",15,14,1,1,6,3,3,,,,1,36
"De 50 y más años (139)",75,75,3,12,19,17,17,4,3,,,228
"Soltero(a) (140)",6046,5448,4413,644,237,101,53,,,,598,1633
"De 12 a 14 años (141)",1338,1335,1332,3,,,,,,,3,3
"De 15 a 19 años (142)",1803,1802,1758,44,,,,,,,1,44
"De 20 a 24 años (143)",974,782,670,95,16,,1,,,,192,131
"De 25 a 29 años (144)",570,402,224,133,36,9,,,,,168,232
"De 30 a 34 años (145)",374,302,119,119,49,11,4,,,,72,266
"De 35 a 39 años (146)",255,215,81,68,34,27,5,,,,40,237
"De 40 a 44 años (147)",201,163,50,59,27,16,11,,,,38,205
"De 45 a 49 años (148)",133,104,27,40,15,11,11,,,,29,147
"De 50 y más años (149)",398,343,152,83,60,27,21,,,,55,368
,,,,,,,,,,,,
"RURAL (160)",1567,1515,401,212,268,198,230,117,62,27,52,3947
"De 12 a 14 años (161)",126,126,126,,,,,,,,,
"De 15 a 19 años (162)",177,173,153,18,2,,,,,,4,22
"De 20 a 24 años (163)",172,152,63,64,19,6,,,,,20,120
"De 25 a 29 años (164)",143,135,14,46,49,22,4,,,,8,228
"De 30 a 34 años (165)",151,145,7,32,60,26,19,1,,,6,316
"De 35 a 39 años (166)",157,153,8,16,47,41,34,6,1,,4,424
"De 40 a 44 años (167)",139,135,10,11,39,26,35,9,4,1,4,427
"De 45 a 49 años (168)",101,101,8,5,18,18,26,20,4,2,,393
"De 50 y más años (169)",401,395,12,20,34,59,112,81,53,24,6,2017
"Conviviente (170)",499,490,29,116,131,88,83,27,11,5,9,1327
"De 12 a 14 años (171)",1,1,1,,,,,,,,,
"De 15 a 19 años (172)",26,23,8,13,2,,,,,,3,17
"De 20 a 24 años (173)",77,72,11,41,15,5,,,,,5,86
"De 25 a 29 años (174)",91,91,4,30,35,18,4,,,,,172
"De 30 a 34 años (175)",84,84,,18,34,18,13,1,,,,201
"De 35 a 39 años (176)",81,81,,7,26,22,22,3,1,,,245
"De 40 a 44 años (177)",52,52,,3,12,12,18,5,2,,,194
"De 45 a 49 años (178)",27,27,2,3,5,4,6,5,1,1,,105
"De 50 y más años (179)",60,59,3,1,2,9,20,13,7,4,1,307
"Separado(a) (180)",60,60,1,14,16,12,8,4,5,,,185
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",5,5,1,4,,,,,,,,4
"De 25 a 29 años (184)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (185)",6,6,,3,2,1,,,,,,10
"De 35 a 39 años (186)",11,11,,,4,5,1,1,,,,34
"De 40 a 44 años (187)",10,10,,,4,3,2,,1,,,34
"De 45 a 49 años (188)",2,2,,,1,,,1,,,,8
"De 50 y más años (189)",21,21,,4,3,3,5,2,4,,,88
"Casado(a) (190)",445,441,12,30,103,74,110,62,35,15,4,1822
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (193)",13,13,1,9,3,,,,,,,15
"De 25 a 29 años (194)",20,20,1,5,10,4,,,,,,37
"De 30 a 34 años (195)",38,38,2,4,21,6,5,,,,,85
"De 35 a 39 años (196)",41,41,1,1,15,13,9,2,,,,122
"De 40 a 44 años (197)",53,53,1,3,22,9,13,3,1,1,,172
"De 45 a 49 años (198)",58,58,3,2,10,10,18,12,2,1,,235
"De 50 y más años (199)",219,216,2,5,22,32,65,45,32,13,3,1155
"Viudo(a) (200)",78,77,,3,4,11,22,21,10,6,1,429
"De 25 a 29 años (204)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",1,1,,,,,1,,,,,4
"De 40 a 44 años (207)",2,2,,,,,1,1,,,,10
"De 45 a 49 años (208)",5,5,,,1,1,1,1,1,,,24
"De 50 y más años (209)",67,66,,2,1,10,19,19,9,6,1,386
"Divorciado(a) (210)",15,15,,2,3,2,3,3,1,1,,66
"De 30 a 34 años (215)",1,1,,,,,1,,,,,4
"De 35 a 39 años (216)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (217)",1,1,,,,,1,,,,,4
"De 45 a 49 años (218)",3,3,,,,2,,1,,,,12
"De 50 y más años (219)",8,8,,1,2,,1,2,1,1,,43
"Soltero(a) (220)",470,432,359,47,11,11,4,,,,38,118
"De 12 a 14 años (221)",124,124,124,,,,,,,,,
"De 15 a 19 años (222)",148,148,145,3,,,,,,,,3
"De 20 a 24 años (223)",77,62,50,10,1,1,,,,,15,15
"De 25 a 29 años (224)",26,18,9,8,1,,,,,,8,10
"De 30 a 34 años (225)",21,15,5,7,2,1,,,,,6,14
"De 35 a 39 años (226)",21,17,7,7,1,1,1,,,,4,16
"De 40 a 44 años (227)",21,17,9,5,1,2,,,,,4,13
"De 45 a 49 años (228)",6,6,3,,1,1,1,,,,,9
"De 50 y más años (229)",26,25,7,7,4,5,2,,,,1,38
