"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",104,2,51,19,28,4
"Ocupación no especificada (037)",40,,11,9,12,8
"Desocupado (038)",63,2,43,8,8,2
,,,,,,
"URBANA (039)",1366,6,431,493,339,97
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,,2,7,9,1
"Profes., científicos e intelectuales (041)",288,,40,154,93,1
"Técnicos de nivel medio y trab.asimilados (042)",26,,7,14,5,
"Jefes y empleados de oficina (043)",63,,18,24,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",176,,40,73,44,19
"Agricult.trabaj. calif. agrop. y pesqueros (045)",202,1,48,53,63,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",137,,81,41,12,3
"Obreros construc., conf., papel, fab., instr. (047)",89,,36,33,15,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",203,4,94,49,46,10
"Otra (049)",6,,5,1,,
"Ocupación no especificada (050)",26,,4,4,11,7
"Desocupado (051)",131,1,56,40,21,13
"Hombres (052)",1001,3,309,350,255,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,,2,7,8,1
"Profes., científicos e intelectuales (054)",189,,21,97,70,1
"Técnicos de nivel medio y trab.asimilados (055)",16,,4,8,4,
"Jefes y empleados de oficina (056)",43,,10,16,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",64,,8,24,19,13
"Agricult.trabaj. calif. agrop. y pesqueros (058)",189,,43,50,59,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",123,,71,40,9,3
"Obreros construc., conf., papel, fab., instr. (060)",88,,35,33,15,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",150,3,64,40,34,9
"Otra (062)",6,,5,1,,
"Ocupación no especificada (063)",8,,,,6,2
"Desocupado (064)",107,,46,34,14,13
"Mujeres (065)",365,3,122,143,84,13
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",1,,,,1,
"Profes., científicos e intelectuales (067)",99,,19,57,23,
"Técnicos de nivel medio y trab.asimilados (068)",10,,3,6,1,
"Jefes y empleados de oficina (069)",20,,8,8,3,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",112,,32,49,25,6
"Agricult.trabaj. calif. agrop. y pesqueros (071)",13,1,5,3,4,
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",14,,10,1,3,
"Obreros construc., conf., papel, fab., instr. (073)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",53,1,30,9,12,1
"Ocupación no especificada (076)",18,,4,4,5,5
"Desocupado (077)",24,1,10,6,7,
,,,,,,
"RURAL (078)",2401,13,754,729,651,254
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,1,2,6,
"Profes., científicos e intelectuales (080)",129,,38,58,33,
"Técnicos de nivel medio y trab.asimilados (081)",7,,4,2,1,
"Jefes y empleados de oficina (082)",17,,3,6,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",61,,23,16,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1142,2,225,359,371,185
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",70,,46,17,5,2
"Obreros construc., conf., papel, fab., instr. (086)",106,,33,41,25,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",468,8,211,115,104,30
"Ocupación no especificada (089)",37,,14,8,11,4
"Desocupado (090)",355,3,156,105,68,23
"Hombres (091)",2165,11,639,680,600,235
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,1,2,6,
"Profes., científicos e intelectuales (093)",89,,18,42,29,
"Técnicos de nivel medio y trab.asimilados (094)",3,,1,1,1,
"Jefes y empleados de oficina (095)",14,,2,6,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",25,,10,7,7,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1124,2,223,357,364,178
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",48,,31,14,3,
"Obreros construc., conf., papel, fab., instr. (099)",105,,33,40,25,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",417,7,190,105,88,27
"Ocupación no especificada (102)",15,,7,3,4,1
"Desocupado (103)",316,2,123,103,67,21
"Mujeres (104)",236,2,115,49,51,19
"Profes., científicos e intelectuales (106)",40,,20,16,4,
"Técnicos de nivel medio y trab.asimilados (107)",4,,3,1,,
"Jefes y empleados de oficina (108)",3,,1,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",36,,13,9,12,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",18,,2,2,7,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",22,,15,3,2,2
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",51,1,21,10,16,3
"Ocupación no especificada (115)",22,,7,5,7,3
"Desocupado (116)",39,1,33,2,1,2
