"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",7,7,3,,2,,1,1,,,,16
"De 25 a 29 años (024)",6,6,,1,2,1,1,1,,,,19
"De 30 a 34 años (025)",8,8,2,,1,2,3,,,,,22
"De 35 a 39 años (026)",4,4,,,1,1,1,1,,,,16
"Primaria (030)",7158,7024,2100,594,648,643,1201,916,580,342,134,23735
"De 12 a 14 años (031)",1277,1268,1261,5,2,,,,,,9,9
"De 15 a 19 años (032)",638,620,523,81,15,1,,,,,18,114
"De 20 a 24 años (033)",616,580,131,223,150,55,18,3,,,36,779
"De 25 a 29 años (034)",636,606,49,103,170,151,119,13,1,,30,1483
"De 30 a 34 años (035)",583,573,17,58,86,135,190,68,17,2,10,2052
"De 35 a 39 años (036)",729,717,18,23,74,103,275,164,53,7,12,3271
"De 40 a 44 años (037)",614,609,13,19,46,51,167,196,93,24,5,3349
"De 45 a 49 años (038)",527,523,11,19,30,42,135,134,97,55,4,3100
"De 50 y más años (039)",1538,1528,77,63,75,105,297,338,319,254,10,9578
"Secundaria (040)",5641,5476,3330,721,526,350,365,126,35,23,165,5771
"De 12 a 14 años (041)",1104,1094,1091,2,1,,,,,,10,4
"De 15 a 19 años (042)",2006,1973,1810,146,16,,1,,,,33,182
"De 20 a 24 años (043)",902,832,311,321,158,34,6,2,,,70,778
"De 25 a 29 años (044)",552,520,60,151,156,93,59,1,,,32,996
"De 30 a 34 años (045)",316,307,15,46,91,79,69,7,,,9,807
"De 35 a 39 años (046)",274,269,18,17,50,65,83,31,5,,5,914
"De 40 a 44 años (047)",171,169,5,9,21,41,53,30,7,3,2,693
"De 45 a 49 años (048)",134,134,5,9,17,16,47,26,9,5,,598
"De 50 y más años (049)",182,178,15,20,16,22,47,29,14,15,4,799
"Sup. no Univ. incompleta (050)",693,619,324,137,67,42,36,6,6,1,74,653
"De 15 a 19 años (052)",163,160,151,9,,,,,,,3,9
"De 20 a 24 años (053)",255,210,139,58,12,,1,,,,45,86
"De 25 a 29 años (054)",101,85,23,37,19,5,1,,,,16,94
"De 30 a 34 años (055)",52,50,4,15,17,11,3,,,,2,94
"De 35 a 39 años (056)",47,45,1,11,11,11,10,,1,,2,120
"De 40 a 44 años (057)",31,27,3,,4,9,10,1,,,4,84
"De 45 a 49 años (058)",14,12,,4,2,3,2,,1,,2,34
"De 50 y más años (059)",30,30,3,3,2,3,9,5,4,1,,132
"Sup. no Univ. completa (060)",1111,999,167,256,261,139,119,36,21,,112,2112
"De 20 a 24 años (063)",190,145,87,42,11,3,2,,,,45,81
"De 25 a 29 años (064)",247,201,46,85,56,8,5,1,,,46,248
"De 30 a 34 años (065)",189,177,8,56,66,27,14,6,,,12,368
"De 35 a 39 años (066)",156,152,5,37,53,34,19,3,1,,4,356
"De 40 a 44 años (067)",132,130,4,15,40,29,33,7,2,,2,379
"De 45 a 49 años (068)",76,75,3,7,18,16,19,9,3,,1,254
"De 50 y más años (069)",121,119,14,14,17,22,27,10,15,,2,426
"Sup. Univ. incompleta (070)",190,164,66,32,28,20,11,4,2,1,26,249
"De 15 a 19 años (072)",17,15,15,,,,,,,,2,
"De 20 a 24 años (073)",60,49,37,6,6,,,,,,11,18
"De 25 a 29 años (074)",39,29,8,14,4,2,1,,,,10,32
"De 30 a 34 años (075)",16,15,2,6,3,4,,,,,1,24
"De 35 a 39 años (076)",21,20,3,1,7,6,3,,,,1,46
"De 40 a 44 años (077)",10,10,,1,3,3,3,,,,,29
"De 45 a 49 años (078)",14,14,,3,4,3,1,2,1,,,45
"De 50 y más años (079)",13,12,1,1,1,2,3,2,1,1,1,55
"Sup. Univ. completa (080)",474,414,112,94,82,51,55,10,7,3,60,804
"De 20 a 24 años (083)",54,40,24,10,5,1,,,,,14,23
"De 25 a 29 años (084)",111,92,51,28,10,,3,,,,19,61
"De 30 a 34 años (085)",68,56,12,22,16,2,4,,,,12,77
"De 35 a 39 años (086)",70,66,11,16,18,11,9,1,,,4,129
"De 40 a 44 años (087)",55,49,7,5,17,9,8,3,,,6,120
"De 45 a 49 años (088)",46,43,2,7,8,16,6,2,2,,3,127
"De 50 y más años (089)",70,68,5,6,8,12,25,4,5,3,2,267
,,,,,,,,,,,,
"URBANA (100)",8240,7925,2404,977,962,789,1192,724,513,364,315,23631
"De 12 a 14 años (101)",815,807,806,,1,,,,,,8,2
"De 15 a 19 años (102)",1085,1060,958,91,10,1,,,,,25,114
"De 20 a 24 años (103)",845,747,317,281,107,30,8,4,,,98,644
"De 25 a 29 años (104)",780,693,118,233,188,98,50,5,1,,87,1155
"De 30 a 34 años (105)",655,625,26,109,191,133,131,28,7,,30,1696
"De 35 a 39 años (106)",768,748,28,71,165,146,219,88,25,6,20,2641
"De 40 a 44 años (107)",638,622,23,32,99,116,178,109,50,15,16,2654
"De 45 a 49 años (108)",544,536,19,35,62,79,149,97,64,31,8,2582
"De 50 y más años (109)",2110,2087,109,125,139,186,457,393,366,312,23,12143
"Sin nivel (110)",1463,1435,83,77,122,132,319,267,228,207,28,8143
"De 12 a 14 años (111)",8,8,8,,,,,,,,,
"De 15 a 19 años (112)",20,17,13,4,,,,,,,3,4
"De 20 a 24 años (113)",16,16,7,6,2,1,,,,,,13
"De 25 a 29 años (114)",27,24,,3,11,7,3,,,,3,60
"De 30 a 34 años (115)",58,57,1,5,13,11,18,7,2,,1,204
"De 35 a 39 años (116)",103,98,2,6,13,12,33,22,7,3,5,444
"De 40 a 44 años (117)",112,110,3,2,12,12,37,21,17,6,2,571
"De 45 a 49 años (118)",101,100,4,3,8,8,25,23,17,12,1,591
"De 50 y más años (119)",1018,1005,45,48,63,81,203,194,185,186,13,6256
"Educacion Inicial (120)",14,14,4,1,1,2,3,3,,,,44
"De 12 a 14 años (121)",3,3,3,,,,,,,,,
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",3,3,,,1,,1,1,,,,14
"De 25 a 29 años (124)",1,1,,,,,,1,,,,7
"De 30 a 34 años (125)",3,3,1,,,1,1,,,,,8
"De 35 a 39 años (126)",3,3,,,,1,1,1,,,,14
"Primaria (130)",2322,2292,502,172,211,242,469,325,234,137,30,9012
"De 12 a 14 años (131)",310,309,309,,,,,,,,1,
"De 15 a 19 años (132)",125,122,102,17,2,1,,,,,3,24
"De 20 a 24 años (133)",124,119,24,53,26,11,3,2,,,5,162
"De 25 a 29 años (134)",158,149,14,31,39,39,22,3,1,,9,344
"De 30 a 34 años (135)",169,167,2,13,33,43,56,15,5,,2,591
"De 35 a 39 años (136)",254,252,6,8,39,40,103,41,12,3,2,1060
"De 40 a 44 años (137)",217,215,5,6,19,29,60,61,28,7,2,1113
"De 45 a 49 años (138)",207,206,5,6,12,22,63,45,36,17,1,1171
"De 50 y más años (139)",758,753,35,38,41,57,162,158,152,110,5,4547
"Secundaria (140)",2626,2561,1396,331,281,205,224,87,22,15,65,3388
"De 12 a 14 años (141)",494,487,486,,1,,,,,,7,2
"De 15 a 19 años (142)",830,816,743,65,8,,,,,,14,81
"De 20 a 24 años (143)",343,319,109,133,59,14,3,1,,,24,312
"De 25 a 29 años (144)",251,240,26,75,75,44,19,1,,,11,445
"De 30 a 34 años (145)",180,176,7,20,60,47,41,1,,,4,463
"De 35 a 39 años (146)",176,173,5,7,40,43,52,22,4,,3,615
"De 40 a 44 años (147)",114,113,3,5,13,30,36,19,5,2,1,465
"De 45 a 49 años (148)",101,101,5,7,13,15,36,19,4,2,,413
"De 50 y más años (149)",137,136,12,19,12,12,37,24,9,11,1,592
"Sup. no Univ. incompleta (150)",438,392,188,93,47,30,26,3,4,1,46,455
"De 15 a 19 años (152)",95,92,88,4,,,,,,,3,4
"De 20 a 24 años (153)",154,131,80,44,7,,,,,,23,58
"De 25 a 29 años (154)",59,49,10,24,11,3,1,,,,10,59
"De 30 a 34 años (155)",38,36,3,8,15,7,3,,,,2,71
"De 35 a 39 años (156)",34,32,1,7,9,8,6,,1,,2,86
"De 40 a 44 años (157)",23,19,3,,2,7,7,,,,4,56
"De 45 a 49 años (158)",12,10,,3,2,2,2,,1,,2,30
"De 50 y más años (159)",23,23,3,3,1,3,7,3,2,1,,91
"Sup. no Univ. completa (160)",826,752,102,194,209,111,93,27,16,,74,1651
"De 20 a 24 años (163)",121,93,50,31,8,3,1,,,,28,60
"De 25 a 29 años (164)",168,139,28,64,40,3,4,,,,29,170
"De 30 a 34 años (165)",142,132,5,40,54,20,8,5,,,10,275
"De 35 a 39 años (166)",119,116,4,29,43,25,13,1,1,,3,262
"De 40 a 44 años (167)",113,111,3,13,35,26,27,7,,,2,317
"De 45 a 49 años (168)",66,65,3,7,15,14,17,6,3,,1,214
"De 50 y más años (169)",97,96,9,10,14,20,23,8,12,,1,353
"Sup. Univ. incompleta (170)",163,141,54,28,23,19,10,4,2,1,22,228
"De 15 a 19 años (172)",14,12,12,,,,,,,,2,
"De 20 a 24 años (173)",44,37,30,5,2,,,,,,7,9
"De 25 a 29 años (174)",36,26,7,13,3,2,1,,,,10,29
"De 30 a 34 años (175)",14,13,2,5,3,3,,,,,1,20
"De 35 a 39 años (176)",18,17,2,,7,6,2,,,,1,41
"De 40 a 44 años (177)",10,10,,1,3,3,3,,,,,29
"De 45 a 49 años (178)",14,14,,3,4,3,1,2,1,,,45
"De 50 y más años (179)",13,12,1,1,1,2,3,2,1,1,1,55
"Sup. Univ. completa (180)",388,338,75,81,68,48,48,8,7,3,50,710
"De 20 a 24 años (183)",40,29,17,9,2,1,,,,,11,16
"De 25 a 29 años (184)",80,65,33,23,9,,,,,,15,41
"De 30 a 34 años (185)",51,41,5,18,13,1,4,,,,10,64
"De 35 a 39 años (186)",61,57,8,14,14,11,9,1,,,4,119
"De 40 a 44 años (187)",49,44,6,5,15,9,8,1,,,5,103
"De 45 a 49 años (188)",43,40,2,6,8,15,5,2,2,,3,118
"De 50 y más años (189)",64,62,4,6,7,11,22,4,5,3,2,249
,,,,,,,,,,,,
"RURAL (200)",13842,13430,4125,1233,1175,1052,2002,1702,1233,908,412,47216
"De 12 a 14 años (201)",1594,1583,1573,8,2,,,,,,11,12
"De 15 a 19 años (202)",1846,1809,1614,162,27,2,4,,,,37,238
"De 20 a 24 años (203)",1386,1256,460,432,268,72,22,2,,,130,1288
"De 25 a 29 años (204)",1120,1036,126,214,290,210,180,15,1,,84,2281
"De 30 a 34 años (205)",953,918,51,120,151,201,274,98,21,2,35,3026
"De 35 a 39 años (206)",1025,994,42,64,95,136,338,229,76,14,31,4419
"De 40 a 44 años (207)",925,914,23,30,70,77,256,265,146,47,11,5017
"De 45 a 49 años (208)",806,798,22,30,47,61,173,201,164,100,8,4875
"De 50 y más años (209)",4187,4122,214,173,225,293,755,892,825,745,65,26060
"Sin nivel (210)",5312,5184,330,296,396,460,1082,1058,867,695,128,29303
"De 12 a 14 años (211)",10,10,9,1,,,,,,,,1
"De 15 a 19 años (212)",82,79,58,11,5,2,3,,,,3,39
"De 20 a 24 años (213)",131,124,38,47,29,8,2,,,,7,138
"De 25 a 29 años (214)",181,166,7,25,50,41,38,4,1,,15,443
"De 30 a 34 años (215)",318,300,16,21,49,63,104,38,9,,18,1074
"De 35 a 39 años (216)",389,371,12,24,33,39,124,95,34,10,18,1764
"De 40 a 44 años (217)",438,432,11,11,26,39,123,116,77,29,6,2446
"De 45 a 49 años (218)",438,433,16,13,22,36,87,102,98,59,5,2708
"De 50 y más años (219)",3325,3269,163,143,182,232,601,703,648,597,56,20690
"Educacion Inicial (220)",26,26,13,2,6,2,3,,,,,33
"De 12 a 14 años (221)",7,7,7,,,,,,,,,
"De 15 a 19 años (222)",4,4,2,1,1,,,,,,,3
"De 20 a 24 años (223)",4,4,3,,1,,,,,,,2
"De 25 a 29 años (224)",5,5,,1,2,1,1,,,,,12
"De 30 a 34 años (225)",5,5,1,,1,1,2,,,,,14
"De 35 a 39 años (226)",1,1,,,1,,,,,,,2
"Primaria (230)",4836,4732,1598,422,437,401,732,591,346,205,104,14723
"De 12 a 14 años (231)",967,959,952,5,2,,,,,,8,9
"De 15 a 19 años (232)",513,498,421,64,13,,,,,,15,90
"De 20 a 24 años (233)",492,461,107,170,124,44,15,1,,,31,617
"De 25 a 29 años (234)",478,457,35,72,131,112,97,10,,,21,1139
"De 30 a 34 años (235)",414,406,15,45,53,92,134,53,12,2,8,1461
"De 35 a 39 años (236)",475,465,12,15,35,63,172,123,41,4,10,2211
"De 40 a 44 años (237)",397,394,8,13,27,22,107,135,65,17,3,2236
"De 45 a 49 años (238)",320,317,6,13,18,20,72,89,61,38,3,1929
"De 50 y más años (239)",780,775,42,25,34,48,135,180,167,144,5,5031
"Secundaria (240)",3015,2915,1934,390,245,145,141,39,13,8,100,2383
"De 12 a 14 años (241)",610,607,605,2,,,,,,,3,2
"De 15 a 19 años (242)",1176,1157,1067,81,8,,1,,,,19,101
"De 20 a 24 años (243)",559,513,202,188,99,20,3,1,,,46,466
"De 25 a 29 años (244)",301,280,34,76,81,49,40,,,,21,551
"De 30 a 34 años (245)",136,131,8,26,31,32,28,6,,,5,344
"De 35 a 39 años (246)",98,96,13,10,10,22,31,9,1,,2,299
"De 40 a 44 años (247)",57,56,2,4,8,11,17,11,2,1,1,228
"De 45 a 49 años (248)",33,33,,2,4,1,11,7,5,3,,185
"De 50 y más años (249)",45,42,3,1,4,10,10,5,5,4,3,207
"Sup. no Univ. incompleta (250)",255,227,136,44,20,12,10,3,2,,28,198
"De 15 a 19 años (252)",68,68,63,5,,,,,,,,5
"De 20 a 24 años (253)",101,79,59,14,5,,1,,,,22,28
"De 25 a 29 años (254)",42,36,13,13,8,2,,,,,6,35
"De 30 a 34 años (255)",14,14,1,7,2,4,,,,,,23
"De 35 a 39 años (256)",13,13,,4,2,3,4,,,,,34
"De 40 a 44 años (257)",8,8,,,2,2,3,1,,,,28
"De 45 a 49 años (258)",2,2,,1,,1,,,,,,4
"De 50 y más años (259)",7,7,,,1,,2,2,2,,,41
"Sup. no Univ. completa (260)",285,247,65,62,52,28,26,9,5,,38,461
"De 20 a 24 años (263)",69,52,37,11,3,,1,,,,17,21
"De 25 a 29 años (264)",79,62,18,21,16,5,1,1,,,17,78
"De 30 a 34 años (265)",47,45,3,16,12,7,6,1,,,2,93
"De 35 a 39 años (266)",37,36,1,8,10,9,6,2,,,1,94
"De 40 a 44 años (267)",19,19,1,2,5,3,6,,2,,,62
"De 45 a 49 años (268)",10,10,,,3,2,2,3,,,,40
"De 50 y más años (269)",24,23,5,4,3,2,4,2,3,,1,73
"Sup. Univ. incompleta (270)",27,23,12,4,5,1,1,,,,4,21
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",16,12,7,1,4,,,,,,4,9
"De 25 a 29 años (274)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (275)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (276)",3,3,1,1,,,1,,,,,5
"Sup. Univ. completa (280)",86,76,37,13,14,3,7,2,,,10,94
"De 20 a 24 años (283)",14,11,7,1,3,,,,,,3,7
"De 25 a 29 años (284)",31,27,18,5,1,,3,,,,4,20
"De 30 a 34 años (285)",17,15,7,4,3,1,,,,,2,13
"De 35 a 39 años (286)",9,9,3,2,4,,,,,,,10
"De 40 a 44 años (287)",6,5,1,,2,,,2,,,1,17
"De 45 a 49 años (288)",3,3,,1,,1,1,,,,,9
"De 50 y más años (289)",6,6,1,,1,1,3,,,,,18
