"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1699,9820,7977,,81.2,,
"Secundaria (040)",6651,7649,7248,312,94.8,4.1,
"De 12 a 14 años (041)",1161,3,3,,100,,
"De 15 a 19 años (042)",2144,212,208,71,98.1,33.5,
"De 20 a 24 años (043)",933,695,675,99,97.1,14.2,
"De 25 a 29 años (044)",628,992,961,72,96.9,7.3,
"De 30 a 34 años (045)",471,1128,1094,38,97,3.4,
"De 35 a 39 años (046)",429,1272,1201,24,94.4,1.9,
"De 40 a 44 años (047)",330,1134,1074,8,94.7,0.7,
"De 45 a 49 años (048)",246,952,888,,93.3,,
"De 50 y más años (049)",309,1261,1144,,90.7,,
"Sup. no Univ. incompleta (050)",642,494,479,27,97,5.5,
"De 15 a 19 años (052)",156,3,3,2,100,66.7,
"De 20 a 24 años (053)",231,71,71,9,100,12.7,
"De 25 a 29 años (054)",92,86,85,7,98.8,8.1,
"De 30 a 34 años (055)",61,91,90,6,98.9,6.6,
"De 35 a 39 años (056)",41,81,80,2,98.8,2.5,
"De 40 a 44 años (057)",30,87,76,,87.4,,
"De 45 a 49 años (058)",13,26,25,1,96.2,3.8,
"De 50 y más años (059)",18,49,49,,100,,
"Sup. no Univ. completa (060)",578,616,596,30,96.8,4.9,
"De 20 a 24 años (063)",143,45,44,4,97.8,8.9,
"De 25 a 29 años (064)",167,97,96,14,99,14.4,
"De 30 a 34 años (065)",98,116,115,7,99.1,6,
"De 35 a 39 años (066)",70,106,104,3,98.1,2.8,
"De 40 a 44 años (067)",46,94,91,1,96.8,1.1,
"De 45 a 49 años (068)",23,61,59,1,96.7,1.6,
"De 50 y más años (069)",31,97,87,,89.7,,
"Sup. Univ. incompleta (070)",387,282,273,7,96.8,2.5,
"De 15 a 19 años (072)",74,1,1,,100,,
"De 20 a 24 años (073)",165,20,20,2,100,10,
"De 25 a 29 años (074)",47,35,35,2,100,5.7,
"De 30 a 34 años (075)",26,37,37,1,100,2.7,
"De 35 a 39 años (076)",20,36,35,1,97.2,2.8,
"De 40 a 44 años (077)",18,46,43,1,93.5,2.2,
"De 45 a 49 años (078)",18,52,51,,98.1,,
"De 50 y más años (079)",19,55,51,,92.7,,
"Sup. Univ. completa (080)",462,564,545,19,96.6,3.4,
"De 20 a 24 años (083)",55,10,10,2,100,20,
"De 25 a 29 años (084)",112,57,57,7,100,12.3,
"De 30 a 34 años (085)",85,72,72,4,100,5.6,
"De 35 a 39 años (086)",66,109,106,6,97.2,5.5,
"De 40 a 44 años (087)",34,78,72,,92.3,,
"De 45 a 49 años (088)",43,84,80,,95.2,,
"De 50 y más años (089)",67,154,148,,96.1,,
,,,,,,,
"URBANA (100)",10738,27180,23923,482,88,1.8,
"De 12 a 14 años (101)",1054,4,4,1,100,25,
"De 15 a 19 años (102)",1494,162,160,61,98.8,37.7,
"De 20 a 24 años (103)",1227,892,874,116,98,13,
"De 25 a 29 años (104)",1138,1809,1752,132,96.8,7.3,
"De 30 a 34 años (105)",1013,2519,2420,84,96.1,3.3,
"De 35 a 39 años (106)",968,3055,2882,61,94.3,2,
"De 40 a 44 años (107)",787,3107,2821,20,90.8,0.6,
"De 45 a 49 años (108)",675,2975,2699,7,90.7,0.2,
"De 50 y más años (109)",2382,12657,10311,,81.5,,
"Sin nivel (110)",1500,7786,6207,41,79.7,0.5,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",5,1,1,,100,,
"De 20 a 24 años (113)",35,57,57,10,100,17.5,
"De 25 a 29 años (114)",65,159,154,11,96.9,6.9,
"De 30 a 34 años (115)",85,301,280,6,93,2,
"De 35 a 39 años (116)",88,402,367,8,91.3,2,
"De 40 a 44 años (117)",91,486,427,5,87.9,1,
"De 45 a 49 años (118)",118,636,541,1,85.1,0.2,
"De 50 y más años (119)",1012,5744,4380,,76.3,,
"Educacion Inicial (120)",17,26,23,3,88.5,11.5,
"De 12 a 14 años (121)",5,,,,,,
"De 15 a 19 años (122)",3,2,2,2,100,100,
"De 20 a 24 años (123)",3,3,3,,100,,
"De 25 a 29 años (124)",2,4,4,1,100,25,
"De 30 a 34 años (125)",3,12,9,,75,,
"De 35 a 39 años (126)",1,5,5,,100,,
"Primaria (130)",3450,12048,10683,176,88.7,1.5,
"De 12 a 14 años (131)",444,1,1,1,100,100,
"De 15 a 19 años (132)",178,44,44,17,100,38.6,
"De 20 a 24 años (133)",213,300,290,45,96.7,15,
"De 25 a 29 años (134)",305,751,713,38,94.9,5.1,
"De 30 a 34 años (135)",342,1097,1039,36,94.7,3.3,
"De 35 a 39 años (136)",387,1439,1349,28,93.7,1.9,
"De 40 a 44 años (137)",318,1480,1316,7,88.9,0.5,
"De 45 a 49 años (138)",264,1363,1238,4,90.8,0.3,
"De 50 y más años (139)",999,5573,4693,,84.2,,
"Secundaria (140)",4071,5625,5355,191,95.2,3.4,
"De 12 a 14 años (141)",604,3,3,,100,,
"De 15 a 19 años (142)",1142,112,110,41,98.2,36.6,
"De 20 a 24 años (143)",517,408,401,47,98.3,11.5,
"De 25 a 29 años (144)",421,656,643,55,98,8.4,
"De 30 a 34 años (145)",351,834,819,27,98.2,3.2,
"De 35 a 39 años (146)",320,912,870,15,95.4,1.6,
"De 40 a 44 años (147)",259,867,822,6,94.8,0.7,
"De 45 a 49 años (148)",199,763,712,,93.3,,
"De 50 y más años (149)",258,1070,975,,91.1,,
"Sup. no Univ. incompleta (150)",494,436,424,20,97.2,4.6,
"De 15 a 19 años (152)",103,2,2,1,100,50,
"De 20 a 24 años (153)",169,58,58,7,100,12.1,
"De 25 a 29 años (154)",76,75,75,5,100,6.7,
"De 30 a 34 años (155)",53,80,79,4,98.8,5,
"De 35 a 39 años (156)",37,74,73,2,98.6,2.7,
"De 40 a 44 años (157)",27,75,66,,88,,
"De 45 a 49 años (158)",13,26,25,1,96.2,3.8,
"De 50 y más años (159)",16,46,46,,100,,
"Sup. no Univ. completa (160)",476,521,510,27,97.9,5.2,
"De 20 a 24 años (163)",102,39,38,3,97.4,7.7,
"De 25 a 29 años (164)",133,77,76,13,98.7,16.9,
"De 30 a 34 años (165)",86,104,103,7,99,6.7,
"De 35 a 39 años (166)",63,94,92,2,97.9,2.1,
"De 40 a 44 años (167)",44,89,86,1,96.6,1.1,
"De 45 a 49 años (168)",22,55,55,1,100,1.8,
"De 50 y más años (169)",26,63,60,,95.2,,
"Sup. Univ. incompleta (170)",341,256,250,7,97.7,2.7,
"De 15 a 19 años (172)",63,1,1,,100,,
"De 20 a 24 años (173)",144,17,17,2,100,11.8,
"De 25 a 29 años (174)",43,32,32,2,100,6.3,
"De 30 a 34 años (175)",22,30,30,1,100,3.3,
"De 35 a 39 años (176)",18,35,34,1,97.1,2.9,
"De 40 a 44 años (177)",17,44,41,1,93.2,2.3,
"De 45 a 49 años (178)",18,52,51,,98.1,,
"De 50 y más años (179)",16,45,44,,97.8,,
"Sup. Univ. completa (180)",389,482,471,17,97.7,3.5,
"De 20 a 24 años (183)",44,10,10,2,100,20,
"De 25 a 29 años (184)",93,55,55,7,100,12.7,
"De 30 a 34 años (185)",71,61,61,3,100,4.9,
"De 35 a 39 años (186)",54,94,92,5,97.9,5.3,
"De 40 a 44 años (187)",31,66,63,,95.5,,
"De 45 a 49 años (188)",41,80,77,,96.3,,
"De 50 y más años (189)",55,116,113,,97.4,,
,,,,,,,
"RURAL (200)",17656,57259,46049,1284,80.4,2.2,
"De 12 a 14 años (201)",2173,7,7,,100,,
"De 15 a 19 años (202)",2226,381,366,132,96.1,34.6,
"De 20 a 24 años (203)",1974,2215,2078,325,93.8,14.7,
"De 25 a 29 años (204)",1733,4240,3881,288,91.5,6.8,
"De 30 a 34 años (205)",1509,5556,4960,225,89.3,4,
"De 35 a 39 años (206)",1507,7069,6212,194,87.9,2.7,
"De 40 a 44 años (207)",1302,7262,6152,89,84.7,1.2,
"De 45 a 49 años (208)",1079,6556,5379,31,82,0.5,
"De 50 y más años (209)",4153,23973,17014,,71,,
"Sin nivel (210)",6477,33339,25375,401,76.1,1.2,
"De 12 a 14 años (211)",16,1,1,,100,,
"De 15 a 19 años (212)",96,50,46,11,92,22,
"De 20 a 24 años (213)",266,411,379,49,92.2,11.9,
"De 25 a 29 años (214)",451,1299,1179,82,90.8,6.3,
"De 30 a 34 años (215)",506,2043,1831,95,89.6,4.7,
"De 35 a 39 años (216)",599,3021,2665,89,88.2,2.9,
"De 40 a 44 años (217)",592,3447,2867,53,83.2,1.5,
"De 45 a 49 años (218)",571,3617,2918,22,80.7,0.6,
"De 50 y más años (219)",3380,19450,13489,,69.4,,
"Educacion Inicial (220)",44,129,111,5,86,3.9,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",2,,,,,,
"De 20 a 24 años (223)",8,8,8,1,100,12.5,
"De 25 a 29 años (224)",10,26,24,,92.3,,
"De 30 a 34 años (225)",14,60,50,3,83.3,5,
"De 35 a 39 años (226)",8,35,29,1,82.9,2.9,
"Primaria (230)",8186,21506,18432,745,85.7,3.5,
"De 12 a 14 años (231)",1598,6,6,,100,,
"De 15 a 19 años (232)",1062,230,221,90,96.1,39.1,
"De 20 a 24 años (233)",1149,1487,1395,220,93.8,14.8,
"De 25 a 29 años (234)",992,2543,2325,186,91.4,7.3,
"De 30 a 34 años (235)",831,3118,2763,113,88.6,3.6,
"De 35 a 39 años (236)",766,3618,3153,93,87.1,2.6,
"De 40 a 44 años (237)",630,3517,3007,34,85.5,1,
"De 45 a 49 años (238)",458,2740,2278,9,83.1,0.3,
"De 50 y más años (239)",700,4247,3284,,77.3,,
"Secundaria (240)",2580,2024,1893,121,93.5,6,
"De 12 a 14 años (241)",557,,,,,,
"De 15 a 19 años (242)",1002,100,98,30,98,30,
"De 20 a 24 años (243)",416,287,274,52,95.5,18.1,
"De 25 a 29 años (244)",207,336,318,17,94.6,5.1,
"De 30 a 34 años (245)",120,294,275,11,93.5,3.7,
"De 35 a 39 años (246)",109,360,331,9,91.9,2.5,
"De 40 a 44 años (247)",71,267,252,2,94.4,0.7,
"De 45 a 49 años (248)",47,189,176,,93.1,,
"De 50 y más años (249)",51,191,169,,88.5,,
"Sup. no Univ. incompleta (250)",148,58,55,7,94.8,12.1,
"De 15 a 19 años (252)",53,1,1,1,100,100,
"De 20 a 24 años (253)",62,13,13,2,100,15.4,
"De 25 a 29 años (254)",16,11,10,2,90.9,18.2,
"De 30 a 34 años (255)",8,11,11,2,100,18.2,
"De 35 a 39 años (256)",4,7,7,,100,,
"De 40 a 44 años (257)",3,12,10,,83.3,,
"De 50 y más años (259)",2,3,3,,100,,
"Sup. no Univ. completa (260)",102,95,86,3,90.5,3.2,
"De 20 a 24 años (263)",41,6,6,1,100,16.7,
"De 25 a 29 años (264)",34,20,20,1,100,5,
"De 30 a 34 años (265)",12,12,12,,100,,
"De 35 a 39 años (266)",7,12,12,1,100,8.3,
"De 40 a 44 años (267)",2,5,5,,100,,
"De 45 a 49 años (268)",1,6,4,,66.7,,
"De 50 y más años (269)",5,34,27,,79.4,,
"Sup. Univ. incompleta (270)",46,26,23,,88.5,,
"De 15 a 19 años (272)",11,,,,,,
"De 20 a 24 años (273)",21,3,3,,100,,
"De 25 a 29 años (274)",4,3,3,,100,,
"De 30 a 34 años (275)",4,7,7,,100,,
"De 35 a 39 años (276)",2,1,1,,100,,
"De 40 a 44 años (277)",1,2,2,,100,,
"De 50 y más años (279)",3,10,7,,70,,
"Sup. Univ. completa (280)",73,82,74,2,90.2,2.4,
"De 20 a 24 años (283)",11,,,,,,
"De 25 a 29 años (284)",19,2,2,,100,,
"De 30 a 34 años (285)",14,11,11,1,100,9.1,
"De 35 a 39 años (286)",12,15,14,1,93.3,6.7,
"De 40 a 44 años (287)",3,12,9,,75,,
"De 45 a 49 años (288)",2,4,3,,75,,
"De 50 y más años (289)",12,38,35,,92.1,,
