"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",397,,1,5,14,62,187,128
"De 15 a 19 años (052)",30,,,,,,14,16
"De 20 a 24 años (053)",128,,,,,,71,57
"De 25 a 29 años (054)",70,,,,,7,39,24
"De 30 a 34 años (055)",55,,,,,6,38,11
"De 35 a 39 años (056)",34,,,,,15,15,4
"De 40 a 44 años (057)",35,,,1,1,17,8,8
"De 45 a 49 años (058)",21,,,,6,11,1,3
"De 50 y más años (059)",24,,1,4,7,6,1,5
"Sup. no Univ. completa (060)",1165,1,1,16,68,234,511,334
"De 20 a 24 años (063)",148,,,,,1,74,73
"De 25 a 29 años (064)",262,,,,,15,148,99
"De 30 a 34 años (065)",210,,,,,25,130,55
"De 35 a 39 años (066)",193,,,,3,52,100,38
"De 40 a 44 años (067)",156,,,,7,70,46,33
"De 45 a 49 años (068)",87,,,1,11,49,12,14
"De 50 y más años (069)",109,1,1,15,47,22,1,22
"Sup. Univ. incompleta (070)",262,,,1,10,42,114,95
"De 15 a 19 años (072)",9,,,,,,6,3
"De 20 a 24 años (073)",93,,,,,,36,57
"De 25 a 29 años (074)",32,,,,,2,17,13
"De 30 a 34 años (075)",46,,,,,12,24,10
"De 35 a 39 años (076)",27,,,,,7,17,3
"De 40 a 44 años (077)",18,,,,,5,12,1
"De 45 a 49 años (078)",18,,,,3,12,2,1
"De 50 y más años (079)",19,,,1,7,4,,7
"Sup. Univ. completa (080)",602,,2,10,32,140,235,183
"De 20 a 24 años (083)",37,,,,,1,12,24
"De 25 a 29 años (084)",120,,,,,4,58,58
"De 30 a 34 años (085)",92,,,,,10,57,25
"De 35 a 39 años (086)",115,,,,1,32,51,31
"De 40 a 44 años (087)",95,,,,5,37,40,13
"De 45 a 49 años (088)",66,,,,5,35,16,10
"De 50 y más años (089)",77,,2,10,21,21,1,22
,,,,,,,,
"URBANA (100)",9461,34,129,401,820,1863,3703,2511
"De 12 a 14 años (101)",22,,,,,,3,19
"De 15 a 19 años (102)",271,,,,,,155,116
"De 20 a 24 años (103)",1113,,,,,6,629,478
"De 25 a 29 años (104)",1214,,,,,53,781,380
"De 30 a 34 años (105)",1231,,,,,172,803,256
"De 35 a 39 años (106)",1255,,,,12,328,682,233
"De 40 a 44 años (107)",1056,,,1,40,420,421,174
"De 45 a 49 años (108)",792,,,2,79,400,187,124
"De 50 y más años (109)",2507,34,129,398,689,484,42,731
"Sin nivel (110)",3069,24,95,235,418,651,826,820
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",35,,,,,,20,15
"De 20 a 24 años (113)",131,,,,,,86,45
"De 25 a 29 años (114)",185,,,,,10,128,47
"De 30 a 34 años (115)",281,,,,,37,192,52
"De 35 a 39 años (116)",314,,,,1,84,163,66
"De 40 a 44 años (117)",308,,,,10,121,136,41
"De 45 a 49 años (118)",284,,,,21,132,76,55
"De 50 y más años (119)",1529,24,95,235,386,267,25,497
"Educacion Inicial (120)",16,,,,,1,9,6
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",5,,,,,,3,2
"De 30 a 34 años (125)",7,,,,,1,2,4
"De 35 a 39 años (126)",2,,,,,,2,
"Primaria (130)",2894,7,23,112,216,596,1299,641
"De 12 a 14 años (131)",11,,,,,,1,10
"De 15 a 19 años (132)",79,,,,,,55,24
"De 20 a 24 años (133)",329,,,,,1,200,128
"De 25 a 29 años (134)",383,,,,,11,273,99
"De 30 a 34 años (135)",416,,,,,59,282,75
"De 35 a 39 años (136)",445,,,,2,105,266,72
"De 40 a 44 años (137)",341,,,,14,134,133,60
"De 45 a 49 años (138)",268,,,1,24,134,76,33
"De 50 y más años (139)",622,7,23,111,176,152,13,140
"Secundaria (140)",1254,2,7,23,68,164,620,370
"De 12 a 14 años (141)",9,,,,,,2,7
"De 15 a 19 años (142)",123,,,,,,64,59
"De 20 a 24 años (143)",295,,,,,3,171,121
"De 25 a 29 años (144)",212,,,,,8,145,59
"De 30 a 34 años (145)",155,,,,,28,92,35
"De 35 a 39 años (146)",147,,,,5,37,83,22
"De 40 a 44 años (147)",117,,,,4,41,52,20
"De 45 a 49 años (148)",61,,,,11,32,10,8
"De 50 y más años (149)",135,2,7,23,48,15,1,39
"Sup. no Univ. incompleta (150)",366,,1,5,14,58,172,116
"De 15 a 19 años (152)",25,,,,,,10,15
"De 20 a 24 años (153)",117,,,,,,67,50
"De 25 a 29 años (154)",64,,,,,7,35,22
"De 30 a 34 años (155)",51,,,,,6,36,9
"De 35 a 39 años (156)",30,,,,,12,14,4
"De 40 a 44 años (157)",35,,,1,1,17,8,8
"De 45 a 49 años (158)",20,,,,6,10,1,3
"De 50 y más años (159)",24,,1,4,7,6,1,5
"Sup. no Univ. completa (160)",1050,1,1,16,64,216,455,297
"De 20 a 24 años (163)",118,,,,,1,60,57
"De 25 a 29 años (164)",229,,,,,11,130,88
"De 30 a 34 años (165)",190,,,,,21,122,47
"De 35 a 39 años (166)",179,,,,3,51,89,36
"De 40 a 44 años (167)",148,,,,6,67,42,33
"De 45 a 49 años (168)",81,,,1,10,45,11,14
"De 50 y más años (169)",105,1,1,15,45,20,1,22
"Sup. Univ. incompleta (170)",240,,,1,9,40,103,87
"De 15 a 19 años (172)",9,,,,,,6,3
"De 20 a 24 años (173)",86,,,,,,33,53
"De 25 a 29 años (174)",27,,,,,2,14,11
"De 30 a 34 años (175)",42,,,,,10,23,9
"De 35 a 39 años (176)",25,,,,,7,15,3
"De 40 a 44 años (177)",16,,,,,5,11,
"De 45 a 49 años (178)",16,,,,2,12,1,1
"De 50 y más años (179)",19,,,1,7,4,,7
"Sup. Univ. completa (180)",572,,2,9,31,137,219,174
"De 20 a 24 años (183)",35,,,,,1,10,24
"De 25 a 29 años (184)",109,,,,,4,53,52
"De 30 a 34 años (185)",89,,,,,10,54,25
"De 35 a 39 años (186)",113,,,,1,32,50,30
"De 40 a 44 años (187)",91,,,,5,35,39,12
"De 45 a 49 años (188)",62,,,,5,35,12,10
"De 50 y más años (189)",73,,2,9,20,20,1,21
,,,,,,,,
"RURAL (200)",22622,82,344,1038,1923,3660,11382,4193
"De 12 a 14 años (201)",30,,,,,,3,27
"De 15 a 19 años (202)",854,,,,,,618,236
"De 20 a 24 años (203)",2787,,,,,9,2021,757
"De 25 a 29 años (204)",2934,,,,,79,2318,537
"De 30 a 34 años (205)",2821,,,,1,205,2259,356
"De 35 a 39 años (206)",2653,,,,12,422,1952,267
"De 40 a 44 años (207)",2144,,,1,52,543,1315,233
"De 45 a 49 años (208)",1762,,,4,113,751,720,174
"De 50 y más años (209)",6637,82,344,1033,1745,1651,176,1606
"Sin nivel (210)",14158,78,326,951,1651,2538,5963,2651
"De 12 a 14 años (211)",3,,,,,,,3
"De 15 a 19 años (212)",275,,,,,,211,64
"De 20 a 24 años (213)",1025,,,,,5,765,255
"De 25 a 29 años (214)",1365,,,,,27,1113,225
"De 30 a 34 años (215)",1491,,,,1,99,1198,193
"De 35 a 39 años (216)",1576,,,,9,234,1159,174
"De 40 a 44 años (217)",1424,,,1,37,341,867,178
"De 45 a 49 años (218)",1257,,,4,81,527,516,129
"De 50 y más años (219)",5742,78,326,946,1523,1305,134,1430
"Educacion Inicial (220)",63,,,,,3,52,8
"De 15 a 19 años (222)",3,,,,,,1,2
"De 20 a 24 años (223)",19,,,,,,17,2
"De 25 a 29 años (224)",22,,,,,,19,3
"De 30 a 34 años (225)",14,,,,,2,11,1
"De 35 a 39 años (226)",5,,,,,1,4,
"Primaria (230)",7783,4,18,83,260,1057,5013,1348
"De 12 a 14 años (231)",25,,,,,,3,22
"De 15 a 19 años (232)",519,,,,,,368,151
"De 20 a 24 años (233)",1568,,,,,4,1142,422
"De 25 a 29 años (234)",1386,,,,,43,1078,265
"De 30 a 34 años (235)",1229,,,,,89,1000,140
"De 35 a 39 años (236)",1020,,,,3,178,751,88
"De 40 a 44 años (237)",687,,,,13,191,432,51
"De 45 a 49 años (238)",482,,,,30,212,197,43
"De 50 y más años (239)",867,4,18,83,214,340,42,166
"Secundaria (240)",420,,,3,6,35,256,120
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",52,,,,,,34,18
"De 20 a 24 años (243)",125,,,,,,74,51
"De 25 a 29 años (244)",106,,,,,5,78,23
"De 30 a 34 años (245)",56,,,,,9,36,11
"De 35 a 39 años (246)",30,,,,,5,23,2
"De 40 a 44 años (247)",19,,,,1,6,10,2
"De 45 a 49 años (248)",10,,,,,7,1,2
"De 50 y más años (249)",20,,,3,5,3,,9
"Sup. no Univ. incompleta (250)",31,,,,,4,15,12
"De 15 a 19 años (252)",5,,,,,,4,1
"De 20 a 24 años (253)",11,,,,,,4,7
"De 25 a 29 años (254)",6,,,,,,4,2
"De 30 a 34 años (255)",4,,,,,,2,2
"De 35 a 39 años (256)",4,,,,,3,1,
"De 45 a 49 años (258)",1,,,,,1,,
"Sup. no Univ. completa (260)",115,,,,4,18,56,37
"De 20 a 24 años (263)",30,,,,,,14,16
"De 25 a 29 años (264)",33,,,,,4,18,11
"De 30 a 34 años (265)",20,,,,,4,8,8
"De 35 a 39 años (266)",14,,,,,1,11,2
"De 40 a 44 años (267)",8,,,,1,3,4,
"De 45 a 49 años (268)",6,,,,1,4,1,
"De 50 y más años (269)",4,,,,2,2,,
"Sup. Univ. incompleta (270)",22,,,,1,2,11,8
"De 20 a 24 años (273)",7,,,,,,3,4
"De 25 a 29 años (274)",5,,,,,,3,2
"De 30 a 34 años (275)",4,,,,,2,1,1
"De 35 a 39 años (276)",2,,,,,,2,
"De 40 a 44 años (277)",2,,,,,,1,1
"De 45 a 49 años (278)",2,,,,1,,1,
"Sup. Univ. completa (280)",30,,,1,1,3,16,9
"De 20 a 24 años (283)",2,,,,,,2,
"De 25 a 29 años (284)",11,,,,,,5,6
"De 30 a 34 años (285)",3,,,,,,3,
"De 35 a 39 años (286)",2,,,,,,1,1
"De 40 a 44 años (287)",4,,,,,2,1,1
"De 45 a 49 años (288)",4,,,,,,4,
"De 50 y más años (289)",4,,,1,1,1,,1
