"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",4,4,,,1,2,1,,,,,12
"De 35 a 39 años (026)",3,3,,,,,2,,1,,,17
"Primaria (030)",2639,2562,15,432,432,392,690,415,157,29,77,9812
"De 12 a 14 años (031)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (032)",150,136,1,118,16,1,,,,,14,153
"De 20 a 24 años (033)",431,406,6,184,154,52,8,2,,,25,692
"De 25 a 29 años (034)",386,372,3,60,117,107,77,7,1,,14,991
"De 30 a 34 años (035)",374,368,4,20,60,75,173,35,1,,6,1353
"De 35 a 39 años (036)",410,405,,16,43,68,167,93,18,,5,1791
"De 40 a 44 años (037)",271,270,,9,11,31,91,92,29,7,1,1439
"De 45 a 49 años (038)",219,219,,8,8,19,75,67,37,5,,1213
"De 50 y más años (039)",391,384,1,15,23,39,99,119,71,17,7,2178
"Secundaria (040)",873,827,2,316,220,128,116,36,7,2,46,1967
"De 12 a 14 años (041)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (042)",103,98,2,85,11,,,,,,5,107
"De 20 a 24 años (043)",262,234,,152,76,2,1,3,,,28,333
"De 25 a 29 años (044)",182,172,,47,66,46,13,,,,10,373
"De 30 a 34 años (045)",116,116,,16,44,30,20,6,,,,316
"De 35 a 39 años (046)",74,73,,5,10,22,31,4,1,,1,264
"De 40 a 44 años (047)",50,50,,2,6,14,18,8,2,,,207
"De 45 a 49 años (048)",47,46,,3,6,9,21,6,1,,1,185
"De 50 y más años (049)",36,36,,5,,5,12,9,3,2,,179
"Sup. no Univ. incompleta (050)",39,31,,13,8,6,3,1,,,8,67
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (054)",16,13,,7,5,1,,,,,3,20
"De 30 a 34 años (055)",4,4,,2,1,,1,,,,,8
"De 35 a 39 años (056)",7,7,,1,1,4,1,,,,,20
"De 40 a 44 años (057)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (058)",2,2,,,1,,,1,,,,9
"Sup. no Univ. completa (060)",151,144,,38,38,36,24,4,1,3,7,400
"De 20 a 24 años (063)",8,8,,6,1,1,,,,,,11
"De 25 a 29 años (064)",27,23,,14,7,1,1,,,,4,35
"De 30 a 34 años (065)",39,36,,12,11,12,1,,,,3,74
"De 35 a 39 años (066)",38,38,,3,13,13,9,,,,,109
"De 40 a 44 años (067)",13,13,,1,4,3,2,3,,,,48
"De 45 a 49 años (068)",7,7,,1,,2,3,,1,,,28
"De 50 y más años (069)",19,19,,1,2,4,8,1,,3,,95
"Sup. Univ. incompleta (070)",56,44,,16,11,10,5,1,1,,12,102
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (074)",13,8,,3,4,1,,,,,5,14
"De 30 a 34 años (075)",25,22,,9,6,5,2,,,,3,44
"De 35 a 39 años (076)",5,5,,,,3,1,,1,,,21
"De 40 a 44 años (077)",1,1,,,,1,,,,,,3
"De 45 a 49 años (078)",3,3,,,1,,1,1,,,,12
"De 50 y más años (079)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (080)",86,75,2,23,21,20,8,1,,,11,168
"De 20 a 24 años (083)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (084)",15,9,2,5,1,1,,,,,6,10
"De 30 a 34 años (085)",27,24,,12,6,4,2,,,,3,45
"De 35 a 39 años (086)",19,19,,1,9,7,2,,,,,49
"De 40 a 44 años (087)",11,10,,1,1,5,3,,,,1,32
"De 45 a 49 años (088)",3,3,,,2,1,,,,,,7
"De 50 y más años (089)",9,9,,3,2,2,1,1,,,,24
,,,,,,,,,,,,
"URBANA (100)",962,918,6,166,172,165,224,142,37,6,44,3283
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",27,24,1,21,2,,,,,,3,25
"De 20 a 24 años (103)",97,86,1,47,30,7,1,,,,11,132
"De 25 a 29 años (104)",130,113,3,37,38,24,8,3,,,17,238
"De 30 a 34 años (105)",143,139,,35,42,32,26,3,1,,4,353
"De 35 a 39 años (106)",138,138,,8,26,40,49,13,2,,,495
"De 40 a 44 años (107)",95,94,,3,9,19,34,25,4,,1,425
"De 45 a 49 años (108)",83,83,,2,7,12,27,26,9,,,408
"De 50 y más años (109)",247,240,1,12,18,31,79,72,21,6,7,1206
"Sin nivel (110)",199,194,2,18,22,28,58,51,15,,5,851
"De 20 a 24 años (113)",5,5,,,4,1,,,,,,11
"De 25 a 29 años (114)",10,10,1,5,3,1,,,,,,14
"De 30 a 34 años (115)",11,11,,5,2,3,1,,,,,23
"De 35 a 39 años (116)",12,12,,1,1,4,3,3,,,,47
"De 40 a 44 años (117)",14,14,,,1,,7,5,1,,,72
"De 45 a 49 años (118)",17,17,,,,2,5,6,4,,,100
"De 50 y más años (119)",130,125,1,7,11,17,42,37,10,,5,584
"Educacion Inicial (120)",1,1,,,,,1,,,,,4
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"Primaria (130)",329,323,2,34,49,50,98,71,18,1,6,1337
"De 15 a 19 años (132)",10,8,1,7,,,,,,,2,7
"De 20 a 24 años (133)",37,35,1,15,13,5,1,,,,2,60
"De 25 a 29 años (134)",36,36,,6,14,7,6,3,,,,99
"De 30 a 34 años (135)",37,37,,2,8,9,15,2,1,,,130
"De 35 a 39 años (136)",56,56,,2,8,10,26,9,1,,,228
"De 40 a 44 años (137)",39,39,,1,1,7,14,13,3,,,196
"De 45 a 49 años (138)",31,31,,,,4,10,13,4,,,170
"De 50 y más años (139)",83,81,,1,5,8,26,31,9,1,2,447
"Secundaria (140)",221,209,,65,52,36,38,14,2,2,12,574
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",15,15,,13,2,,,,,,,17
"De 20 a 24 años (143)",46,40,,27,13,,,,,,6,53
"De 25 a 29 años (144)",43,38,,12,12,13,1,,,,5,80
"De 30 a 34 años (145)",33,33,,4,17,6,5,1,,,,83
"De 35 a 39 años (146)",22,22,,2,2,5,12,1,,,,81
"De 40 a 44 años (147)",23,23,,2,2,6,9,4,,,,91
"De 45 a 49 años (148)",22,22,,1,4,4,8,5,,,,87
"De 50 y más años (149)",15,15,,3,,2,3,3,2,2,,81
"Sup. no Univ. incompleta (150)",20,18,,7,6,2,2,1,,,2,40
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",1,,,,,,,,,,1,
"De 25 a 29 años (154)",7,7,,4,3,,,,,,,10
"De 30 a 34 años (155)",4,4,,2,1,,1,,,,,8
"De 35 a 39 años (156)",4,4,,1,1,2,,,,,,9
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",2,2,,,1,,,1,,,,9
"Sup. no Univ. completa (160)",92,89,,16,22,27,17,3,1,3,3,279
"De 20 a 24 años (163)",3,3,,2,,1,,,,,,5
"De 25 a 29 años (164)",11,9,,5,2,1,1,,,,2,16
"De 30 a 34 años (165)",24,23,,7,7,9,,,,,1,48
"De 35 a 39 años (166)",25,25,,1,8,11,5,,,,,72
"De 40 a 44 años (167)",10,10,,,4,2,1,3,,,,39
"De 45 a 49 años (168)",6,6,,1,,1,3,,1,,,25
"De 50 y más años (169)",13,13,,,1,2,7,,,3,,74
"Sup. Univ. incompleta (170)",36,31,,14,7,5,3,1,1,,5,69
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (174)",11,7,,3,3,1,,,,,4,12
"De 30 a 34 años (175)",14,14,,8,3,2,1,,,,,24
"De 35 a 39 años (176)",4,4,,,,2,1,,1,,,18
"De 45 a 49 años (178)",3,3,,,1,,1,1,,,,12
"Sup. Univ. completa (180)",64,53,2,12,14,17,7,1,,,11,129
"De 20 a 24 años (183)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (184)",12,6,2,2,1,1,,,,,6,7
"De 30 a 34 años (185)",19,16,,7,4,3,2,,,,3,33
"De 35 a 39 años (186)",15,15,,1,6,6,2,,,,,40
"De 40 a 44 años (187)",8,7,,,1,4,2,,,,1,23
"De 45 a 49 años (188)",2,2,,,1,1,,,,,,5
"De 50 y más años (189)",6,6,,1,1,2,1,1,,,,20
,,,,,,,,,,,,
"RURAL (200)",5180,5020,25,856,806,720,1323,836,372,82,160,19892
"De 12 a 14 años (201)",9,4,,2,2,,,,,,5,6
"De 15 a 19 años (202)",247,229,2,198,27,2,,,,,18,258
"De 20 a 24 años (203)",705,646,6,332,237,55,11,5,,,59,1046
"De 25 a 29 años (204)",652,622,3,120,197,179,112,9,2,,30,1598
"De 30 a 34 años (205)",629,615,5,54,112,129,250,64,1,,14,2179
"De 35 a 39 años (206)",632,624,2,25,63,109,244,141,38,2,8,2808
"De 40 a 44 años (207)",470,468,,18,26,49,150,150,60,15,2,2514
"De 45 a 49 años (208)",432,429,,19,28,37,140,117,70,18,3,2356
"De 50 y más años (209)",1404,1383,7,88,114,160,416,350,201,47,21,7127
"Sin nivel (210)",2086,2049,10,165,224,261,639,469,227,54,37,9766
"De 15 a 19 años (212)",19,18,,15,2,1,,,,,1,22
"De 20 a 24 años (213)",79,71,1,29,32,6,3,,,,8,123
"De 25 a 29 años (214)",129,125,,16,32,43,28,5,1,,4,369
"De 30 a 34 años (215)",172,169,1,13,23,30,75,26,1,,3,657
"De 35 a 39 años (216)",202,200,2,6,12,28,77,54,19,2,2,985
"De 40 a 44 años (217)",203,202,,8,12,13,62,67,32,8,1,1131
"De 45 a 49 años (218)",217,215,,9,17,16,62,62,36,13,2,1210
"De 50 y más años (219)",1065,1049,6,69,94,124,332,255,138,31,16,5269
"Educacion Inicial (220)",12,11,,1,2,4,3,,1,,1,38
"De 12 a 14 años (221)",1,1,,,1,,,,,,,2
"De 20 a 24 años (223)",1,1,,1,,,,,,,,1
"De 25 a 29 años (224)",4,3,,,,2,1,,,,1,10
"De 30 a 34 años (225)",3,3,,,1,2,,,,,,8
"De 35 a 39 años (226)",3,3,,,,,2,,1,,,17
"Primaria (230)",2310,2239,13,398,383,342,592,344,139,28,71,8475
"De 12 a 14 años (231)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (232)",140,128,,111,16,1,,,,,12,146
"De 20 a 24 años (233)",394,371,5,169,141,47,7,2,,,23,632
"De 25 a 29 años (234)",350,336,3,54,103,100,71,4,1,,14,892
"De 30 a 34 años (235)",337,331,4,18,52,66,158,33,,,6,1223
"De 35 a 39 años (236)",354,349,,14,35,58,141,84,17,,5,1563
"De 40 a 44 años (237)",232,231,,8,10,24,77,79,26,7,1,1243
"De 45 a 49 años (238)",188,188,,8,8,15,65,54,33,5,,1043
"De 50 y más años (239)",308,303,1,14,18,31,73,88,62,16,5,1731
"Secundaria (240)",652,618,2,251,168,92,78,22,5,,34,1393
"De 12 a 14 años (241)",1,1,,,1,,,,,,,2
"De 15 a 19 años (242)",88,83,2,72,9,,,,,,5,90
"De 20 a 24 años (243)",216,194,,125,63,2,1,3,,,22,280
"De 25 a 29 años (244)",139,134,,35,54,33,12,,,,5,293
"De 30 a 34 años (245)",83,83,,12,27,24,15,5,,,,233
"De 35 a 39 años (246)",52,51,,3,8,17,19,3,1,,1,183
"De 40 a 44 años (247)",27,27,,,4,8,9,4,2,,,116
"De 45 a 49 años (248)",25,24,,2,2,5,13,1,1,,1,98
"De 50 y más años (249)",21,21,,2,,3,9,6,1,,,98
"Sup. no Univ. incompleta (250)",19,13,,6,2,4,1,,,,6,27
"De 20 a 24 años (253)",6,3,,3,,,,,,,3,3
"De 25 a 29 años (254)",9,6,,3,2,1,,,,,3,10
"De 35 a 39 años (256)",3,3,,,,2,1,,,,,11
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",59,55,,22,16,9,7,1,,,4,121
"De 20 a 24 años (263)",5,5,,4,1,,,,,,,6
"De 25 a 29 años (264)",16,14,,9,5,,,,,,2,19
"De 30 a 34 años (265)",15,13,,5,4,3,1,,,,2,26
"De 35 a 39 años (266)",13,13,,2,5,2,4,,,,,37
"De 40 a 44 años (267)",3,3,,1,,1,1,,,,,9
"De 45 a 49 años (268)",1,1,,,,1,,,,,,3
"De 50 y más años (269)",6,6,,1,1,2,1,1,,,,21
"Sup. Univ. incompleta (270)",20,13,,2,4,5,2,,,,7,33
"De 20 a 24 años (273)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (274)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (275)",11,8,,1,3,3,1,,,,3,20
"De 35 a 39 años (276)",1,1,,,,1,,,,,,3
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",22,22,,11,7,3,1,,,,,39
"De 25 a 29 años (284)",3,3,,3,,,,,,,,3
"De 30 a 34 años (285)",8,8,,5,2,1,,,,,,12
"De 35 a 39 años (286)",4,4,,,3,1,,,,,,9
"De 40 a 44 años (287)",3,3,,1,,1,1,,,,,9
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",3,3,,2,1,,,,,,,4
