"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Enseñanza (038)",8398,8,,46,558,434,1468,655,5229
"Servicios sociales y de salud (039)",3162,5,1,51,252,191,408,233,2021
"Otras activ. serv.comun.soc y personales (040)",6659,165,11,967,2332,729,800,677,978
"Hogares privados con servicio doméstico (041)",505,19,4,134,238,39,31,25,15
"Organiz. y organos extraterritoriales (042)",1,,,,,,,,1
"Actividad economica no especificada (043)",3546,84,5,576,1389,267,365,305,555
"Mujeres (044)",119032,5168,142,19936,33327,8803,18355,7595,25706
"Agric., ganadería, caza y silvicultura (045)",2402,334,2,795,660,129,158,69,255
"Pesca (046)",40,2,,4,7,3,3,3,18
"Explotación de minas y canteras (047)",147,8,,25,14,7,21,5,67
"Industrias manufactureras (048)",11161,368,17,1922,4552,923,1563,611,1205
"Suministro de electricidad, gas y agua (049)",113,3,,7,9,6,22,11,55
"Construcción (050)",893,33,,139,248,48,93,67,265
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",36964,2069,45,7355,12463,3025,5392,2265,4350
"Venta, mant.y rep. veh.autom.y motoc. (052)",707,7,,43,202,94,146,87,128
"Comercio al por mayor (053)",1855,40,2,170,499,177,368,180,419
"Comercio al por menor (054)",34402,2022,43,7142,11762,2754,4878,1998,3803
"Hoteles y restaurantes (055)",12885,820,14,3176,4871,1067,1374,657,906
"Trans., almac. y comunicaciones (056)",3025,35,1,141,814,337,696,359,642
"Intermediación financiera (057)",1433,2,1,6,118,72,231,259,744
"Activid.inmobil., empres. y de alquiler (058)",7380,30,4,146,938,533,1566,792,3371
"Admin.pub. y defensa; p. segur.soc.afil (059)",3294,52,2,195,476,233,656,359,1321
"Enseñanza (060)",13479,6,,30,546,630,3346,778,8143
"Servicios sociales y de salud (061)",5408,13,,45,279,291,1448,365,2967
"Otras activ. serv.comun.soc y personales (062)",5106,392,7,927,1540,421,758,406,655
"Hogares privados con servicio doméstico (063)",12428,850,46,4411,4913,837,679,367,325
"Organiz. y organos extraterritoriales (064)",2,,,,,,2,,
"Actividad economica no especificada (065)",2872,151,3,612,879,241,347,222,417
,,,,,,,,,
"URBANA (066)",309049,8254,345,51560,105586,23140,39578,21802,58784
"Agric., ganadería, caza y silvicultura (067)",11500,661,22,3763,3894,585,786,493,1296
"Pesca (068)",690,9,,123,270,54,71,41,122
"Explotación de minas y canteras (069)",1699,23,1,230,460,98,250,120,517
"Industrias manufactureras (070)",43955,964,56,8559,20328,3287,4379,2386,3996
"Suministro de electricidad, gas y agua (071)",882,13,,72,235,74,156,66,266
"Construcción (072)",23534,608,24,5893,9982,1538,1888,1165,2436
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",79513,2823,97,14899,29196,6407,10659,5615,9817
"Venta, mant.y rep. veh.autom.y motoc. (074)",8629,101,13,1107,3331,820,1622,605,1030
"Comercio al por mayor (075)",4701,69,5,496,1491,398,727,479,1036
"Comercio al por menor (076)",66183,2653,79,13296,24374,5189,8310,4531,7751
"Hoteles y restaurantes (077)",18772,887,22,4020,7314,1622,2031,1329,1547
"Trans., almac. y comunicaciones (078)",33731,458,31,5220,15253,2818,3913,2550,3488
"Intermediación financiera (079)",3155,4,2,16,321,165,427,548,1672
"Activid.inmobil., empres. y de alquiler (080)",21389,73,11,649,3772,1783,3506,2528,9067
"Admin.pub. y defensa; p. segur.soc.afil (081)",9282,87,3,485,1823,659,1948,954,3323
"Enseñanza (082)",21765,14,,76,1095,1057,4775,1421,13327
"Servicios sociales y de salud (083)",8531,18,1,93,526,480,1841,597,4975
"Otras activ. serv.comun.soc y personales (084)",11651,551,18,1866,3824,1146,1538,1078,1630
"Hogares privados con servicio doméstico (085)",12677,841,49,4444,5052,862,702,388,339
"Organiz. y organos extraterritoriales (086)",3,,,,,,2,,1
"Actividad economica no especificada (087)",6320,220,8,1152,2241,505,706,523,965
"Hombres (088)",191548,3268,204,32158,72750,14412,21359,14233,33164
"Agric., ganadería, caza y silvicultura (089)",9461,407,20,3136,3319,468,638,427,1046
"Pesca (090)",650,7,,119,263,51,68,38,104
"Explotación de minas y canteras (091)",1562,20,1,210,446,91,229,115,450
"Industrias manufactureras (092)",32895,603,39,6666,15819,2370,2827,1777,2794
"Suministro de electricidad, gas y agua (093)",770,10,,65,226,68,135,55,211
"Construcción (094)",22658,576,24,5760,9739,1490,1795,1099,2175
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",42926,792,52,7672,16885,3399,5292,3353,5481
"Venta, mant.y rep. veh.autom.y motoc. (096)",7924,94,13,1064,3131,726,1476,518,902
"Comercio al por mayor (097)",2857,30,3,328,996,221,360,300,619
"Comercio al por menor (098)",32145,668,36,6280,12758,2452,3456,2535,3960
"Hoteles y restaurantes (099)",6056,79,8,911,2511,566,663,674,644
"Trans., almac. y comunicaciones (100)",30719,423,30,5082,14443,2483,3218,2192,2848
"Intermediación financiera (101)",1729,2,1,10,203,93,200,289,931
"Activid.inmobil., empres. y de alquiler (102)",14041,43,7,503,2839,1253,1953,1738,5705
"Admin.pub. y defensa; p. segur.soc.afil (103)",6001,35,1,290,1352,429,1295,595,2004
"Enseñanza (104)",8359,8,,46,556,432,1457,647,5213
"Servicios sociales y de salud (105)",3147,5,1,50,250,190,403,233,2015
"Otras activ. serv.comun.soc y personales (106)",6578,162,11,943,2294,726,793,674,975
"Hogares privados con servicio doméstico (107)",493,18,4,129,234,39,30,24,15
"Organiz. y organos extraterritoriales (108)",1,,,,,,,,1
"Actividad economica no especificada (109)",3502,78,5,566,1371,264,363,303,552
"Mujeres (110)",117501,4986,141,19402,32836,8728,18219,7569,25620
"Agric., ganadería, caza y silvicultura (111)",2039,254,2,627,575,117,148,66,250
"Pesca (112)",40,2,,4,7,3,3,3,18
"Explotación de minas y canteras (113)",137,3,,20,14,7,21,5,67
"Industrias manufactureras (114)",11060,361,17,1893,4509,917,1552,609,1202
"Suministro de electricidad, gas y agua (115)",112,3,,7,9,6,21,11,55
"Construcción (116)",876,32,,133,243,48,93,66,261
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",36587,2031,45,7227,12311,3008,5367,2262,4336
"Venta, mant.y rep. veh.autom.y motoc. (118)",705,7,,43,200,94,146,87,128
"Comercio al por mayor (119)",1844,39,2,168,495,177,367,179,417
"Comercio al por menor (120)",34038,1985,43,7016,11616,2737,4854,1996,3791
"Hoteles y restaurantes (121)",12716,808,14,3109,4803,1056,1368,655,903
"Trans., almac. y comunicaciones (122)",3012,35,1,138,810,335,695,358,640
"Intermediación financiera (123)",1426,2,1,6,118,72,227,259,741
"Activid.inmobil., empres. y de alquiler (124)",7348,30,4,146,933,530,1553,790,3362
"Admin.pub. y defensa; p. segur.soc.afil (125)",3281,52,2,195,471,230,653,359,1319
"Enseñanza (126)",13406,6,,30,539,625,3318,774,8114
"Servicios sociales y de salud (127)",5384,13,,43,276,290,1438,364,2960
"Otras activ. serv.comun.soc y personales (128)",5073,389,7,923,1530,420,745,404,655
"Hogares privados con servicio doméstico (129)",12184,823,45,4315,4818,823,672,364,324
"Organiz. y organos extraterritoriales (130)",2,,,,,,2,,
"Actividad economica no especificada (131)",2818,142,3,586,870,241,343,220,413
,,,,,,,,,
"RURAL (132)",7180,532,5,2986,2652,245,372,121,267
"Agric., ganadería, caza y silvicultura (133)",4067,370,2,2003,1363,105,91,47,86
"Pesca (134)",9,,,1,6,,1,,1
"Explotación de minas y canteras (135)",132,8,,83,35,1,2,1,2
"Industrias manufactureras (136)",454,19,2,138,217,20,31,12,15
"Suministro de electricidad, gas y agua (137)",14,,,3,7,1,3,,
"Construcción (138)",394,12,,144,187,14,18,4,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",680,46,,219,288,29,59,11,28
"Venta, mant.y rep. veh.autom.y motoc. (140)",85,,,20,40,2,18,1,4
"Comercio al por mayor (141)",31,1,,13,12,,2,1,2
"Comercio al por menor (142)",564,45,,186,236,27,39,9,22
"Hoteles y restaurantes (143)",226,14,,80,101,13,10,4,4
"Trans., almac. y comunicaciones (144)",409,11,,128,206,16,28,8,12
"Intermediación financiera (145)",8,,,,,,4,1,3
"Activid.inmobil., empres. y de alquiler (146)",111,2,,11,37,9,27,4,21
"Admin.pub. y defensa; p. segur.soc.afil (147)",57,1,,8,17,7,10,3,11
"Enseñanza (148)",112,,,,9,7,39,12,45
"Servicios sociales y de salud (149)",39,,,3,5,2,15,1,13
"Otras activ. serv.comun.soc y personales (150)",114,6,,28,48,4,20,5,3
"Hogares privados con servicio doméstico (151)",256,28,1,101,99,14,8,4,1
"Actividad economica no especificada (153)",98,15,,36,27,3,6,4,7
"Hombres (154)",5649,350,4,2452,2161,170,236,95,181
"Agric., ganadería, caza y silvicultura (155)",3704,290,2,1835,1278,93,81,44,81
"Pesca (156)",9,,,1,6,,1,,1
"Explotación de minas y canteras (157)",122,3,,78,35,1,2,1,2
"Industrias manufactureras (158)",353,12,2,109,174,14,20,10,12
"Suministro de electricidad, gas y agua (159)",13,,,3,7,1,2,,
"Construcción (160)",377,11,,138,182,14,18,3,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",303,8,,91,136,12,34,8,14
"Venta, mant.y rep. veh.autom.y motoc. (162)",83,,,20,38,2,18,1,4
"Comercio al por mayor (163)",20,,,11,8,,1,,
"Comercio al por menor (164)",200,8,,60,90,10,15,7,10
"Hoteles y restaurantes (165)",57,2,,13,33,2,4,2,1
"Trans., almac. y comunicaciones (166)",396,11,,125,202,14,27,7,10
"Intermediación financiera (167)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (168)",79,2,,11,32,6,14,2,12
"Admin.pub. y defensa; p. segur.soc.afil (169)",44,1,,8,12,4,7,3,9
"Enseñanza (170)",39,,,,2,2,11,8,16
"Servicios sociales y de salud (171)",15,,,1,2,1,5,,6
"Otras activ. serv.comun.soc y personales (172)",81,3,,24,38,3,7,3,3
"Hogares privados con servicio doméstico (173)",12,1,,5,4,,1,1,
"Actividad economica no especificada (175)",44,6,,10,18,3,2,2,3
"Mujeres (176)",1531,182,1,534,491,75,136,26,86
"Agric., ganadería, caza y silvicultura (177)",363,80,,168,85,12,10,3,5
"Explotación de minas y canteras (179)",10,5,,5,,,,,
"Industrias manufactureras (180)",101,7,,29,43,6,11,2,3
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Construcción (182)",17,1,,6,5,,,1,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",377,38,,128,152,17,25,3,14
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,2,,,,
"Comercio al por mayor (185)",11,1,,2,4,,1,1,2
"Comercio al por menor (186)",364,37,,126,146,17,24,2,12
"Hoteles y restaurantes (187)",169,12,,67,68,11,6,2,3
"Trans., almac. y comunicaciones (188)",13,,,3,4,2,1,1,2
"Intermediación financiera (189)",7,,,,,,4,,3
"Activid.inmobil., empres. y de alquiler (190)",32,,,,5,3,13,2,9
"Admin.pub. y defensa; p. segur.soc.afil (191)",13,,,,5,3,3,,2
"Enseñanza (192)",73,,,,7,5,28,4,29
"Servicios sociales y de salud (193)",24,,,2,3,1,10,1,7
"Otras activ. serv.comun.soc y personales (194)",33,3,,4,10,1,13,2,
"Hogares privados con servicio doméstico (195)",244,27,1,96,95,14,7,3,1
"Actividad economica no especificada (197)",54,9,,26,9,,4,2,4
