"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",6761,1563,16,2614,1789,252,201,111,215
"Pesca (046)",3,,,2,1,,,,
"Explotación de minas y canteras (047)",31,3,,3,8,2,1,3,11
"Industrias manufactureras (048)",592,59,2,129,175,63,102,19,43
"Suministro de electricidad, gas y agua (049)",2,,,,,,1,,1
"Construcción (050)",99,18,,37,28,5,5,,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2309,236,1,576,813,227,233,87,136
"Venta, mant.y rep. veh.autom.y motoc. (052)",29,,,2,14,4,4,3,2
"Comercio al por mayor (053)",94,6,,11,39,4,16,3,15
"Comercio al por menor (054)",2186,230,1,563,760,219,213,81,119
"Hoteles y restaurantes (055)",955,101,1,274,339,89,68,41,42
"Trans., almac. y comunicaciones (056)",112,2,,12,45,12,22,6,13
"Intermediación financiera (057)",9,,,,1,1,3,,4
"Activid.inmobil., empres. y de alquiler (058)",183,9,,11,41,21,46,16,39
"Admin.pub. y defensa; p. segur.soc.afil (059)",133,9,,17,36,10,33,3,25
"Enseñanza (060)",434,2,,1,31,32,144,17,207
"Servicios sociales y de salud (061)",194,7,,11,21,21,56,6,72
"Otras activ. serv.comun.soc y personales (062)",242,21,,39,77,33,42,9,21
"Hogares privados con servicio doméstico (063)",273,23,1,81,119,20,14,10,5
"Actividad economica no especificada (065)",403,70,,100,123,36,26,12,36
,,,,,,,,,
"URBANA (066)",21243,1619,18,5357,7864,1798,2094,815,1678
"Agric., ganadería, caza y silvicultura (067)",8906,1000,13,3031,3293,539,425,212,393
"Pesca (068)",20,,,9,8,2,,,1
"Explotación de minas y canteras (069)",277,10,,59,145,16,16,17,14
"Industrias manufactureras (070)",1388,57,3,214,552,166,234,59,103
"Suministro de electricidad, gas y agua (071)",39,,,2,14,5,8,6,4
"Construcción (072)",1409,54,,335,665,117,114,50,74
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3458,253,1,784,1252,354,408,163,243
"Venta, mant.y rep. veh.autom.y motoc. (074)",310,5,,31,116,30,67,25,36
"Comercio al por mayor (075)",188,7,,22,81,14,25,10,29
"Comercio al por menor (076)",2960,241,1,731,1055,310,316,128,178
"Hoteles y restaurantes (077)",1258,101,1,314,486,125,104,65,62
"Trans., almac. y comunicaciones (078)",1269,17,,206,611,127,145,74,89
"Intermediación financiera (079)",23,,,,3,4,6,1,9
"Activid.inmobil., empres. y de alquiler (080)",507,13,,44,137,74,102,40,97
"Admin.pub. y defensa; p. segur.soc.afil (081)",461,15,,39,113,43,131,24,96
"Enseñanza (082)",621,2,,1,47,47,206,29,289
"Servicios sociales y de salud (083)",263,8,,14,25,27,65,15,109
"Otras activ. serv.comun.soc y personales (084)",531,24,,91,202,75,68,24,47
"Hogares privados con servicio doméstico (085)",242,21,,70,106,19,13,8,5
"Actividad economica no especificada (087)",571,44,,144,205,58,49,28,43
"Hombres (088)",12531,409,7,2896,5180,1118,1299,563,1059
"Agric., ganadería, caza y silvicultura (089)",5417,266,6,1711,2294,370,313,167,290
"Pesca (090)",17,,,7,7,2,,,1
"Explotación de minas y canteras (091)",261,7,,57,138,15,16,15,13
"Industrias manufactureras (092)",876,8,1,105,396,110,143,42,71
"Suministro de electricidad, gas y agua (093)",37,,,2,14,5,7,6,3
"Construcción (094)",1330,40,,304,641,114,111,50,70
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1354,38,,258,501,145,200,82,130
"Venta, mant.y rep. veh.autom.y motoc. (096)",283,5,,30,102,26,64,22,34
"Comercio al por mayor (097)",101,1,,11,45,10,9,8,17
"Comercio al por menor (098)",970,32,,217,354,109,127,52,79
"Hoteles y restaurantes (099)",371,5,,59,163,44,45,27,28
"Trans., almac. y comunicaciones (100)",1171,15,,196,573,115,126,68,78
"Intermediación financiera (101)",14,,,,2,3,3,1,5
"Activid.inmobil., empres. y de alquiler (102)",347,5,,33,102,54,61,24,68
"Admin.pub. y defensa; p. segur.soc.afil (103)",343,6,,23,80,34,103,22,75
"Enseñanza (104)",273,1,,,20,22,88,12,130
"Servicios sociales y de salud (105)",104,1,,3,6,12,23,10,49
"Otras activ. serv.comun.soc y personales (106)",314,7,,57,128,45,32,16,29
"Hogares privados con servicio doméstico (107)",20,1,,6,10,2,1,,
"Actividad economica no especificada (109)",282,9,,75,105,26,27,21,19
"Mujeres (110)",8712,1210,11,2461,2684,680,795,252,619
"Agric., ganadería, caza y silvicultura (111)",3489,734,7,1320,999,169,112,45,103
"Pesca (112)",3,,,2,1,,,,
"Explotación de minas y canteras (113)",16,3,,2,7,1,,2,1
"Industrias manufactureras (114)",512,49,2,109,156,56,91,17,32
"Suministro de electricidad, gas y agua (115)",2,,,,,,1,,1
"Construcción (116)",79,14,,31,24,3,3,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2104,215,1,526,751,209,208,81,113
"Venta, mant.y rep. veh.autom.y motoc. (118)",27,,,1,14,4,3,3,2
"Comercio al por mayor (119)",87,6,,11,36,4,16,2,12
"Comercio al por menor (120)",1990,209,1,514,701,201,189,76,99
"Hoteles y restaurantes (121)",887,96,1,255,323,81,59,38,34
"Trans., almac. y comunicaciones (122)",98,2,,10,38,12,19,6,11
"Intermediación financiera (123)",9,,,,1,1,3,,4
"Activid.inmobil., empres. y de alquiler (124)",160,8,,11,35,20,41,16,29
"Admin.pub. y defensa; p. segur.soc.afil (125)",118,9,,16,33,9,28,2,21
"Enseñanza (126)",348,1,,1,27,25,118,17,159
"Servicios sociales y de salud (127)",159,7,,11,19,15,42,5,60
"Otras activ. serv.comun.soc y personales (128)",217,17,,34,74,30,36,8,18
"Hogares privados con servicio doméstico (129)",222,20,,64,96,17,12,8,5
"Actividad economica no especificada (131)",289,35,,69,100,32,22,7,24
,,,,,,,,,
"RURAL (132)",11668,1436,17,3729,3646,648,881,472,839
"Agric., ganadería, caza y silvicultura (133)",9306,1302,14,3375,2921,406,461,345,482
"Pesca (134)",16,1,,3,9,2,1,,
"Explotación de minas y canteras (135)",523,,,17,176,77,127,32,94
"Industrias manufactureras (136)",196,12,,30,59,16,34,12,33
"Suministro de electricidad, gas y agua (137)",10,,,1,6,1,2,,
"Construcción (138)",256,26,1,76,98,20,19,6,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",335,24,1,73,99,32,49,18,39
"Venta, mant.y rep. veh.autom.y motoc. (140)",29,,1,2,6,4,10,3,3
"Comercio al por mayor (141)",20,,,1,5,1,2,6,5
"Comercio al por menor (142)",286,24,,70,88,27,37,9,31
"Hoteles y restaurantes (143)",124,5,,26,41,19,14,6,13
"Trans., almac. y comunicaciones (144)",177,2,,18,81,20,36,16,4
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",108,4,,7,27,10,23,11,26
"Admin.pub. y defensa; p. segur.soc.afil (147)",67,3,,5,14,6,24,4,11
"Enseñanza (148)",138,1,,,10,10,40,2,75
"Servicios sociales y de salud (149)",79,,,,2,12,30,5,30
"Otras activ. serv.comun.soc y personales (150)",80,6,,24,25,5,11,4,5
"Hogares privados con servicio doméstico (151)",67,3,1,27,28,4,2,2,
"Actividad economica no especificada (153)",185,47,,47,50,8,8,9,16
"Hombres (154)",7645,523,7,2283,2683,504,679,384,582
"Agric., ganadería, caza y silvicultura (155)",6034,473,5,2081,2131,323,372,279,370
"Pesca (156)",16,1,,3,9,2,1,,
"Explotación de minas y canteras (157)",508,,,16,175,76,126,31,84
"Industrias manufactureras (158)",116,2,,10,40,9,23,10,22
"Suministro de electricidad, gas y agua (159)",10,,,1,6,1,2,,
"Construcción (160)",236,22,1,70,94,18,17,6,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",130,3,1,23,37,14,24,12,16
"Venta, mant.y rep. veh.autom.y motoc. (162)",27,,1,1,6,4,9,3,3
"Comercio al por mayor (163)",13,,,1,2,1,2,5,2
"Comercio al por menor (164)",90,3,,21,29,9,13,4,11
"Hoteles y restaurantes (165)",56,,,7,25,11,5,3,5
"Trans., almac. y comunicaciones (166)",163,2,,16,74,20,33,16,2
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",85,3,,7,21,9,18,11,16
"Admin.pub. y defensa; p. segur.soc.afil (169)",52,3,,4,11,5,19,3,7
"Enseñanza (170)",52,,,,6,3,14,2,27
"Servicios sociales y de salud (171)",44,,,,,6,16,4,18
"Otras activ. serv.comun.soc y personales (172)",55,2,,19,22,2,5,3,2
"Hogares privados con servicio doméstico (173)",16,,,10,5,1,,,
"Actividad economica no especificada (175)",71,12,,16,27,4,4,4,4
"Mujeres (176)",4023,913,10,1446,963,144,202,88,257
"Agric., ganadería, caza y silvicultura (177)",3272,829,9,1294,790,83,89,66,112
"Explotación de minas y canteras (179)",15,,,1,1,1,1,1,10
"Industrias manufactureras (180)",80,10,,20,19,7,11,2,11
"Construcción (182)",20,4,,6,4,2,2,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",205,21,,50,62,18,25,6,23
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,1,,,1,,
"Comercio al por mayor (185)",7,,,,3,,,1,3
"Comercio al por menor (186)",196,21,,49,59,18,24,5,20
"Hoteles y restaurantes (187)",68,5,,19,16,8,9,3,8
"Trans., almac. y comunicaciones (188)",14,,,2,7,,3,,2
"Activid.inmobil., empres. y de alquiler (190)",23,1,,,6,1,5,,10
"Admin.pub. y defensa; p. segur.soc.afil (191)",15,,,1,3,1,5,1,4
"Enseñanza (192)",86,1,,,4,7,26,,48
"Servicios sociales y de salud (193)",35,,,,2,6,14,1,12
"Otras activ. serv.comun.soc y personales (194)",25,4,,5,3,3,6,1,3
"Hogares privados con servicio doméstico (195)",51,3,1,17,23,3,2,2,
"Actividad economica no especificada (197)",114,35,,31,23,4,4,5,12
