"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",156,15,,126,5,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8362,2,5,7869,486,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",107,,30,73,2,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",173,9,45,109,3,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4227,14,2229,15,,1950,19,
"Ocupaciñn no especificada (102)",65,1,15,38,,11,,
"Desocupado (103)",253,,,,,,,253
"Mujeres (104)",2198,80,328,793,23,816,117,41
"Profes., científicos e intelectuales (106)",33,29,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,4,,1,1,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",211,28,5,126,6,46,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",422,,2,407,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",9,,,7,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",6,,,6,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1145,4,297,18,2,707,117,
"Ocupaciñn no especificada (115)",320,10,24,224,,62,,
"Desocupado (116)",41,,,,,,,41
