"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",11,10,,5,3,2,,,,,1,17
"De 25 a 29 años (024)",7,7,,3,2,2,,,,,,13
"De 30 a 34 años (025)",6,6,,2,2,1,1,,,,,13
"De 35 a 39 años (026)",3,3,,,,,2,1,,,,17
"Primaria (030)",3882,3761,16,620,709,635,937,505,261,78,121,14360
"De 12 a 14 años (031)",5,4,,3,1,,,,,,1,5
"De 15 a 19 años (032)",140,131,,109,22,,,,,,9,153
"De 20 a 24 años (033)",368,345,3,176,104,51,11,,,,23,582
"De 25 a 29 años (034)",458,437,2,115,157,109,51,3,,,21,991
"De 30 a 34 años (035)",466,455,2,55,139,112,122,22,3,,11,1364
"De 35 a 39 años (036)",440,427,1,37,81,100,150,47,11,,13,1563
"De 40 a 44 años (037)",423,412,2,27,67,73,144,60,30,9,11,1752
"De 45 a 49 años (038)",396,387,1,23,51,61,131,72,39,9,9,1772
"De 50 y más años (039)",1186,1163,5,75,87,129,328,301,178,60,23,6178
"Secundaria (040)",1224,1134,5,409,310,194,159,44,12,1,90,2688
"De 12 a 14 años (041)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (042)",104,93,1,86,6,,,,,,11,98
"De 20 a 24 años (043)",274,234,,160,62,10,1,1,,,40,326
"De 25 a 29 años (044)",216,201,1,78,78,32,12,,,,15,379
"De 30 a 34 años (045)",153,146,,34,60,34,18,,,,7,334
"De 35 a 39 años (046)",128,124,,15,36,39,27,7,,,4,364
"De 40 a 44 años (047)",128,123,1,18,21,37,36,8,2,,5,389
"De 45 a 49 años (048)",93,92,,5,23,21,24,15,4,,1,351
"De 50 y más años (049)",122,119,2,11,24,21,41,13,6,1,3,445
"Sup. no Univ. incompleta (050)",142,134,1,51,40,16,15,8,1,2,8,326
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",22,19,,16,3,,,,,,3,22
"De 25 a 29 años (054)",19,18,,12,6,,,,,,1,24
"De 30 a 34 años (055)",27,26,,9,8,4,5,,,,1,58
"De 35 a 39 años (056)",28,27,,6,10,6,3,2,,,1,69
"De 40 a 44 años (057)",11,11,1,3,3,3,,,1,,,26
"De 45 a 49 años (058)",14,14,,1,7,,3,1,,2,,56
"De 50 y más años (059)",19,17,,2,3,3,4,5,,,2,69
"Sup. no Univ. completa (060)",278,249,2,90,82,41,28,5,1,,29,543
"De 20 a 24 años (063)",25,18,,17,1,,,,,,7,19
"De 25 a 29 años (064)",50,42,1,25,11,5,,,,,8,62
"De 30 a 34 años (065)",51,43,,16,23,3,1,,,,8,76
"De 35 a 39 años (066)",53,50,1,14,20,11,4,,,,3,104
"De 40 a 44 años (067)",42,41,,8,12,12,8,,1,,1,111
"De 45 a 49 años (068)",26,25,,6,8,2,7,2,,,1,73
"De 50 y más años (069)",31,30,,4,7,8,8,3,,,1,98
"Sup. Univ. incompleta (070)",59,47,1,19,14,5,5,2,1,,12,104
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",12,5,1,4,,,,,,,7,4
"De 25 a 29 años (074)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (075)",10,7,,5,2,,,,,,3,9
"De 35 a 39 años (076)",12,12,,3,4,1,4,,,,,30
"De 40 a 44 años (077)",11,11,,4,4,3,,,,,,21
"De 45 a 49 años (078)",3,2,,,1,1,,,,,1,5
"De 50 y más años (079)",6,6,,,2,,1,2,1,,,30
"Sup. Univ. completa (080)",214,179,2,64,55,30,19,7,2,,35,407
"De 20 a 24 años (083)",10,5,,4,1,,,,,,5,6
"De 25 a 29 años (084)",27,14,,11,3,,,,,,13,17
"De 30 a 34 años (085)",46,36,1,22,11,2,,,,,10,50
"De 35 a 39 años (086)",38,37,,13,13,8,2,1,,,1,78
"De 40 a 44 años (087)",29,28,,5,12,9,2,,,,1,64
"De 45 a 49 años (088)",26,24,,5,8,5,4,2,,,2,65
"De 50 y más años (089)",38,35,1,4,7,6,11,4,2,,3,127
,,,,,,,,,,,,
"URBANA (100)",1849,1742,8,408,412,305,364,145,79,21,107,5569
"De 12 a 14 años (101)",3,3,,3,,,,,,,,3
"De 15 a 19 años (102)",45,42,,36,6,,,,,,3,48
"De 20 a 24 años (103)",170,137,2,93,33,7,2,,,,33,189
"De 25 a 29 años (104)",197,178,,82,65,26,5,,,,19,311
"De 30 a 34 años (105)",219,204,,63,87,38,16,,,,15,418
"De 35 a 39 años (106)",223,216,1,46,66,53,46,4,,,7,561
"De 40 a 44 años (107)",217,210,2,26,50,60,63,6,3,,7,647
"De 45 a 49 años (108)",177,169,,14,39,37,49,19,10,1,8,637
"De 50 y más años (109)",598,583,3,45,66,84,183,116,66,20,15,2755
"Sin nivel (110)",205,195,1,21,20,29,55,36,24,9,10,934
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",12,9,,6,3,,,,,,3,12
"De 25 a 29 años (114)",6,5,,1,2,1,1,,,,1,12
"De 30 a 34 años (115)",17,15,,5,4,6,,,,,2,31
"De 35 a 39 años (116)",20,20,,,6,3,11,,,,,69
"De 40 a 44 años (117)",10,9,,1,1,1,5,1,,,1,36
"De 45 a 49 años (118)",16,14,,,1,2,4,3,4,,2,79
"De 50 y más años (119)",122,121,1,6,3,16,34,32,20,9,1,693
"Educacion Inicial (120)",3,3,,,1,1,1,,,,,10
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",802,777,4,131,154,142,198,88,48,12,25,2830
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",19,18,,13,5,,,,,,1,23
"De 20 a 24 años (133)",39,37,1,21,8,5,2,,,,2,61
"De 25 a 29 años (134)",71,67,,27,25,14,1,,,,4,123
"De 30 a 34 años (135)",72,70,,12,31,18,9,,,,2,166
"De 35 a 39 años (136)",87,83,1,17,21,22,18,4,,,4,229
"De 40 a 44 años (137)",85,83,1,5,21,22,29,4,1,,2,279
"De 45 a 49 años (138)",84,81,,7,13,18,30,8,4,1,3,316
"De 50 y más años (139)",344,337,1,28,30,43,109,72,43,11,7,1632
"Secundaria (140)",415,388,2,114,116,74,66,12,4,,27,957
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",23,21,,20,1,,,,,,2,22
"De 20 a 24 años (143)",74,58,,39,18,1,,,,,16,78
"De 25 a 29 años (144)",62,58,,23,26,6,3,,,,4,106
"De 30 a 34 años (145)",54,53,,14,24,9,6,,,,1,113
"De 35 a 39 años (146)",38,38,,4,12,13,9,,,,,105
"De 40 a 44 años (147)",54,52,1,6,5,19,19,1,1,,2,167
"De 45 a 49 años (148)",37,37,,2,11,11,6,5,2,,,132
"De 50 y más años (149)",72,70,1,5,19,15,23,6,1,,2,233
"Sup. no Univ. incompleta (150)",72,67,,30,19,11,5,2,,,5,136
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",16,14,,12,2,,,,,,2,16
"De 25 a 29 años (154)",9,9,,7,2,,,,,,,11
"De 30 a 34 años (155)",9,8,,3,2,3,,,,,1,16
"De 35 a 39 años (156)",13,12,,3,4,3,2,,,,1,28
"De 40 a 44 años (157)",6,6,,2,1,3,,,,,,13
"De 45 a 49 años (158)",9,9,,1,6,,2,,,,,22
"De 50 y más años (159)",9,8,,1,2,2,1,2,,,1,29
"Sup. no Univ. completa (160)",186,168,,57,60,25,24,1,1,,18,374
"De 20 a 24 años (163)",16,12,,11,1,,,,,,4,13
"De 25 a 29 años (164)",34,28,,16,7,5,,,,,6,45
"De 30 a 34 años (165)",34,30,,10,17,2,1,,,,4,55
"De 35 a 39 años (166)",32,31,,10,12,6,3,,,,1,65
"De 40 a 44 años (167)",35,34,,7,12,6,8,,1,,1,92
"De 45 a 49 años (168)",14,13,,,5,2,5,1,,,1,45
"De 50 y más años (169)",21,20,,3,6,4,7,,,,1,59
"Sup. Univ. incompleta (170)",37,30,1,11,11,4,1,1,1,,7,64
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",6,2,1,1,,,,,,,4,1
"De 25 a 29 años (174)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (175)",6,4,,4,,,,,,,2,4
"De 35 a 39 años (176)",7,7,,2,3,1,1,,,,,15
"De 40 a 44 años (177)",8,8,,2,4,2,,,,,,16
"De 45 a 49 años (178)",3,2,,,1,1,,,,,1,5
"De 50 y más años (179)",4,4,,,2,,,1,1,,,19
"Sup. Univ. completa (180)",129,114,,44,31,19,14,5,1,,15,264
"De 20 a 24 años (183)",6,4,,3,1,,,,,,2,5
"De 25 a 29 años (184)",13,9,,7,2,,,,,,4,11
"De 30 a 34 años (185)",26,23,,15,8,,,,,,3,31
"De 35 a 39 años (186)",25,24,,10,8,5,1,,,,1,45
"De 40 a 44 años (187)",19,18,,3,6,7,2,,,,1,44
"De 45 a 49 años (188)",14,13,,4,2,3,2,2,,,1,38
"De 50 y más años (189)",26,23,,2,4,4,9,3,1,,3,90
,,,,,,,,,,,,
"RURAL (200)",5614,5389,28,993,960,798,1254,807,414,135,225,20954
"De 12 a 14 años (201)",11,5,,4,1,,,,,,6,6
"De 15 a 19 años (202)",225,207,1,179,25,1,1,,,,18,236
"De 20 a 24 años (203)",604,544,2,308,156,63,14,1,,,60,873
"De 25 a 29 años (204)",656,614,5,179,216,135,74,5,,,42,1357
"De 30 a 34 años (205)",661,631,3,92,173,145,179,35,4,,30,1909
"De 35 a 39 años (206)",612,596,2,53,122,130,187,80,21,1,16,2217
"De 40 a 44 años (207)",544,528,2,49,78,91,161,95,41,11,16,2249
"De 45 a 49 años (208)",511,503,1,32,64,68,155,113,52,18,8,2401
"De 50 y más años (209)",1790,1761,12,97,125,165,483,478,296,105,29,9706
"Sin nivel (210)",1426,1402,8,115,134,147,397,344,191,66,24,7094
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",17,17,,14,2,,1,,,,,22
"De 20 a 24 años (213)",40,36,,13,12,7,4,,,,4,74
"De 25 a 29 años (214)",66,65,1,14,21,12,15,2,,,1,166
"De 30 a 34 años (215)",104,101,,7,11,21,48,13,1,,3,392
"De 35 a 39 años (216)",113,112,1,11,18,15,30,26,10,1,1,484
"De 40 a 44 años (217)",107,103,,9,8,13,29,32,10,2,4,497
"De 45 a 49 años (218)",114,114,,6,4,13,31,37,15,8,,637
"De 50 y más años (219)",864,853,6,40,58,66,239,234,155,55,11,4821
"Educacion Inicial (220)",30,27,,12,7,5,2,1,,,3,57
"De 12 a 14 años (221)",1,,,,,,,,,,1,
"De 15 a 19 años (222)",5,4,,2,1,1,,,,,1,7
"De 20 a 24 años (223)",10,9,,5,3,1,,,,,1,14
"De 25 a 29 años (224)",7,7,,3,2,2,,,,,,13
"De 30 a 34 años (225)",5,5,,2,1,1,1,,,,,11
"De 35 a 39 años (226)",2,2,,,,,1,1,,,,12
"Primaria (230)",3080,2984,12,489,555,493,739,417,213,66,96,11530
"De 12 a 14 años (231)",4,3,,2,1,,,,,,1,4
"De 15 a 19 años (232)",121,113,,96,17,,,,,,8,130
"De 20 a 24 años (233)",329,308,2,155,96,46,9,,,,21,521
"De 25 a 29 años (234)",387,370,2,88,132,95,50,3,,,17,868
"De 30 a 34 años (235)",394,385,2,43,108,94,113,22,3,,9,1198
"De 35 a 39 años (236)",353,344,,20,60,78,132,43,11,,9,1334
"De 40 a 44 años (237)",338,329,1,22,46,51,115,56,29,9,9,1473
"De 45 a 49 años (238)",312,306,1,16,38,43,101,64,35,8,6,1456
"De 50 y más años (239)",842,826,4,47,57,86,219,229,135,49,16,4546
"Secundaria (240)",809,746,3,295,194,120,93,32,8,1,63,1731
"De 12 a 14 años (241)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (242)",81,72,1,66,5,,,,,,9,76
"De 20 a 24 años (243)",200,176,,121,44,9,1,1,,,24,248
"De 25 a 29 años (244)",154,143,1,55,52,26,9,,,,11,273
"De 30 a 34 años (245)",99,93,,20,36,25,12,,,,6,221
"De 35 a 39 años (246)",90,86,,11,24,26,18,7,,,4,259
"De 40 a 44 años (247)",74,71,,12,16,18,17,7,1,,3,222
"De 45 a 49 años (248)",56,55,,3,12,10,18,10,2,,1,219
"De 50 y más años (249)",50,49,1,6,5,6,18,7,5,1,1,212
"Sup. no Univ. incompleta (250)",70,67,1,21,21,5,10,6,1,2,3,190
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",6,5,,4,1,,,,,,1,6
"De 25 a 29 años (254)",10,9,,5,4,,,,,,1,13
"De 30 a 34 años (255)",18,18,,6,6,1,5,,,,,42
"De 35 a 39 años (256)",15,15,,3,6,3,1,2,,,,41
"De 40 a 44 años (257)",5,5,1,1,2,,,,1,,,13
"De 45 a 49 años (258)",5,5,,,1,,1,1,,2,,34
"De 50 y más años (259)",10,9,,1,1,1,3,3,,,1,40
"Sup. no Univ. completa (260)",92,81,2,33,22,16,4,4,,,11,169
"De 20 a 24 años (263)",9,6,,6,,,,,,,3,6
"De 25 a 29 años (264)",16,14,1,9,4,,,,,,2,17
"De 30 a 34 años (265)",17,13,,6,6,1,,,,,4,21
"De 35 a 39 años (266)",21,19,1,4,8,5,1,,,,2,39
"De 40 a 44 años (267)",7,7,,1,,6,,,,,,19
"De 45 a 49 años (268)",12,12,,6,3,,2,1,,,,28
"De 50 y más años (269)",10,10,,1,1,4,1,3,,,,39
"Sup. Univ. incompleta (270)",22,17,,8,3,1,4,1,,,5,40
"De 20 a 24 años (273)",6,3,,3,,,,,,,3,3
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (276)",5,5,,1,1,,3,,,,,15
"De 40 a 44 años (277)",3,3,,2,,1,,,,,,5
"De 50 y más años (279)",2,2,,,,,1,1,,,,11
"Sup. Univ. completa (280)",85,65,2,20,24,11,5,2,1,,20,143
"De 20 a 24 años (283)",4,1,,1,,,,,,,3,1
"De 25 a 29 años (284)",14,5,,4,1,,,,,,9,6
"De 30 a 34 años (285)",20,13,1,7,3,2,,,,,7,19
"De 35 a 39 años (286)",13,13,,3,5,3,1,1,,,,33
"De 40 a 44 años (287)",10,10,,2,6,2,,,,,,20
"De 45 a 49 años (288)",12,11,,1,6,2,2,,,,1,27
"De 50 y más años (289)",12,12,1,2,3,2,2,1,1,,,37
