"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia CORONGO (000)",1904,8310,1015,4094,889,4216
"Casa independiente (001)",1890,8237,1008,4067,882,4170
"Vivienda en casa de vecindad (004)",6,26,6,26,,
"Choza o cabaña (005)",6,31,,,6,31
"Local no dest.para hab. humana (007)",2,16,1,1,1,15
