"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",82,,,1,31,6,21,9,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",366,15,,139,177,12,6,7,10
"Agricult.trabaj. calif.agrop. y pesquros (042)",1126,178,3,465,433,21,11,7,8
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",80,4,,18,46,3,4,4,1
"Obreros. construc., conf., papel, fab., instr (044)",87,2,,15,53,8,2,7,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",790,123,2,290,335,17,9,6,8
"Otra (046)",36,,,,7,2,12,10,5
"Ocupación no especificada (047)",92,15,,27,32,3,4,7,4
"Hombres (048)",1674,120,2,511,707,69,98,61,106
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",4,,,,1,,2,,1
"Profes., científicos e intelectuales (050)",138,,,,10,6,42,13,67
"Técnicos de nivel medio ytrab.asimilados (051)",29,1,,,5,8,8,2,5
"Jefes y empleados de oficina (052)",51,,,,21,5,12,6,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",132,3,,42,72,6,,4,5
"Agricult.trabaj. calif.agrop. y pesquros (054)",763,77,2,325,320,16,11,7,5
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",62,2,,12,38,3,2,4,1
"Obreros. construc., conf., papel, fab., instr (056)",86,2,,14,53,8,2,7,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",325,26,,109,161,13,5,3,8
"Otra (058)",36,,,,7,2,12,10,5
"Ocupación no especificada (059)",48,9,,9,19,2,2,5,2
"Mujeres (060)",1225,218,3,445,434,22,50,14,39
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",4,,,1,3,,,,
"Profes., científicos e intelectuales (062)",58,,,,7,4,22,3,22
"Técnicos de nivel medio ytrab.asimilados (063)",7,,,,1,1,5,,
"Jefes y empleados de oficina (064)",31,,,1,10,1,9,3,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",234,12,,97,105,6,6,3,5
"Agricult.trabaj. calif.agrop. y pesquros (066)",363,101,1,140,113,5,,,3
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",18,2,,6,8,,2,,
"Obreros. construc., conf., papel, fab., instr (068)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",465,97,2,181,174,4,4,3,
"Ocupación no especificada (071)",44,6,,18,13,1,2,2,2
,,,,,,,,,
"RURAL (072)",8380,1466,16,4186,2415,66,99,30,102
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",14,1,,9,3,,1,,
"Profes., científicos e intelectuales (074)",126,,,,13,9,34,7,63
"Técnicos de nivel medio ytrab.asimilados (075)",15,,,1,4,,9,1,
"Jefes y empleados de oficina (076)",53,,,,31,2,10,4,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",115,6,,42,57,4,2,2,2
"Agricult.trabaj. calif.agrop. y pesquros (078)",3948,766,3,2046,1072,26,14,8,13
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",83,1,,32,46,3,1,,
"Obreros. construc., conf., papel, fab., instr (080)",95,2,,37,50,2,2,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3815,671,12,1961,1111,17,24,7,12
"Otra (082)",3,,,,1,1,,1,
"Ocupación no especificada (083)",113,19,1,58,27,2,2,,4
"Hombres (084)",4560,402,6,2242,1669,58,74,25,84
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",13,1,,9,2,,1,,
"Profes., científicos e intelectuales (086)",95,,,,8,7,24,5,51
"Técnicos de nivel medio ytrab.asimilados (087)",11,,,1,4,,5,1,
"Jefes y empleados de oficina (088)",47,,,,28,2,9,2,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",56,2,,14,33,4,1,2,
"Agricult.trabaj. calif.agrop. y pesquros (090)",2594,269,1,1413,853,25,13,8,12
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",61,,,24,33,3,1,,
"Obreros. construc., conf., papel, fab., instr (092)",94,2,,36,50,2,2,,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1546,125,5,727,643,12,17,6,11
"Otra (094)",3,,,,1,1,,1,
"Ocupación no especificada (095)",40,3,,18,14,2,1,,2
"Mujeres (096)",3820,1064,10,1944,746,8,25,5,18
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,,1,,,,
"Profes., científicos e intelectuales (098)",31,,,,5,2,10,2,12
"Técnicos de nivel medio ytrab.asimilados (099)",4,,,,,,4,,
"Jefes y empleados de oficina (100)",6,,,,3,,1,2,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",59,4,,28,24,,1,,2
"Agricult.trabaj. calif.agrop. y pesquros (102)",1354,497,2,633,219,1,1,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",22,1,,8,13,,,,
"Obreros. construc., conf., papel, fab., instr (104)",1,,,1,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2269,546,7,1234,468,5,7,1,1
"Ocupación no especificada (107)",73,16,1,40,13,,1,,2
