"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",3,,,,,,1,2
"De 30 a 34 años (055)",4,,,,,1,2,1
"De 35 a 39 años (056)",3,,,,,1,1,1
"De 40 a 44 años (057)",1,,,,,,1,
"De 45 a 49 años (058)",4,,,,1,3,,
"De 50 y más años (059)",19,,1,3,6,3,,6
"Soltero(a) (060)",332,,,5,12,32,103,180
"De 15 a 19 años (062)",31,,,,,,22,9
"De 20 a 24 años (063)",92,,,,,,28,64
"De 25 a 29 años (064)",76,,,,,4,27,45
"De 30 a 34 años (065)",45,,,,,6,16,23
"De 35 a 39 años (066)",23,,,,1,10,7,5
"De 40 a 44 años (067)",9,,,,1,2,3,3
"De 45 a 49 años (068)",12,,,,,7,,5
"De 50 y más años (069)",44,,,5,10,3,,26
,,,,,,,,
"URBANA (080)",962,2,10,49,70,216,387,228
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",27,,,,,,14,13
"De 20 a 24 años (083)",97,,,,,,59,38
"De 25 a 29 años (084)",130,,,,,9,81,40
"De 30 a 34 años (085)",143,,,,,32,86,25
"De 35 a 39 años (086)",138,,,,,37,85,16
"De 40 a 44 años (087)",95,,,,3,42,40,10
"De 45 a 49 años (088)",83,,,,7,44,19,13
"De 50 y más años (089)",247,2,10,49,60,52,3,71
"Conviviente (090)",435,,,4,22,84,229,96
"De 15 a 19 años (092)",17,,,,,,9,8
"De 20 a 24 años (093)",71,,,,,,47,24
"De 25 a 29 años (094)",76,,,,,1,55,20
"De 30 a 34 años (095)",71,,,,,14,48,9
"De 35 a 39 años (096)",66,,,,,14,45,7
"De 40 a 44 años (097)",41,,,,1,22,15,3
"De 45 a 49 años (098)",34,,,,3,18,9,4
"De 50 y más años (099)",59,,,4,18,15,1,21
"Separado(a) (100)",64,,,3,7,18,22,14
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",4,,,,,,2,2
"De 20 a 24 años (103)",6,,,,,,4,2
"De 25 a 29 años (104)",9,,,,,2,5,2
"De 30 a 34 años (105)",12,,,,,3,6,3
"De 35 a 39 años (106)",10,,,,,5,4,1
"De 40 a 44 años (107)",6,,,,,4,,2
"De 45 a 49 años (108)",3,,,,,2,1,
"De 50 y más años (109)",12,,,3,7,2,,
"Casado(a) (110)",306,1,3,19,27,89,115,52
"De 15 a 19 años (112)",2,,,,,,2,
"De 20 a 24 años (113)",3,,,,,,1,2
"De 25 a 29 años (114)",23,,,,,2,18,3
"De 30 a 34 años (115)",45,,,,,12,27,6
"De 35 a 39 años (116)",51,,,,,11,33,7
"De 40 a 44 años (117)",43,,,,2,14,24,3
"De 45 a 49 años (118)",41,,,,3,22,8,8
"De 50 y más años (119)",98,1,3,19,22,28,2,23
"Viudo(a) (120)",75,1,7,22,12,10,5,18
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",2,,,,,1,1,
"De 30 a 34 años (125)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,1,,
"De 40 a 44 años (127)",3,,,,,2,1,
"De 45 a 49 años (128)",2,,,,,,1,1
"De 50 y más años (129)",65,1,7,22,12,6,,17
"Divorciado(a) (130)",3,,,,1,,,2
"De 45 a 49 años (138)",1,,,,1,,,
"De 50 y más años (139)",2,,,,,,,2
"Soltero(a) (140)",79,,,1,1,15,16,46
"De 15 a 19 años (142)",4,,,,,,1,3
"De 20 a 24 años (143)",16,,,,,,6,10
"De 25 a 29 años (144)",20,,,,,3,2,15
"De 30 a 34 años (145)",14,,,,,3,4,7
"De 35 a 39 años (146)",10,,,,,6,3,1
"De 40 a 44 años (147)",2,,,,,,,2
"De 45 a 49 años (148)",2,,,,,2,,
"De 50 y más años (149)",11,,,1,1,1,,8
,,,,,,,,
"RURAL (160)",5180,7,54,217,458,897,2558,989
"De 12 a 14 años (161)",9,,,,,,1,8
"De 15 a 19 años (162)",247,,,,,,172,75
"De 20 a 24 años (163)",705,,,,,2,496,207
"De 25 a 29 años (164)",652,,,,,13,519,120
"De 30 a 34 años (165)",629,,,,,71,468,90
"De 35 a 39 años (166)",632,,,,2,131,435,64
"De 40 a 44 años (167)",470,,,,7,140,277,46
"De 45 a 49 años (168)",432,,,,26,191,164,51
"De 50 y más años (169)",1404,7,54,217,423,349,26,328
"Conviviente (170)",2708,,7,34,123,387,1660,497
"De 12 a 14 años (171)",8,,,,,,1,7
"De 15 a 19 años (172)",190,,,,,,127,63
"De 20 a 24 años (173)",517,,,,,2,382,133
"De 25 a 29 años (174)",435,,,,,9,371,55
"De 30 a 34 años (175)",390,,,,,39,297,54
"De 35 a 39 años (176)",346,,,,1,61,246,38
"De 40 a 44 años (177)",238,,,,2,69,145,22
"De 45 a 49 años (178)",190,,,,4,82,77,27
"De 50 y más años (179)",394,,7,34,116,125,14,98
"Separado(a) (180)",275,2,,7,23,48,131,64
"De 15 a 19 años (182)",22,,,,,,16,6
"De 20 a 24 años (183)",40,,,,,,30,10
"De 25 a 29 años (184)",44,,,,,,31,13
"De 30 a 34 años (185)",36,,,,,5,23,8
"De 35 a 39 años (186)",35,,,,,10,17,8
"De 40 a 44 años (187)",25,,,,1,11,8,5
"De 45 a 49 años (188)",21,,,,5,8,5,3
"De 50 y más años (189)",52,2,,7,17,14,1,11
"Casado(a) (190)",1406,1,12,60,170,367,630,166
"De 15 a 19 años (192)",8,,,,,,8,
"De 20 a 24 años (193)",64,,,,,,56,8
"De 25 a 29 años (194)",106,,,,,3,87,16
"De 30 a 34 años (195)",162,,,,,22,130,10
"De 35 a 39 años (196)",212,,,,,45,156,11
"De 40 a 44 años (197)",175,,,,2,51,110,12
"De 45 a 49 años (198)",172,,,,12,77,73,10
"De 50 y más años (199)",507,1,12,60,156,169,10,99
"Viudo(a) (200)",504,4,34,109,125,70,43,119
"De 12 a 14 años (201)",1,,,,,,,1
"De 20 a 24 años (203)",5,,,,,,4,1
"De 25 a 29 años (204)",8,,,,,,4,4
"De 30 a 34 años (205)",6,,,,,1,4,1
"De 35 a 39 años (206)",23,,,,,10,11,2
"De 40 a 44 años (207)",24,,,,1,7,10,6
"De 45 a 49 años (208)",36,,,,5,16,9,6
"De 50 y más años (209)",401,4,34,109,119,36,1,98
"Divorciado(a) (210)",34,,1,3,6,8,7,9
"De 20 a 24 años (213)",3,,,,,,2,1
"De 25 a 29 años (214)",3,,,,,,1,2
"De 30 a 34 años (215)",4,,,,,1,2,1
"De 35 a 39 años (216)",3,,,,,1,1,1
"De 40 a 44 años (217)",1,,,,,,1,
"De 45 a 49 años (218)",3,,,,,3,,
"De 50 y más años (219)",17,,1,3,6,3,,4
"Soltero(a) (220)",253,,,4,11,17,87,134
"De 15 a 19 años (222)",27,,,,,,21,6
"De 20 a 24 años (223)",76,,,,,,22,54
"De 25 a 29 años (224)",56,,,,,1,25,30
"De 30 a 34 años (225)",31,,,,,3,12,16
"De 35 a 39 años (226)",13,,,,1,4,4,4
"De 40 a 44 años (227)",7,,,,1,2,3,1
"De 45 a 49 años (228)",10,,,,,5,,5
"De 50 y más años (229)",33,,,4,9,2,,18
