"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",874,3880,3675,30,94.7,0.8,
"De 45 a 49 años (038)",796,4177,3870,1,92.7,,
"De 50 y más años (039)",2006,12918,11421,,88.4,,
"Viudo(a) (040)",1070,6616,5541,4,83.8,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",13,18,15,2,83.3,11.1,
"De 25 a 29 años (044)",6,16,14,1,87.5,6.3,
"De 30 a 34 años (045)",15,33,32,,97,,
"De 35 a 39 años (046)",40,144,140,1,97.2,0.7,
"De 40 a 44 años (047)",57,227,216,,95.2,,
"De 45 a 49 años (048)",62,313,288,,92,,
"De 50 y más años (049)",875,5865,4836,,82.5,,
"Divorciado(a) (050)",139,598,542,5,90.6,0.8,
"De 15 a 19 años (052)",4,2,2,,100,,
"De 20 a 24 años (053)",6,14,14,3,100,21.4,
"De 25 a 29 años (054)",6,13,13,1,100,7.7,
"De 30 a 34 años (055)",7,18,18,,100,,
"De 35 a 39 años (056)",6,21,20,,95.2,,
"De 40 a 44 años (057)",14,54,49,1,90.7,1.9,
"De 45 a 49 años (058)",22,73,68,,93.2,,
"De 50 y más años (059)",74,403,358,,88.8,,
"Soltero(a) (060)",8144,1519,1481,104,97.5,6.8,
"De 12 a 14 años (061)",3101,8,6,,75,,
"De 15 a 19 años (062)",2836,170,165,45,97.1,26.5,
"De 20 a 24 años (063)",962,294,291,37,99,12.6,
"De 25 a 29 años (064)",492,258,254,15,98.4,5.8,
"De 30 a 34 años (065)",266,201,199,3,99,1.5,
"De 35 a 39 años (066)",177,195,191,3,97.9,1.5,
"De 40 a 44 años (067)",103,142,139,1,97.9,0.7,
"De 45 a 49 años (068)",69,85,80,,94.1,,
"De 50 y más años (069)",138,166,156,,94,,
,,,,,,,
"URBANA (080)",11151,24596,23235,508,94.5,2.1,
"De 12 a 14 años (081)",1217,6,6,,100,,
"De 15 a 19 años (082)",1627,254,250,82,98.4,32.3,
"De 20 a 24 años (083)",1337,1076,1058,124,98.3,11.5,
"De 25 a 29 años (084)",1198,1724,1700,116,98.6,6.7,
"De 30 a 34 años (085)",1178,2532,2479,87,97.9,3.4,
"De 35 a 39 años (086)",1168,3302,3215,68,97.4,2.1,
"De 40 a 44 años (087)",979,3345,3249,29,97.1,0.9,
"De 45 a 49 años (088)",742,2899,2798,2,96.5,0.1,
"De 50 y más años (089)",1705,9458,8480,,89.7,,
"Conviviente (090)",3526,9065,8759,345,96.6,3.8,
"De 12 a 14 años (091)",10,1,1,,100,,
"De 15 a 19 años (092)",259,178,176,57,98.9,32,
"De 20 a 24 años (093)",620,729,713,81,97.8,11.1,
"De 25 a 29 años (094)",652,1160,1142,91,98.4,7.8,
"De 30 a 34 años (095)",596,1468,1437,60,97.9,4.1,
"De 35 a 39 años (096)",555,1771,1717,39,97,2.2,
"De 40 a 44 años (097)",361,1342,1311,16,97.7,1.2,
"De 45 a 49 años (098)",205,862,841,1,97.6,0.1,
"De 50 y más años (099)",268,1554,1421,,91.4,,
"Separado(a) (100)",642,1938,1845,21,95.2,1.1,
"De 12 a 14 años (101)",4,3,3,,100,,
"De 15 a 19 años (102)",19,16,16,6,100,37.5,
"De 20 a 24 años (103)",75,93,93,5,100,5.4,
"De 25 a 29 años (104)",77,128,126,2,98.4,1.6,
"De 30 a 34 años (105)",98,235,230,5,97.9,2.1,
"De 35 a 39 años (106)",89,265,261,3,98.5,1.1,
"De 40 a 44 años (107)",89,306,295,,96.4,,
"De 45 a 49 años (108)",73,258,255,,98.8,,
"De 50 y más años (109)",118,634,566,,89.3,,
"Casado(a) (110)",2634,10087,9487,96,94.1,1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",13,11,10,6,90.9,54.5,
"De 20 a 24 años (113)",87,103,102,17,99,16.5,
"De 25 a 29 años (114)",175,302,298,16,98.7,5.3,
"De 30 a 34 años (115)",312,689,674,20,97.8,2.9,
"De 35 a 39 años (116)",393,1100,1074,24,97.6,2.2,
"De 40 a 44 años (117)",406,1410,1369,12,97.1,0.9,
"De 45 a 49 años (118)",376,1553,1488,1,95.8,0.1,
"De 50 y más años (119)",871,4919,4472,,90.9,,
"Viudo(a) (120)",430,2393,2068,,86.4,,
"De 12 a 14 años (121)",1,,,,,,
"De 20 a 24 años (123)",2,1,1,,100,,
"De 25 a 29 años (124)",1,1,1,,100,,
"De 30 a 34 años (125)",9,16,16,,100,,
"De 35 a 39 años (126)",16,42,40,,95.2,,
"De 40 a 44 años (127)",39,143,136,,95.1,,
"De 45 a 49 años (128)",27,130,125,,96.2,,
"De 50 y más años (129)",335,2060,1749,,84.9,,
"Divorciado(a) (130)",81,306,284,1,92.8,0.3,
"De 15 a 19 años (132)",2,,,,,,
"De 20 a 24 años (133)",3,8,8,1,100,12.5,
"De 25 a 29 años (134)",2,3,3,,100,,
"De 30 a 34 años (135)",3,9,9,,100,,
"De 35 a 39 años (136)",3,7,7,,100,,
"De 40 a 44 años (137)",12,45,40,,88.9,,
"De 45 a 49 años (138)",16,44,41,,93.2,,
"De 50 y más años (139)",40,190,176,,92.6,,
"Soltero(a) (140)",3838,807,792,45,98.1,5.6,
"De 12 a 14 años (141)",1201,2,2,,100,,
"De 15 a 19 años (142)",1334,49,48,13,98,26.5,
"De 20 a 24 años (143)",550,142,141,20,99.3,14.1,
"De 25 a 29 años (144)",291,130,130,7,100,5.4,
"De 30 a 34 años (145)",160,115,113,2,98.3,1.7,
"De 35 a 39 años (146)",112,117,116,2,99.1,1.7,
"De 40 a 44 años (147)",72,99,98,1,99,1,
"De 45 a 49 años (148)",45,52,48,,92.3,,
"De 50 y más años (149)",73,101,96,,95,,
,,,,,,,
"RURAL (160)",15722,47400,43271,1207,91.3,2.5,
"De 12 a 14 años (161)",1942,15,13,2,86.7,13.3,
"De 15 a 19 años (162)",2362,843,826,209,98,24.8,
"De 20 a 24 años (163)",2033,2946,2859,319,97,10.8,
"De 25 a 29 años (164)",1863,4314,4158,252,96.4,5.8,
"De 30 a 34 años (165)",1548,5152,4940,207,95.9,4,
"De 35 a 39 años (166)",1438,6288,5930,156,94.3,2.5,
"De 40 a 44 años (167)",1079,5490,5116,53,93.2,1,
"De 45 a 49 años (168)",918,5409,4931,9,91.2,0.2,
"De 50 y más años (169)",2539,16943,14498,,85.6,,
"Conviviente (170)",6789,22568,21079,916,93.4,4.1,
"De 12 a 14 años (171)",41,8,8,2,100,25,
"De 15 a 19 años (172)",760,634,622,156,98.1,24.6,
"De 20 a 24 años (173)",1349,2308,2240,255,97.1,11,
"De 25 a 29 años (174)",1284,3226,3102,193,96.2,6,
"De 30 a 34 años (175)",1005,3568,3421,160,95.9,4.5,
"De 35 a 39 años (176)",827,3788,3558,108,93.9,2.9,
"De 40 a 44 años (177)",509,2662,2470,33,92.8,1.2,
"De 45 a 49 años (178)",393,2331,2143,9,91.9,0.4,
"De 50 y más años (179)",621,4043,3515,,86.9,,
"Separado(a) (180)",546,1898,1716,41,90.4,2.2,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",52,49,49,13,100,26.5,
"De 20 a 24 años (183)",77,109,108,16,99.1,14.7,
"De 25 a 29 años (184)",59,110,106,5,96.4,4.5,
"De 30 a 34 años (185)",49,129,124,5,96.1,3.9,
"De 35 a 39 años (186)",73,251,229,2,91.2,0.8,
"De 40 a 44 años (187)",51,222,210,,94.6,,
"De 45 a 49 años (188)",40,209,184,,88,,
"De 50 y más años (189)",144,818,705,,86.2,,
"Casado(a) (190)",3383,17707,16056,182,90.7,1,
"De 15 a 19 años (192)",45,37,36,8,97.3,21.6,
"De 20 a 24 años (193)",181,354,341,26,96.3,7.3,
"De 25 a 29 años (194)",310,825,803,44,97.3,5.3,
"De 30 a 34 años (195)",378,1343,1284,41,95.6,3.1,
"De 35 a 39 años (196)",446,2055,1955,44,95.1,2.1,
"De 40 a 44 años (197)",468,2470,2306,19,93.4,0.8,
"De 45 a 49 años (198)",420,2624,2382,,90.8,,
"De 50 y más años (199)",1135,7999,6949,,86.9,,
"Viudo(a) (200)",640,4223,3473,4,82.2,0.1,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",11,17,14,2,82.4,11.8,
"De 25 a 29 años (204)",5,15,13,1,86.7,6.7,
"De 30 a 34 años (205)",6,17,16,,94.1,,
"De 35 a 39 años (206)",24,102,100,1,98,1,
"De 40 a 44 años (207)",18,84,80,,95.2,,
"De 45 a 49 años (208)",35,183,163,,89.1,,
"De 50 y más años (209)",540,3805,3087,,81.1,,
"Divorciado(a) (210)",58,292,258,4,88.4,1.4,
"De 15 a 19 años (212)",2,2,2,,100,,
"De 20 a 24 años (213)",3,6,6,2,100,33.3,
"De 25 a 29 años (214)",4,10,10,1,100,10,
"De 30 a 34 años (215)",4,9,9,,100,,
"De 35 a 39 años (216)",3,14,13,,92.9,,
"De 40 a 44 años (217)",2,9,9,1,100,11.1,
"De 45 a 49 años (218)",6,29,27,,93.1,,
"De 50 y más años (219)",34,213,182,,85.4,,
"Soltero(a) (220)",4306,712,689,60,96.8,8.4,
"De 12 a 14 años (221)",1900,6,4,,66.7,,
"De 15 a 19 años (222)",1502,121,117,32,96.7,26.4,
"De 20 a 24 años (223)",412,152,150,18,98.7,11.8,
"De 25 a 29 años (224)",201,128,124,8,96.9,6.3,
"De 30 a 34 años (225)",106,86,86,1,100,1.2,
"De 35 a 39 años (226)",65,78,75,1,96.2,1.3,
"De 40 a 44 años (227)",31,43,41,,95.3,,
"De 45 a 49 años (228)",24,33,32,,97,,
"De 50 y más años (229)",65,65,60,,92.3,,
