"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",6001,1512,14,3179,1179,40,47,15,15
"Pesca (046)",2,,,1,,1,,,
"Explotación de minas y canteras (047)",20,,,2,9,,,,9
"Industrias manufactureras (048)",278,41,,106,98,9,16,4,4
"Suministro de electricidad, gas y agua (049)",4,,,1,2,,1,,
"Construcción (050)",32,,,15,12,,2,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1620,155,,560,578,97,137,49,44
"Venta, mant.y rep. veh.autom.y motoc. (052)",23,3,,6,10,1,1,1,1
"Comercio al por mayor (053)",56,1,,11,28,5,5,4,2
"Comercio al por menor (054)",1541,151,,543,540,91,131,44,41
"Hoteles y restaurantes (055)",423,47,,160,165,18,22,7,4
"Trans., almac. y comunicaciones (056)",63,1,,10,20,11,11,3,7
"Intermediación financiera (057)",5,,,,1,,2,,2
"Activid.inmobil., empres. y de alquiler (058)",69,3,,11,9,7,20,3,16
"Admin.pub. y defensa; p. segur.soc.afil (059)",225,4,,19,38,23,76,10,55
"Enseñanza (060)",467,1,,1,28,21,186,17,213
"Servicios sociales y de salud (061)",179,,,7,9,10,67,14,72
"Otras activ. serv.comun.soc y personales (062)",147,21,,44,43,11,15,5,8
"Hogares privados con servicio doméstico (063)",171,14,1,82,64,7,2,1,
"Actividad economica no especificada (065)",318,59,,132,82,14,15,5,11
,,,,,,,,,
"URBANA (066)",10262,585,4,2615,3519,639,1336,397,1167
"Agric., ganadería, caza y silvicultura (067)",1993,226,3,845,722,57,69,23,48
"Pesca (068)",3,,,2,,,1,,
"Explotación de minas y canteras (069)",123,1,,21,67,10,11,4,9
"Industrias manufactureras (070)",586,44,,159,252,44,48,19,20
"Suministro de electricidad, gas y agua (071)",17,,,2,3,4,5,2,1
"Construcción (072)",804,10,,216,428,41,68,16,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2286,158,,678,880,152,230,88,100
"Venta, mant.y rep. veh.autom.y motoc. (074)",155,4,,22,78,9,26,8,8
"Comercio al por mayor (075)",94,,,19,43,10,13,6,3
"Comercio al por menor (076)",2037,154,,637,759,133,191,74,89
"Hoteles y restaurantes (077)",480,44,,162,200,26,29,12,7
"Trans., almac. y comunicaciones (078)",825,15,1,214,385,68,65,34,43
"Intermediación financiera (079)",15,,,,3,,3,1,8
"Activid.inmobil., empres. y de alquiler (080)",241,4,,22,50,33,49,17,66
"Admin.pub. y defensa; p. segur.soc.afil (081)",665,6,,55,162,75,155,67,145
"Enseñanza (082)",1110,,,,45,51,424,59,531
"Servicios sociales y de salud (083)",311,2,,10,27,22,104,30,116
"Otras activ. serv.comun.soc y personales (084)",269,24,,58,87,24,37,13,26
"Hogares privados con servicio doméstico (085)",146,8,,67,59,8,2,2,
"Actividad economica no especificada (087)",388,43,,104,149,24,36,10,22
"Hombres (088)",6039,143,3,1316,2336,411,786,283,761
"Agric., ganadería, caza y silvicultura (089)",1270,77,2,501,525,47,56,19,43
"Pesca (090)",3,,,2,,,1,,
"Explotación de minas y canteras (091)",115,1,,19,62,10,11,4,8
"Industrias manufactureras (092)",370,8,,84,177,36,34,15,16
"Suministro de electricidad, gas y agua (093)",13,,,1,1,4,4,2,1
"Construcción (094)",777,10,,203,417,41,66,16,24
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",775,10,,160,352,57,99,40,57
"Venta, mant.y rep. veh.autom.y motoc. (096)",133,1,,16,69,8,25,7,7
"Comercio al por mayor (097)",43,,,9,18,5,8,2,1
"Comercio al por menor (098)",599,9,,135,265,44,66,31,49
"Hoteles y restaurantes (099)",91,,,14,54,8,7,5,3
"Trans., almac. y comunicaciones (100)",767,14,1,205,369,57,54,31,36
"Intermediación financiera (101)",10,,,,2,,1,1,6
"Activid.inmobil., empres. y de alquiler (102)",181,1,,12,42,27,34,14,51
"Admin.pub. y defensa; p. segur.soc.afil (103)",450,2,,38,127,53,80,58,92
"Enseñanza (104)",688,,,,30,31,245,43,339
"Servicios sociales y de salud (105)",159,2,,3,19,13,49,17,56
"Otras activ. serv.comun.soc y personales (106)",129,4,,14,48,14,22,9,18
"Hogares privados con servicio doméstico (107)",26,1,,9,13,2,,1,
"Actividad economica no especificada (109)",215,13,,51,98,11,23,8,11
"Mujeres (110)",4223,442,1,1299,1183,228,550,114,406
"Agric., ganadería, caza y silvicultura (111)",723,149,1,344,197,10,13,4,5
"Explotación de minas y canteras (113)",8,,,2,5,,,,1
"Industrias manufactureras (114)",216,36,,75,75,8,14,4,4
"Suministro de electricidad, gas y agua (115)",4,,,1,2,,1,,
"Construcción (116)",27,,,13,11,,2,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1511,148,,518,528,95,131,48,43
"Venta, mant.y rep. veh.autom.y motoc. (118)",22,3,,6,9,1,1,1,1
"Comercio al por mayor (119)",51,,,10,25,5,5,4,2
"Comercio al por menor (120)",1438,145,,502,494,89,125,43,40
"Hoteles y restaurantes (121)",389,44,,148,146,18,22,7,4
"Trans., almac. y comunicaciones (122)",58,1,,9,16,11,11,3,7
"Intermediación financiera (123)",5,,,,1,,2,,2
"Activid.inmobil., empres. y de alquiler (124)",60,3,,10,8,6,15,3,15
"Admin.pub. y defensa; p. segur.soc.afil (125)",215,4,,17,35,22,75,9,53
"Enseñanza (126)",422,,,,15,20,179,16,192
"Servicios sociales y de salud (127)",152,,,7,8,9,55,13,60
"Otras activ. serv.comun.soc y personales (128)",140,20,,44,39,10,15,4,8
"Hogares privados con servicio doméstico (129)",120,7,,58,46,6,2,1,
"Actividad economica no especificada (131)",173,30,,53,51,13,13,2,11
,,,,,,,,,
"RURAL (132)",14043,2035,20,6726,4229,227,354,112,340
"Agric., ganadería, caza y silvicultura (133)",11836,1962,19,6165,3285,117,143,63,82
"Pesca (134)",7,,,5,,2,,,
"Explotación de minas y canteras (135)",427,2,,42,181,28,76,18,80
"Industrias manufactureras (136)",301,13,,95,160,13,9,,11
"Suministro de electricidad, gas y agua (137)",13,,,4,8,,1,,
"Construcción (138)",288,2,,101,157,7,6,4,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",245,8,,79,113,8,24,1,12
"Venta, mant.y rep. veh.autom.y motoc. (140)",30,,,5,5,2,11,,7
"Comercio al por mayor (141)",11,1,,3,7,,,,
"Comercio al por menor (142)",204,7,,71,101,6,13,1,5
"Hoteles y restaurantes (143)",59,3,,17,34,3,,2,
"Trans., almac. y comunicaciones (144)",130,,,33,81,9,5,1,1
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",78,,,5,34,4,12,6,17
"Admin.pub. y defensa; p. segur.soc.afil (147)",85,,,13,31,7,16,4,14
"Enseñanza (148)",164,1,,1,19,16,36,6,85
"Servicios sociales y de salud (149)",51,,,,5,6,16,1,23
"Otras activ. serv.comun.soc y personales (150)",28,1,,8,15,1,1,1,1
"Hogares privados con servicio doméstico (151)",66,11,1,31,22,1,,,
"Actividad economica no especificada (153)",264,32,,127,84,5,8,5,3
"Hombres (154)",8242,619,6,3695,3075,186,285,93,283
"Agric., ganadería, caza y silvicultura (155)",6558,599,6,3330,2303,87,109,52,72
"Pesca (156)",5,,,4,,1,,,
"Explotación de minas y canteras (157)",415,2,,42,177,28,76,18,72
"Industrias manufactureras (158)",239,8,,64,137,12,7,,11
"Suministro de electricidad, gas y agua (159)",13,,,4,8,,1,,
"Construcción (160)",283,2,,99,156,7,6,4,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",136,1,,37,63,6,18,,11
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,,,5,4,2,11,,7
"Comercio al por mayor (163)",6,,,2,4,,,,
"Comercio al por menor (164)",101,1,,30,55,4,7,,4
"Hoteles y restaurantes (165)",25,,,5,15,3,,2,
"Trans., almac. y comunicaciones (166)",125,,,32,77,9,5,1,1
"Intermediación financiera (167)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",69,,,4,33,3,7,6,16
"Admin.pub. y defensa; p. segur.soc.afil (169)",75,,,11,28,6,15,3,12
"Enseñanza (170)",119,,,,6,15,29,5,64
"Servicios sociales y de salud (171)",24,,,,4,5,4,,11
"Otras activ. serv.comun.soc y personales (172)",21,,,8,11,,1,,1
"Hogares privados con servicio doméstico (173)",15,4,,7,4,,,,
"Actividad economica no especificada (175)",119,3,,48,53,4,6,2,3
"Mujeres (176)",5801,1416,14,3031,1154,41,69,19,57
"Agric., ganadería, caza y silvicultura (177)",5278,1363,13,2835,982,30,34,11,10
"Pesca (178)",2,,,1,,1,,,
"Explotación de minas y canteras (179)",12,,,,4,,,,8
"Industrias manufactureras (180)",62,5,,31,23,1,2,,
"Construcción (182)",5,,,2,1,,,,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",109,7,,42,50,2,6,1,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",5,1,,1,3,,,,
"Comercio al por menor (186)",103,6,,41,46,2,6,1,1
"Hoteles y restaurantes (187)",34,3,,12,19,,,,
"Trans., almac. y comunicaciones (188)",5,,,1,4,,,,
"Activid.inmobil., empres. y de alquiler (190)",9,,,1,1,1,5,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",10,,,2,3,1,1,1,2
"Enseñanza (192)",45,1,,1,13,1,7,1,21
"Servicios sociales y de salud (193)",27,,,,1,1,12,1,12
"Otras activ. serv.comun.soc y personales (194)",7,1,,,4,1,,1,
"Hogares privados con servicio doméstico (195)",51,7,1,24,18,1,,,
"Actividad economica no especificada (197)",145,29,,79,31,1,2,3,
