"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2276,1169,1107,350,185,165,1926,984,942
"35 años (046)",500,275,225,73,47,26,427,228,199
"36 años (047)",399,202,197,62,30,32,337,172,165
"37 años (048)",455,237,218,72,31,41,383,206,177
"38 años (049)",473,231,242,76,42,34,397,189,208
"39 años (050)",449,224,225,67,35,32,382,189,193
"De 40 a 44 años (051)",1522,844,678,257,141,116,1265,703,562
"40 años (052)",455,226,229,61,28,33,394,198,196
"41 años (053)",228,130,98,41,23,18,187,107,80
"42 años (054)",355,215,140,63,40,23,292,175,117
"43 años (055)",278,159,119,47,23,24,231,136,95
"44 años (056)",206,114,92,45,27,18,161,87,74
"De 45 a 49 años (057)",1168,611,557,200,106,94,968,505,463
"45 años (058)",319,167,152,43,18,25,276,149,127
"46 años (059)",166,93,73,41,25,16,125,68,57
"47 años (060)",208,121,87,46,30,16,162,91,71
"48 años (061)",248,116,132,33,14,19,215,102,113
"49 años (062)",227,114,113,37,19,18,190,95,95
"De 50 a 54 años (063)",1002,561,441,176,96,80,826,465,361
"50 años (064)",315,158,157,49,22,27,266,136,130
"51 años (065)",148,72,76,37,21,16,111,51,60
"52 años (066)",230,139,91,38,22,16,192,117,75
"53 años (067)",165,100,65,28,15,13,137,85,52
"54 años (068)",144,92,52,24,16,8,120,76,44
"De 55 a 59 años (069)",649,376,273,114,72,42,535,304,231
"55 años (070)",168,100,68,26,17,9,142,83,59
"56 años (071)",131,81,50,21,15,6,110,66,44
"57 años (072)",100,56,44,24,13,11,76,43,33
"58 años (073)",140,76,64,25,16,9,115,60,55
"59 años (074)",110,63,47,18,11,7,92,52,40
"De 60 a 64 años (075)",437,236,201,65,40,25,372,196,176
"60 años (076)",215,105,110,23,14,9,192,91,101
"61 años (077)",43,28,15,8,4,4,35,24,11
"62 años (078)",78,44,34,11,9,2,67,35,32
"63 años (079)",59,36,23,15,7,8,44,29,15
"64 años (080)",42,23,19,8,6,2,34,17,17
"De 65 y más años (081)",542,272,270,73,34,39,469,238,231
"65 años (082)",104,52,52,17,8,9,87,44,43
"66 años (083)",33,20,13,7,2,5,26,18,8
"67 años (084)",35,21,14,5,5,,30,16,14
"68 años (085)",49,26,23,1,,1,48,26,22
"69 años (086)",29,20,9,4,3,1,25,17,8
"70 años (087)",71,31,40,7,3,4,64,28,36
"71 años (088)",12,7,5,2,1,1,10,6,4
"72 años (089)",31,15,16,4,1,3,27,14,13
"73 años (090)",16,8,8,3,2,1,13,6,7
"74 años (091)",16,9,7,4,2,2,12,7,5
"75 años (092)",28,10,18,,,,28,10,18
"76 años (093)",11,9,2,1,,1,10,9,1
"77 años (094)",13,6,7,1,,1,12,6,6
"78 años (095)",11,5,6,4,1,3,7,4,3
"79 años (096)",7,5,2,1,,1,6,5,1
"80 años (097)",30,11,19,4,1,3,26,10,16
"81 años (098)",4,1,3,1,,1,3,1,2
"82 años (099)",4,2,2,2,2,,2,,2
"83 años (100)",2,,2,1,,1,1,,1
"84 años (101)",5,1,4,1,1,,4,,4
"85 años (102)",9,2,7,1,1,,8,1,7
"87 años (104)",5,1,4,,,,5,1,4
"88 años (105)",4,2,2,,,,4,2,2
"89 años (106)",2,1,1,,,,2,1,1
"90 años (107)",3,2,1,1,1,,2,1,1
"91 años (108)",1,1,,,,,1,1,
"92 años (109)",2,2,,,,,2,2,
"95 años (112)",1,,1,,,,1,,1
"96 años (113)",1,1,,,,,1,1,
"98 y más años (115)",3,1,2,1,,1,2,1,1
