"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",4297,596,4,2123,1231,103,128,47,65
"Pesca (046)",2,,,,2,,,,
"Explotación de minas y canteras (047)",20,3,,3,8,2,,3,1
"Industrias manufactureras (048)",396,21,,72,147,39,81,14,22
"Suministro de electricidad, gas y agua (049)",5,,,,2,,1,,2
"Construcción (050)",29,,,8,7,2,4,2,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2388,118,1,535,981,183,316,104,150
"Venta, mant.y rep. veh.autom.y motoc. (052)",25,,,2,13,3,2,3,2
"Comercio al por mayor (053)",112,4,,18,39,16,17,6,12
"Comercio al por menor (054)",2251,114,1,515,929,164,297,95,136
"Hoteles y restaurantes (055)",857,57,,204,400,60,92,18,26
"Trans., almac. y comunicaciones (056)",110,1,,8,36,12,25,17,11
"Intermediación financiera (057)",25,,,,,1,8,6,10
"Activid.inmobil., empres. y de alquiler (058)",180,2,,8,24,21,44,17,64
"Admin.pub. y defensa; p. segur.soc.afil (059)",314,2,,7,48,33,102,30,92
"Enseñanza (060)",1032,,,4,23,45,390,46,524
"Servicios sociales y de salud (061)",387,1,,5,35,11,138,31,166
"Otras activ. serv.comun.soc y personales (062)",294,22,,68,110,17,45,16,16
"Hogares privados con servicio doméstico (063)",378,25,2,107,181,26,24,5,8
"Actividad economica no especificada (065)",302,27,,117,106,15,18,6,13
,,,,,,,,,
"URBANA (066)",20631,703,11,4081,7919,1539,2690,1002,2686
"Agric., ganadería, caza y silvicultura (067)",6171,418,7,2197,2597,268,296,144,244
"Pesca (068)",13,,,1,11,,,,1
"Explotación de minas y canteras (069)",354,3,,42,175,24,42,18,50
"Industrias manufactureras (070)",1338,26,,225,648,117,166,70,86
"Suministro de electricidad, gas y agua (071)",46,,,4,16,5,7,2,12
"Construcción (072)",996,4,,171,541,98,75,32,75
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",3917,116,2,702,1651,348,553,218,327
"Venta, mant.y rep. veh.autom.y motoc. (074)",332,1,,24,121,40,92,22,32
"Comercio al por mayor (075)",200,4,,25,76,28,29,12,26
"Comercio al por menor (076)",3385,111,2,653,1454,280,432,184,269
"Hoteles y restaurantes (077)",1054,54,,219,491,90,110,46,44
"Trans., almac. y comunicaciones (078)",1622,8,,169,889,159,201,102,94
"Intermediación financiera (079)",46,,,,,4,10,7,25
"Activid.inmobil., empres. y de alquiler (080)",567,3,,23,119,71,90,79,182
"Admin.pub. y defensa; p. segur.soc.afil (081)",771,2,,32,146,80,207,79,225
"Enseñanza (082)",1828,,,4,67,69,594,90,1004
"Servicios sociales y de salud (083)",528,,,6,53,25,165,47,232
"Otras activ. serv.comun.soc y personales (084)",706,26,,106,216,129,121,53,55
"Hogares privados con servicio doméstico (085)",328,21,2,78,164,26,25,5,7
"Actividad economica no especificada (087)",346,22,,102,135,26,28,10,23
"Hombres (088)",12296,176,5,2136,5333,1014,1377,674,1581
"Agric., ganadería, caza y silvicultura (089)",3928,136,4,1220,1887,187,196,108,190
"Pesca (090)",11,,,1,9,,,,1
"Explotación de minas y canteras (091)",344,1,,40,171,24,42,17,49
"Industrias manufactureras (092)",992,8,,162,531,81,89,56,65
"Suministro de electricidad, gas y agua (093)",41,,,4,14,5,6,2,10
"Construcción (094)",969,4,,164,535,96,71,30,69
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1714,10,1,226,751,173,253,116,184
"Venta, mant.y rep. veh.autom.y motoc. (096)",308,1,,22,109,37,90,19,30
"Comercio al por mayor (097)",90,,,7,38,12,13,6,14
"Comercio al por menor (098)",1316,9,1,197,604,124,150,91,140
"Hoteles y restaurantes (099)",282,,,40,135,32,24,32,19
"Trans., almac. y comunicaciones (100)",1517,7,,163,855,148,176,85,83
"Intermediación financiera (101)",21,,,,,3,2,1,15
"Activid.inmobil., empres. y de alquiler (102)",404,1,,16,101,52,49,62,123
"Admin.pub. y defensa; p. segur.soc.afil (103)",481,,,26,103,49,114,52,137
"Enseñanza (104)",857,,,1,44,27,228,49,508
"Servicios sociales y de salud (105)",166,,,1,21,14,35,20,75
"Otras activ. serv.comun.soc y personales (106)",436,6,,41,118,112,79,39,41
"Hogares privados con servicio doméstico (107)",19,2,,4,11,,2,,
"Actividad economica no especificada (109)",114,1,,27,47,11,11,5,12
"Mujeres (110)",8335,527,6,1945,2586,525,1313,328,1105
"Agric., ganadería, caza y silvicultura (111)",2243,282,3,977,710,81,100,36,54
"Pesca (112)",2,,,,2,,,,
"Explotación de minas y canteras (113)",10,2,,2,4,,,1,1
"Industrias manufactureras (114)",346,18,,63,117,36,77,14,21
"Suministro de electricidad, gas y agua (115)",5,,,,2,,1,,2
"Construcción (116)",27,,,7,6,2,4,2,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2203,106,1,476,900,175,300,102,143
"Venta, mant.y rep. veh.autom.y motoc. (118)",24,,,2,12,3,2,3,2
"Comercio al por mayor (119)",110,4,,18,38,16,16,6,12
"Comercio al por menor (120)",2069,102,1,456,850,156,282,93,129
"Hoteles y restaurantes (121)",772,54,,179,356,58,86,14,25
"Trans., almac. y comunicaciones (122)",105,1,,6,34,11,25,17,11
"Intermediación financiera (123)",25,,,,,1,8,6,10
"Activid.inmobil., empres. y de alquiler (124)",163,2,,7,18,19,41,17,59
"Admin.pub. y defensa; p. segur.soc.afil (125)",290,2,,6,43,31,93,27,88
"Enseñanza (126)",971,,,3,23,42,366,41,496
"Servicios sociales y de salud (127)",362,,,5,32,11,130,27,157
"Otras activ. serv.comun.soc y personales (128)",270,20,,65,98,17,42,14,14
"Hogares privados con servicio doméstico (129)",309,19,2,74,153,26,23,5,7
"Actividad economica no especificada (131)",232,21,,75,88,15,17,5,11
,,,,,,,,,
"RURAL (132)",8305,461,3,3385,3594,197,316,130,219
"Agric., ganadería, caza y silvicultura (133)",6221,413,2,2949,2561,96,92,55,53
"Pesca (134)",8,,,1,2,1,1,1,2
"Explotación de minas y canteras (135)",302,4,,80,180,14,11,7,6
"Industrias manufactureras (136)",266,6,,46,180,10,16,7,1
"Suministro de electricidad, gas y agua (137)",7,,,,4,1,1,,1
"Construcción (138)",152,2,,31,96,6,10,4,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",381,14,,95,185,19,42,9,17
"Venta, mant.y rep. veh.autom.y motoc. (140)",62,2,,6,27,10,13,2,2
"Comercio al por mayor (141)",6,,,1,2,,1,2,
"Comercio al por menor (142)",313,12,,88,156,9,28,5,15
"Hoteles y restaurantes (143)",115,3,,27,65,2,9,7,2
"Trans., almac. y comunicaciones (144)",238,,1,34,150,17,17,8,11
"Activid.inmobil., empres. y de alquiler (146)",87,1,,8,39,6,10,6,17
"Admin.pub. y defensa; p. segur.soc.afil (147)",77,,,4,20,6,28,6,13
"Enseñanza (148)",153,,,1,7,7,58,9,71
"Servicios sociales y de salud (149)",34,1,,,4,,11,5,13
"Otras activ. serv.comun.soc y personales (150)",80,2,,15,38,11,7,4,3
"Hogares privados con servicio doméstico (151)",75,7,,34,32,,1,,1
"Actividad economica no especificada (153)",109,8,,60,31,1,2,2,5
"Hombres (154)",5624,113,2,2061,2839,152,213,96,148
"Agric., ganadería, caza y silvicultura (155)",4167,99,1,1803,2040,74,64,44,42
"Pesca (156)",8,,,1,2,1,1,1,2
"Explotación de minas y canteras (157)",292,3,,79,176,12,11,5,6
"Industrias manufactureras (158)",216,3,,37,150,7,12,7,
"Suministro de electricidad, gas y agua (159)",7,,,,4,1,1,,1
"Construcción (160)",150,2,,30,95,6,10,4,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",196,2,,36,104,11,26,7,10
"Venta, mant.y rep. veh.autom.y motoc. (162)",61,2,,6,26,10,13,2,2
"Comercio al por mayor (163)",4,,,1,1,,,2,
"Comercio al por menor (164)",131,,,29,77,1,13,3,8
"Hoteles y restaurantes (165)",30,,,2,21,,3,3,1
"Trans., almac. y comunicaciones (166)",233,,1,32,148,16,17,8,11
"Activid.inmobil., empres. y de alquiler (168)",70,1,,7,33,4,7,6,12
"Admin.pub. y defensa; p. segur.soc.afil (169)",53,,,3,15,4,19,3,9
"Enseñanza (170)",92,,,,7,4,34,4,43
"Servicios sociales y de salud (171)",9,,,,1,,3,1,4
"Otras activ. serv.comun.soc y personales (172)",56,,,12,26,11,4,2,1
"Hogares privados con servicio doméstico (173)",6,1,,1,4,,,,
"Actividad economica no especificada (175)",39,2,,18,13,1,1,1,3
"Mujeres (176)",2681,348,1,1324,755,45,103,34,71
"Agric., ganadería, caza y silvicultura (177)",2054,314,1,1146,521,22,28,11,11
"Explotación de minas y canteras (179)",10,1,,1,4,2,,2,
"Industrias manufactureras (180)",50,3,,9,30,3,4,,1
"Construcción (182)",2,,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",185,12,,59,81,8,16,2,7
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,,,,1,,1,,
"Comercio al por menor (186)",182,12,,59,79,8,15,2,7
"Hoteles y restaurantes (187)",85,3,,25,44,2,6,4,1
"Trans., almac. y comunicaciones (188)",5,,,2,2,1,,,
"Activid.inmobil., empres. y de alquiler (190)",17,,,1,6,2,3,,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",24,,,1,5,2,9,3,4
"Enseñanza (192)",61,,,1,,3,24,5,28
"Servicios sociales y de salud (193)",25,1,,,3,,8,4,9
"Otras activ. serv.comun.soc y personales (194)",24,2,,3,12,,3,2,2
"Hogares privados con servicio doméstico (195)",69,6,,33,28,,1,,1
"Actividad economica no especificada (197)",70,6,,42,18,,1,1,2
