"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",55,1,2,3,12,11,8,18
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",2,,,,,,,2
"De 25 a 29 años (054)",6,,,,,2,1,3
"De 35 a 39 años (056)",6,,,,,3,2,1
"De 40 a 44 años (057)",9,,,,,5,3,1
"De 45 a 49 años (058)",4,,,,3,,,1
"De 50 y más años (059)",27,1,2,3,9,1,1,10
"Soltero(a) (060)",753,2,12,15,18,46,192,468
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",48,,,,,,33,15
"De 20 a 24 años (063)",182,,,,,,61,121
"De 25 a 29 años (064)",167,,,,,4,44,119
"De 30 a 34 años (065)",105,,,,,9,33,63
"De 35 a 39 años (066)",72,,,,3,13,13,43
"De 40 a 44 años (067)",28,,,,1,6,7,14
"De 45 a 49 años (068)",30,,,,5,5,1,19
"De 50 y más años (069)",117,2,12,15,9,9,,70
,,,,,,,,
"URBANA (080)",4149,19,80,192,360,857,1665,976
"De 12 a 14 años (081)",10,,,,,,,10
"De 15 a 19 años (082)",86,,,,,,49,37
"De 20 a 24 años (083)",373,,,,,1,242,130
"De 25 a 29 años (084)",512,,,,,21,352,139
"De 30 a 34 años (085)",610,,,,,77,399,134
"De 35 a 39 años (086)",539,,,,1,155,312,71
"De 40 a 44 años (087)",457,,,,11,193,191,62
"De 45 a 49 años (088)",376,,,,46,174,99,57
"De 50 y más años (089)",1186,19,80,192,302,236,21,336
"Conviviente (090)",1029,,1,10,19,125,633,241
"De 12 a 14 años (091)",5,,,,,,,5
"De 15 a 19 años (092)",51,,,,,,30,21
"De 20 a 24 años (093)",224,,,,,1,164,59
"De 25 a 29 años (094)",237,,,,,12,172,53
"De 30 a 34 años (095)",206,,,,,20,138,48
"De 35 a 39 años (096)",127,,,,,23,89,15
"De 40 a 44 años (097)",75,,,,2,31,31,11
"De 45 a 49 años (098)",35,,,,6,13,8,8
"De 50 y más años (099)",69,,1,10,11,25,1,21
"Separado(a) (100)",234,1,2,12,23,43,88,65
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",18,,,,,,10,8
"De 20 a 24 años (103)",28,,,,,,18,10
"De 25 a 29 años (104)",23,,,,,,19,4
"De 30 a 34 años (105)",31,,,,,4,19,8
"De 35 a 39 años (106)",32,,,,1,10,11,10
"De 40 a 44 años (107)",32,,,,1,16,8,7
"De 45 a 49 años (108)",13,,,,3,4,3,3
"De 50 y más años (109)",56,1,2,12,18,9,,14
"Casado(a) (110)",2232,4,31,100,241,614,864,378
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",7,,,,,,3,4
"De 20 a 24 años (113)",64,,,,,,43,21
"De 25 a 29 años (114)",173,,,,,6,135,32
"De 30 a 34 años (115)",326,,,,,47,228,51
"De 35 a 39 años (116)",353,,,,,111,206,36
"De 40 a 44 años (117)",318,,,,8,130,145,35
"De 45 a 49 años (118)",281,,,,27,141,84,29
"De 50 y más años (119)",709,4,31,100,206,179,20,169
"Viudo(a) (120)",376,13,44,65,65,51,13,125
"De 15 a 19 años (122)",1,,,,,,,1
"De 25 a 29 años (124)",3,,,,,1,2,
"De 30 a 34 años (125)",5,,,,,,3,2
"De 35 a 39 años (126)",7,,,,,5,1,1
"De 40 a 44 años (127)",16,,,,,9,3,4
"De 45 a 49 años (128)",29,,,,4,15,4,6
"De 50 y más años (129)",315,13,44,65,61,21,,111
"Divorciado(a) (130)",22,1,1,1,7,5,1,6
"De 25 a 29 años (134)",2,,,,,,,2
"De 35 a 39 años (136)",2,,,,,1,,1
"De 40 a 44 años (137)",4,,,,,3,1,
"De 45 a 49 años (138)",3,,,,3,,,
"De 50 y más años (139)",11,1,1,1,4,1,,3
"Soltero(a) (140)",256,,1,4,5,19,66,161
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",9,,,,,,6,3
"De 20 a 24 años (143)",57,,,,,,17,40
"De 25 a 29 años (144)",74,,,,,2,24,48
"De 30 a 34 años (145)",42,,,,,6,11,25
"De 35 a 39 años (146)",18,,,,,5,5,8
"De 40 a 44 años (147)",12,,,,,4,3,5
"De 45 a 49 años (148)",15,,,,3,1,,11
"De 50 y más años (149)",26,,1,4,2,1,,18
,,,,,,,,
"RURAL (160)",8745,69,206,485,900,1660,3375,2050
"De 12 a 14 años (161)",10,,,,,,,10
"De 15 a 19 años (162)",274,,,,,,181,93
"De 20 a 24 años (163)",903,,,,,,600,303
"De 25 a 29 años (164)",947,,,,,35,695,217
"De 30 a 34 años (165)",908,,,,,126,623,159
"De 35 a 39 años (166)",962,,,,7,257,580,118
"De 40 a 44 años (167)",810,,,1,20,277,413,99
"De 45 a 49 años (168)",708,,,,48,340,230,90
"De 50 y más años (169)",3223,69,206,484,825,625,53,961
"Conviviente (170)",1823,1,6,9,38,186,1190,393
"De 12 a 14 años (171)",8,,,,,,,8
"De 15 a 19 años (172)",173,,,,,,111,62
"De 20 a 24 años (173)",491,,,,,,347,144
"De 25 a 29 años (174)",391,,,,,12,319,60
"De 30 a 34 años (175)",284,,,,,41,203,40
"De 35 a 39 años (176)",178,,,,1,39,122,16
"De 40 a 44 años (177)",94,,,,2,29,54,9
"De 45 a 49 años (178)",64,,,,2,29,28,5
"De 50 y más años (179)",140,1,6,9,33,36,6,49
"Separado(a) (180)",419,2,4,22,35,71,179,106
"De 15 a 19 años (182)",39,,,,,,28,11
"De 20 a 24 años (183)",64,,,,,,47,17
"De 25 a 29 años (184)",62,,,,,4,43,15
"De 30 a 34 años (185)",39,,,,,8,25,6
"De 35 a 39 años (186)",42,,,,1,10,21,10
"De 40 a 44 años (187)",35,,,1,,14,11,9
"De 45 a 49 años (188)",32,,,,3,20,4,5
"De 50 y más años (189)",106,2,4,21,31,15,,33
"Casado(a) (190)",4957,13,79,276,644,1260,1822,863
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",22,,,,,,14,8
"De 20 a 24 años (193)",216,,,,,,159,57
"De 25 a 29 años (194)",392,,,,,15,307,70
"De 30 a 34 años (195)",509,,,,,72,366,71
"De 35 a 39 años (196)",666,,,,2,191,420,53
"De 40 a 44 años (197)",616,,,,15,213,328,60
"De 45 a 49 años (198)",544,,,,35,267,183,59
"De 50 y más años (199)",1991,13,79,276,592,502,45,484
"Viudo(a) (200)",1016,51,105,165,165,110,51,369
"De 20 a 24 años (203)",5,,,,,,3,2
"De 25 a 29 años (204)",5,,,,,,5,
"De 30 a 34 años (205)",13,,,,,2,7,4
"De 35 a 39 años (206)",18,,,,,7,7,4
"De 40 a 44 años (207)",44,,,,2,17,14,11
"De 45 a 49 años (208)",52,,,,6,20,14,12
"De 50 y más años (209)",879,51,105,165,157,64,1,336
"Divorciado(a) (210)",33,,1,2,5,6,7,12
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",2,,,,,,,2
"De 25 a 29 años (214)",4,,,,,2,1,1
"De 35 a 39 años (216)",4,,,,,2,2,
"De 40 a 44 años (217)",5,,,,,2,2,1
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",16,,1,2,5,,1,7
"Soltero(a) (220)",497,2,11,11,13,27,126,307
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",39,,,,,,27,12
"De 20 a 24 años (223)",125,,,,,,44,81
"De 25 a 29 años (224)",93,,,,,2,20,71
"De 30 a 34 años (225)",63,,,,,3,22,38
"De 35 a 39 años (226)",54,,,,3,8,8,35
"De 40 a 44 años (227)",16,,,,1,2,4,9
"De 45 a 49 años (228)",15,,,,2,4,1,8
"De 50 y más años (229)",91,2,11,11,7,8,,52
