"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",69,,,,2,,,,63,4,,,
"Activid.inmobil., empres. y alquileres (152)",6,,,1,,2,,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",13,1,,,6,,,1,,5,,,
"Enseñanza (154)",115,1,112,,1,,,,,1,,,
"Servicios sociales y de salud (155)",16,,3,10,2,,,1,,,,,
"Otras activ. serv.comun.soc y personales (156)",11,,,2,,1,,,,8,,,
"Hogares privados con servicio doméstico (157)",82,,,,,,,,,82,,,
"Actividad economica no especificada (159)",261,,,,1,,,,,,,260,
"Desocupado (160)",56,,,,,,,,,,,,56
"Hombres (161)",6717,2,58,13,6,117,4162,70,95,2074,,75,45
"Agric., ganadería, caza y silvicultura (162)",6200,,2,1,,,4161,1,7,2028,,,
"Pesca (163)",1,,,,,,1,,,,,,
"Industrias manufactureras (165)",58,,,,,,,58,,,,,
"Suministro de electricidad, gas y agua (166)",1,,,1,,,,,,,,,
"Construcción (167)",35,,,,,,,,22,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",141,,1,1,,114,,9,,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,,,,,,,9,,,,,
"Comercio al por mayor (170)",7,,,,,7,,,,,,,
"Comercio al por menor (171)",125,,1,1,,107,,,,16,,,
"Hoteles y restaurantes (172)",2,,,,,1,,,,1,,,
"Trans., almac. y comunicaciones (173)",68,,,,1,,,,63,4,,,
"Activid.inmobil., empres. y alquileres (175)",6,,,1,,2,,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",8,1,,,3,,,1,,3,,,
"Enseñanza (177)",57,1,54,,1,,,,,1,,,
"Servicios sociales y de salud (178)",9,,1,7,,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,,,2,,,,,,4,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,,,,4,,,
"Actividad economica no especificada (182)",76,,,,1,,,,,,,75,
"Desocupado (183)",45,,,,,,,,,,,,45
"Mujeres (184)",1355,,61,5,6,166,238,8,,675,,185,11
"Agric., ganadería, caza y silvicultura (185)",817,,,,,,238,,,579,,,
"Industrias manufactureras (188)",8,,,,,,,8,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",85,,1,1,,78,,,,5,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",84,,1,1,,77,,,,5,,,
"Hoteles y restaurantes (195)",94,,,1,,87,,,,6,,,
"Trans., almac. y comunicaciones (196)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",5,,,,3,,,,,2,,,
"Enseñanza (200)",58,,58,,,,,,,,,,
"Servicios sociales y de salud (201)",7,,2,3,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",5,,,,,1,,,,4,,,
"Hogares privados con servicio doméstico (203)",78,,,,,,,,,78,,,
"Actividad economica no especificada (205)",185,,,,,,,,,,,185,
"Desocupado (206)",11,,,,,,,,,,,,11
