"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",443,2,73,162,160,46
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",6313,33,1740,2423,1815,302
"Obreros construc., conf., papel, fab., instr. (034)",1006,8,343,409,218,28
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",26466,662,9940,9385,5791,688
"Otra (036)",153,,37,81,35,
"Ocupación no especificada (037)",2533,7,832,897,654,143
"Desocupado (038)",5211,71,3241,1393,459,47
,,,,,,
"URBANA (039)",269734,2853,89165,100311,68121,9284
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",515,,21,189,278,27
"Profes., científicos e intelectuales (041)",30600,,7363,13777,8919,541
"Técnicos de nivel medio y trab.asimilados (042)",17705,21,5819,7216,4247,402
"Jefes y empleados de oficina (043)",13243,,5352,4718,3066,107
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",53471,535,16639,20119,13954,2224
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5325,13,777,1575,2207,753
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",26996,268,8993,9353,7160,1222
"Obreros construc., conf., papel, fab., instr. (047)",35723,85,11249,14573,8800,1016
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",63235,1709,22993,21276,14957,2300
"Otra (049)",2911,,268,1699,939,5
"Ocupación no especificada (050)",5859,34,1924,2057,1527,317
"Desocupado (051)",14151,188,7767,3759,2067,370
"Hombres (052)",171949,1946,55179,62553,45294,6977
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",315,,12,109,176,18
"Profes., científicos e intelectuales (054)",14680,,2960,6200,5047,473
"Técnicos de nivel medio y trab.asimilados (055)",10942,19,3305,4426,2858,334
"Jefes y empleados de oficina (056)",6227,,2205,2164,1765,93
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",25303,338,7939,9284,6491,1251
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5020,11,738,1461,2088,722
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",20984,238,7371,7032,5410,933
"Obreros construc., conf., papel, fab., instr. (060)",34782,79,10934,14184,8595,990
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",38275,1106,13621,12460,9435,1653
"Otra (062)",2758,,231,1618,904,5
"Ocupación no especificada (063)",3462,27,1140,1204,911,180
"Desocupado (064)",9201,128,4723,2411,1614,325
"Mujeres (065)",97785,907,33986,37758,22827,2307
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",200,,9,80,102,9
"Profes., científicos e intelectuales (067)",15920,,4403,7577,3872,68
"Técnicos de nivel medio y trab.asimilados (068)",6763,2,2514,2790,1389,68
"Jefes y empleados de oficina (069)",7016,,3147,2554,1301,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",28168,197,8700,10835,7463,973
"Agricult.trabaj. calif. agrop. y pesqueros (071)",305,2,39,114,119,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",6012,30,1622,2321,1750,289
"Obreros construc., conf., papel, fab., instr. (073)",941,6,315,389,205,26
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",24960,603,9372,8816,5522,647
"Otra (075)",153,,37,81,35,
"Ocupación no especificada (076)",2397,7,784,853,616,137
"Desocupado (077)",4950,60,3044,1348,453,45
,,,,,,
"RURAL (078)",16939,303,6153,5719,3913,851
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,,2,4,7,
"Profes., científicos e intelectuales (080)",347,,119,155,70,3
"Técnicos de nivel medio y trab.asimilados (081)",169,,64,54,44,7
"Jefes y empleados de oficina (082)",154,,73,40,41,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1097,15,330,455,261,36
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2425,6,289,797,948,385
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1012,8,468,328,187,21
"Obreros construc., conf., papel, fab., instr. (086)",1260,5,538,470,227,20
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",9049,227,3562,3029,1899,332
"Otra (088)",28,,5,17,6,
"Ocupación no especificada (089)",319,1,110,106,79,23
"Desocupado (090)",1066,41,593,264,144,24
"Hombres (091)",13491,222,4809,4467,3244,749
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,,3,5,
"Profes., científicos e intelectuales (093)",164,,45,70,46,3
"Técnicos de nivel medio y trab.asimilados (094)",126,,45,40,34,7
"Jefes y empleados de oficina (095)",84,,33,19,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",357,9,114,152,69,13
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2287,6,255,749,907,370
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",711,5,350,226,122,8
"Obreros construc., conf., papel, fab., instr. (099)",1195,3,510,450,214,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",7543,168,2994,2460,1630,291
"Otra (101)",28,,5,17,6,
"Ocupación no especificada (102)",183,1,62,62,41,17
"Desocupado (103)",805,30,396,219,138,22
"Mujeres (104)",3448,81,1344,1252,669,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",5,,2,1,2,
"Profes., científicos e intelectuales (106)",183,,74,85,24,
"Técnicos de nivel medio y trab.asimilados (107)",43,,19,14,10,
"Jefes y empleados de oficina (108)",70,,40,21,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",740,6,216,303,192,23
"Agricult.trabaj. calif. agrop. y pesqueros (110)",138,,34,48,41,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",301,3,118,102,65,13
"Obreros construc., conf., papel, fab., instr. (112)",65,2,28,20,13,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1506,59,568,569,269,41
"Ocupación no especificada (115)",136,,48,44,38,6
"Desocupado (116)",261,11,197,45,6,2
