"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trans., almac. y comunicaciones (126)",9,2,1,5,,1,,
"Activid.inmobil., empres. y alquileres (128)",6,5,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",32,23,9,,,,,
"Enseñanza (130)",133,125,,7,,1,,
"Servicios sociales y de salud (131)",54,53,,,,1,,
"Otras activ. serv.comun.soc y personales (132)",25,9,,14,1,1,,
"Hogares privados con servicio doméstico (133)",48,,,,,,48,
"Actividad economica no especificada (135)",64,7,8,29,1,19,,
,,,,,,,,
"RURAL (136)",12587,242,919,7695,140,3256,51,284
"Agric., ganadería, caza y silvicultura (137)",10652,2,479,6944,121,3106,,
"Pesca (138)",3,,,3,,,,
"Explotación de minas y canteras (139)",20,1,13,5,1,,,
"Industrias manufactureras (140)",502,2,46,384,10,60,,
"Suministro de electricidad, gas y agua (141)",9,1,7,1,,,,
"Construcción (142)",319,1,251,52,3,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",190,17,5,136,1,31,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",15,,4,11,,,,
"Comercio al por mayor (145)",7,1,1,5,,,,
"Comercio al por menor (146)",168,16,,120,1,31,,
"Hoteles y restaurantes (147)",82,18,2,53,1,8,,
"Trans., almac. y comunicaciones (148)",99,30,17,46,1,5,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",15,9,3,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",107,31,76,,,,,
"Enseñanza (152)",84,81,,2,,1,,
"Servicios sociales y de salud (153)",27,20,3,3,,1,,
"Otras activ. serv.comun.soc y personales (154)",28,13,6,9,,,,
"Hogares privados con servicio doméstico (155)",51,,,,,,51,
"Actividad economica no especificada (157)",114,15,11,57,,31,,
"Desocupado (158)",284,,,,,,,284
"Hombres (159)",8662,156,733,6463,114,967,7,222
"Agric., ganadería, caza y silvicultura (160)",7543,1,312,6193,104,933,,
"Pesca (161)",3,,,3,,,,
"Explotación de minas y canteras (162)",20,1,13,5,1,,,
"Industrias manufactureras (163)",116,1,40,69,1,5,,
"Suministro de electricidad, gas y agua (164)",9,1,7,1,,,,
"Construcción (165)",312,1,245,51,3,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",87,12,5,63,1,6,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",14,,4,10,,,,
"Comercio al por mayor (168)",6,1,1,4,,,,
"Comercio al por menor (169)",67,11,,49,1,6,,
"Hoteles y restaurantes (170)",7,2,1,3,1,,,
"Trans., almac. y comunicaciones (171)",97,28,17,46,1,5,,
"Activid.inmobil., empres. y alquileres (173)",13,8,2,,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",98,24,74,,,,,
"Enseñanza (175)",50,49,,1,,,,
"Servicios sociales y de salud (176)",14,9,3,2,,,,
"Otras activ. serv.comun.soc y personales (177)",18,9,5,4,,,,
"Hogares privados con servicio doméstico (178)",7,,,,,,7,
"Actividad economica no especificada (180)",46,10,9,22,,5,,
"Desocupado (181)",222,,,,,,,222
"Mujeres (182)",3925,86,186,1232,26,2289,44,62
"Agric., ganadería, caza y silvicultura (183)",3109,1,167,751,17,2173,,
"Industrias manufactureras (186)",386,1,6,315,9,55,,
"Construcción (188)",7,,6,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",103,5,,73,,25,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",1,,,1,,,,
"Comercio al por menor (192)",101,5,,71,,25,,
"Hoteles y restaurantes (193)",75,16,1,50,,8,,
"Trans., almac. y comunicaciones (194)",2,2,,,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,7,2,,,,,
"Enseñanza (198)",34,32,,1,,1,,
"Servicios sociales y de salud (199)",13,11,,1,,1,,
"Otras activ. serv.comun.soc y personales (200)",10,4,1,5,,,,
"Hogares privados con servicio doméstico (201)",44,,,,,,44,
"Actividad economica no especificada (203)",68,5,2,35,,26,,
