"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",7,7,,5,1,,1,,,,,11
"De 25 a 29 años (024)",10,8,1,1,1,1,4,,,,2,23
"De 30 a 34 años (025)",8,7,,,2,2,3,,,,1,24
"De 35 a 39 años (026)",5,5,,,2,,,3,,,,24
"Primaria (030)",16581,16126,46,2103,2362,2393,3970,2858,1620,774,455,72202
"De 12 a 14 años (031)",36,17,,15,2,,,,,,19,19
"De 15 a 19 años (032)",648,602,7,453,122,20,,,,,46,757
"De 20 a 24 años (033)",1877,1747,6,694,630,299,108,10,,,130,3360
"De 25 a 29 años (034)",2200,2110,6,341,576,585,547,53,2,,90,5954
"De 30 a 34 años (035)",2141,2090,4,166,325,491,788,275,39,2,51,7857
"De 35 a 39 años (036)",2078,2051,2,100,207,329,720,512,155,26,27,9578
"De 40 a 44 años (037)",1757,1734,2,73,129,215,518,454,245,98,23,9367
"De 45 a 49 años (038)",1572,1559,1,64,109,147,385,435,279,139,13,9138
"De 50 y más años (039)",4272,4216,18,197,262,307,904,1119,900,509,56,26172
"Secundaria (040)",3335,3106,8,1001,794,536,500,176,70,21,229,8315
"De 12 a 14 años (041)",11,2,,2,,,,,,,9,2
"De 15 a 19 años (042)",343,298,5,253,37,3,,,,,45,336
"De 20 a 24 años (043)",794,714,3,419,213,69,10,,,,80,1093
"De 25 a 29 años (044)",626,580,,167,231,126,51,5,,,46,1254
"De 30 a 34 años (045)",485,467,,76,134,133,98,23,3,,18,1344
"De 35 a 39 años (046)",413,403,,37,86,89,142,40,8,1,10,1431
"De 40 a 44 años (047)",275,269,,24,46,52,94,34,14,5,6,1066
"De 45 a 49 años (048)",149,142,,7,18,30,48,24,10,5,7,626
"De 50 y más años (049)",239,231,,16,29,34,57,50,35,10,8,1163
"Sup. no Univ. incompleta (050)",474,419,1,145,104,70,63,20,12,4,55,1114
"De 15 a 19 años (052)",13,12,,11,,1,,,,,1,14
"De 20 a 24 años (053)",114,86,,68,17,,1,,,,28,106
"De 25 a 29 años (054)",88,71,1,33,29,6,2,,,,17,118
"De 30 a 34 años (055)",63,59,,16,23,13,6,1,,,4,132
"De 35 a 39 años (056)",67,64,,7,18,25,14,,,,3,179
"De 40 a 44 años (057)",36,35,,5,8,10,10,2,,,1,109
"De 45 a 49 años (058)",35,35,,3,5,5,11,5,6,,,157
"De 50 y más años (059)",58,57,,2,4,10,19,12,6,4,1,299
"Sup. no Univ. completa (060)",1112,1014,6,328,258,198,143,47,28,6,98,2661
"De 20 a 24 años (063)",92,60,,43,15,2,,,,,32,79
"De 25 a 29 años (064)",208,175,,113,40,18,4,,,,33,263
"De 30 a 34 años (065)",212,195,2,91,64,27,10,1,,,17,349
"De 35 a 39 años (066)",189,177,1,46,59,49,22,,,,12,401
"De 40 a 44 años (067)",138,137,1,16,29,53,29,8,1,,1,419
"De 45 a 49 años (068)",109,107,1,12,23,27,35,8,1,,2,350
"De 50 y más años (069)",164,163,1,7,28,22,43,30,26,6,1,800
"Sup. Univ. incompleta (070)",136,118,,47,37,17,12,4,1,,18,258
"De 15 a 19 años (072)",2,2,,2,,,,,,,,2
"De 20 a 24 años (073)",28,20,,19,,1,,,,,8,22
"De 25 a 29 años (074)",16,13,,8,1,4,,,,,3,22
"De 30 a 34 años (075)",23,21,,6,11,1,3,,,,2,43
"De 35 a 39 años (076)",29,26,,8,12,4,2,,,,3,53
"De 40 a 44 años (077)",17,16,,3,6,4,2,1,,,1,42
"De 45 a 49 años (078)",12,11,,,6,2,2,1,,,1,33
"De 50 y más años (079)",9,9,,1,1,1,3,2,1,,,41
"Sup. Univ. completa (080)",486,426,,106,120,73,83,21,15,8,60,1269
"De 20 a 24 años (083)",27,14,,12,2,,,,,,13,16
"De 25 a 29 años (084)",80,57,,32,18,3,3,1,,,23,95
"De 30 a 34 años (085)",75,66,,26,26,6,7,1,,,9,131
"De 35 a 39 años (086)",91,89,,17,32,22,13,2,3,,2,240
"De 40 a 44 años (087)",71,69,,9,19,15,25,1,,,2,206
"De 45 a 49 años (088)",45,42,,3,9,11,14,3,1,1,3,149
"De 50 y más años (089)",97,89,,7,14,16,21,13,11,7,8,432
,,,,,,,,,,,,
"URBANA (100)",4164,3938,9,798,789,654,837,482,272,97,226,14482
"De 12 a 14 años (101)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (102)",89,82,3,69,10,,,,,,7,89
"De 20 a 24 años (103)",329,268,,189,59,18,1,1,,,61,371
"De 25 a 29 años (104)",486,431,1,196,154,57,21,2,,,55,774
"De 30 a 34 años (105)",502,470,1,126,171,99,66,6,1,,32,1097
"De 35 a 39 años (106)",527,508,,77,137,122,137,31,4,,19,1542
"De 40 a 44 años (107)",497,487,,44,89,129,148,52,19,6,10,1812
"De 45 a 49 años (108)",416,407,1,30,53,81,140,65,29,8,9,1737
"De 50 y más años (109)",1312,1282,3,64,116,148,324,325,219,83,30,7057
"Sin nivel (110)",538,519,1,43,53,61,127,124,75,35,19,2699
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 20 a 24 años (113)",9,7,,4,2,1,,,,,2,11
"De 25 a 29 años (114)",22,21,,8,7,4,2,,,,1,43
"De 30 a 34 años (115)",34,31,,2,12,10,6,1,,,3,90
"De 35 a 39 años (116)",35,33,,4,7,3,14,5,,,2,119
"De 40 a 44 años (117)",40,40,,3,3,6,11,7,7,3,,210
"De 45 a 49 años (118)",39,37,,5,2,8,10,6,4,2,2,175
"De 50 y más años (119)",358,349,1,16,20,29,84,105,64,30,9,2050
"Educacion Inicial (120)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",2,2,,1,1,,,,,,,3
"Primaria (130)",1261,1231,1,141,173,184,328,228,132,44,30,5574
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",27,26,,20,6,,,,,,1,32
"De 20 a 24 años (133)",66,57,,33,15,8,,1,,,9,93
"De 25 a 29 años (134)",95,91,,27,38,19,7,,,,4,188
"De 30 a 34 años (135)",102,97,,9,30,24,31,2,1,,5,298
"De 35 a 39 años (136)",140,140,,8,27,30,53,19,3,,,531
"De 40 a 44 años (137)",145,142,,9,11,34,47,30,8,3,3,633
"De 45 a 49 años (138)",138,137,,5,9,14,55,32,17,5,1,711
"De 50 y más años (139)",546,539,1,28,37,55,135,144,103,36,7,3086
"Secundaria (140)",842,795,3,207,205,143,151,61,21,4,47,2319
"De 12 a 14 años (141)",3,,,,,,,,,,3,
"De 15 a 19 años (142)",50,45,3,38,4,,,,,,5,46
"De 20 a 24 años (143)",101,90,,60,22,7,1,,,,11,129
"De 25 a 29 años (144)",133,122,,43,50,22,5,2,,,11,242
"De 30 a 34 años (145)",117,113,,27,45,30,10,1,,,4,257
"De 35 a 39 años (146)",107,104,,18,28,18,34,6,,,3,315
"De 40 a 44 años (147)",113,109,,11,26,25,36,7,4,,4,373
"De 45 a 49 años (148)",86,84,,4,10,18,31,17,3,1,2,357
"De 50 y más años (149)",132,128,,6,20,23,34,28,14,3,4,600
"Sup. no Univ. incompleta (150)",308,283,1,92,61,53,50,14,8,4,25,796
"De 15 a 19 años (152)",10,9,,9,,,,,,,1,9
"De 20 a 24 años (153)",58,45,,38,7,,,,,,13,52
"De 25 a 29 años (154)",48,42,1,19,18,2,2,,,,6,70
"De 30 a 34 años (155)",43,41,,12,11,12,5,1,,,2,97
"De 35 a 39 años (156)",44,42,,6,11,16,9,,,,2,115
"De 40 a 44 años (157)",29,29,,4,5,9,10,1,,,,92
"De 45 a 49 años (158)",26,26,,2,5,5,8,2,4,,,106
"De 50 y más años (159)",50,49,,2,4,9,16,10,4,4,1,255
"Sup. no Univ. completa (160)",777,725,3,217,187,143,109,37,24,5,52,1983
"De 20 a 24 años (163)",58,45,,32,11,2,,,,,13,60
"De 25 a 29 años (164)",124,108,,72,27,6,3,,,,16,156
"De 30 a 34 años (165)",143,132,1,56,49,18,8,,,,11,242
"De 35 a 39 años (166)",127,118,,29,36,36,17,,,,9,278
"De 40 a 44 años (167)",101,100,,12,22,38,23,5,,,1,301
"De 45 a 49 años (168)",87,86,1,11,19,23,24,7,1,,1,273
"De 50 y más años (169)",137,136,1,5,23,20,34,25,23,5,1,673
"Sup. Univ. incompleta (170)",86,78,,25,25,15,10,2,1,,8,186
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",15,11,,11,,,,,,,4,11
"De 25 a 29 años (174)",10,9,,5,1,3,,,,,1,16
"De 30 a 34 años (175)",14,13,,2,8,1,2,,,,1,29
"De 35 a 39 años (176)",17,16,,4,7,4,1,,,,1,35
"De 40 a 44 años (177)",14,13,,1,5,4,2,1,,,1,38
"De 45 a 49 años (178)",7,7,,,3,2,2,,,,,21
"De 50 y más años (179)",8,8,,1,1,1,3,1,1,,,35
"Sup. Univ. completa (180)",349,304,,71,84,55,62,16,11,5,45,921
"De 20 a 24 años (183)",20,11,,10,1,,,,,,9,12
"De 25 a 29 años (184)",54,38,,22,13,1,2,,,,16,59
"De 30 a 34 años (185)",49,43,,18,16,4,4,1,,,6,84
"De 35 a 39 años (186)",57,55,,8,21,15,9,1,1,,2,149
"De 40 a 44 años (187)",55,54,,4,17,13,19,1,,,1,165
"De 45 a 49 años (188)",33,30,,3,5,11,10,1,,,3,94
"De 50 y más años (189)",81,73,,6,11,11,18,12,10,5,8,358
,,,,,,,,,,,,
"RURAL (200)",27743,26820,107,3679,3779,3655,6336,4864,3015,1385,923,122316
"De 12 a 14 años (201)",44,18,,16,2,,,,,,26,20
"De 15 a 19 años (202)",1000,907,10,702,168,26,1,,,,93,1120
"De 20 a 24 años (203)",2962,2699,12,1173,933,424,144,13,,,263,4992
"De 25 a 29 años (204)",3289,3102,10,599,852,827,736,75,3,,187,8449
"De 30 a 34 años (205)",3193,3103,8,309,538,687,1096,395,67,3,90,11381
"De 35 a 39 años (206)",3150,3093,5,196,350,507,1022,729,247,37,57,14144
"De 40 a 44 años (207)",2706,2667,4,145,208,297,776,676,405,156,39,14369
"De 45 a 49 años (208)",2362,2324,3,107,169,200,557,638,444,206,38,13674
"De 50 y más años (209)",9037,8907,55,432,559,687,2004,2338,1849,983,130,54167
"Sin nivel (210)",9213,9001,53,696,834,958,2267,2093,1466,634,212,48196
"De 12 a 14 años (211)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (212)",81,73,1,50,19,2,1,,,,8,98
"De 20 a 24 años (213)",343,312,3,98,112,70,25,4,,,31,665
"De 25 a 29 años (214)",525,498,3,92,103,137,144,18,1,,27,1451
"De 30 a 34 años (215)",654,637,3,52,112,103,241,99,26,1,17,2508
"De 35 a 39 años (216)",770,753,2,54,64,108,232,198,85,10,17,3661
"De 40 a 44 años (217)",869,854,1,56,57,71,235,221,157,56,15,4762
"De 45 a 49 años (218)",817,798,2,43,50,51,192,221,172,67,19,4783
"De 50 y más años (219)",5152,5075,38,250,317,416,1197,1332,1025,500,77,30267
"Educacion Inicial (220)",29,26,1,6,5,3,8,3,,,3,80
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",5,5,,4,,,1,,,,,8
"De 25 a 29 años (224)",10,8,1,1,1,1,4,,,,2,23
"De 30 a 34 años (225)",8,7,,,2,2,3,,,,1,24
"De 35 a 39 años (226)",5,5,,,2,,,3,,,,24
"Primaria (230)",15320,14895,45,1962,2189,2209,3642,2630,1488,730,425,66628
"De 12 a 14 años (231)",34,15,,13,2,,,,,,19,17
"De 15 a 19 años (232)",621,576,7,433,116,20,,,,,45,725
"De 20 a 24 años (233)",1811,1690,6,661,615,291,108,9,,,121,3267
"De 25 a 29 años (234)",2105,2019,6,314,538,566,540,53,2,,86,5766
"De 30 a 34 años (235)",2039,1993,4,157,295,467,757,273,38,2,46,7559
"De 35 a 39 años (236)",1938,1911,2,92,180,299,667,493,152,26,27,9047
"De 40 a 44 años (237)",1612,1592,2,64,118,181,471,424,237,95,20,8734
"De 45 a 49 años (238)",1434,1422,1,59,100,133,330,403,262,134,12,8427
"De 50 y más años (239)",3726,3677,17,169,225,252,769,975,797,473,49,23086
"Secundaria (240)",2493,2311,5,794,589,393,349,115,49,17,182,5996
"De 12 a 14 años (241)",8,2,,2,,,,,,,6,2
"De 15 a 19 años (242)",293,253,2,215,33,3,,,,,40,290
"De 20 a 24 años (243)",693,624,3,359,191,62,9,,,,69,964
"De 25 a 29 años (244)",493,458,,124,181,104,46,3,,,35,1012
"De 30 a 34 años (245)",368,354,,49,89,103,88,22,3,,14,1087
"De 35 a 39 años (246)",306,299,,19,58,71,108,34,8,1,7,1116
"De 40 a 44 años (247)",162,160,,13,20,27,58,27,10,5,2,693
"De 45 a 49 años (248)",63,58,,3,8,12,17,7,7,4,5,269
"De 50 y más años (249)",107,103,,10,9,11,23,22,21,7,4,563
"Sup. no Univ. incompleta (250)",166,136,,53,43,17,13,6,4,,30,318
"De 15 a 19 años (252)",3,3,,2,,1,,,,,,5
"De 20 a 24 años (253)",56,41,,30,10,,1,,,,15,54
"De 25 a 29 años (254)",40,29,,14,11,4,,,,,11,48
"De 30 a 34 años (255)",20,18,,4,12,1,1,,,,2,35
"De 35 a 39 años (256)",23,22,,1,7,9,5,,,,1,64
"De 40 a 44 años (257)",7,6,,1,3,1,,1,,,1,17
"De 45 a 49 años (258)",9,9,,1,,,3,3,2,,,51
"De 50 y más años (259)",8,8,,,,1,3,2,2,,,44
"Sup. no Univ. completa (260)",335,289,3,111,71,55,34,10,4,1,46,678
"De 20 a 24 años (263)",34,15,,11,4,,,,,,19,19
"De 25 a 29 años (264)",84,67,,41,13,12,1,,,,17,107
"De 30 a 34 años (265)",69,63,1,35,15,9,2,1,,,6,107
"De 35 a 39 años (266)",62,59,1,17,23,13,5,,,,3,123
"De 40 a 44 años (267)",37,37,1,4,7,15,6,3,1,,,118
"De 45 a 49 años (268)",22,21,,1,4,4,11,1,,,1,77
"De 50 y más años (269)",27,27,,2,5,2,9,5,3,1,,127
"Sup. Univ. incompleta (270)",50,40,,22,12,2,2,2,,,10,72
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",13,9,,8,,1,,,,,4,11
"De 25 a 29 años (274)",6,4,,3,,1,,,,,2,6
"De 30 a 34 años (275)",9,8,,4,3,,1,,,,1,14
"De 35 a 39 años (276)",12,10,,4,5,,1,,,,2,18
"De 40 a 44 años (277)",3,3,,2,1,,,,,,,4
"De 45 a 49 años (278)",5,4,,,3,,,1,,,1,12
"De 50 y más años (279)",1,1,,,,,,1,,,,6
"Sup. Univ. completa (280)",137,122,,35,36,18,21,5,4,3,15,348
"De 20 a 24 años (283)",7,3,,2,1,,,,,,4,4
"De 25 a 29 años (284)",26,19,,10,5,2,1,1,,,7,36
"De 30 a 34 años (285)",26,23,,8,10,2,3,,,,3,47
"De 35 a 39 años (286)",34,34,,9,11,7,4,1,2,,,91
"De 40 a 44 años (287)",16,15,,5,2,2,6,,,,1,41
"De 45 a 49 años (288)",12,12,,,4,,4,2,1,1,,55
"De 50 y más años (289)",16,16,,1,3,5,3,1,1,2,,74
