"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1855,10793,9797,99,90.8,0.9,
"De 45 a 49 años (038)",1662,10679,9532,30,89.3,0.3,
"De 50 y más años (039)",4437,29841,25094,,84.1,,
"Viudo(a) (040)",3318,19169,15431,18,80.5,0.1,
"De 15 a 19 años (042)",5,5,5,1,100,20,
"De 20 a 24 años (043)",18,27,26,,96.3,,
"De 25 a 29 años (044)",29,69,67,1,97.1,1.4,
"De 30 a 34 años (045)",67,213,189,5,88.7,2.3,
"De 35 a 39 años (046)",111,448,408,5,91.1,1.1,
"De 40 a 44 años (047)",176,920,790,4,85.9,0.4,
"De 45 a 49 años (048)",215,1201,1025,2,85.3,0.2,
"De 50 y más años (049)",2697,16286,12921,,79.3,,
"Divorciado(a) (050)",173,655,573,2,87.5,0.3,
"De 15 a 19 años (052)",4,2,2,,100,,
"De 20 a 24 años (053)",15,15,14,2,93.3,13.3,
"De 25 a 29 años (054)",12,28,28,,100,,
"De 30 a 34 años (055)",8,17,16,,94.1,,
"De 35 a 39 años (056)",21,71,67,,94.4,,
"De 40 a 44 años (057)",19,94,78,,83,,
"De 45 a 49 años (058)",22,76,72,,94.7,,
"De 50 y más años (059)",72,352,296,,84.1,,
"Soltero(a) (060)",11466,1567,1504,86,96,5.5,
"De 12 a 14 años (061)",4337,6,6,1,100,16.7,
"De 15 a 19 años (062)",3991,104,104,31,100,29.8,
"De 20 a 24 años (063)",1382,263,259,31,98.5,11.8,
"De 25 a 29 años (064)",614,243,236,14,97.1,5.8,
"De 30 a 34 años (065)",331,212,209,8,98.6,3.8,
"De 35 a 39 años (066)",249,158,151,1,95.6,0.6,
"De 40 a 44 años (067)",147,178,173,,97.2,,
"De 45 a 49 años (068)",105,114,103,,90.4,,
"De 50 y más años (069)",310,289,263,,91,,
,,,,,,,
"URBANA (080)",9367,26130,23676,375,90.6,1.4,
"De 12 a 14 años (081)",1077,7,7,,100,,
"De 15 a 19 años (082)",1265,155,151,38,97.4,24.5,
"De 20 a 24 años (083)",987,802,783,96,97.6,12,
"De 25 a 29 años (084)",882,1531,1484,71,96.9,4.6,
"De 30 a 34 años (085)",852,2185,2104,76,96.3,3.5,
"De 35 a 39 años (086)",869,3016,2856,60,94.7,2,
"De 40 a 44 años (087)",762,3424,3201,25,93.5,0.7,
"De 45 a 49 años (088)",620,3175,2930,9,92.3,0.3,
"De 50 y más años (089)",2053,11835,10160,,85.8,,
"Conviviente (090)",1689,4209,4001,213,95.1,5.1,
"De 12 a 14 años (091)",18,3,3,,100,,
"De 15 a 19 años (092)",130,103,100,26,97.1,25.2,
"De 20 a 24 años (093)",388,465,458,71,98.5,15.3,
"De 25 a 29 años (094)",366,757,735,49,97.1,6.5,
"De 30 a 34 años (095)",281,746,719,40,96.4,5.4,
"De 35 a 39 años (096)",208,696,660,19,94.8,2.7,
"De 40 a 44 años (097)",127,574,537,7,93.6,1.2,
"De 45 a 49 años (098)",65,341,316,1,92.7,0.3,
"De 50 y más años (099)",106,524,473,,90.3,,
"Separado(a) (100)",362,1104,1028,6,93.1,0.5,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",15,15,15,1,100,6.7,
"De 20 a 24 años (103)",34,38,36,1,94.7,2.6,
"De 25 a 29 años (104)",49,85,82,,96.5,,
"De 30 a 34 años (105)",53,104,103,2,99,1.9,
"De 35 a 39 años (106)",46,123,119,1,96.7,0.8,
"De 40 a 44 años (107)",49,187,173,,92.5,,
"De 45 a 49 años (108)",35,151,141,1,93.4,0.7,
"De 50 y más años (109)",80,401,359,,89.5,,
"Casado(a) (110)",3319,15808,14387,127,91,0.8,
"De 12 a 14 años (111)",2,2,2,,100,,
"De 15 a 19 años (112)",16,17,16,3,94.1,17.6,
"De 20 a 24 años (113)",122,201,192,11,95.5,5.5,
"De 25 a 29 años (114)",254,596,578,20,97,3.4,
"De 30 a 34 años (115)",403,1237,1189,32,96.1,2.6,
"De 35 a 39 años (116)",500,2040,1925,38,94.4,1.9,
"De 40 a 44 años (117)",486,2352,2201,16,93.6,0.7,
"De 45 a 49 años (118)",421,2334,2148,7,92,0.3,
"De 50 y más años (119)",1115,7029,6136,,87.3,,
"Viudo(a) (120)",767,4278,3565,4,83.3,0.1,
"De 15 a 19 años (122)",1,1,1,1,100,100,
"De 20 a 24 años (123)",10,15,14,,93.3,,
"De 25 a 29 años (124)",5,11,11,,100,,
"De 30 a 34 años (125)",18,49,45,,91.8,,
"De 35 a 39 años (126)",21,77,72,1,93.5,1.3,
"De 40 a 44 años (127)",43,207,188,2,90.8,1,
"De 45 a 49 años (128)",55,272,254,,93.4,,
"De 50 y más años (129)",614,3646,2980,,81.7,,
"Divorciado(a) (130)",55,220,199,,90.5,,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 20 a 24 años (133)",3,3,3,,100,,
"De 25 a 29 años (134)",4,11,11,,100,,
"De 30 a 34 años (135)",2,2,2,,100,,
"De 35 a 39 años (136)",7,19,19,,100,,
"De 40 a 44 años (137)",7,36,35,,97.2,,
"De 45 a 49 años (138)",8,35,31,,88.6,,
"De 50 y más años (139)",23,113,97,,85.8,,
"Soltero(a) (140)",3175,511,496,25,97.1,4.9,
"De 12 a 14 años (141)",1056,2,2,,100,,
"De 15 a 19 años (142)",1102,18,18,7,100,38.9,
"De 20 a 24 años (143)",430,80,80,13,100,16.3,
"De 25 a 29 años (144)",204,71,67,2,94.4,2.8,
"De 30 a 34 años (145)",95,47,46,2,97.9,4.3,
"De 35 a 39 años (146)",87,61,61,1,100,1.6,
"De 40 a 44 años (147)",50,68,67,,98.5,,
"De 45 a 49 años (148)",36,42,40,,95.2,,
"De 50 y más años (149)",115,122,115,,94.3,,
,,,,,,,
"RURAL (160)",26883,87388,76244,1478,87.2,1.7,
"De 12 a 14 años (161)",3326,9,9,2,100,22.2,
"De 15 a 19 años (162)",3643,728,718,207,98.6,28.4,
"De 20 a 24 años (163)",3008,3532,3421,382,96.9,10.8,
"De 25 a 29 años (164)",2674,5966,5710,331,95.7,5.5,
"De 30 a 34 años (165)",2289,7694,7181,250,93.3,3.2,
"De 35 a 39 años (166)",2200,9779,8905,173,91.1,1.8,
"De 40 a 44 años (167)",1929,10799,9711,103,89.9,1,
"De 45 a 49 años (168)",1703,10446,9226,30,88.3,0.3,
"De 50 y más años (169)",6111,38435,31363,,81.6,,
"Conviviente (170)",5092,13554,12620,768,93.1,5.7,
"De 12 a 14 años (171)",34,3,3,1,100,33.3,
"De 15 a 19 años (172)",593,488,478,148,98,30.3,
"De 20 a 24 años (173)",1458,2284,2215,279,97,12.2,
"De 25 a 29 años (174)",1180,2849,2742,190,96.2,6.7,
"De 30 a 34 años (175)",676,2233,2104,90,94.2,4,
"De 35 a 39 años (176)",447,1926,1803,39,93.6,2,
"De 40 a 44 años (177)",247,1176,1087,17,92.4,1.4,
"De 45 a 49 años (178)",166,837,769,4,91.9,0.5,
"De 50 y más años (179)",291,1758,1419,,80.7,,
"Separado(a) (180)",798,2277,2057,55,90.3,2.4,
"De 12 a 14 años (181)",6,1,1,,100,,
"De 15 a 19 años (182)",75,60,60,14,100,23.3,
"De 20 a 24 años (183)",122,157,153,18,97.5,11.5,
"De 25 a 29 años (184)",103,185,177,5,95.7,2.7,
"De 30 a 34 años (185)",101,234,222,8,94.9,3.4,
"De 35 a 39 años (186)",96,298,271,8,90.9,2.7,
"De 40 a 44 años (187)",71,301,277,1,92,0.3,
"De 45 a 49 años (188)",53,222,198,1,89.2,0.5,
"De 50 y más años (189)",171,819,698,,85.2,,
"Casado(a) (190)",10033,55175,48319,578,87.6,1,
"De 12 a 14 años (191)",5,1,1,,100,,
"De 15 a 19 años (192)",79,89,89,21,100,23.6,
"De 20 a 24 años (193)",456,884,851,65,96.3,7.4,
"De 25 a 29 años (194)",949,2685,2549,123,94.9,4.6,
"De 30 a 34 años (195)",1221,4883,4534,141,92.9,2.9,
"De 35 a 39 años (196)",1391,7035,6357,122,90.4,1.7,
"De 40 a 44 años (197)",1369,8441,7596,83,90,1,
"De 45 a 49 años (198)",1241,8345,7384,23,88.5,0.3,
"De 50 y más años (199)",3322,22812,18958,,83.1,,
"Viudo(a) (200)",2551,14891,11866,14,79.7,0.1,
"De 15 a 19 años (202)",4,4,4,,100,,
"De 20 a 24 años (203)",8,12,12,,100,,
"De 25 a 29 años (204)",24,58,56,1,96.6,1.7,
"De 30 a 34 años (205)",49,164,144,5,87.8,3,
"De 35 a 39 años (206)",90,371,336,4,90.6,1.1,
"De 40 a 44 años (207)",133,713,602,2,84.4,0.3,
"De 45 a 49 años (208)",160,929,771,2,83,0.2,
"De 50 y más años (209)",2083,12640,9941,,78.6,,
"Divorciado(a) (210)",118,435,374,2,86,0.5,
"De 15 a 19 años (212)",3,1,1,,100,,
"De 20 a 24 años (213)",12,12,11,2,91.7,16.7,
"De 25 a 29 años (214)",8,17,17,,100,,
"De 30 a 34 años (215)",6,15,14,,93.3,,
"De 35 a 39 años (216)",14,52,48,,92.3,,
"De 40 a 44 años (217)",12,58,43,,74.1,,
"De 45 a 49 años (218)",14,41,41,,100,,
"De 50 y más años (219)",49,239,199,,83.3,,
"Soltero(a) (220)",8291,1056,1008,61,95.5,5.8,
"De 12 a 14 años (221)",3281,4,4,1,100,25,
"De 15 a 19 años (222)",2889,86,86,24,100,27.9,
"De 20 a 24 años (223)",952,183,179,18,97.8,9.8,
"De 25 a 29 años (224)",410,172,169,12,98.3,7,
"De 30 a 34 años (225)",236,165,163,6,98.8,3.6,
"De 35 a 39 años (226)",162,97,90,,92.8,,
"De 40 a 44 años (227)",97,110,106,,96.4,,
"De 45 a 49 años (228)",69,72,63,,87.5,,
"De 50 y más años (229)",195,167,148,,88.6,,
