"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",9,2,3,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",573,71,,418,5,79,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",7,3,,3,,1,,
"Comercio al por mayor (123)",11,3,,6,,2,,
"Comercio al por menor (124)",555,65,,409,5,76,,
"Hoteles y restaurantes (125)",243,56,2,156,7,22,,
"Trans., almac. y comunicaciones (126)",28,19,2,3,1,3,,
"Intermediación financiera (127)",11,11,,,,,,
"Activid.inmobil., empres. y alquileres (128)",35,28,1,5,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",56,43,13,,,,,
"Enseñanza (130)",522,471,,50,,1,,
"Servicios sociales y de salud (131)",90,79,,10,1,,,
"Otras activ. serv.comun.soc y personales (132)",94,49,6,36,1,2,,
"Hogares privados con servicio doméstico (133)",252,,,,,,252,
"Actividad economica no especificada (135)",113,33,9,50,1,20,,
,,,,,,,,
"RURAL (136)",15536,327,2353,9027,79,2903,258,589
"Agric., ganadería, caza y silvicultura (137)",12352,2,1586,8102,64,2598,,
"Explotación de minas y canteras (139)",208,,181,20,3,4,,
"Industrias manufactureras (140)",386,2,140,221,4,19,,
"Suministro de electricidad, gas y agua (141)",13,3,5,5,,,,
"Construcción (142)",422,1,316,46,4,55,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",314,19,4,260,,31,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",16,2,4,9,,1,,
"Comercio al por mayor (145)",10,,,10,,,,
"Comercio al por menor (146)",288,17,,241,,30,,
"Hoteles y restaurantes (147)",115,32,14,53,3,13,,
"Trans., almac. y comunicaciones (148)",95,19,34,39,,3,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",22,12,6,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",61,18,43,,,,,
"Enseñanza (152)",213,168,,45,,,,
"Servicios sociales y de salud (153)",29,19,2,8,,,,
"Otras activ. serv.comun.soc y personales (154)",51,21,5,23,,2,,
"Hogares privados con servicio doméstico (155)",258,,,,,,258,
"Actividad economica no especificada (157)",406,9,17,201,1,178,,
"Desocupado (158)",589,,,,,,,589
"Hombres (159)",13513,174,2138,8304,73,2372,16,436
"Agric., ganadería, caza y silvicultura (160)",11613,2,1457,7811,63,2280,,
"Explotación de minas y canteras (162)",188,,161,20,3,4,,
"Industrias manufactureras (163)",271,1,112,149,2,7,,
"Suministro de electricidad, gas y agua (164)",13,3,5,5,,,,
"Construcción (165)",411,1,306,46,4,54,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",174,10,4,148,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",15,2,4,8,,1,,
"Comercio al por mayor (168)",8,,,8,,,,
"Comercio al por menor (169)",151,8,,132,,11,,
"Hoteles y restaurantes (170)",24,5,8,8,,3,,
"Trans., almac. y comunicaciones (171)",89,16,32,38,,3,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",20,10,6,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",52,15,37,,,,,
"Enseñanza (175)",105,87,,18,,,,
"Servicios sociales y de salud (176)",19,10,2,7,,,,
"Otras activ. serv.comun.soc y personales (177)",16,11,2,3,,,,
"Hogares privados con servicio doméstico (178)",16,,,,,,16,
"Actividad economica no especificada (180)",65,2,6,47,1,9,,
"Desocupado (181)",436,,,,,,,436
"Mujeres (182)",2023,153,215,723,6,531,242,153
"Agric., ganadería, caza y silvicultura (183)",739,,129,291,1,318,,
"Explotación de minas y canteras (185)",20,,20,,,,,
"Industrias manufactureras (186)",115,1,28,72,2,12,,
"Construcción (188)",11,,10,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",140,9,,112,,19,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",2,,,2,,,,
"Comercio al por menor (192)",137,9,,109,,19,,
"Hoteles y restaurantes (193)",91,27,6,45,3,10,,
"Trans., almac. y comunicaciones (194)",6,3,2,1,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",2,2,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",9,3,6,,,,,
"Enseñanza (198)",108,81,,27,,,,
"Servicios sociales y de salud (199)",10,9,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",35,10,3,20,,2,,
"Hogares privados con servicio doméstico (201)",242,,,,,,242,
"Actividad economica no especificada (203)",341,7,11,154,,169,,
