"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"34 años (044)",812,403,409,212,89,123,600,314,286
"De 35 a 39 años (045)",4339,2040,2299,1200,532,668,3139,1508,1631
"35 años (046)",960,430,530,265,105,160,695,325,370
"36 años (047)",871,413,458,243,110,133,628,303,325
"37 años (048)",874,417,457,224,106,118,650,311,339
"38 años (049)",872,422,450,251,115,136,621,307,314
"39 años (050)",762,358,404,217,96,121,545,262,283
"De 40 a 44 años (051)",3784,1813,1971,1118,499,619,2666,1314,1352
"40 años (052)",985,470,515,296,128,168,689,342,347
"41 años (053)",595,288,307,200,88,112,395,200,195
"42 años (054)",821,429,392,230,107,123,591,322,269
"43 años (055)",688,305,383,193,83,110,495,222,273
"44 años (056)",695,321,374,199,93,106,496,228,268
"De 45 a 49 años (057)",3203,1537,1666,856,381,475,2347,1156,1191
"45 años (058)",724,348,376,191,83,108,533,265,268
"46 años (059)",626,312,314,154,82,72,472,230,242
"47 años (060)",707,348,359,188,84,104,519,264,255
"48 años (061)",657,298,359,183,73,110,474,225,249
"49 años (062)",489,231,258,140,59,81,349,172,177
"De 50 a 54 años (063)",2608,1241,1367,720,327,393,1888,914,974
"50 años (064)",694,318,376,179,76,103,515,242,273
"51 años (065)",374,176,198,121,52,69,253,124,129
"52 años (066)",549,266,283,146,67,79,403,199,204
"53 años (067)",498,242,256,154,74,80,344,168,176
"54 años (068)",493,239,254,120,58,62,373,181,192
"De 55 a 59 años (069)",2126,955,1171,589,261,328,1537,694,843
"55 años (070)",528,225,303,144,63,81,384,162,222
"56 años (071)",456,223,233,146,66,80,310,157,153
"57 años (072)",425,186,239,121,55,66,304,131,173
"58 años (073)",388,162,226,89,32,57,299,130,169
"59 años (074)",329,159,170,89,45,44,240,114,126
"De 60 a 64 años (075)",1918,878,1040,478,213,265,1440,665,775
"60 años (076)",613,288,325,129,52,77,484,236,248
"61 años (077)",220,104,116,68,31,37,152,73,79
"62 años (078)",346,162,184,83,36,47,263,126,137
"63 años (079)",364,146,218,96,42,54,268,104,164
"64 años (080)",375,178,197,102,52,50,273,126,147
"De 65 y más años (081)",5414,2508,2906,1320,563,757,4094,1945,2149
"65 años (082)",432,205,227,98,39,59,334,166,168
"66 años (083)",344,167,177,84,40,44,260,127,133
"67 años (084)",314,161,153,77,34,43,237,127,110
"68 años (085)",316,142,174,91,44,47,225,98,127
"69 años (086)",213,98,115,49,17,32,164,81,83
"70 años (087)",414,174,240,93,35,58,321,139,182
"71 años (088)",172,78,94,46,18,28,126,60,66
"72 años (089)",276,152,124,71,42,29,205,110,95
"73 años (090)",251,129,122,60,27,33,191,102,89
"74 años (091)",254,104,150,58,20,38,196,84,112
"75 años (092)",317,152,165,74,31,43,243,121,122
"76 años (093)",204,96,108,45,17,28,159,79,80
"77 años (094)",223,108,115,58,27,31,165,81,84
"78 años (095)",257,120,137,57,19,38,200,101,99
"79 años (096)",126,52,74,38,13,25,88,39,49
"80 años (097)",281,123,158,51,20,31,230,103,127
"81 años (098)",92,56,36,26,11,15,66,45,21
"82 años (099)",114,52,62,32,12,20,82,40,42
"83 años (100)",92,37,55,26,16,10,66,21,45
"84 años (101)",85,46,39,21,7,14,64,39,25
"85 años (102)",139,55,84,36,12,24,103,43,60
"86 años (103)",87,33,54,23,11,12,64,22,42
"87 años (104)",89,44,45,19,12,7,70,32,38
"88 años (105)",60,31,29,20,11,9,40,20,20
"89 años (106)",42,12,30,16,4,12,26,8,18
"90 años (107)",71,25,46,13,7,6,58,18,40
"91 años (108)",21,12,9,7,4,3,14,8,6
"92 años (109)",21,9,12,8,4,4,13,5,8
"93 años (110)",10,4,6,2,1,1,8,3,5
"94 años (111)",13,5,8,3,2,1,10,3,7
"95 años (112)",21,7,14,5,2,3,16,5,11
"96 años (113)",10,3,7,,,,10,3,7
"97 años (114)",5,1,4,,,,5,1,4
"98 y más años (115)",48,15,33,13,4,9,35,11,24
