"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",752,564,49,86,53
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",12740,11581,563,274,322
"Otra (034)",53,,,,53
"Ocupación no especificada (035)",1940,1562,184,114,80
,,,,,
"URBANA (036)",103090,69565,12286,9615,11624
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",242,30,59,58,95
"Profes., científicos e intelectuales (038)",9929,2256,1870,2702,3101
"Técnicos de nivel medio y trab. asimilados (039)",5458,2630,936,750,1142
"Jefes y empleados de oficina (040)",6050,1611,849,1048,2542
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",21277,18042,1966,866,403
"Agricult.trabaj.calif.agrop.y pesqueros (042)",5339,4593,701,30,15
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",12316,7793,1840,1559,1124
"Obreros construc.,conf.,papel, fab., instr. (044)",15093,12271,1264,914,644
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",22013,17387,2236,1276,1114
"Otra (046)",1050,,,,1050
"Ocupación no especificada (047)",4323,2952,565,412,394
"Hombres (048)",66575,43231,8945,6703,7696
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",191,23,50,43,75
"Profes., científicos e intelectuales (050)",5082,1313,975,1243,1551
"Técnicos de nivel medio y trab. asimilados (051)",3622,1802,637,545,638
"Jefes y empleados de oficina (052)",3051,672,431,593,1355
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",9719,7651,1145,615,308
"Agricult.trabaj.calif.agrop.y pesqueros (054)",4598,3940,620,25,13
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",10626,6358,1727,1481,1060
"Obreros construc.,conf.,papel, fab., instr. (056)",14468,11832,1216,829,591
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",11516,7943,1752,1027,794
"Otra (058)",997,,,,997
"Ocupación no especificada (059)",2705,1697,392,302,314
"Mujeres (060)",36515,26334,3341,2912,3928
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",51,7,9,15,20
"Profes., científicos e intelectuales (062)",4847,943,895,1459,1550
"Técnicos de nivel medio y trab. asimilados (063)",1836,828,299,205,504
"Jefes y empleados de oficina (064)",2999,939,418,455,1187
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",11558,10391,821,251,95
"Agricult.trabaj.calif.agrop.y pesqueros (066)",741,653,81,5,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",1690,1435,113,78,64
"Obreros construc.,conf.,papel, fab., instr. (068)",625,439,48,85,53
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",10497,9444,484,249,320
"Otra (070)",53,,,,53
"Ocupación no especificada (071)",1618,1255,173,110,80
,,,,,
"RURAL (072)",18012,16399,1097,360,156
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",8,,6,1,1
"Profes., científicos e intelectuales (074)",412,172,178,40,22
"Técnicos de nivel medio y trab. asimilados (075)",100,61,16,15,8
"Jefes y empleados de oficina (076)",60,16,7,2,35
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",581,529,30,11,11
"Agricult.trabaj.calif.agrop.y pesqueros (078)",9035,8736,262,33,4
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",643,537,70,25,11
"Obreros construc.,conf.,papel, fab., instr. (080)",423,375,25,18,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",5991,5334,444,189,24
"Otra (082)",32,,,,32
"Ocupación no especificada (083)",727,639,59,26,3
"Hombres (084)",13526,12183,911,299,133
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",6,,4,1,1
"Profes., científicos e intelectuales (086)",260,97,129,22,12
"Técnicos de nivel medio y trab. asimilados (087)",71,37,16,12,6
"Jefes y empleados de oficina (088)",43,8,5,2,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",270,235,20,4,11
"Agricult.trabaj.calif.agrop.y pesqueros (090)",8004,7736,234,32,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",391,291,66,23,11
"Obreros construc.,conf.,papel, fab., instr. (092)",296,250,24,17,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",3748,3197,365,164,22
"Otra (094)",32,,,,32
"Ocupación no especificada (095)",405,332,48,22,3
"Mujeres (096)",4486,4216,186,61,23
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,2,,
"Profes., científicos e intelectuales (098)",152,75,49,18,10
"Técnicos de nivel medio y trab. asimilados (099)",29,24,,3,2
"Jefes y empleados de oficina (100)",17,8,2,,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",311,294,10,7,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1031,1000,28,1,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",252,246,4,2,
"Obreros construc.,conf.,papel, fab., instr. (104)",127,125,1,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2243,2137,79,25,2
"Ocupación no especificada (107)",322,307,11,4,
