"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1802,6958,6573,40,94.5,0.6,
"De 45 a 49 años (038)",1573,7301,6698,5,91.7,0.1,
"De 50 y más años (039)",3984,25831,22229,,86.1,,
"Viudo(a) (040)",1564,10663,8681,6,81.4,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 20 a 24 años (043)",6,8,8,,100,,
"De 25 a 29 años (044)",16,37,36,4,97.3,10.8,
"De 30 a 34 años (045)",18,48,41,1,85.4,2.1,
"De 35 a 39 años (046)",34,129,123,1,95.3,0.8,
"De 40 a 44 años (047)",55,229,219,,95.6,,
"De 45 a 49 años (048)",67,323,294,,91,,
"De 50 y más años (049)",1367,9889,7960,,80.5,,
"Divorciado(a) (050)",76,219,207,2,94.5,0.9,
"De 20 a 24 años (053)",2,1,1,,100,,
"De 25 a 29 años (054)",9,8,8,1,100,12.5,
"De 30 a 34 años (055)",8,16,15,1,93.8,6.3,
"De 35 a 39 años (056)",6,12,12,,100,,
"De 40 a 44 años (057)",13,44,42,,95.5,,
"De 45 a 49 años (058)",13,37,36,,97.3,,
"De 50 y más años (059)",25,101,93,,92.1,,
"Soltero(a) (060)",12981,1894,1839,73,97.1,3.9,
"De 12 a 14 años (061)",3565,6,6,1,100,16.7,
"De 15 a 19 años (062)",4576,63,62,10,98.4,15.9,
"De 20 a 24 años (063)",1972,255,252,31,98.8,12.2,
"De 25 a 29 años (064)",922,257,255,17,99.2,6.6,
"De 30 a 34 años (065)",499,298,293,5,98.3,1.7,
"De 35 a 39 años (066)",420,307,298,7,97.1,2.3,
"De 40 a 44 años (067)",298,224,217,2,96.9,0.9,
"De 45 a 49 años (068)",184,157,147,,93.6,,
"De 50 y más años (069)",545,327,309,,94.5,,
,,,,,,,
"URBANA (080)",38121,93028,84650,2121,91,2.3,
"De 12 a 14 años (081)",3434,12,12,2,100,16.7,
"De 15 a 19 años (082)",5408,739,726,202,98.2,27.3,
"De 20 a 24 años (083)",4777,3924,3854,598,98.2,15.2,
"De 25 a 29 años (084)",4645,7406,7249,596,97.9,8,
"De 30 a 34 años (085)",4096,9585,9338,408,97.4,4.3,
"De 35 a 39 años (086)",3612,10516,10088,240,95.9,2.3,
"De 40 a 44 años (087)",2997,10356,9784,64,94.5,0.6,
"De 45 a 49 años (088)",2368,10031,9239,11,92.1,0.1,
"De 50 y más años (089)",6784,40459,34360,,84.9,,
"Conviviente (090)",9236,23177,21854,1184,94.3,5.1,
"De 12 a 14 años (091)",29,2,2,1,100,50,
"De 15 a 19 años (092)",842,533,523,151,98.1,28.3,
"De 20 a 24 años (093)",1849,2369,2326,385,98.2,16.3,
"De 25 a 29 años (094)",1998,3838,3759,329,97.9,8.6,
"De 30 a 34 años (095)",1555,4056,3954,197,97.5,4.9,
"De 35 a 39 años (096)",1101,3501,3360,98,96,2.8,
"De 40 a 44 años (097)",695,2516,2366,18,94,0.7,
"De 45 a 49 años (098)",411,1846,1709,5,92.6,0.3,
"De 50 y más años (099)",756,4516,3855,,85.4,,
"Separado(a) (100)",1847,5445,5056,98,92.9,1.8,
"De 12 a 14 años (101)",2,,,,,,
"De 15 a 19 años (102)",54,51,50,12,98,23.5,
"De 20 a 24 años (103)",191,241,239,29,99.2,12,
"De 25 a 29 años (104)",241,385,375,32,97.4,8.3,
"De 30 a 34 años (105)",269,597,587,12,98.3,2,
"De 35 a 39 años (106)",267,705,682,8,96.7,1.1,
"De 40 a 44 años (107)",228,747,700,4,93.7,0.5,
"De 45 a 49 años (108)",208,818,769,1,94,0.1,
"De 50 y más años (109)",387,1901,1654,,87,,
"Casado(a) (110)",13030,52258,47521,761,90.9,1.5,
"De 12 a 14 años (111)",4,4,4,,100,,
"De 15 a 19 años (112)",126,93,92,29,98.9,31.2,
"De 20 a 24 años (113)",840,1053,1031,155,97.9,14.7,
"De 25 a 29 años (114)",1491,2886,2820,214,97.7,7.4,
"De 30 a 34 años (115)",1763,4579,4456,192,97.3,4.2,
"De 35 a 39 años (116)",1806,5886,5636,126,95.8,2.1,
"De 40 a 44 años (117)",1722,6605,6249,40,94.6,0.6,
"De 45 a 49 años (118)",1495,6886,6315,5,91.7,0.1,
"De 50 y más años (119)",3783,24266,20918,,86.2,,
"Viudo(a) (120)",1494,10079,8215,5,81.5,,
"De 12 a 14 años (121)",1,,,,,,
"De 20 a 24 años (123)",6,8,8,,100,,
"De 25 a 29 años (124)",15,33,33,3,100,9.1,
"De 30 a 34 años (125)",17,46,39,1,84.8,2.2,
"De 35 a 39 años (126)",31,116,111,1,95.7,0.9,
"De 40 a 44 años (127)",54,226,216,,95.6,,
"De 45 a 49 años (128)",61,290,265,,91.4,,
"De 50 y más años (129)",1309,9360,7543,,80.6,,
"Divorciado(a) (130)",75,219,207,2,94.5,0.9,
"De 20 a 24 años (133)",2,1,1,,100,,
"De 25 a 29 años (134)",9,8,8,1,100,12.5,
"De 30 a 34 años (135)",8,16,15,1,93.8,6.3,
"De 35 a 39 años (136)",6,12,12,,100,,
"De 40 a 44 años (137)",13,44,42,,95.5,,
"De 45 a 49 años (138)",12,37,36,,97.3,,
"De 50 y más años (139)",25,101,93,,92.1,,
"Soltero(a) (140)",12439,1850,1797,71,97.1,3.8,
"De 12 a 14 años (141)",3398,6,6,1,100,16.7,
"De 15 a 19 años (142)",4386,62,61,10,98.4,16.1,
"De 20 a 24 años (143)",1889,252,249,29,98.8,11.5,
"De 25 a 29 años (144)",891,256,254,17,99.2,6.6,
"De 30 a 34 años (145)",484,291,287,5,98.6,1.7,
"De 35 a 39 años (146)",401,296,287,7,97,2.4,
"De 40 a 44 años (147)",285,218,211,2,96.8,0.9,
"De 45 a 49 años (148)",181,154,145,,94.2,,
"De 50 y más años (149)",524,315,297,,94.3,,
,,,,,,,
"RURAL (160)",1706,5071,4456,95,87.9,1.9,
"De 12 a 14 años (161)",169,,,,,,
"De 15 a 19 años (162)",225,29,29,11,100,37.9,
"De 20 a 24 años (163)",243,249,246,39,98.8,15.7,
"De 25 a 29 años (164)",203,384,371,25,96.6,6.5,
"De 30 a 34 años (165)",163,460,431,16,93.7,3.5,
"De 35 a 39 años (166)",144,439,403,4,91.8,0.9,
"De 40 a 44 años (167)",118,479,430,,89.8,,
"De 45 a 49 años (168)",108,537,487,,90.7,,
"De 50 y más años (169)",333,2494,2059,,82.6,,
"Conviviente (170)",329,1053,932,47,88.5,4.5,
"De 12 a 14 años (171)",2,,,,,,
"De 15 a 19 años (172)",29,25,25,10,100,40,
"De 20 a 24 años (173)",76,122,120,15,98.4,12.3,
"De 25 a 29 años (174)",59,132,124,12,93.9,9.1,
"De 30 a 34 años (175)",42,120,111,7,92.5,5.8,
"De 35 a 39 años (176)",35,110,105,3,95.5,2.7,
"De 40 a 44 años (177)",23,113,93,,82.3,,
"De 45 a 49 años (178)",18,82,69,,84.1,,
"De 50 y más años (179)",45,349,285,,81.7,,
"Separado(a) (180)",40,99,94,5,94.9,5.1,
"De 15 a 19 años (182)",2,1,1,,100,,
"De 20 a 24 años (183)",10,15,15,5,100,33.3,
"De 25 a 29 años (184)",6,10,10,,100,,
"De 30 a 34 años (185)",9,23,23,,100,,
"De 35 a 39 años (186)",2,3,3,,100,,
"De 40 a 44 años (187)",1,4,4,,100,,
"De 45 a 49 años (188)",2,4,4,,100,,
"De 50 y más años (189)",8,39,34,,87.2,,
"Casado(a) (190)",724,3291,2922,40,88.8,1.2,
"De 15 a 19 años (192)",4,2,2,1,100,50,
"De 20 a 24 años (193)",74,109,108,17,99.1,15.6,
"De 25 a 29 años (194)",106,237,233,12,98.3,5.1,
"De 30 a 34 años (195)",96,308,289,9,93.8,2.9,
"De 35 a 39 años (196)",85,302,272,1,90.1,0.3,
"De 40 a 44 años (197)",80,353,324,,91.8,,
"De 45 a 49 años (198)",78,415,383,,92.3,,
"De 50 y más años (199)",201,1565,1311,,83.8,,
"Viudo(a) (200)",70,584,466,1,79.8,0.2,
"De 25 a 29 años (204)",1,4,3,1,75,25,
"De 30 a 34 años (205)",1,2,2,,100,,
"De 35 a 39 años (206)",3,13,12,,92.3,,
"De 40 a 44 años (207)",1,3,3,,100,,
"De 45 a 49 años (208)",6,33,29,,87.9,,
"De 50 y más años (209)",58,529,417,,78.8,,
"Divorciado(a) (210)",1,,,,,,
"De 45 a 49 años (218)",1,,,,,,
"Soltero(a) (220)",542,44,42,2,95.5,4.5,
"De 12 a 14 años (221)",167,,,,,,
"De 15 a 19 años (222)",190,1,1,,100,,
"De 20 a 24 años (223)",83,3,3,2,100,66.7,
"De 25 a 29 años (224)",31,1,1,,100,,
"De 30 a 34 años (225)",15,7,6,,85.7,,
"De 35 a 39 años (226)",19,11,11,,100,,
"De 40 a 44 años (227)",13,6,6,,100,,
"De 45 a 49 años (228)",3,3,2,,66.7,,
"De 50 y más años (229)",21,12,12,,100,,
