"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",856,71,425,88,1,263,8
"Otra (094)",12,12,,,,,
"Ocupación no especificada (095)",58,6,25,21,,6,
"Mujeres (096)",1601,221,68,849,24,374,65
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,2,,,,,
"Profes., científicos e intelectuales (098)",44,30,,14,,,
"Técnicos de nivel medio y trab. asimilados (099)",30,14,,15,1,,
"Jefes y empleados de oficina (100)",41,41,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",348,74,1,237,7,28,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",267,,,256,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",93,,24,59,3,7,
"Obreros construc.,conf.,papel, fab., instr. (104)",33,,5,27,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",693,49,30,218,1,331,64
"Otra (106)",1,1,,,,,
"Ocupación no especificada (107)",49,10,8,23,,8,
