"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"37 años (048)",150,70,80,118,55,63,32,15,17
"38 años (049)",149,77,72,94,46,48,55,31,24
"39 años (050)",135,65,70,92,39,53,43,26,17
"De 40 a 44 años (051)",647,341,306,438,221,217,209,120,89
"40 años (052)",165,81,84,106,45,61,59,36,23
"41 años (053)",125,67,58,92,50,42,33,17,16
"42 años (054)",142,81,61,97,52,45,45,29,16
"43 años (055)",107,55,52,76,38,38,31,17,14
"44 años (056)",108,57,51,67,36,31,41,21,20
"De 45 a 49 años (057)",614,315,299,416,208,208,198,107,91
"45 años (058)",152,78,74,102,50,52,50,28,22
"46 años (059)",91,48,43,63,33,30,28,15,13
"47 años (060)",134,71,63,89,50,39,45,21,24
"48 años (061)",138,66,72,93,41,52,45,25,20
"49 años (062)",99,52,47,69,34,35,30,18,12
"De 50 a 54 años (063)",466,248,218,312,168,144,154,80,74
"50 años (064)",132,77,55,92,54,38,40,23,17
"51 años (065)",58,35,23,43,29,14,15,6,9
"52 años (066)",101,45,56,64,30,34,37,15,22
"53 años (067)",87,43,44,52,22,30,35,21,14
"54 años (068)",88,48,40,61,33,28,27,15,12
"De 55 a 59 años (069)",415,208,207,280,133,147,135,75,60
"55 años (070)",88,46,42,61,32,29,27,14,13
"56 años (071)",90,36,54,66,26,40,24,10,14
"57 años (072)",92,48,44,57,28,29,35,20,15
"58 años (073)",95,46,49,62,26,36,33,20,13
"59 años (074)",50,32,18,34,21,13,16,11,5
"De 60 a 64 años (075)",491,209,282,340,143,197,151,66,85
"60 años (076)",141,53,88,87,32,55,54,21,33
"61 años (077)",64,33,31,45,25,20,19,8,11
"62 años (078)",103,38,65,72,23,49,31,15,16
"63 años (079)",88,47,41,60,30,30,28,17,11
"64 años (080)",95,38,57,76,33,43,19,5,14
"De 65 y más años (081)",1351,612,739,882,377,505,469,235,234
"65 años (082)",117,42,75,82,25,57,35,17,18
"66 años (083)",71,43,28,46,27,19,25,16,9
"67 años (084)",87,47,40,55,29,26,32,18,14
"68 años (085)",109,50,59,68,30,38,41,20,21
"69 años (086)",51,23,28,36,13,23,15,10,5
"70 años (087)",118,48,70,65,25,40,53,23,30
"71 años (088)",50,33,17,35,24,11,15,9,6
"72 años (089)",86,38,48,52,24,28,34,14,20
"73 años (090)",39,23,16,30,19,11,9,4,5
"74 años (091)",42,26,16,29,18,11,13,8,5
"75 años (092)",104,47,57,71,34,37,33,13,20
"76 años (093)",22,10,12,12,3,9,10,7,3
"77 años (094)",44,19,25,32,11,21,12,8,4
"78 años (095)",74,33,41,50,19,31,24,14,10
"79 años (096)",19,11,8,10,6,4,9,5,4
"80 años (097)",86,34,52,60,22,38,26,12,14
"81 años (098)",17,10,7,12,6,6,5,4,1
"82 años (099)",29,13,16,13,6,7,16,7,9
"83 años (100)",12,3,9,9,2,7,3,1,2
"84 años (101)",17,9,8,12,6,6,5,3,2
"85 años (102)",27,10,17,18,6,12,9,4,5
"86 años (103)",11,6,5,5,1,4,6,5,1
"87 años (104)",17,5,12,14,5,9,3,,3
"88 años (105)",11,2,9,6,1,5,5,1,4
"89 años (106)",12,5,7,7,3,4,5,2,3
"90 años (107)",9,1,8,4,,4,5,1,4
"91 años (108)",2,1,1,,,,2,1,1
"92 años (109)",7,2,5,5,1,4,2,1,1
"93 años (110)",4,1,3,2,,2,2,1,1
"94 años (111)",1,1,,1,1,,,,
"95 años (112)",13,5,8,9,3,6,4,2,2
"96 años (113)",7,2,5,4,,4,3,2,1
"97 años (114)",8,3,5,6,2,4,2,1,1
"98 y más años (115)",28,6,22,22,5,17,6,1,5
