"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",24,,,,,3,15,6
"De 35 a 39 años (056)",21,,,,,3,11,7
"De 40 a 44 años (057)",6,,,,,3,2,1
"De 45 a 49 años (058)",2,,,,,1,1,
"De 50 y más años (059)",14,,2,3,5,3,,1
"Sup. no Univ. completa (060)",243,,2,1,9,40,111,80
"De 20 a 24 años (063)",20,,,,,,12,8
"De 25 a 29 años (064)",67,,,,,2,34,31
"De 30 a 34 años (065)",52,,,,,7,28,17
"De 35 a 39 años (066)",39,,,,,7,20,12
"De 40 a 44 años (067)",27,,,,,10,12,5
"De 45 a 49 años (068)",20,,,,2,10,4,4
"De 50 y más años (069)",18,,2,1,7,4,1,3
"Sup. Univ. incompleta (070)",81,,,1,3,14,23,40
"De 15 a 19 años (072)",3,,,,,,2,1
"De 20 a 24 años (073)",19,,,,,,5,14
"De 25 a 29 años (074)",17,,,,,,8,9
"De 30 a 34 años (075)",13,,,,,1,7,5
"De 35 a 39 años (076)",10,,,,,2,1,7
"De 40 a 44 años (077)",3,,,,,1,,2
"De 45 a 49 años (078)",9,,,,2,7,,
"De 50 y más años (079)",7,,,1,1,3,,2
"Sup. Univ. completa (080)",188,,,5,18,22,65,78
"De 20 a 24 años (083)",9,,,,,,1,8
"De 25 a 29 años (084)",30,,,,,1,11,18
"De 30 a 34 años (085)",36,,,,,3,22,11
"De 35 a 39 años (086)",33,,,,,2,17,14
"De 40 a 44 años (087)",15,,,,,5,6,4
"De 45 a 49 años (088)",24,,,1,2,7,7,7
"De 50 y más años (089)",41,,,4,16,4,1,16
,,,,,,,,
"URBANA (100)",1961,13,35,109,199,386,709,510
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",53,,,,,,35,18
"De 20 a 24 años (103)",171,,,,,1,108,62
"De 25 a 29 años (104)",229,,,,,7,136,86
"De 30 a 34 años (105)",238,,,,1,22,156,59
"De 35 a 39 años (106)",243,,,,1,48,138,56
"De 40 a 44 años (107)",186,,,,2,74,78,32
"De 45 a 49 años (108)",191,,,1,18,91,48,33
"De 50 y más años (109)",645,13,35,108,177,143,10,159
"Sin nivel (110)",197,6,11,31,33,31,32,53
"De 20 a 24 años (113)",2,,,,,,1,1
"De 25 a 29 años (114)",5,,,,,,3,2
"De 30 a 34 años (115)",7,,,,,,5,2
"De 35 a 39 años (116)",11,,,,,1,9,1
"De 40 a 44 años (117)",11,,,,1,4,5,1
"De 45 a 49 años (118)",19,,,,1,10,7,1
"De 50 y más años (119)",142,6,11,31,31,16,2,45
"Educacion Inicial (120)",5,,,,,1,4,
"De 25 a 29 años (124)",3,,,,,,3,
"De 30 a 34 años (125)",1,,,,,1,,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",811,7,20,61,122,192,248,161
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",17,,,,,,11,6
"De 20 a 24 años (133)",30,,,,,,24,6
"De 25 a 29 años (134)",48,,,,,2,35,11
"De 30 a 34 años (135)",66,,,,,4,48,14
"De 35 a 39 años (136)",83,,,,1,16,56,10
"De 40 a 44 años (137)",94,,,,1,34,44,15
"De 45 a 49 años (138)",90,,,,9,46,24,11
"De 50 y más años (139)",382,7,20,61,111,90,6,87
"Secundaria (140)",600,,1,12,25,110,278,174
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",32,,,,,,20,12
"De 20 a 24 años (143)",108,,,,,1,66,41
"De 25 a 29 años (144)",99,,,,,2,59,38
"De 30 a 34 años (145)",95,,,,1,13,60,21
"De 35 a 39 años (146)",89,,,,,23,45,21
"De 40 a 44 años (147)",50,,,,,24,18,8
"De 45 a 49 años (148)",44,,,,5,17,9,13
"De 50 y más años (149)",79,,1,12,19,30,1,16
"Sup. no Univ. incompleta (150)",61,,1,2,3,5,38,12
"De 15 a 19 años (152)",3,,,,,,3,
"De 20 a 24 años (153)",15,,,,,,13,2
"De 25 a 29 años (154)",14,,,,,1,10,3
"De 30 a 34 años (155)",11,,,,,,9,2
"De 35 a 39 años (156)",7,,,,,,3,4
"De 40 a 44 años (157)",1,,,,,1,,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",9,,1,2,3,2,,1
"Sup. no Univ. completa (160)",128,,2,1,6,26,53,40
"De 20 a 24 años (163)",3,,,,,,3,
"De 25 a 29 años (164)",36,,,,,2,16,18
"De 30 a 34 años (165)",23,,,,,2,12,9
"De 35 a 39 años (166)",25,,,,,6,11,8
"De 40 a 44 años (167)",17,,,,,8,7,2
"De 45 a 49 años (168)",12,,,,1,6,3,2
"De 50 y más años (169)",12,,2,1,5,2,1,1
"Sup. Univ. incompleta (170)",42,,,,2,7,11,22
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",8,,,,,,1,7
"De 25 a 29 años (174)",10,,,,,,3,7
"De 30 a 34 años (175)",6,,,,,,5,1
"De 35 a 39 años (176)",6,,,,,1,1,4
"De 40 a 44 años (177)",3,,,,,1,,2
"De 45 a 49 años (178)",5,,,,1,4,,
"De 50 y más años (179)",3,,,,1,1,,1
"Sup. Univ. completa (180)",117,,,2,8,14,45,48
"De 20 a 24 años (183)",5,,,,,,,5
"De 25 a 29 años (184)",14,,,,,,7,7
"De 30 a 34 años (185)",29,,,,,2,17,10
"De 35 a 39 años (186)",21,,,,,1,12,8
"De 40 a 44 años (187)",10,,,,,2,4,4
"De 45 a 49 años (188)",20,,,1,1,7,5,6
"De 50 y más años (189)",18,,,1,7,2,,8
,,,,,,,,
"RURAL (200)",5954,19,100,299,548,1083,2713,1192
"De 12 a 14 años (201)",5,,,,,,1,4
"De 15 a 19 años (202)",171,,,,,,106,65
"De 20 a 24 años (203)",627,,,,,,430,197
"De 25 a 29 años (204)",756,,,,,20,537,199
"De 30 a 34 años (205)",734,,,,,70,553,111
"De 35 a 39 años (206)",698,,,,2,110,493,93
"De 40 a 44 años (207)",638,,,,11,204,347,76
"De 45 a 49 años (208)",544,,,2,34,248,198,62
"De 50 y más años (209)",1781,19,100,297,501,431,48,385
"Sin nivel (210)",1034,13,41,123,161,186,276,234
"De 12 a 14 años (211)",2,,,,,,1,1
"De 15 a 19 años (212)",9,,,,,,5,4
"De 20 a 24 años (213)",38,,,,,,24,14
"De 25 a 29 años (214)",66,,,,,1,42,23
"De 30 a 34 años (215)",66,,,,,5,48,13
"De 35 a 39 años (216)",83,,,,1,15,57,10
"De 40 a 44 años (217)",84,,,,2,20,54,8
"De 45 a 49 años (218)",81,,,2,6,30,36,7
"De 50 y más años (219)",605,13,41,121,152,115,9,154
"Educacion Inicial (220)",3,,,,,,3,
"De 30 a 34 años (225)",1,,,,,,1,
"De 35 a 39 años (226)",2,,,,,,2,
"Primaria (230)",3116,5,54,157,327,672,1430,471
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",65,,,,,,38,27
"De 20 a 24 años (233)",249,,,,,,195,54
"De 25 a 29 años (234)",311,,,,,10,250,51
"De 30 a 34 años (235)",341,,,,,35,279,27
"De 35 a 39 años (236)",384,,,,,63,283,38
"De 40 a 44 años (237)",412,,,,5,139,227,41
"De 45 a 49 años (238)",334,,,,17,156,126,35
"De 50 y más años (239)",1018,5,54,157,305,269,32,196
"Secundaria (240)",1484,1,4,14,44,187,869,365
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",93,,,,,,61,32
"De 20 a 24 años (243)",286,,,,,,188,98
"De 25 a 29 años (244)",295,,,,,8,200,87
"De 30 a 34 años (245)",270,,,,,20,196,54
"De 35 a 39 años (246)",185,,,,1,26,129,29
"De 40 a 44 años (247)",122,,,,4,38,57,23
"De 45 a 49 años (248)",112,,,,8,55,32,17
"De 50 y más años (249)",120,1,4,14,31,40,6,24
"Sup. no Univ. incompleta (250)",92,,1,1,2,9,45,34
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",22,,,,,,9,13
"De 25 a 29 años (254)",30,,,,,,18,12
"De 30 a 34 años (255)",13,,,,,3,6,4
"De 35 a 39 años (256)",14,,,,,3,8,3
"De 40 a 44 años (257)",5,,,,,2,2,1
"De 45 a 49 años (258)",1,,,,,,1,
"De 50 y más años (259)",5,,1,1,2,1,,
"Sup. no Univ. completa (260)",115,,,,3,14,58,40
"De 20 a 24 años (263)",17,,,,,,9,8
"De 25 a 29 años (264)",31,,,,,,18,13
"De 30 a 34 años (265)",29,,,,,5,16,8
"De 35 a 39 años (266)",14,,,,,1,9,4
"De 40 a 44 años (267)",10,,,,,2,5,3
"De 45 a 49 años (268)",8,,,,1,4,1,2
"De 50 y más años (269)",6,,,,2,2,,2
"Sup. Univ. incompleta (270)",39,,,1,1,7,12,18
"De 15 a 19 años (272)",2,,,,,,1,1
"De 20 a 24 años (273)",11,,,,,,4,7
"De 25 a 29 años (274)",7,,,,,,5,2
"De 30 a 34 años (275)",7,,,,,1,2,4
"De 35 a 39 años (276)",4,,,,,1,,3
"De 45 a 49 años (278)",4,,,,1,3,,
"De 50 y más años (279)",4,,,1,,2,,1
"Sup. Univ. completa (280)",71,,,3,10,8,20,30
"De 20 a 24 años (283)",4,,,,,,1,3
"De 25 a 29 años (284)",16,,,,,1,4,11
"De 30 a 34 años (285)",7,,,,,1,5,1
"De 35 a 39 años (286)",12,,,,,1,5,6
"De 40 a 44 años (287)",5,,,,,3,2,
"De 45 a 49 años (288)",4,,,,1,,2,1
"De 50 y más años (289)",23,,,3,9,2,1,8
