"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",5066,20103,19187,21,95.4,0.1,
"De 50 y más años (039)",24664,120817,110185,,91.2,,
"Secundaria (040)",116020,167475,161779,4449,96.6,2.7,
"De 12 a 14 años (041)",15124,88,77,10,87.5,11.4,
"De 15 a 19 años (042)",27914,2545,2489,757,97.8,29.7,
"De 20 a 24 años (043)",14130,10088,9988,1359,99,13.5,
"De 25 a 29 años (044)",11360,15697,15497,1014,98.7,6.5,
"De 30 a 34 años (045)",9606,18506,18166,739,98.2,4,
"De 35 a 39 años (046)",8572,20946,20544,404,98.1,1.9,
"De 40 a 44 años (047)",7590,21516,20937,141,97.3,0.7,
"De 45 a 49 años (048)",6330,20104,19434,24,96.7,0.1,
"De 50 y más años (049)",15394,57985,54647,1,94.2,,
"Sup. no Univ. incompleta (050)",22663,29673,28814,1015,97.1,3.4,
"De 15 a 19 años (052)",3932,297,288,92,97,31,
"De 20 a 24 años (053)",5610,2061,2018,321,97.9,15.6,
"De 25 a 29 años (054)",3293,3255,3203,244,98.4,7.5,
"De 30 a 34 años (055)",2548,4156,4091,191,98.4,4.6,
"De 35 a 39 años (056)",2101,4404,4333,120,98.4,2.7,
"De 40 a 44 años (057)",1694,4082,4000,45,98,1.1,
"De 45 a 49 años (058)",1188,3182,3102,2,97.5,0.1,
"De 50 y más años (059)",2297,8236,7779,,94.5,,
"Sup. no Univ. completa (060)",36735,65329,63267,1448,96.8,2.2,
"De 20 a 24 años (063)",4372,1594,1559,239,97.8,15,
"De 25 a 29 años (064)",5743,4277,4222,443,98.7,10.4,
"De 30 a 34 años (065)",5082,6558,6458,411,98.5,6.3,
"De 35 a 39 años (066)",5287,9382,9208,258,98.1,2.7,
"De 40 a 44 años (067)",4665,9868,9681,90,98.1,0.9,
"De 45 a 49 años (068)",3683,8720,8474,7,97.2,0.1,
"De 50 y más años (069)",7903,24930,23665,,94.9,,
"Sup. Univ. incompleta (070)",25870,19275,18709,717,97.1,3.7,
"De 15 a 19 años (072)",6418,322,295,76,91.6,23.6,
"De 20 a 24 años (073)",9446,1654,1628,245,98.4,14.8,
"De 25 a 29 años (074)",3279,2133,2089,203,97.9,9.5,
"De 30 a 34 años (075)",1777,2404,2372,113,98.7,4.7,
"De 35 a 39 años (076)",1258,2431,2386,61,98.1,2.5,
"De 40 a 44 años (077)",1016,2257,2220,16,98.4,0.7,
"De 45 a 49 años (078)",890,2170,2120,3,97.7,0.1,
"De 50 y más años (079)",1786,5904,5599,,94.8,,
"Sup. Univ. completa (080)",43606,68096,66049,1433,97,2.1,
"De 20 a 24 años (083)",3187,866,836,122,96.5,14.1,
"De 25 a 29 años (084)",7686,3745,3687,406,98.5,10.8,
"De 30 a 34 años (085)",7216,7032,6945,520,98.8,7.4,
"De 35 a 39 años (086)",5291,7731,7628,282,98.7,3.6,
"De 40 a 44 años (087)",4756,8760,8597,88,98.1,1,
"De 45 a 49 años (088)",4060,8363,8178,14,97.8,0.2,
"De 50 y más años (089)",11410,31599,30178,1,95.5,,
,,,,,,,
"URBANA (100)",327799,631039,596317,11250,94.5,1.8,
"De 12 a 14 años (101)",23787,134,118,22,88.1,16.4,
"De 15 a 19 años (102)",42750,4134,4018,1129,97.2,27.3,
"De 20 a 24 años (103)",41013,20489,20194,2693,98.6,13.1,
"De 25 a 29 años (104)",36198,37408,36860,2809,98.5,7.5,
"De 30 a 34 años (105)",32249,52708,51802,2483,98.3,4.7,
"De 35 a 39 años (106)",28545,62517,61269,1502,98,2.4,
"De 40 a 44 años (107)",25827,68020,66163,537,97.3,0.8,
"De 45 a 49 años (108)",22266,67019,64587,72,96.4,0.1,
"De 50 y más años (109)",75164,318610,291306,3,91.4,,
"Sin nivel (110)",19883,92527,81531,342,88.1,0.4,
"De 12 a 14 años (111)",247,2,1,,50,,
"De 15 a 19 años (112)",481,81,80,16,98.8,19.8,
"De 20 a 24 años (113)",557,490,478,44,97.6,9,
"De 25 a 29 años (114)",607,973,958,57,98.5,5.9,
"De 30 a 34 años (115)",1361,3037,2971,110,97.8,3.6,
"De 35 a 39 años (116)",1286,3703,3608,75,97.4,2,
"De 40 a 44 años (117)",1352,4878,4692,34,96.2,0.7,
"De 45 a 49 años (118)",1413,5851,5498,5,94,0.1,
"De 50 y más años (119)",12579,73512,63245,1,86,,
"Educacion Inicial (120)",500,410,395,22,96.3,5.4,
"De 12 a 14 años (121)",117,1,1,1,100,100,
"De 15 a 19 años (122)",94,5,5,2,100,40,
"De 20 a 24 años (123)",99,82,82,8,100,9.8,
"De 25 a 29 años (124)",75,98,93,3,94.9,3.1,
"De 30 a 34 años (125)",75,145,137,5,94.5,3.4,
"De 35 a 39 años (126)",40,79,77,3,97.5,3.8,
"Primaria (130)",65798,192636,180034,1976,93.5,1,
"De 12 a 14 años (131)",8594,44,40,11,90.9,25,
"De 15 a 19 años (132)",4585,959,934,207,97.4,21.6,
"De 20 a 24 años (133)",4200,4010,3958,409,98.7,10.2,
"De 25 a 29 años (134)",4622,7799,7676,476,98.4,6.1,
"De 30 a 34 años (135)",4904,11449,11230,417,98.1,3.6,
"De 35 a 39 años (136)",5027,14614,14245,311,97.5,2.1,
"De 40 a 44 años (137)",5007,17338,16701,127,96.3,0.7,
"De 45 a 49 años (138)",4848,19134,18270,18,95.5,0.1,
"De 50 y más años (139)",24011,117289,106980,,91.2,,
"Secundaria (140)",113617,164156,158560,4341,96.6,2.6,
"De 12 a 14 años (141)",14829,87,76,10,87.4,11.5,
"De 15 a 19 años (142)",27315,2474,2420,737,97.8,29.8,
"De 20 a 24 años (143)",13760,9801,9704,1321,99,13.5,
"De 25 a 29 años (144)",11068,15270,15074,992,98.7,6.5,
"De 30 a 34 años (145)",9385,18056,17726,722,98.2,4,
"De 35 a 39 años (146)",8354,20366,19973,396,98.1,1.9,
"De 40 a 44 años (147)",7436,21045,20479,139,97.3,0.7,
"De 45 a 49 años (148)",6228,19711,19056,23,96.7,0.1,
"De 50 y más años (149)",15242,57346,54052,1,94.3,,
"Sup. no Univ. incompleta (150)",22400,29396,28544,1001,97.1,3.4,
"De 15 a 19 años (152)",3887,295,286,91,96.9,30.8,
"De 20 a 24 años (153)",5517,2029,1986,313,97.9,15.4,
"De 25 a 29 años (154)",3252,3204,3152,240,98.4,7.5,
"De 30 a 34 años (155)",2526,4123,4058,191,98.4,4.6,
"De 35 a 39 años (156)",2076,4350,4281,119,98.4,2.7,
"De 40 a 44 años (157)",1671,4030,3948,45,98,1.1,
"De 45 a 49 años (158)",1185,3172,3092,2,97.5,0.1,
"De 50 y más años (159)",2286,8193,7741,,94.5,,
"Sup. no Univ. completa (160)",36408,64857,62806,1427,96.8,2.2,
"De 20 a 24 años (163)",4304,1567,1532,232,97.8,14.8,
"De 25 a 29 años (164)",5662,4216,4161,434,98.7,10.3,
"De 30 a 34 años (165)",5039,6496,6397,408,98.5,6.3,
"De 35 a 39 años (166)",5237,9290,9118,256,98.1,2.8,
"De 40 a 44 años (167)",4631,9793,9607,90,98.1,0.9,
"De 45 a 49 años (168)",3657,8655,8410,7,97.2,0.1,
"De 50 y más años (169)",7878,24840,23581,,94.9,,
"Sup. Univ. incompleta (170)",25746,19207,18643,713,97.1,3.7,
"De 15 a 19 años (172)",6388,320,293,76,91.6,23.8,
"De 20 a 24 años (173)",9400,1646,1620,244,98.4,14.8,
"De 25 a 29 años (174)",3253,2117,2073,203,97.9,9.6,
"De 30 a 34 años (175)",1771,2397,2365,111,98.7,4.6,
"De 35 a 39 años (176)",1251,2420,2375,61,98.1,2.5,
"De 40 a 44 años (177)",1010,2243,2206,15,98.4,0.7,
"De 45 a 49 años (178)",890,2170,2120,3,97.7,0.1,
"De 50 y más años (179)",1783,5894,5591,,94.9,,
"Sup. Univ. completa (180)",43447,67850,65804,1428,97,2.1,
"De 20 a 24 años (183)",3176,864,834,122,96.5,14.1,
"De 25 a 29 años (184)",7659,3731,3673,404,98.4,10.8,
"De 30 a 34 años (185)",7188,7005,6918,519,98.8,7.4,
"De 35 a 39 años (186)",5274,7695,7592,281,98.7,3.7,
"De 40 a 44 años (187)",4720,8693,8530,87,98.1,1,
"De 45 a 49 años (188)",4045,8326,8141,14,97.8,0.2,
"De 50 y más años (189)",11385,31536,30116,1,95.5,,
,,,,,,,
"RURAL (200)",7069,17967,16660,317,92.7,1.8,
"De 12 a 14 años (201)",657,4,4,1,100,25,
"De 15 a 19 años (202)",902,173,170,44,98.3,25.4,
"De 20 a 24 años (203)",924,755,748,97,99.1,12.8,
"De 25 a 29 años (204)",760,1135,1117,66,98.4,5.8,
"De 30 a 34 años (205)",652,1466,1435,54,97.9,3.7,
"De 35 a 39 años (206)",645,1890,1831,34,96.9,1.8,
"De 40 a 44 años (207)",571,1967,1891,15,96.1,0.8,
"De 45 a 49 años (208)",450,1948,1849,6,94.9,0.3,
"De 50 y más años (209)",1508,8629,7615,,88.2,,
"Sin nivel (210)",1055,5751,5048,26,87.8,0.5,
"De 12 a 14 años (211)",9,,,,,,
"De 15 a 19 años (212)",16,12,11,1,91.7,8.3,
"De 20 a 24 años (213)",36,54,54,7,100,13,
"De 25 a 29 años (214)",35,83,80,1,96.4,1.2,
"De 30 a 34 años (215)",71,186,185,7,99.5,3.8,
"De 35 a 39 años (216)",75,278,269,6,96.8,2.2,
"De 40 a 44 años (217)",88,408,383,2,93.9,0.5,
"De 45 a 49 años (218)",86,474,443,2,93.5,0.4,
"De 50 y más años (219)",639,4256,3623,,85.1,,
"Educacion Inicial (220)",13,5,5,,100,,
"De 12 a 14 años (221)",3,,,,,,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",7,,,,,,
"De 30 a 34 años (225)",1,2,2,,100,,
"De 35 a 39 años (226)",1,3,3,,100,,
"Primaria (230)",2725,7829,7346,142,93.8,1.8,
"De 12 a 14 años (231)",350,3,3,1,100,33.3,
"De 15 a 19 años (232)",211,86,86,23,100,26.7,
"De 20 a 24 años (233)",293,345,341,37,98.8,10.7,
"De 25 a 29 años (234)",258,483,472,28,97.7,5.8,
"De 30 a 34 años (235)",260,699,680,25,97.3,3.6,
"De 35 a 39 años (236)",252,836,799,16,95.6,1.9,
"De 40 a 44 años (237)",230,880,843,9,95.8,1,
"De 45 a 49 años (238)",218,969,917,3,94.6,0.3,
"De 50 y más años (239)",653,3528,3205,,90.8,,
"Secundaria (240)",2403,3319,3219,105,97,3.2,
"De 12 a 14 años (241)",295,1,1,,100,,
"De 15 a 19 años (242)",599,71,69,19,97.2,26.8,
"De 20 a 24 años (243)",370,287,284,37,99,12.9,
"De 25 a 29 años (244)",292,427,423,22,99.1,5.2,
"De 30 a 34 años (245)",221,450,440,16,97.8,3.6,
"De 35 a 39 años (246)",218,580,571,8,98.4,1.4,
"De 40 a 44 años (247)",154,471,458,2,97.2,0.4,
"De 45 a 49 años (248)",102,393,378,1,96.2,0.3,
"De 50 y más años (249)",152,639,595,,93.1,,
"Sup. no Univ. incompleta (250)",263,277,270,14,97.5,5.1,
"De 15 a 19 años (252)",45,2,2,1,100,50,
"De 20 a 24 años (253)",93,32,32,8,100,25,
"De 25 a 29 años (254)",41,51,51,4,100,7.8,
"De 30 a 34 años (255)",22,33,33,,100,,
"De 35 a 39 años (256)",25,54,52,1,96.3,1.9,
"De 40 a 44 años (257)",23,52,52,,100,,
"De 45 a 49 años (258)",3,10,10,,100,,
"De 50 y más años (259)",11,43,38,,88.4,,
"Sup. no Univ. completa (260)",327,472,461,21,97.7,4.4,
"De 20 a 24 años (263)",68,27,27,7,100,25.9,
"De 25 a 29 años (264)",81,61,61,9,100,14.8,
"De 30 a 34 años (265)",43,62,61,3,98.4,4.8,
"De 35 a 39 años (266)",50,92,90,2,97.8,2.2,
"De 40 a 44 años (267)",34,75,74,,98.7,,
"De 45 a 49 años (268)",26,65,64,,98.5,,
"De 50 y más años (269)",25,90,84,,93.3,,
"Sup. Univ. incompleta (270)",124,68,66,4,97.1,5.9,
"De 15 a 19 años (272)",30,2,2,,100,,
"De 20 a 24 años (273)",46,8,8,1,100,12.5,
"De 25 a 29 años (274)",26,16,16,,100,,
"De 30 a 34 años (275)",6,7,7,2,100,28.6,
"De 35 a 39 años (276)",7,11,11,,100,,
"De 40 a 44 años (277)",6,14,14,1,100,7.1,
"De 50 y más años (279)",3,10,8,,80,,
"Sup. Univ. completa (280)",159,246,245,5,99.6,2,
"De 20 a 24 años (283)",11,2,2,,100,,
"De 25 a 29 años (284)",27,14,14,2,100,14.3,
"De 30 a 34 años (285)",28,27,27,1,100,3.7,
"De 35 a 39 años (286)",17,36,36,1,100,2.8,
"De 40 a 44 años (287)",36,67,67,1,100,1.5,
"De 45 a 49 años (288)",15,37,37,,100,,
"De 50 y más años (289)",25,63,62,,98.4,,
