"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1740,7,986,30,1,715,1,
"Otra (101)",3,3,,,,,,
"Ocupación no especificada (102)",37,4,10,16,1,6,,
"Desocupado (103)",486,,,,,,,486
"Mujeres (104)",554,65,51,236,2,106,39,55
"Profes., científicos e intelectuales (106)",56,53,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",2,1,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",71,3,3,54,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",39,,,39,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",117,,1,99,,17,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",176,4,41,24,,68,39,
"Ocupación no especificada (115)",34,1,6,15,,12,,
"Desocupado (116)",55,,,,,,,55
