"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",62,,,,,,28,34
"De 25 a 29 años (054)",54,,,,,6,29,19
"De 30 a 34 años (055)",30,,,,,7,12,11
"De 35 a 39 años (056)",31,,,,,7,16,8
"De 40 a 44 años (057)",18,,,,,9,7,2
"De 45 a 49 años (058)",12,,,1,1,7,1,2
"De 50 y más años (059)",28,1,,4,11,3,,9
"Sup. no Univ. completa (060)",721,,5,31,52,138,291,204
"De 20 a 24 años (063)",71,,,,,,36,35
"De 25 a 29 años (064)",109,,,,,3,63,43
"De 30 a 34 años (065)",162,,,,,22,92,48
"De 35 a 39 años (066)",146,,,,3,43,69,31
"De 40 a 44 años (067)",77,,,,3,34,21,19
"De 45 a 49 años (068)",62,,,1,14,27,10,10
"De 50 y más años (069)",94,,5,30,32,9,,18
"Sup. Univ. incompleta (070)",92,,,,3,7,36,46
"De 15 a 19 años (072)",5,,,,,,2,3
"De 20 a 24 años (073)",30,,,,,,11,19
"De 25 a 29 años (074)",17,,,,,1,8,8
"De 30 a 34 años (075)",18,,,,,2,8,8
"De 35 a 39 años (076)",7,,,,,2,5,
"De 40 a 44 años (077)",3,,,,,1,2,
"De 45 a 49 años (078)",5,,,,,,,5
"De 50 y más años (079)",7,,,,3,1,,3
"Sup. Univ. completa (080)",277,,1,11,29,48,89,99
"De 20 a 24 años (083)",15,,,,,,4,11
"De 25 a 29 años (084)",47,,,,,,21,26
"De 30 a 34 años (085)",55,,,,,3,26,26
"De 35 a 39 años (086)",52,,,,1,12,22,17
"De 40 a 44 años (087)",37,,,,1,13,13,10
"De 45 a 49 años (088)",30,,,,5,15,3,7
"De 50 y más años (089)",41,,1,11,22,5,,2
,,,,,,,,
"URBANA (100)",3557,48,88,301,432,716,1034,938
"De 12 a 14 años (101)",4,,,,,,1,3
"De 15 a 19 años (102)",69,,,,,,45,24
"De 20 a 24 años (103)",331,,,,,2,180,149
"De 25 a 29 años (104)",405,,,,,26,236,143
"De 30 a 34 años (105)",449,,,,,97,230,122
"De 35 a 39 años (106)",463,,,,7,168,197,91
"De 40 a 44 años (107)",352,,,,26,148,93,85
"De 45 a 49 años (108)",294,,,2,54,142,40,56
"De 50 y más años (109)",1190,48,88,299,345,133,12,265
"Sin nivel (110)",729,26,35,100,139,128,119,182
"De 12 a 14 años (111)",1,,,,,,1,
"De 15 a 19 años (112)",6,,,,,,5,1
"De 20 a 24 años (113)",25,,,,,,16,9
"De 25 a 29 años (114)",30,,,,,,22,8
"De 30 a 34 años (115)",45,,,,,9,31,5
"De 35 a 39 años (116)",50,,,,,18,18,14
"De 40 a 44 años (117)",60,,,,6,26,13,15
"De 45 a 49 años (118)",49,,,,10,23,7,9
"De 50 y más años (119)",463,26,35,100,123,52,6,121
"Educacion Inicial (120)",4,,,,,1,3,
"De 20 a 24 años (123)",2,,,,,,2,
"De 30 a 34 años (125)",1,,,,,1,,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",1141,18,42,131,165,256,291,238
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",27,,,,,,18,9
"De 20 a 24 años (133)",80,,,,,1,55,24
"De 25 a 29 años (134)",79,,,,,4,52,23
"De 30 a 34 años (135)",112,,,,,28,59,25
"De 35 a 39 años (136)",138,,,,2,59,59,18
"De 40 a 44 años (137)",118,,,,9,52,31,26
"De 45 a 49 años (138)",111,,,,21,61,13,16
"De 50 y más años (139)",473,18,42,131,133,51,4,94
"Secundaria (140)",659,3,5,31,45,140,252,183
"De 15 a 19 años (142)",28,,,,,,17,11
"De 20 a 24 años (143)",115,,,,,1,63,51
"De 25 a 29 años (144)",125,,,,,13,70,42
"De 30 a 34 años (145)",87,,,,,29,40,18
"De 35 a 39 años (146)",92,,,,1,42,35,14
"De 40 a 44 años (147)",64,,,,7,23,17,17
"De 45 a 49 años (148)",38,,,,7,16,8,7
"De 50 y más años (149)",110,3,5,31,30,16,2,23
"Sup. no Univ. incompleta (150)",158,1,,4,10,30,61,52
"De 15 a 19 años (152)",3,,,,,,3,
"De 20 a 24 años (153)",29,,,,,,14,15
"De 25 a 29 años (154)",39,,,,,5,22,12
"De 30 a 34 años (155)",24,,,,,7,8,9
"De 35 a 39 años (156)",18,,,,,4,8,6
"De 40 a 44 años (157)",14,,,,,7,5,2
"De 45 a 49 años (158)",9,,,1,,5,1,2
"De 50 y más años (159)",22,1,,3,10,2,,6
"Sup. no Univ. completa (160)",559,,5,27,49,113,207,158
"De 20 a 24 años (163)",44,,,,,,19,25
"De 25 a 29 años (164)",78,,,,,3,46,29
"De 30 a 34 años (165)",121,,,,,19,66,36
"De 35 a 39 años (166)",116,,,,3,34,54,25
"De 40 a 44 años (167)",61,,,,3,27,14,17
"De 45 a 49 años (168)",55,,,1,13,23,8,10
"De 50 y más años (169)",84,,5,26,30,7,,16
"Sup. Univ. incompleta (170)",76,,,,1,6,29,40
"De 15 a 19 años (172)",5,,,,,,2,3
"De 20 a 24 años (173)",24,,,,,,8,16
"De 25 a 29 años (174)",14,,,,,1,6,7
"De 30 a 34 años (175)",15,,,,,2,7,6
"De 35 a 39 años (176)",5,,,,,1,4,
"De 40 a 44 años (177)",3,,,,,1,2,
"De 45 a 49 años (178)",5,,,,,,,5
"De 50 y más años (179)",5,,,,1,1,,3
"Sup. Univ. completa (180)",231,,1,8,23,42,72,85
"De 20 a 24 años (183)",12,,,,,,3,9
"De 25 a 29 años (184)",40,,,,,,18,22
"De 30 a 34 años (185)",44,,,,,2,19,23
"De 35 a 39 años (186)",43,,,,1,10,18,14
"De 40 a 44 años (187)",32,,,,1,12,11,8
"De 45 a 49 años (188)",27,,,,3,14,3,7
"De 50 y más años (189)",33,,1,8,18,4,,2
,,,,,,,,
"RURAL (200)",10227,59,213,620,1041,2042,4023,2229
"De 12 a 14 años (201)",14,,,,,,2,12
"De 15 a 19 años (202)",274,,,,,,181,93
"De 20 a 24 años (203)",1084,,,,,5,715,364
"De 25 a 29 años (204)",1285,,,,,53,912,320
"De 30 a 34 años (205)",1317,,,,,224,874,219
"De 35 a 39 años (206)",1160,,,,9,374,617,160
"De 40 a 44 años (207)",957,,,,36,377,407,137
"De 45 a 49 años (208)",853,,,2,93,370,265,123
"De 50 y más años (209)",3283,59,213,618,903,639,50,801
"Sin nivel (210)",5589,51,174,491,769,1219,1662,1223
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",56,,,,,,28,28
"De 20 a 24 años (213)",272,,,,,1,189,82
"De 25 a 29 años (214)",421,,,,,17,308,96
"De 30 a 34 años (215)",514,,,,,91,345,78
"De 35 a 39 años (216)",559,,,,4,163,305,87
"De 40 a 44 años (217)",549,,,,20,206,244,79
"De 45 a 49 años (218)",575,,,2,53,234,201,85
"De 50 y más años (219)",2641,51,174,489,692,507,42,686
"Educacion Inicial (220)",36,,,,,3,26,7
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",6,,,,,,4,2
"De 25 a 29 años (224)",13,,,,,1,10,2
"De 30 a 34 años (225)",10,,,,,,8,2
"De 35 a 39 años (226)",6,,,,,2,3,1
"Primaria (230)",3478,8,39,118,232,667,1727,687
"De 12 a 14 años (231)",10,,,,,,2,8
"De 15 a 19 años (232)",135,,,,,,89,46
"De 20 a 24 años (233)",507,,,,,3,335,169
"De 25 a 29 años (234)",593,,,,,21,432,140
"De 30 a 34 años (235)",611,,,,,106,416,89
"De 35 a 39 años (236)",462,,,,4,156,246,56
"De 40 a 44 años (237)",340,,,,11,141,141,47
"De 45 a 49 años (238)",239,,,,32,114,58,35
"De 50 y más años (239)",581,8,39,118,185,126,8,97
"Secundaria (240)",820,,,3,27,112,465,213
"De 12 a 14 años (241)",2,,,,,,,2
"De 15 a 19 años (242)",82,,,,,,63,19
"De 20 a 24 años (243)",230,,,,,1,152,77
"De 25 a 29 años (244)",202,,,,,13,133,56
"De 30 a 34 años (245)",121,,,,,23,67,31
"De 35 a 39 años (246)",79,,,,1,38,35,5
"De 40 a 44 años (247)",43,,,,5,20,11,7
"De 45 a 49 años (248)",26,,,,4,15,4,3
"De 50 y más años (249)",35,,,3,17,2,,13
"Sup. no Univ. incompleta (250)",80,,,1,2,9,35,33
"De 20 a 24 años (253)",33,,,,,,14,19
"De 25 a 29 años (254)",15,,,,,1,7,7
"De 30 a 34 años (255)",6,,,,,,4,2
"De 35 a 39 años (256)",13,,,,,3,8,2
"De 40 a 44 años (257)",4,,,,,2,2,
"De 45 a 49 años (258)",3,,,,1,2,,
"De 50 y más años (259)",6,,,1,1,1,,3
"Sup. no Univ. completa (260)",162,,,4,3,25,84,46
"De 20 a 24 años (263)",27,,,,,,17,10
"De 25 a 29 años (264)",31,,,,,,17,14
"De 30 a 34 años (265)",41,,,,,3,26,12
"De 35 a 39 años (266)",30,,,,,9,15,6
"De 40 a 44 años (267)",16,,,,,7,7,2
"De 45 a 49 años (268)",7,,,,1,4,2,
"De 50 y más años (269)",10,,,4,2,2,,2
"Sup. Univ. incompleta (270)",16,,,,2,1,7,6
"De 20 a 24 años (273)",6,,,,,,3,3
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",3,,,,,,1,2
"De 35 a 39 años (276)",2,,,,,1,1,
"De 50 y más años (279)",2,,,,2,,,
"Sup. Univ. completa (280)",46,,,3,6,6,17,14
"De 20 a 24 años (283)",3,,,,,,1,2
"De 25 a 29 años (284)",7,,,,,,3,4
"De 30 a 34 años (285)",11,,,,,1,7,3
"De 35 a 39 años (286)",9,,,,,2,4,3
"De 40 a 44 años (287)",5,,,,,1,2,2
"De 45 a 49 años (288)",3,,,,2,1,,
"De 50 y más años (289)",8,,,3,4,1,,
