"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia JULCAN (000)",9474,1647,7827
"Casa independiente (001)",9347,1640,7707
"Vivienda en casa de vecindad (004)",7,7,
"Choza o cabaña (005)",120,,120
