"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",25,24,,15,4,2,2,1,,,1,44
"De 30 a 34 años (025)",19,19,,8,6,4,1,,,,,36
"De 35 a 39 años (026)",18,18,,3,6,7,2,,,,,44
"De 40 a 44 años (027)",19,19,,1,4,2,8,2,2,,,78
"De 45 a 49 años (028)",9,9,,2,1,1,2,2,1,,,38
"De 50 y más años (029)",22,22,,3,4,1,3,5,4,2,,113
"Casado(a) (030)",3889,3866,80,125,275,416,971,908,669,422,23,22501
"De 15 a 19 años (032)",17,13,3,4,4,1,1,,,,4,19
"De 20 a 24 años (033)",53,52,2,19,15,10,5,1,,,1,107
"De 25 a 29 años (034)",183,183,4,19,49,55,55,,1,,,523
"De 30 a 34 años (035)",373,371,2,7,64,104,136,48,10,,2,1438
"De 35 a 39 años (036)",447,446,2,9,38,67,168,107,44,11,1,2209
"De 40 a 44 años (037)",580,577,8,14,22,49,167,182,97,38,3,3378
"De 45 a 49 años (038)",463,462,5,7,22,26,104,130,105,63,1,3016
"De 50 y más años (039)",1773,1762,54,46,61,104,335,440,412,310,11,11811
"Viudo(a) (040)",1132,1115,41,51,85,70,243,284,194,147,17,6644
"De 15 a 19 años (042)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (043)",4,4,,1,1,1,,1,,,,12
"De 25 a 29 años (044)",5,5,,2,3,,,,,,,8
"De 30 a 34 años (045)",17,17,1,1,4,2,6,2,1,,,62
"De 35 a 39 años (046)",34,34,1,1,3,3,9,10,7,,,179
"De 40 a 44 años (047)",57,56,5,4,2,1,15,19,7,3,1,295
"De 45 a 49 años (048)",65,65,2,2,,1,13,25,16,6,,435
"De 50 y más años (049)",946,933,32,39,72,62,200,227,163,138,13,5652
"Divorciado(a) (050)",34,34,2,7,4,5,8,6,1,1,,128
"De 15 a 19 años (052)",1,1,,,1,,,,,,,2
"De 20 a 24 años (053)",2,2,,2,,,,,,,,2
"De 30 a 34 años (055)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",2,2,,,,,1,1,,,,12
"De 40 a 44 años (057)",4,4,,1,,2,1,,,,,12
"De 45 a 49 años (058)",4,4,,,,1,2,1,,,,19
"De 50 y más años (059)",20,20,2,3,3,2,4,4,1,1,,80
"Soltero(a) (060)",2473,2310,2210,67,20,7,6,,,,163,152
"De 12 a 14 años (061)",1213,1212,1211,,1,,,,,,1,2
"De 15 a 19 años (062)",837,837,825,12,,,,,,,,12
"De 20 a 24 años (063)",205,138,113,20,4,,1,,,,67,32
"De 25 a 29 años (064)",60,23,15,5,2,1,,,,,37,12
"De 30 a 34 años (065)",38,18,5,8,4,1,,,,,20,19
"De 35 a 39 años (066)",28,15,5,7,3,,,,,,13,13
"De 40 a 44 años (067)",21,16,7,5,2,1,1,,,,5,16
"De 45 a 49 años (068)",11,9,3,3,,3,,,,,2,12
"De 50 y más años (069)",60,42,26,7,4,1,4,,,,18,34
,,,,,,,,,,,,
"URBANA (080)",3897,3762,963,351,401,385,682,511,291,178,135,13069
"De 12 a 14 años (081)",446,439,436,2,1,,,,,,7,4
"De 15 a 19 años (082)",415,401,351,41,7,1,1,,,,14,62
"De 20 a 24 años (083)",275,236,64,97,57,9,7,2,,,39,280
"De 25 a 29 años (084)",287,261,16,74,83,67,20,1,,,26,532
"De 30 a 34 años (085)",321,308,7,37,81,76,78,26,3,,13,956
"De 35 a 39 años (086)",340,331,7,25,48,67,117,51,11,5,9,1307
"De 40 a 44 años (087)",360,355,20,16,28,50,107,92,31,11,5,1680
"De 45 a 49 años (088)",226,225,8,6,17,15,73,55,32,19,1,1252
"De 50 y más años (089)",1227,1206,54,53,79,100,279,284,214,143,21,6996
"Conviviente (090)",1053,1025,53,227,216,169,208,86,49,17,28,3232
"De 12 a 14 años (091)",9,3,1,2,,,,,,,6,2
"De 15 a 19 años (092)",49,40,11,27,1,,1,,,,9,33
"De 20 a 24 años (093)",167,162,13,84,52,7,5,1,,,5,237
"De 25 a 29 años (094)",206,200,4,59,70,51,16,,,,6,420
"De 30 a 34 años (095)",161,160,4,21,40,40,43,12,,,1,483
"De 35 a 39 años (096)",163,162,4,14,23,33,61,19,6,2,1,619
"De 40 a 44 años (097)",122,122,6,6,13,22,34,28,11,2,,546
"De 45 a 49 años (098)",47,47,3,2,6,3,12,10,9,2,,238
"De 50 y más años (099)",129,129,7,12,11,13,36,16,23,11,,654
"Separado(a) (100)",67,67,,20,18,9,8,7,5,,,205
"De 15 a 19 años (102)",8,8,,6,2,,,,,,,10
"De 20 a 24 años (103)",5,5,,2,3,,,,,,,8
"De 25 a 29 años (104)",7,7,,4,1,1,,1,,,,16
"De 30 a 34 años (105)",9,9,,3,2,4,,,,,,19
"De 35 a 39 años (106)",9,9,,1,3,4,1,,,,,23
"De 40 a 44 años (107)",11,11,,,4,,4,2,1,,,46
"De 45 a 49 años (108)",7,7,,1,1,,2,2,1,,,34
"De 50 y más años (109)",11,11,,3,2,,1,2,3,,,49
"Casado(a) (110)",1378,1363,43,48,119,174,361,315,181,122,15,7350
"De 15 a 19 años (112)",13,10,3,2,4,1,,,,,3,13
"De 20 a 24 años (113)",10,10,1,3,2,2,1,1,,,,23
"De 25 a 29 años (114)",36,36,3,5,10,14,4,,,,,83
"De 30 a 34 años (115)",123,122,2,6,33,32,33,13,3,,1,420
"De 35 a 39 años (116)",143,142,,4,20,29,52,31,3,3,1,615
"De 40 a 44 años (117)",199,197,7,6,10,28,63,58,17,8,2,1002
"De 45 a 49 años (118)",148,147,2,1,10,11,49,39,19,16,1,866
"De 50 y más años (119)",706,699,25,21,30,57,159,173,139,95,7,4328
"Viudo(a) (120)",406,398,17,20,36,28,100,102,56,39,8,2178
"De 15 a 19 años (122)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (125)",7,7,,1,3,,2,1,,,,22
"De 35 a 39 años (126)",8,8,1,,,1,3,1,2,,,40
"De 40 a 44 años (127)",18,18,4,2,,,5,4,2,1,,78
"De 45 a 49 años (128)",17,17,,1,,,8,4,3,1,,100
"De 50 y más años (129)",349,343,12,12,32,27,82,92,49,37,6,1932
"Divorciado(a) (130)",7,7,,1,1,2,2,1,,,,26
"De 45 a 49 años (138)",2,2,,,,,2,,,,,10
"De 50 y más años (139)",5,5,,1,1,2,,1,,,,16
"Soltero(a) (140)",986,902,850,35,11,3,3,,,,84,78
"De 12 a 14 años (141)",437,436,435,,1,,,,,,1,2
"De 15 a 19 años (142)",342,342,337,5,,,,,,,,5
"De 20 a 24 años (143)",92,58,50,7,,,1,,,,34,11
"De 25 a 29 años (144)",35,15,9,4,1,1,,,,,20,9
"De 30 a 34 años (145)",21,10,1,6,3,,,,,,11,12
"De 35 a 39 años (146)",17,10,2,6,2,,,,,,7,10
"De 40 a 44 años (147)",10,7,3,2,1,,1,,,,3,8
"De 45 a 49 años (148)",5,5,3,1,,1,,,,,,4
"De 50 y más años (149)",27,19,10,4,3,1,1,,,,8,17
,,,,,,,,,,,,
"RURAL (160)",6755,6580,1512,535,562,566,1178,1011,733,483,175,26728
"De 12 a 14 años (161)",800,782,777,5,,,,,,,18,5
"De 15 a 19 años (162)",661,633,512,98,20,1,2,,,,28,149
"De 20 a 24 años (163)",572,516,89,203,141,62,20,1,,,56,761
"De 25 a 29 años (164)",543,519,13,79,159,133,125,8,2,,24,1404
"De 30 a 34 años (165)",562,551,9,24,78,139,218,70,10,3,11,2119
"De 35 a 39 años (166)",582,576,7,23,35,70,216,151,61,13,6,2899
"De 40 a 44 años (167)",609,605,11,19,22,39,172,185,114,43,4,3595
"De 45 a 49 años (168)",487,484,11,14,18,28,85,145,122,61,3,3167
"De 50 y más años (169)",1939,1914,83,70,89,94,340,451,424,363,25,12629
"Conviviente (170)",1899,1825,89,334,326,266,406,228,104,72,74,6717
"De 12 a 14 años (171)",23,5,1,4,,,,,,,18,4
"De 15 a 19 años (172)",140,117,24,72,19,1,1,,,,23,117
"De 20 a 24 años (173)",385,364,25,155,116,52,16,,,,21,609
"De 25 a 29 años (174)",351,345,6,53,114,91,72,8,1,,6,929
"De 30 a 34 años (175)",274,273,4,15,41,64,110,34,2,3,1,1036
"De 35 a 39 años (176)",230,230,2,14,10,27,92,65,15,5,,1130
"De 40 a 44 años (177)",166,166,5,4,7,12,53,46,28,11,,950
"De 45 a 49 años (178)",114,113,6,4,6,8,25,32,23,9,1,661
"De 50 y más años (179)",216,212,16,13,13,11,37,43,35,44,4,1281
"Separado(a) (180)",105,100,,55,19,9,10,3,2,2,5,218
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",20,17,,17,,,,,,,3,17
"De 20 a 24 años (183)",26,25,,17,7,1,,,,,1,34
"De 25 a 29 años (184)",18,17,,11,3,1,2,,,,1,28
"De 30 a 34 años (185)",10,10,,5,4,,1,,,,,17
"De 35 a 39 años (186)",9,9,,2,3,3,1,,,,,21
"De 40 a 44 años (187)",8,8,,1,,2,4,,1,,,32
"De 45 a 49 años (188)",2,2,,1,,1,,,,,,4
"De 50 y más años (189)",11,11,,,2,1,2,3,1,2,,64
"Casado(a) (190)",2511,2503,37,77,156,242,610,593,488,300,8,15151
"De 15 a 19 años (192)",4,3,,2,,,1,,,,1,6
"De 20 a 24 años (193)",43,42,1,16,13,8,4,,,,1,84
"De 25 a 29 años (194)",147,147,1,14,39,41,51,,1,,,440
"De 30 a 34 años (195)",250,249,,1,31,72,103,35,7,,1,1018
"De 35 a 39 años (196)",304,304,2,5,18,38,116,76,41,8,,1594
"De 40 a 44 años (197)",381,380,1,8,12,21,104,124,80,30,1,2376
"De 45 a 49 años (198)",315,315,3,6,12,15,55,91,86,47,,2150
"De 50 y más años (199)",1067,1063,29,25,31,47,176,267,273,215,4,7483
"Viudo(a) (200)",726,717,24,31,49,42,143,182,138,108,9,4466
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",3,3,,,1,1,,1,,,,11
"De 25 a 29 años (204)",2,2,,,2,,,,,,,4
"De 30 a 34 años (205)",10,10,1,,1,2,4,1,1,,,40
"De 35 a 39 años (206)",26,26,,1,3,2,6,9,5,,,139
"De 40 a 44 años (207)",39,38,1,2,2,1,10,15,5,2,1,217
"De 45 a 49 años (208)",48,48,2,1,,1,5,21,13,5,,335
"De 50 y más años (209)",597,590,20,27,40,35,118,135,114,101,7,3720
"Divorciado(a) (210)",27,27,2,6,3,3,6,5,1,1,,102
"De 15 a 19 años (212)",1,1,,,1,,,,,,,2
"De 20 a 24 años (213)",2,2,,2,,,,,,,,2
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",2,2,,,,,1,1,,,,12
"De 40 a 44 años (217)",4,4,,1,,2,1,,,,,12
"De 45 a 49 años (218)",2,2,,,,1,,1,,,,9
"De 50 y más años (219)",15,15,2,2,2,,4,3,1,1,,64
"Soltero(a) (220)",1487,1408,1360,32,9,4,3,,,,79,74
"De 12 a 14 años (221)",776,776,776,,,,,,,,,
"De 15 a 19 años (222)",495,495,488,7,,,,,,,,7
"De 20 a 24 años (223)",113,80,63,13,4,,,,,,33,21
"De 25 a 29 años (224)",25,8,6,1,1,,,,,,17,3
"De 30 a 34 años (225)",17,8,4,2,1,1,,,,,9,7
"De 35 a 39 años (226)",11,5,3,1,1,,,,,,6,3
"De 40 a 44 años (227)",11,9,4,3,1,1,,,,,2,8
"De 45 a 49 años (228)",6,4,,2,,2,,,,,2,8
"De 50 y más años (229)",33,23,16,3,1,,3,,,,10,17
