"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",657007,318674,338333,656208,318232,337976,799,442,357
"30 años (040)",151340,73304,78036,151120,73185,77935,220,119,101
"31 años (041)",121919,58795,63124,121782,58719,63063,137,76,61
"32 años (042)",134566,64967,69599,134415,64886,69529,151,81,70
"33 años (043)",130485,63977,66508,130336,63891,66445,149,86,63
"34 años (044)",118697,57631,61066,118555,57551,61004,142,80,62
"De 35 a 39 años (045)",568388,271609,296779,567697,271233,296464,691,376,315
"35 años (046)",119966,57578,62388,119807,57494,62313,159,84,75
"36 años (047)",110535,52621,57914,110390,52544,57846,145,77,68
"37 años (048)",121380,58055,63325,121242,57982,63260,138,73,65
"38 años (049)",111748,53171,58577,111605,53090,58515,143,81,62
"39 años (050)",104759,50184,54575,104653,50123,54530,106,61,45
"De 40 a 44 años (051)",495308,237647,257661,494736,237324,257412,572,323,249
"40 años (052)",116423,55366,61057,116272,55278,60994,151,88,63
"41 años (053)",87564,42123,45441,87474,42068,45406,90,55,35
"42 años (054)",109723,53000,56723,109582,52928,56654,141,72,69
"43 años (055)",94294,44920,49374,94201,44867,49334,93,53,40
"44 años (056)",87304,42238,45066,87207,42183,45024,97,55,42
"De 45 a 49 años (057)",412599,195495,217104,412169,195260,216909,430,235,195
"45 años (058)",86523,40620,45903,86431,40564,45867,92,56,36
"46 años (059)",79987,38112,41875,79912,38082,41830,75,30,45
"47 años (060)",91902,44138,47764,91815,44090,47725,87,48,39
"48 años (061)",81187,38148,43039,81080,38085,42995,107,63,44
"49 años (062)",73000,34477,38523,72931,34439,38492,69,38,31
"De 50 a 54 años (063)",362301,169530,192771,361967,169363,192604,334,167,167
"50 años (064)",83020,38311,44709,82939,38271,44668,81,40,41
"51 años (065)",61852,29004,32848,61810,28989,32821,42,15,27
"52 años (066)",77121,36625,40496,77049,36589,40460,72,36,36
"53 años (067)",72132,33805,38327,72064,33766,38298,68,39,29
"54 años (068)",68176,31785,36391,68105,31748,36357,71,37,34
"De 55 a 59 años (069)",279024,133343,145681,278711,133187,145524,313,156,157
"55 años (070)",60876,28770,32106,60809,28737,32072,67,33,34
"56 años (071)",57335,27566,29769,57267,27535,29732,68,31,37
"57 años (072)",60791,28943,31848,60733,28913,31820,58,30,28
"58 años (073)",52368,24985,27383,52300,24950,27350,68,35,33
"59 años (074)",47654,23079,24575,47602,23052,24550,52,27,25
"De 60 a 64 años (075)",220361,106232,114129,220088,106073,114015,273,159,114
"60 años (076)",56802,26823,29979,56727,26779,29948,75,44,31
"61 años (077)",36664,18098,18566,36623,18066,18557,41,32,9
"62 años (078)",45551,22019,23532,45499,21990,23509,52,29,23
"63 años (079)",42492,20384,22108,42434,20351,22083,58,33,25
"64 años (080)",38852,18908,19944,38805,18887,19918,47,21,26
"De 65 y más años (081)",514320,238188,276132,513755,237869,275886,565,319,246
"65 años (082)",43436,20825,22611,43380,20792,22588,56,33,23
"66 años (083)",31095,15057,16038,31065,15043,16022,30,14,16
"67 años (084)",37089,17727,19362,37046,17698,19348,43,29,14
"68 años (085)",30739,14353,16386,30708,14338,16370,31,15,16
"69 años (086)",27057,13480,13577,27031,13464,13567,26,16,10
"70 años (087)",33457,15570,17887,33408,15548,17860,49,22,27
"71 años (088)",21840,10824,11016,21816,10809,11007,24,15,9
"72 años (089)",27631,13015,14616,27606,13003,14603,25,12,13
"73 años (090)",24405,11665,12740,24373,11643,12730,32,22,10
"74 años (091)",23684,10860,12824,23657,10845,12812,27,15,12
"75 años (092)",25260,11584,13676,25229,11571,13658,31,13,18
"76 años (093)",19588,9330,10258,19559,9315,10244,29,15,14
"77 años (094)",20494,9581,10913,20477,9573,10904,17,8,9
"78 años (095)",19188,8889,10299,19166,8871,10295,22,18,4
"79 años (096)",15271,7208,8063,15253,7196,8057,18,12,6
"80 años (097)",17902,7767,10135,17878,7754,10124,24,13,11
"81 años (098)",11054,5123,5931,11047,5120,5927,7,3,4
"82 años (099)",12536,5597,6939,12525,5590,6935,11,7,4
"83 años (100)",10387,4626,5761,10375,4617,5758,12,9,3
"84 años (101)",9847,4306,5541,9837,4299,5538,10,7,3
"85 años (102)",9536,3920,5616,9532,3918,5614,4,2,2
"86 años (103)",7676,3293,4383,7667,3290,4377,9,3,6
"87 años (104)",7507,3067,4440,7501,3063,4438,6,4,2
"88 años (105)",4957,2105,2852,4954,2104,2850,3,1,2
"89 años (106)",4413,1813,2600,4408,1811,2597,5,2,3
"90 años (107)",4054,1484,2570,4050,1480,2570,4,4,
"91 años (108)",2228,907,1321,2227,907,1320,1,,1
"92 años (109)",2553,936,1617,2553,936,1617,,,
"93 años (110)",2112,753,1359,2110,751,1359,2,2,
"94 años (111)",1699,614,1085,1699,614,1085,,,
"95 años (112)",1488,485,1003,1485,484,1001,3,1,2
"96 años (113)",1091,379,712,1091,379,712,,,
"97 años (114)",913,314,599,912,313,599,1,1,
"98 y más años (115)",2133,731,1402,2130,730,1400,3,1,2
