"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CONCEPCION (000)",60121,29280,30841,30619,14620,15999,29502,14660,14842
"Menores de 1 año (001)",1059,544,515,463,225,238,596,319,277
"Menores de 1 mes (002)",71,39,32,25,13,12,46,26,20
"De 1 a 11 meses (003)",988,505,483,438,212,226,550,293,257
"De 1 a 4 años (004)",5230,2648,2582,2334,1165,1169,2896,1483,1413
"1 año (005)",1212,609,603,541,274,267,671,335,336
"2 años (006)",1380,724,656,633,314,319,747,410,337
"3 años (007)",1295,647,648,602,299,303,693,348,345
"4 años (008)",1343,668,675,558,278,280,785,390,395
"De 5 a 9 años (009)",6893,3449,3444,3020,1567,1453,3873,1882,1991
"5 años (010)",1286,677,609,525,294,231,761,383,378
"6 años (011)",1277,620,657,573,283,290,704,337,367
"7 años (012)",1380,664,716,600,302,298,780,362,418
"8 años (013)",1527,783,744,685,349,336,842,434,408
"9 años (014)",1423,705,718,637,339,298,786,366,420
"De 10 a 14 años (015)",7464,3827,3637,3514,1817,1697,3950,2010,1940
"10 años (016)",1544,802,742,707,380,327,837,422,415
"11 años (017)",1435,724,711,641,322,319,794,402,392
"12 años (018)",1584,830,754,709,365,344,875,465,410
"13 años (019)",1477,765,712,743,401,342,734,364,370
"14 años (020)",1424,706,718,714,349,365,710,357,353
"De 15 a 19 años (021)",5968,3050,2918,3290,1672,1618,2678,1378,1300
"15 años (022)",1416,711,705,755,387,368,661,324,337
"16 años (023)",1249,640,609,687,362,325,562,278,284
"17 años (024)",1258,654,604,679,338,341,579,316,263
"18 años (025)",1079,555,524,595,306,289,484,249,235
"19 años (026)",966,490,476,574,279,295,392,211,181
"De 20 a 24 años (027)",4740,2339,2401,2534,1217,1317,2206,1122,1084
"20 años (028)",1073,544,529,557,277,280,516,267,249
"21 años (029)",828,400,428,482,231,251,346,169,177
"22 años (030)",988,475,513,526,258,268,462,217,245
"23 años (031)",938,501,437,490,248,242,448,253,195
"24 años (032)",913,419,494,479,203,276,434,216,218
"De 25 a 29 años (033)",4139,2031,2108,2123,984,1139,2016,1047,969
"25 años (034)",884,427,457,452,199,253,432,228,204
"26 años (035)",857,404,453,454,201,253,403,203,200
"27 años (036)",900,450,450,436,216,220,464,234,230
"28 años (037)",805,396,409,409,178,231,396,218,178
"29 años (038)",693,354,339,372,190,182,321,164,157
"De 30 a 34 años (039)",3809,1816,1993,2025,906,1119,1784,910,874
"30 años (040)",1014,503,511,505,234,271,509,269,240
"31 años (041)",623,300,323,324,154,170,299,146,153
"32 años (042)",731,335,396,398,175,223,333,160,173
"33 años (043)",737,326,411,413,174,239,324,152,172
"34 años (044)",704,352,352,385,169,216,319,183,136
