"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",7,5,,4,1,,,,,,2,6
"De 25 a 29 años (024)",7,6,,1,1,2,2,,,,1,18
"De 30 a 34 años (025)",5,5,,1,,1,,2,,1,,27
"De 35 a 39 años (026)",4,4,,,,,,2,1,1,,32
"Primaria (030)",7480,7343,2297,580,611,625,1130,926,659,515,137,26013
"De 12 a 14 años (031)",1365,1362,1358,4,,,,,,,3,4
"De 15 a 19 años (032)",827,805,644,125,29,3,4,,,,22,208
"De 20 a 24 años (033)",718,680,138,237,192,89,21,3,,,38,994
"De 25 a 29 años (034)",657,621,46,94,151,170,138,19,3,,36,1642
"De 30 a 34 años (035)",700,686,24,25,98,146,268,100,18,7,14,2708
"De 35 a 39 años (036)",715,707,15,24,53,80,241,191,87,16,8,3567
"De 40 a 44 años (037)",599,596,12,15,18,47,143,182,121,58,3,3656
"De 45 a 49 años (038)",500,498,9,12,25,36,85,136,108,87,2,3325
"De 50 y más años (039)",1399,1388,51,44,45,54,230,295,322,347,11,9909
"Secundaria (040)",4036,3935,2308,510,342,248,289,133,74,31,101,5031
"De 12 a 14 años (041)",656,654,651,3,,,,,,,2,3
"De 15 a 19 años (042)",1479,1468,1333,120,12,2,1,,,,11,154
"De 20 a 24 años (043)",657,602,243,230,104,17,7,1,,,55,526
"De 25 a 29 años (044)",358,338,39,101,106,68,23,1,,,20,621
"De 30 a 34 años (045)",232,226,17,21,52,67,60,7,2,,6,649
"De 35 a 39 años (046)",210,208,7,14,28,53,80,18,8,,2,764
"De 40 a 44 años (047)",140,139,4,7,16,17,50,33,8,4,1,631
"De 45 a 49 años (048)",112,110,6,5,10,8,25,31,21,4,2,583
"De 50 y más años (049)",192,190,8,9,14,16,43,42,35,23,2,1100
"Sup. no Univ. incompleta (050)",436,400,229,79,38,24,22,6,1,1,36,378
"De 15 a 19 años (052)",106,106,100,6,,,,,,,,6
"De 20 a 24 años (053)",161,141,105,29,6,1,,,,,20,44
"De 25 a 29 años (054)",72,59,15,25,14,3,2,,,,13,70
"De 30 a 34 años (055)",42,40,4,16,11,7,2,,,,2,68
"De 35 a 39 años (056)",29,29,2,2,3,10,10,2,,,,93
"De 40 a 44 años (057)",7,7,1,1,,2,2,1,,,,21
"De 45 a 49 años (058)",6,6,,,2,,3,1,,,,24
"De 50 y más años (059)",13,12,2,,2,1,3,2,1,1,1,52
"Sup. no Univ. completa (060)",731,693,126,185,155,102,95,23,7,,38,1411
"De 20 a 24 años (063)",109,98,54,37,3,1,2,1,,,11,63
"De 25 a 29 años (064)",160,144,46,62,30,6,,,,,16,140
"De 30 a 34 años (065)",151,143,13,51,46,21,12,,,,8,254
"De 35 a 39 años (066)",131,129,3,17,47,37,21,4,,,2,336
"De 40 a 44 años (067)",78,78,3,10,19,17,23,4,2,,,239
"De 45 a 49 años (068)",39,38,1,3,2,12,15,5,,,1,141
"De 50 y más años (069)",63,63,6,5,8,8,22,9,5,,,238
"Sup. Univ. incompleta (070)",98,89,48,16,15,6,4,,,,9,81
"De 15 a 19 años (072)",18,18,18,,,,,,,,,
"De 20 a 24 años (073)",33,29,21,4,4,,,,,,4,12
"De 25 a 29 años (074)",17,13,4,8,1,,,,,,4,10
"De 30 a 34 años (075)",12,11,4,1,4,1,1,,,,1,16
"De 35 a 39 años (076)",5,5,,1,3,,1,,,,,11
"De 40 a 44 años (077)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (078)",3,3,,1,1,,1,,,,,8
"De 50 y más años (079)",6,6,1,1,1,3,,,,,,12
"Sup. Univ. completa (080)",222,208,70,53,41,25,13,4,,2,14,312
"De 20 a 24 años (083)",17,15,11,2,2,,,,,,2,6
"De 25 a 29 años (084)",57,53,32,15,6,,,,,,4,27
"De 30 a 34 años (085)",42,38,19,13,5,1,,,,,4,26
"De 35 a 39 años (086)",39,38,3,11,9,12,3,,,,1,78
"De 40 a 44 años (087)",30,28,1,5,12,5,3,2,,,2,69
"De 45 a 49 años (088)",14,14,2,2,4,3,3,,,,,33
"De 50 y más años (089)",23,22,2,5,3,4,4,2,,2,1,73
,,,,,,,,,,,,
"URBANA (100)",5999,5888,1971,721,648,507,804,560,397,280,111,17175
"De 12 a 14 años (101)",698,697,695,2,,,,,,,1,2
"De 15 a 19 años (102)",900,894,784,94,12,1,3,,,,6,133
"De 20 a 24 años (103)",665,628,252,230,107,30,7,2,,,37,577
"De 25 a 29 años (104)",571,542,110,169,148,75,37,3,,,29,865
"De 30 a 34 años (105)",549,534,45,83,135,129,118,24,,,15,1408
"De 35 a 39 años (106)",568,564,12,45,92,110,189,74,35,7,4,2232
"De 40 a 44 años (107)",448,444,12,25,55,55,135,101,45,16,4,2094
"De 45 a 49 años (108)",339,337,10,15,24,41,76,83,61,27,2,1885
"De 50 y más años (109)",1261,1248,51,58,75,66,239,273,256,230,13,7979
"Sin nivel (110)",694,682,43,41,47,46,137,167,109,92,12,3908
"De 12 a 14 años (111)",3,3,3,,,,,,,,,
"De 15 a 19 años (112)",11,11,6,3,,1,1,,,,,10
"De 20 a 24 años (113)",19,18,7,4,3,3,1,,,,1,23
"De 25 a 29 años (114)",27,25,6,3,3,6,7,,,,2,56
"De 30 a 34 años (115)",32,31,1,4,4,5,14,3,,,1,110
"De 35 a 39 años (116)",48,46,1,1,1,5,15,17,4,2,2,249
"De 40 a 44 años (117)",47,47,3,1,2,2,14,13,8,4,,265
"De 45 a 49 años (118)",52,52,1,1,2,4,8,17,11,8,,346
"De 50 y más años (119)",455,449,15,24,32,20,77,117,86,78,6,2849
"Educacion Inicial (120)",6,5,1,3,,,,1,,,1,9
"De 15 a 19 años (122)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (125)",1,1,,,,,,1,,,,6
"Primaria (130)",2102,2086,514,150,187,178,367,279,240,171,16,8435
"De 12 a 14 años (131)",356,355,355,,,,,,,,1,
"De 15 a 19 años (132)",145,143,104,28,9,,2,,,,2,54
"De 20 a 24 años (133)",143,139,15,57,46,17,4,,,,4,216
"De 25 a 29 años (134)",133,130,8,21,44,35,20,2,,,3,313
"De 30 a 34 años (135)",180,179,5,6,34,54,62,18,,,1,626
"De 35 a 39 años (136)",211,211,4,9,14,23,86,42,28,5,,1045
"De 40 a 44 años (137)",199,198,2,4,9,17,62,61,32,11,1,1129
"De 45 a 49 años (138)",165,165,2,5,8,16,32,46,38,18,,1032
"De 50 y más años (139)",570,566,19,20,23,16,99,110,142,137,4,4020
"Secundaria (140)",1949,1930,1034,249,186,139,184,84,40,14,19,2878
"De 12 a 14 años (141)",339,339,337,2,,,,,,,,2
"De 15 a 19 años (142)",642,638,579,56,3,,,,,,4,62
"De 20 a 24 años (143)",251,243,78,107,46,9,2,1,,,8,242
"De 25 a 29 años (144)",163,161,15,52,58,26,9,1,,,2,289
"De 30 a 34 años (145)",121,120,8,8,33,41,28,2,,,1,329
"De 35 a 39 años (146)",130,129,3,9,18,28,57,11,3,,1,475
"De 40 a 44 años (147)",96,95,3,7,14,12,34,21,3,1,1,395
"De 45 a 49 años (148)",66,65,4,3,5,8,18,14,12,1,1,324
"De 50 y más años (149)",141,140,7,5,9,15,36,34,22,12,1,760
"Sup. no Univ. incompleta (150)",319,304,168,60,33,20,17,4,1,1,15,304
"De 15 a 19 años (152)",85,85,79,6,,,,,,,,6
"De 20 a 24 años (153)",113,104,78,22,4,,,,,,9,30
"De 25 a 29 años (154)",43,39,7,18,11,2,1,,,,4,50
"De 30 a 34 años (155)",34,33,1,12,11,7,2,,,,1,64
"De 35 a 39 años (156)",22,22,1,1,3,8,8,1,,,,71
"De 40 a 44 años (157)",4,4,,1,,2,1,,,,,11
"De 45 a 49 años (158)",5,5,,,2,,2,1,,,,20
"De 50 y más años (159)",13,12,2,,2,1,3,2,1,1,1,52
"Sup. no Univ. completa (160)",653,624,111,161,144,95,85,21,7,,29,1290
"De 20 a 24 años (163)",95,85,47,33,3,1,,1,,,10,49
"De 25 a 29 años (164)",139,129,41,56,26,6,,,,,10,126
"De 30 a 34 años (165)",136,129,11,43,44,20,11,,,,7,235
"De 35 a 39 años (166)",120,119,2,16,44,34,20,3,,,1,310
"De 40 a 44 años (167)",71,71,3,7,18,16,21,4,2,,,223
"De 45 a 49 años (168)",35,34,1,3,2,10,13,5,,,1,127
"De 50 y más años (169)",57,57,6,3,7,8,20,8,5,,,220
"Sup. Univ. incompleta (170)",82,74,38,14,13,5,4,,,,8,72
"De 15 a 19 años (172)",15,15,15,,,,,,,,,
"De 20 a 24 años (173)",28,24,17,4,3,,,,,,4,10
"De 25 a 29 años (174)",15,12,4,7,1,,,,,,3,9
"De 30 a 34 años (175)",9,8,2,,4,1,1,,,,1,15
"De 35 a 39 años (176)",5,5,,1,3,,1,,,,,11
"De 40 a 44 años (177)",4,4,,,1,2,1,,,,,12
"De 45 a 49 años (178)",3,3,,1,1,,1,,,,,8
"De 50 y más años (179)",3,3,,1,,2,,,,,,7
"Sup. Univ. completa (180)",194,183,62,43,38,24,10,4,,2,11,279
"De 20 a 24 años (183)",15,14,10,2,2,,,,,,1,6
"De 25 a 29 años (184)",49,45,29,11,5,,,,,,4,21
"De 30 a 34 años (185)",36,33,17,10,5,1,,,,,3,23
"De 35 a 39 años (186)",32,32,1,8,9,12,2,,,,,71
"De 40 a 44 años (187)",27,25,1,5,11,4,2,2,,,2,59
"De 45 a 49 años (188)",13,13,2,2,4,3,2,,,,,28
"De 50 y más años (189)",22,21,2,5,2,4,4,2,,2,1,71
,,,,,,,,,,,,
"RURAL (200)",10241,9953,3360,870,782,742,1290,1165,932,812,288,34976
"De 12 a 14 años (201)",1347,1343,1338,5,,,,,,,4,5
"De 15 a 19 años (202)",1590,1562,1353,167,33,6,3,,,,28,263
"De 20 a 24 años (203)",1184,1079,357,343,237,105,32,5,,,105,1299
"De 25 a 29 años (204)",910,838,90,155,183,208,175,24,3,,72,2071
"De 30 a 34 años (205)",815,786,49,58,100,142,280,116,32,9,29,3030
"De 35 a 39 años (206)",790,773,23,33,60,99,219,198,111,30,17,3945
"De 40 a 44 años (207)",698,695,19,17,23,48,143,192,155,98,3,4472
"De 45 a 49 años (208)",668,663,24,19,35,32,99,179,137,138,5,4513
"De 50 y más años (209)",2239,2214,107,73,111,102,339,451,494,537,25,15378
"Sin nivel (210)",2511,2462,202,120,179,170,402,462,478,449,49,14933
"De 12 a 14 años (211)",16,16,16,,,,,,,,,
"De 15 a 19 años (212)",45,44,33,6,4,1,,,,,1,17
"De 20 a 24 años (213)",128,119,30,26,29,24,8,2,,,9,202
"De 25 a 29 años (214)",126,121,12,15,19,28,40,7,,,5,352
"De 30 a 34 años (215)",148,140,12,9,15,22,41,28,12,1,8,580
"De 35 a 39 años (216)",177,171,4,8,8,12,37,38,46,18,6,1047
"De 40 a 44 años (217)",241,240,7,3,10,11,42,58,61,48,1,1673
"De 45 a 49 años (218)",281,279,15,10,13,10,35,72,58,66,2,1938
"De 50 y más años (219)",1349,1332,73,43,81,62,199,257,301,316,17,9124
"Educacion Inicial (220)",26,24,7,4,2,3,2,3,1,2,2,75
"De 12 a 14 años (221)",5,5,5,,,,,,,,,
"De 15 a 19 años (222)",2,2,2,,,,,,,,,
"De 20 a 24 años (223)",6,4,,3,1,,,,,,2,5
"De 25 a 29 años (224)",5,5,,,1,2,2,,,,,17
"De 30 a 34 años (225)",4,4,,1,,1,,1,,1,,21
"De 35 a 39 años (226)",4,4,,,,,,2,1,1,,32
"Primaria (230)",5378,5257,1783,430,424,447,763,647,419,344,121,17578
"De 12 a 14 años (231)",1009,1007,1003,4,,,,,,,2,4
"De 15 a 19 años (232)",682,662,540,97,20,3,2,,,,20,154
"De 20 a 24 años (233)",575,541,123,180,146,72,17,3,,,34,778
"De 25 a 29 años (234)",524,491,38,73,107,135,118,17,3,,33,1329
"De 30 a 34 años (235)",520,507,19,19,64,92,206,82,18,7,13,2082
"De 35 a 39 años (236)",504,496,11,15,39,57,155,149,59,11,8,2522
"De 40 a 44 años (237)",400,398,10,11,9,30,81,121,89,47,2,2527
"De 45 a 49 años (238)",335,333,7,7,17,20,53,90,70,69,2,2293
"De 50 y más años (239)",829,822,32,24,22,38,131,185,180,210,7,5889
"Secundaria (240)",2087,2005,1274,261,156,109,105,49,34,17,82,2153
"De 12 a 14 años (241)",317,315,314,1,,,,,,,2,1
"De 15 a 19 años (242)",837,830,754,64,9,2,1,,,,7,92
"De 20 a 24 años (243)",406,359,165,123,58,8,5,,,,47,284
"De 25 a 29 años (244)",195,177,24,49,48,42,14,,,,18,332
"De 30 a 34 años (245)",111,106,9,13,19,26,32,5,2,,5,320
"De 35 a 39 años (246)",80,79,4,5,10,25,23,7,5,,1,289
"De 40 a 44 años (247)",44,44,1,,2,5,16,12,5,3,,236
"De 45 a 49 años (248)",46,45,2,2,5,,7,17,9,3,1,259
"De 50 y más años (249)",51,50,1,4,5,1,7,8,13,11,1,340
"Sup. no Univ. incompleta (250)",117,96,61,19,5,4,5,2,,,21,74
"De 15 a 19 años (252)",21,21,21,,,,,,,,,
"De 20 a 24 años (253)",48,37,27,7,2,1,,,,,11,14
"De 25 a 29 años (254)",29,20,8,7,3,1,1,,,,9,20
"De 30 a 34 años (255)",8,7,3,4,,,,,,,1,4
"De 35 a 39 años (256)",7,7,1,1,,2,2,1,,,,22
"De 40 a 44 años (257)",3,3,1,,,,1,1,,,,10
"De 45 a 49 años (258)",1,1,,,,,1,,,,,4
"Sup. no Univ. completa (260)",78,69,15,24,11,7,10,2,,,9,121
"De 20 a 24 años (263)",14,13,7,4,,,2,,,,1,14
"De 25 a 29 años (264)",21,15,5,6,4,,,,,,6,14
"De 30 a 34 años (265)",15,14,2,8,2,1,1,,,,1,19
"De 35 a 39 años (266)",11,10,1,1,3,3,1,1,,,1,26
"De 40 a 44 años (267)",7,7,,3,1,1,2,,,,,16
"De 45 a 49 años (268)",4,4,,,,2,2,,,,,14
"De 50 y más años (269)",6,6,,2,1,,2,1,,,,18
"Sup. Univ. incompleta (270)",16,15,10,2,2,1,,,,,1,9
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",5,5,4,,1,,,,,,,2
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",3,3,2,1,,,,,,,,1
"De 50 y más años (279)",3,3,1,,1,1,,,,,,5
"Sup. Univ. completa (280)",28,25,8,10,3,1,3,,,,3,33
"De 20 a 24 años (283)",2,1,1,,,,,,,,1,
"De 25 a 29 años (284)",8,8,3,4,1,,,,,,,6
"De 30 a 34 años (285)",6,5,2,3,,,,,,,1,3
"De 35 a 39 años (286)",7,6,2,3,,,1,,,,1,7
"De 40 a 44 años (287)",3,3,,,1,1,1,,,,,10
"De 45 a 49 años (288)",1,1,,,,,1,,,,,5
"De 50 y más años (289)",1,1,,,1,,,,,,,2
