"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",2441,3508,3368,109,96,3.1,
"De 12 a 14 años (041)",316,1,1,,100,,
"De 15 a 19 años (042)",627,98,97,23,99,23.5,
"De 20 a 24 años (043)",353,336,330,36,98.2,10.7,
"De 25 a 29 años (044)",257,397,387,17,97.5,4.3,
"De 30 a 34 años (045)",232,542,534,27,98.5,5,
"De 35 a 39 años (046)",200,514,494,3,96.1,0.6,
"De 40 a 44 años (047)",153,460,435,3,94.6,0.7,
"De 45 a 49 años (048)",131,425,404,,95.1,,
"De 50 y más años (049)",172,735,686,,93.3,,
"Sup. no Univ. incompleta (050)",157,208,196,10,94.2,4.8,
"De 15 a 19 años (052)",29,1,1,,100,,
"De 20 a 24 años (053)",40,20,20,4,100,20,
"De 25 a 29 años (054)",29,27,26,1,96.3,3.7,
"De 30 a 34 años (055)",12,27,24,4,88.9,14.8,
"De 35 a 39 años (056)",21,67,60,1,89.6,1.5,
"De 40 a 44 años (057)",12,31,30,,96.8,,
"De 45 a 49 años (058)",8,18,18,,100,,
"De 50 y más años (059)",6,17,17,,100,,
"Sup. no Univ. completa (060)",265,431,416,9,96.5,2.1,
"De 20 a 24 años (063)",34,11,11,1,100,9.1,
"De 25 a 29 años (064)",42,26,26,2,100,7.7,
"De 30 a 34 años (065)",39,53,53,1,100,1.9,
"De 35 a 39 años (066)",51,92,89,3,96.7,3.3,
"De 40 a 44 años (067)",42,89,85,2,95.5,2.2,
"De 45 a 49 años (068)",23,52,52,,100,,
"De 50 y más años (069)",34,108,100,,92.6,,
"Sup. Univ. incompleta (070)",64,90,88,3,97.8,3.3,
"De 15 a 19 años (072)",10,,,,,,
"De 20 a 24 años (073)",15,5,5,2,100,40,
"De 25 a 29 años (074)",8,15,15,,100,,
"De 30 a 34 años (075)",4,7,7,,100,,
"De 35 a 39 años (076)",8,17,17,1,100,5.9,
"De 40 a 44 años (077)",9,19,19,,100,,
"De 45 a 49 años (078)",4,10,8,,80,,
"De 50 y más años (079)",6,17,17,,100,,
"Sup. Univ. completa (080)",179,287,282,10,98.3,3.5,
"De 20 a 24 años (083)",18,1,1,1,100,100,
"De 25 a 29 años (084)",22,14,14,4,100,28.6,
"De 30 a 34 años (085)",25,28,28,3,100,10.7,
"De 35 a 39 años (086)",28,35,34,2,97.1,5.7,
"De 40 a 44 años (087)",32,65,64,,98.5,,
"De 45 a 49 años (088)",23,47,47,,100,,
"De 50 y más años (089)",31,97,94,,96.9,,
,,,,,,,
"URBANA (100)",5065,13814,12646,179,91.5,1.3,
"De 12 a 14 años (101)",525,5,5,,100,,
"De 15 a 19 años (102)",642,114,109,27,95.6,23.7,
"De 20 a 24 años (103)",441,410,405,46,98.8,11.2,
"De 25 a 29 años (104)",431,680,669,32,98.4,4.7,
"De 30 a 34 años (105)",494,1150,1122,48,97.6,4.2,
"De 35 a 39 años (106)",499,1469,1395,16,95,1.1,
"De 40 a 44 años (107)",472,1638,1545,9,94.3,0.5,
"De 45 a 49 años (108)",370,1368,1284,1,93.9,0.1,
"De 50 y más años (109)",1191,6980,6112,,87.6,,
"Sin nivel (110)",202,1154,955,1,82.8,0.1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",7,,,,,,
"De 20 a 24 años (113)",7,2,2,,100,,
"De 25 a 29 años (114)",4,5,5,,100,,
"De 30 a 34 años (115)",8,26,24,,92.3,,
"De 35 a 39 años (116)",17,67,58,,86.6,,
"De 40 a 44 años (117)",17,85,76,1,89.4,1.2,
"De 45 a 49 años (118)",20,97,89,,91.8,,
"De 50 y más años (119)",121,872,701,,80.4,,
"Educacion Inicial (120)",7,9,9,,100,,
"De 12 a 14 años (121)",3,,,,,,
"De 25 a 29 años (124)",1,2,2,,100,,
"De 30 a 34 años (125)",2,2,2,,100,,
"De 35 a 39 años (126)",1,5,5,,100,,
"Primaria (130)",2367,8918,8093,78,90.7,0.9,
"De 12 a 14 años (131)",254,4,4,,100,,
"De 15 a 19 años (132)",124,60,56,13,93.3,21.7,
"De 20 a 24 años (133)",133,193,192,18,99.5,9.3,
"De 25 a 29 años (134)",175,369,363,17,98.4,4.6,
"De 30 a 34 años (135)",226,603,582,18,96.5,3,
"De 35 a 39 años (136)",221,785,747,8,95.2,1,
"De 40 a 44 años (137)",227,952,898,3,94.3,0.3,
"De 45 a 49 años (138)",178,787,727,1,92.4,0.1,
"De 50 y más años (139)",829,5165,4524,,87.6,,
"Secundaria (140)",1880,2785,2672,73,95.9,2.6,
"De 12 a 14 años (141)",267,1,1,,100,,
"De 15 a 19 años (142)",474,53,52,14,98.1,26.4,
"De 20 a 24 años (143)",209,184,180,21,97.8,11.4,
"De 25 a 29 años (144)",163,232,228,10,98.3,4.3,
"De 30 a 34 años (145)",187,423,418,23,98.8,5.4,
"De 35 a 39 años (146)",162,419,403,2,96.2,0.5,
"De 40 a 44 años (147)",136,403,379,3,94,0.7,
"De 45 a 49 años (148)",117,363,349,,96.1,,
"De 50 y más años (149)",165,707,662,,93.6,,
"Sup. no Univ. incompleta (150)",140,184,175,8,95.1,4.3,
"De 15 a 19 años (152)",28,1,1,,100,,
"De 20 a 24 años (153)",34,14,14,3,100,21.4,
"De 25 a 29 años (154)",23,22,21,,95.5,,
"De 30 a 34 años (155)",10,21,21,4,100,19,
"De 35 a 39 años (156)",19,60,53,1,88.3,1.7,
"De 40 a 44 años (157)",12,31,30,,96.8,,
"De 45 a 49 años (158)",8,18,18,,100,,
"De 50 y más años (159)",6,17,17,,100,,
"Sup. no Univ. completa (160)",237,395,380,7,96.2,1.8,
"De 20 a 24 años (163)",28,11,11,1,100,9.1,
"De 25 a 29 años (164)",36,21,21,1,100,4.8,
"De 30 a 34 años (165)",36,45,45,1,100,2.2,
"De 35 a 39 años (166)",44,82,79,2,96.3,2.4,
"De 40 a 44 años (167)",39,83,79,2,95.2,2.4,
"De 45 a 49 años (168)",21,48,48,,100,,
"De 50 y más años (169)",33,105,97,,92.4,,
"Sup. Univ. incompleta (170)",60,90,88,3,97.8,3.3,
"De 15 a 19 años (172)",9,,,,,,
"De 20 a 24 años (173)",12,5,5,2,100,40,
"De 25 a 29 años (174)",8,15,15,,100,,
"De 30 a 34 años (175)",4,7,7,,100,,
"De 35 a 39 años (176)",8,17,17,1,100,5.9,
"De 40 a 44 años (177)",9,19,19,,100,,
"De 45 a 49 años (178)",4,10,8,,80,,
"De 50 y más años (179)",6,17,17,,100,,
"Sup. Univ. completa (180)",172,279,274,9,98.2,3.2,
"De 20 a 24 años (183)",18,1,1,1,100,100,
"De 25 a 29 años (184)",21,14,14,4,100,28.6,
"De 30 a 34 años (185)",21,23,23,2,100,8.7,
"De 35 a 39 años (186)",27,34,33,2,97.1,5.9,
"De 40 a 44 años (187)",32,65,64,,98.5,,
"De 45 a 49 años (188)",22,45,45,,100,,
"De 50 y más años (189)",31,97,94,,96.9,,
,,,,,,,
"RURAL (200)",3249,9853,9026,258,91.6,2.6,
"De 12 a 14 años (201)",337,4,3,2,75,50,
"De 15 a 19 años (202)",493,227,223,48,98.2,21.1,
"De 20 a 24 años (203)",536,743,728,83,98,11.2,
"De 25 a 29 años (204)",432,1026,995,51,97,5,
"De 30 a 34 años (205)",326,1084,1037,35,95.7,3.2,
"De 35 a 39 años (206)",285,1220,1143,25,93.7,2,
"De 40 a 44 años (207)",198,1030,972,11,94.4,1.1,
"De 45 a 49 años (208)",192,1151,1041,3,90.4,0.3,
"De 50 y más años (209)",450,3368,2884,,85.6,,
"Sin nivel (210)",459,2860,2444,38,85.5,1.3,
"De 12 a 14 años (211)",10,1,1,1,100,100,
"De 15 a 19 años (212)",13,10,10,3,100,30,
"De 20 a 24 años (213)",28,57,55,10,96.5,17.5,
"De 25 a 29 años (214)",31,85,79,4,92.9,4.7,
"De 30 a 34 años (215)",32,124,116,4,93.5,3.2,
"De 35 a 39 años (216)",45,243,216,8,88.9,3.3,
"De 40 a 44 años (217)",48,308,276,7,89.6,2.3,
"De 45 a 49 años (218)",54,358,320,1,89.4,0.3,
"De 50 y más años (219)",198,1674,1371,,81.9,,
"Educacion Inicial (220)",7,15,14,2,93.3,13.3,
"De 15 a 19 años (222)",3,1,1,,100,,
"De 20 a 24 años (223)",1,3,3,1,100,33.3,
"De 25 a 29 años (224)",1,1,1,,100,,
"De 30 a 34 años (225)",1,4,4,,100,,
"De 35 a 39 años (226)",1,6,5,1,83.3,16.7,
"Primaria (230)",2166,6187,5807,178,93.9,2.9,
"De 12 a 14 años (231)",278,3,2,1,66.7,33.3,
"De 15 a 19 años (232)",322,171,167,36,97.7,21.1,
"De 20 a 24 años (233)",348,525,514,57,97.9,10.9,
"De 25 a 29 años (234)",293,765,746,38,97.5,5,
"De 30 a 34 años (235)",239,818,785,26,96,3.2,
"De 35 a 39 años (236)",191,858,813,14,94.8,1.6,
"De 40 a 44 años (237)",130,659,634,4,96.2,0.6,
"De 45 a 49 años (238)",121,725,660,2,91,0.3,
"De 50 y más años (239)",244,1663,1486,,89.4,,
"Secundaria (240)",561,723,696,35,96.3,4.8,
"De 12 a 14 años (241)",49,,,,,,
"De 15 a 19 años (242)",153,45,45,9,100,20,
"De 20 a 24 años (243)",144,152,150,14,98.7,9.2,
"De 25 a 29 años (244)",94,165,159,7,96.4,4.2,
"De 30 a 34 años (245)",45,119,116,4,97.5,3.4,
"De 35 a 39 años (246)",38,95,91,1,95.8,1.1,
"De 40 a 44 años (247)",17,57,56,,98.2,,
"De 45 a 49 años (248)",14,62,55,,88.7,,
"De 50 y más años (249)",7,28,24,,85.7,,
"Sup. no Univ. incompleta (250)",17,24,21,2,87.5,8.3,
"De 15 a 19 años (252)",1,,,,,,
"De 20 a 24 años (253)",6,6,6,1,100,16.7,
"De 25 a 29 años (254)",6,5,5,1,100,20,
"De 30 a 34 años (255)",2,6,3,,50,,
"De 35 a 39 años (256)",2,7,7,,100,,
"Sup. no Univ. completa (260)",28,36,36,2,100,5.6,
"De 20 a 24 años (263)",6,,,,,,
"De 25 a 29 años (264)",6,5,5,1,100,20,
"De 30 a 34 años (265)",3,8,8,,100,,
"De 35 a 39 años (266)",7,10,10,1,100,10,
"De 40 a 44 años (267)",3,6,6,,100,,
"De 45 a 49 años (268)",2,4,4,,100,,
"De 50 y más años (269)",1,3,3,,100,,
"Sup. Univ. incompleta (270)",4,,,,,,
"De 15 a 19 años (272)",1,,,,,,
"De 20 a 24 años (273)",3,,,,,,
"Sup. Univ. completa (280)",7,8,8,1,100,12.5,
"De 25 a 29 años (284)",1,,,,,,
"De 30 a 34 años (285)",4,5,5,1,100,20,
"De 35 a 39 años (286)",1,1,1,,100,,
"De 45 a 49 años (288)",1,2,2,,100,,
