"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Separado(a) (020)",12073,11884,49,3991,2717,1848,1923,862,366,128,189,33425
"De 12 a 14 años (021)",10,4,,2,2,,,,,,6,6
"De 15 a 19 años (022)",279,251,,228,20,2,1,,,,28,278
"De 20 a 24 años (023)",1050,1010,6,767,191,39,7,,,,40,1296
"De 25 a 29 años (024)",1385,1360,4,759,389,161,44,2,1,,25,2221
"De 30 a 34 años (025)",1510,1499,3,598,479,252,149,18,,,11,3064
"De 35 a 39 años (026)",1608,1590,5,512,455,325,236,50,7,,18,3778
"De 40 a 44 años (027)",1495,1480,4,359,375,304,316,105,15,2,15,4219
"De 45 a 49 años (028)",1314,1302,7,263,272,257,332,119,43,9,12,4249
"De 50 y más años (029)",3422,3388,20,503,534,508,838,568,300,117,34,14314
"Casado(a) (030)",83992,83121,227,10636,17657,17038,19750,10219,5119,2475,871,319431
"De 12 a 14 años (031)",16,4,,3,1,,,,,,12,5
"De 15 a 19 años (032)",668,536,15,438,61,16,6,,,,132,632
"De 20 a 24 años (033)",3921,3730,12,2234,1152,274,54,4,,,191,5613
"De 25 a 29 años (034)",7631,7454,18,2563,2838,1370,615,45,5,,177,15269
"De 30 a 34 años (035)",10270,10158,29,1740,3503,2634,1911,296,40,5,112,27045
"De 35 a 39 años (036)",11634,11576,17,1073,3127,3167,3150,868,151,23,58,37548
"De 40 a 44 años (037)",11603,11558,28,758,2490,3097,3416,1279,377,113,45,42521
"De 45 a 49 años (038)",10752,10709,28,622,1881,2451,3290,1600,638,199,43,43955
"De 50 y más años (039)",27497,27396,80,1205,2604,4029,7308,6127,3908,2135,101,146843
"Viudo(a) (040)",11258,11139,52,775,1058,1344,2836,2562,1708,804,119,59343
"De 15 a 19 años (042)",13,9,,5,2,1,1,,,,4,16
"De 20 a 24 años (043)",34,29,,19,8,,1,1,,,5,47
"De 25 a 29 años (044)",82,80,,37,25,13,4,1,,,2,150
"De 30 a 34 años (045)",151,138,1,39,46,30,19,2,,1,13,331
"De 35 a 39 años (046)",210,205,1,32,58,47,50,15,,2,5,630
"De 40 a 44 años (047)",379,374,1,46,73,77,111,51,10,5,5,1368
"De 45 a 49 años (048)",527,525,,53,79,131,148,84,21,9,2,2068
"De 50 y más años (049)",9862,9779,49,544,767,1045,2502,2408,1677,787,83,54733
"Divorciado(a) (050)",988,963,5,261,256,193,151,62,26,9,25,2720
"De 15 a 19 años (052)",5,3,,2,,1,,,,,2,5
"De 20 a 24 años (053)",12,8,,7,1,,,,,,4,9
"De 25 a 29 años (054)",42,40,,21,12,5,2,,,,2,70
"De 30 a 34 años (055)",91,89,,55,17,12,5,,,,2,147
"De 35 a 39 años (056)",113,110,1,47,31,22,8,1,,,3,213
"De 40 a 44 años (057)",119,117,1,25,50,22,15,4,,,2,282
"De 45 a 49 años (058)",160,155,,37,55,33,22,6,2,,5,390
"De 50 y más años (059)",446,441,3,67,90,98,99,51,24,9,5,1604
"Soltero(a) (060)",21266,9955,138,6166,2182,983,486,,,,11311,15423
"De 12 a 14 años (061)",35,32,1,24,7,,,,,,3,38
"De 15 a 19 años (062)",396,388,4,351,23,8,2,,,,8,429
"De 20 a 24 años (063)",4909,1323,24,1097,176,25,1,,,,3586,1528
"De 25 a 29 años (064)",4797,1574,13,1143,316,79,23,,,,3223,2104
"De 30 a 34 años (065)",2946,1497,15,949,361,130,42,,,,1449,2229
"De 35 a 39 años (066)",2181,1230,15,678,306,163,68,,,,951,2051
"De 40 a 44 años (067)",1670,1023,15,526,260,137,85,,,,647,1797
"De 45 a 49 años (068)",1383,911,10,461,227,137,76,,,,472,1630
"De 50 y más años (069)",2949,1977,41,937,506,304,189,,,,972,3617
,,,,,,,,,,,,
"URBANA (080)",153922,141477,625,31981,32219,25856,27754,13440,6634,2968,12445,469912
"De 12 a 14 años (081)",166,74,7,52,15,,,,,,92,82
"De 15 a 19 años (082)",3343,2814,40,2444,276,41,13,,,,529,3171
"De 20 a 24 años (083)",15599,11831,82,7801,3145,661,127,15,,,3768,16698
"De 25 a 29 años (084)",20462,17171,69,7207,6117,2661,1039,69,9,,3291,32295
"De 30 a 34 años (085)",19926,18446,75,4619,6303,4232,2802,365,43,7,1480,44591
"De 35 a 39 años (086)",18856,17888,51,2879,5035,4643,4146,965,140,29,968,52406
"De 40 a 44 años (087)",17178,16507,59,2001,3840,4171,4432,1505,389,110,671,55551
"De 45 a 49 años (088)",15074,14564,45,1592,2775,3291,4185,1820,674,182,510,54611
"De 50 y más años (089)",43318,42182,197,3386,4713,6156,11010,8701,5379,2640,1136,210507
"Conviviente (090)",40515,39341,194,12247,10614,6748,6136,2164,892,346,1174,105480
"De 12 a 14 años (091)",110,38,6,26,6,,,,,,72,38
"De 15 a 19 años (092)",2277,1878,21,1636,199,19,3,,,,399,2103
"De 20 a 24 años (093)",7273,6909,45,4336,1993,439,86,10,,,364,10057
"De 25 a 29 años (094)",8528,8354,40,3109,3140,1442,583,36,4,,174,16432
"De 30 a 34 años (095)",6966,6913,28,1471,2344,1697,1213,143,15,2,53,17476
"De 35 a 39 años (096)",5142,5111,18,677,1348,1370,1348,298,43,9,31,15670
"De 40 a 44 años (097)",3631,3607,12,393,771,798,1084,420,105,24,24,12891
"De 45 a 49 años (098)",2419,2397,6,251,381,452,737,384,151,35,22,9708
"De 50 y más años (099)",4169,4134,18,348,432,531,1082,873,574,276,35,21105
"Separado(a) (100)",11246,11075,45,3651,2557,1747,1838,791,329,117,171,31196
"De 12 a 14 años (101)",9,3,,1,2,,,,,,6,5
"De 15 a 19 años (102)",236,212,,194,15,2,1,,,,24,234
"De 20 a 24 años (103)",951,915,5,696,175,32,7,,,,36,1172
"De 25 a 29 años (104)",1248,1225,3,683,355,141,41,1,1,,23,1999
"De 30 a 34 años (105)",1398,1389,3,545,447,239,140,15,,,9,2852
"De 35 a 39 años (106)",1499,1483,4,475,428,312,221,38,5,,16,3495
"De 40 a 44 años (107)",1408,1394,3,341,356,286,300,93,13,2,14,3942
"De 45 a 49 años (108)",1244,1232,7,245,265,245,317,107,38,8,12,3986
"De 50 y más años (109)",3253,3222,20,471,514,490,811,537,272,107,31,13511
"Casado(a) (110)",71310,70568,204,9294,15705,14968,16567,8138,3890,1802,742,262816
"De 12 a 14 años (111)",15,4,,3,1,,,,,,11,5
"De 15 a 19 años (112)",470,376,15,304,40,11,6,,,,94,441
"De 20 a 24 años (113)",2918,2760,9,1737,811,167,32,4,,,158,4020
"De 25 a 29 años (114)",6140,5987,15,2281,2282,988,386,31,4,,153,11654
"De 30 a 34 años (115)",8610,8513,28,1615,3106,2134,1393,205,28,4,97,21720
"De 35 a 39 años (116)",9892,9838,14,1004,2892,2740,2461,617,92,18,54,30539
"De 40 a 44 años (117)",10123,10079,27,699,2342,2856,2862,947,265,81,44,35567
"De 45 a 49 años (118)",9448,9407,24,562,1779,2301,2894,1247,468,132,41,37066
"De 50 y más años (119)",23694,23604,72,1089,2452,3771,6533,5087,3033,1567,90,121804
"Viudo(a) (120)",10180,10077,47,711,997,1246,2590,2291,1498,697,103,53032
"De 15 a 19 años (122)",11,8,,5,1,1,1,,,,3,14
"De 20 a 24 años (123)",27,23,,16,5,,1,1,,,4,38
"De 25 a 29 años (124)",71,71,,35,22,9,4,1,,,,130
"De 30 a 34 años (125)",135,122,1,36,44,26,12,2,,1,13,281
"De 35 a 39 años (126)",181,176,1,29,51,38,44,11,,2,5,533
"De 40 a 44 años (127)",325,320,1,42,67,72,88,41,6,3,5,1117
"De 45 a 49 años (128)",491,489,,47,77,126,141,76,15,7,2,1877
"De 50 y más años (129)",8939,8868,44,501,730,974,2299,2159,1477,684,71,49042
"Divorciado(a) (130)",957,936,5,258,251,188,147,56,25,6,21,2597
"De 15 a 19 años (132)",4,2,,1,,1,,,,,2,4
"De 20 a 24 años (133)",10,7,,6,1,,,,,,3,8
"De 25 a 29 años (134)",41,40,,21,12,5,2,,,,1,70
"De 30 a 34 años (135)",89,88,,54,17,12,5,,,,1,146
"De 35 a 39 años (136)",111,108,1,47,30,21,8,1,,,3,208
"De 40 a 44 años (137)",119,117,1,25,50,22,15,4,,,2,282
"De 45 a 49 años (138)",155,150,,37,53,32,20,6,2,,5,375
"De 50 y más años (139)",428,424,3,67,88,95,97,45,23,6,4,1504
"Soltero(a) (140)",19714,9480,130,5820,2095,959,476,,,,10234,14791
"De 12 a 14 años (141)",32,29,1,22,6,,,,,,3,34
"De 15 a 19 años (142)",345,338,4,304,21,7,2,,,,7,375
"De 20 a 24 años (143)",4420,1217,23,1010,160,23,1,,,,3203,1403
"De 25 a 29 años (144)",4434,1494,11,1078,306,76,23,,,,2940,2010
"De 30 a 34 años (145)",2728,1421,15,898,345,124,39,,,,1307,2116
"De 35 a 39 años (146)",2031,1172,13,647,286,162,64,,,,859,1961
"De 40 a 44 años (147)",1572,990,15,501,254,137,83,,,,582,1752
"De 45 a 49 años (148)",1317,889,8,450,220,135,76,,,,428,1599
"De 50 y más años (149)",2835,1930,40,910,497,295,188,,,,905,3541
,,,,,,,,,,,,
"RURAL (160)",22074,20597,63,3617,3720,3225,4537,2866,1691,878,1477,83083
"De 12 a 14 años (161)",27,8,,7,1,,,,,,19,9
"De 15 a 19 años (162)",857,715,5,594,102,12,2,,,,142,842
"De 20 a 24 años (163)",2910,2413,11,1290,822,243,42,5,,,497,3871
"De 25 a 29 años (164)",3148,2817,8,692,1025,685,381,23,3,,331,6594
"De 30 a 34 años (165)",2881,2710,2,345,690,737,782,135,18,1,171,8301
"De 35 a 39 años (166)",2697,2593,8,188,427,608,928,355,70,9,104,9900
"De 40 a 44 años (167)",2160,2089,3,136,232,328,761,444,147,38,71,9469
"De 45 a 49 años (168)",1787,1740,6,113,148,200,512,452,225,84,47,8995
"De 50 y más años (169)",5607,5512,20,252,273,412,1129,1452,1228,746,95,35102
"Conviviente (170)",5904,5671,23,1522,1455,927,1009,437,214,84,233,17173
"De 12 a 14 años (171)",22,4,,4,,,,,,,18,4
"De 15 a 19 años (172)",562,464,5,378,73,6,2,,,,98,550
"De 20 a 24 años (173)",1310,1235,6,631,446,127,20,5,,,75,2019
"De 25 a 29 años (174)",1145,1126,2,267,422,276,149,8,2,,19,2643
"De 30 a 34 años (175)",873,862,1,112,243,214,245,41,6,,11,2600
"De 35 a 39 años (176)",665,659,2,48,137,157,214,88,9,4,6,2416
"De 40 a 44 años (177)",441,437,1,30,53,64,166,90,29,4,4,1942
"De 45 a 49 años (178)",306,305,,18,28,30,92,79,44,14,1,1606
"De 50 y más años (179)",580,579,6,34,53,53,121,126,124,62,1,3393
"Separado(a) (180)",827,809,4,340,160,101,85,71,37,11,18,2229
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",43,39,,34,5,,,,,,4,44
"De 20 a 24 años (183)",99,95,1,71,16,7,,,,,4,124
"De 25 a 29 años (184)",137,135,1,76,34,20,3,1,,,2,222
"De 30 a 34 años (185)",112,110,,53,32,13,9,3,,,2,212
"De 35 a 39 años (186)",109,107,1,37,27,13,15,12,2,,2,283
"De 40 a 44 años (187)",87,86,1,18,19,18,16,12,2,,1,277
"De 45 a 49 años (188)",70,70,,18,7,12,15,12,5,1,,263
"De 50 y más años (189)",169,166,,32,20,18,27,31,28,10,3,803
"Casado(a) (190)",12682,12553,23,1342,1952,2070,3183,2081,1229,673,129,56615
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",198,160,,134,21,5,,,,,38,191
"De 20 a 24 años (193)",1003,970,3,497,341,107,22,,,,33,1593
"De 25 a 29 años (194)",1491,1467,3,282,556,382,229,14,1,,24,3615
"De 30 a 34 años (195)",1660,1645,1,125,397,500,518,91,12,1,15,5325
"De 35 a 39 años (196)",1742,1738,3,69,235,427,689,251,59,5,4,7009
"De 40 a 44 años (197)",1480,1479,1,59,148,241,554,332,112,32,1,6954
"De 45 a 49 años (198)",1304,1302,4,60,102,150,396,353,170,67,2,6889
"De 50 y más años (199)",3803,3792,8,116,152,258,775,1040,875,568,11,25039
"Viudo(a) (200)",1078,1062,5,64,61,98,246,271,210,107,16,6311
"De 15 a 19 años (202)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (203)",7,6,,3,3,,,,,,1,9
"De 25 a 29 años (204)",11,9,,2,3,4,,,,,2,20
"De 30 a 34 años (205)",16,16,,3,2,4,7,,,,,50
"De 35 a 39 años (206)",29,29,,3,7,9,6,4,,,,97
"De 40 a 44 años (207)",54,54,,4,6,5,23,10,4,2,,251
"De 45 a 49 años (208)",36,36,,6,2,5,7,8,6,2,,191
"De 50 y más años (209)",923,911,5,43,37,71,203,249,200,103,12,5691
"Divorciado(a) (210)",31,27,,3,5,5,4,6,1,3,4,123
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (214)",1,,,,,,,,,,1,
"De 30 a 34 años (215)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (218)",5,5,,,2,1,2,,,,,15
"De 50 y más años (219)",18,17,,,2,3,2,6,1,3,1,100
"Soltero(a) (220)",1552,475,8,346,87,24,10,,,,1077,632
"De 12 a 14 años (221)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (222)",51,50,,47,2,1,,,,,1,54
"De 20 a 24 años (223)",489,106,1,87,16,2,,,,,383,125
"De 25 a 29 años (224)",363,80,2,65,10,3,,,,,283,94
"De 30 a 34 años (225)",218,76,,51,16,6,3,,,,142,113
"De 35 a 39 años (226)",150,58,2,31,20,1,4,,,,92,90
"De 40 a 44 años (227)",98,33,,25,6,,2,,,,65,45
"De 45 a 49 años (228)",66,22,2,11,7,2,,,,,44,31
"De 50 y más años (229)",114,47,1,27,9,9,1,,,,67,76
