"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",819,,1,13,40,134,347,284
"De 15 a 19 años (052)",16,,,,,,9,7
"De 20 a 24 años (053)",217,,,,,,113,104
"De 25 a 29 años (054)",202,,,,,15,100,87
"De 30 a 34 años (055)",115,,,,,22,59,34
"De 35 a 39 años (056)",106,,,,4,37,42,23
"De 40 a 44 años (057)",56,,,,6,23,18,9
"De 45 a 49 años (058)",54,,,1,14,23,5,11
"De 50 y más años (059)",53,,1,12,16,14,1,9
"Sup. no Univ. completa (060)",1212,,4,34,97,223,478,376
"De 20 a 24 años (063)",117,,,,,1,52,64
"De 25 a 29 años (064)",258,,,,,14,135,109
"De 30 a 34 años (065)",243,,,,,27,150,66
"De 35 a 39 años (066)",199,,,,5,60,78,56
"De 40 a 44 años (067)",136,,,,10,50,48,28
"De 45 a 49 años (068)",124,,,1,38,49,15,21
"De 50 y más años (069)",135,,4,33,44,22,,32
"Sup. Univ. incompleta (070)",926,,1,4,46,143,342,390
"De 15 a 19 años (072)",15,,,,,,6,9
"De 20 a 24 años (073)",263,,,,,1,82,180
"De 25 a 29 años (074)",194,,,,,7,95,92
"De 30 a 34 años (075)",139,,,,,22,74,43
"De 35 a 39 años (076)",121,,,,1,35,57,28
"De 40 a 44 años (077)",72,,,,4,42,19,7
"De 45 a 49 años (078)",61,,,,15,23,7,16
"De 50 y más años (079)",61,,1,4,26,13,2,15
"Sup. Univ. completa (080)",1576,2,8,30,123,306,530,577
"De 20 a 24 años (083)",115,,,,,,14,101
"De 25 a 29 años (084)",289,,,,,6,121,162
"De 30 a 34 años (085)",305,,,,,34,166,105
"De 35 a 39 años (086)",273,,,,2,60,143,68
"De 40 a 44 años (087)",211,,,,13,83,70,45
"De 45 a 49 años (088)",170,,,3,33,76,15,43
"De 50 y más años (089)",213,2,8,27,75,47,1,53
,,,,,,,,
"URBANA (100)",18382,78,336,869,2035,3901,6339,4824
"De 12 a 14 años (101)",29,,,,,,8,21
"De 15 a 19 años (102)",604,,,,,,364,240
"De 20 a 24 años (103)",2103,,,,,15,1113,975
"De 25 a 29 años (104)",2543,,,,,197,1477,869
"De 30 a 34 años (105)",2384,,,,,460,1350,574
"De 35 a 39 años (106)",2493,,,,42,832,1148,471
"De 40 a 44 años (107)",2133,,,,175,958,631,369
"De 45 a 49 años (108)",1789,,,20,433,815,211,310
"De 50 y más años (109)",4304,78,336,849,1385,624,37,995
"Sin nivel (110)",1608,26,90,187,291,317,267,430
"De 12 a 14 años (111)",2,,,,,,1,1
"De 15 a 19 años (112)",9,,,,,,9,
"De 20 a 24 años (113)",37,,,,,,24,13
"De 25 a 29 años (114)",51,,,,,3,31,17
"De 30 a 34 años (115)",89,,,,,19,50,20
"De 35 a 39 años (116)",139,,,,,41,74,24
"De 40 a 44 años (117)",149,,,,4,71,43,31
"De 45 a 49 años (118)",144,,,,28,61,27,28
"De 50 y más años (119)",988,26,90,187,259,122,8,296
"Educacion Inicial (120)",26,,,,,,17,9
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",7,,,,,,4,3
"De 25 a 29 años (124)",5,,,,,,3,2
"De 30 a 34 años (125)",8,,,,,,6,2
"De 35 a 39 años (126)",5,,,,,,3,2
"Primaria (130)",5723,46,198,436,860,1407,1636,1140
"De 12 a 14 años (131)",12,,,,,,6,6
"De 15 a 19 años (132)",146,,,,,,96,50
"De 20 a 24 años (133)",312,,,,,5,200,107
"De 25 a 29 años (134)",471,,,,,62,301,108
"De 30 a 34 años (135)",606,,,,,151,350,105
"De 35 a 39 años (136)",762,,,,17,274,362,109
"De 40 a 44 años (137)",731,,,,58,331,222,120
"De 45 a 49 años (138)",638,,,5,135,308,85,105
"De 50 y más años (139)",2045,46,198,431,650,276,14,430
"Secundaria (140)",6793,4,34,168,587,1415,2863,1722
"De 12 a 14 años (141)",15,,,,,,1,14
"De 15 a 19 años (142)",421,,,,,,245,176
"De 20 a 24 años (143)",1097,,,,,8,657,432
"De 25 a 29 años (144)",1147,,,,,94,727,326
"De 30 a 34 años (145)",937,,,,,192,528,217
"De 35 a 39 años (146)",934,,,,13,338,411,172
"De 40 a 44 años (147)",805,,,,81,368,223,133
"De 45 a 49 años (148)",615,,,12,176,280,60,87
"De 50 y más años (149)",822,4,34,156,317,135,11,165
"Sup. no Univ. incompleta (150)",722,,1,12,39,117,301,252
"De 15 a 19 años (152)",14,,,,,,8,6
"De 20 a 24 años (153)",188,,,,,,95,93
"De 25 a 29 años (154)",175,,,,,12,88,75
"De 30 a 34 años (155)",101,,,,,18,53,30
"De 35 a 39 años (156)",95,,,,4,33,38,20
"De 40 a 44 años (157)",51,,,,6,22,14,9
"De 45 a 49 años (158)",49,,,,13,21,4,11
"De 50 y más años (159)",49,,1,12,16,11,1,8
"Sup. no Univ. completa (160)",1130,,4,33,96,210,436,351
"De 20 a 24 años (163)",106,,,,,1,46,59
"De 25 a 29 años (164)",241,,,,,14,126,101
"De 30 a 34 años (165)",221,,,,,25,136,60
"De 35 a 39 años (166)",182,,,,5,54,70,53
"De 40 a 44 años (167)",129,,,,10,48,44,27
"De 45 a 49 años (168)",119,,,,37,47,14,21
"De 50 y más años (169)",132,,4,33,44,21,,30
"Sup. Univ. incompleta (170)",881,,1,4,43,137,320,376
"De 15 a 19 años (172)",13,,,,,,5,8
"De 20 a 24 años (173)",251,,,,,1,74,176
"De 25 a 29 años (174)",185,,,,,6,91,88
"De 30 a 34 años (175)",133,,,,,22,70,41
"De 35 a 39 años (176)",116,,,,1,35,54,26
"De 40 a 44 años (177)",67,,,,4,38,18,7
"De 45 a 49 años (178)",56,,,,13,22,6,15
"De 50 y más años (179)",60,,1,4,25,13,2,15
"Sup. Univ. completa (180)",1499,2,8,29,119,298,499,544
"De 20 a 24 años (183)",105,,,,,,13,92
"De 25 a 29 años (184)",268,,,,,6,110,152
"De 30 a 34 años (185)",289,,,,,33,157,99
"De 35 a 39 años (186)",260,,,,2,57,136,65
"De 40 a 44 años (187)",201,,,,12,80,67,42
"De 45 a 49 años (188)",168,,,3,31,76,15,43
"De 50 y más años (189)",208,2,8,26,74,46,1,51
,,,,,,,,
"RURAL (200)",10969,18,135,388,960,2143,5167,2158
"De 12 a 14 años (201)",27,,,,,,6,21
"De 15 a 19 años (202)",686,,,,,,449,237
"De 20 a 24 años (203)",1602,,,,,8,1104,490
"De 25 a 29 años (204)",1630,,,,,104,1203,323
"De 30 a 34 años (205)",1397,,,,,231,933,233
"De 35 a 39 años (206)",1353,,,,12,377,788,176
"De 40 a 44 años (207)",1111,,,1,56,474,468,112
"De 45 a 49 años (208)",896,,,7,138,453,189,109
"De 50 y más años (209)",2267,18,135,380,754,496,27,457
"Sin nivel (210)",3205,14,94,229,492,735,1045,596
"De 12 a 14 años (211)",4,,,,,,2,2
"De 15 a 19 años (212)",57,,,,,,37,20
"De 20 a 24 años (213)",157,,,,,1,105,51
"De 25 a 29 años (214)",226,,,,,10,175,41
"De 30 a 34 años (215)",306,,,,,54,202,50
"De 35 a 39 años (216)",396,,,,4,93,247,52
"De 40 a 44 años (217)",375,,,1,17,145,179,33
"De 45 a 49 años (218)",333,,,1,39,168,86,39
"De 50 y más años (219)",1351,14,94,227,432,264,12,308
"Educacion Inicial (220)",22,,,,,2,15,5
"De 20 a 24 años (223)",5,,,,,,3,2
"De 25 a 29 años (224)",6,,,,,,4,2
"De 30 a 34 años (225)",9,,,,,1,7,1
"De 35 a 39 años (226)",2,,,,,1,1,
"Primaria (230)",5263,4,37,143,391,1061,2715,912
"De 12 a 14 años (231)",18,,,,,,4,14
"De 15 a 19 años (232)",353,,,,,,251,102
"De 20 a 24 años (233)",757,,,,,4,539,214
"De 25 a 29 años (234)",874,,,,,55,678,141
"De 30 a 34 años (235)",754,,,,,125,514,115
"De 35 a 39 años (236)",689,,,,3,202,397,87
"De 40 a 44 años (237)",557,,,,28,241,231,57
"De 45 a 49 años (238)",450,,,1,72,233,88,56
"De 50 y más años (239)",811,4,37,142,288,201,13,126
"Secundaria (240)",2178,,4,13,68,301,1251,541
"De 12 a 14 años (241)",5,,,,,,,5
"De 15 a 19 años (242)",272,,,,,,159,113
"De 20 a 24 años (243)",621,,,,,3,424,194
"De 25 a 29 años (244)",450,,,,,35,310,105
"De 30 a 34 años (245)",270,,,,,44,177,49
"De 35 a 39 años (246)",220,,,,5,68,121,26
"De 40 a 44 años (247)",152,,,,10,78,46,18
"De 45 a 49 años (248)",96,,,3,21,47,12,13
"De 50 y más años (249)",92,,4,10,32,26,2,18
"Sup. no Univ. incompleta (250)",97,,,1,1,17,46,32
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",29,,,,,,18,11
"De 25 a 29 años (254)",27,,,,,3,12,12
"De 30 a 34 años (255)",14,,,,,4,6,4
"De 35 a 39 años (256)",11,,,,,4,4,3
"De 40 a 44 años (257)",5,,,,,1,4,
"De 45 a 49 años (258)",5,,,1,1,2,1,
"De 50 y más años (259)",4,,,,,3,,1
"Sup. no Univ. completa (260)",82,,,1,1,13,42,25
"De 20 a 24 años (263)",11,,,,,,6,5
"De 25 a 29 años (264)",17,,,,,,9,8
"De 30 a 34 años (265)",22,,,,,2,14,6
"De 35 a 39 años (266)",17,,,,,6,8,3
"De 40 a 44 años (267)",7,,,,,2,4,1
"De 45 a 49 años (268)",5,,,1,1,2,1,
"De 50 y más años (269)",3,,,,,1,,2
"Sup. Univ. incompleta (270)",45,,,,3,6,22,14
"De 15 a 19 años (272)",2,,,,,,1,1
"De 20 a 24 años (273)",12,,,,,,8,4
"De 25 a 29 años (274)",9,,,,,1,4,4
"De 30 a 34 años (275)",6,,,,,,4,2
"De 35 a 39 años (276)",5,,,,,,3,2
"De 40 a 44 años (277)",5,,,,,4,1,
"De 45 a 49 años (278)",5,,,,2,1,1,1
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",77,,,1,4,8,31,33
"De 20 a 24 años (283)",10,,,,,,1,9
"De 25 a 29 años (284)",21,,,,,,11,10
"De 30 a 34 años (285)",16,,,,,1,9,6
"De 35 a 39 años (286)",13,,,,,3,7,3
"De 40 a 44 años (287)",10,,,,1,3,3,3
"De 45 a 49 años (288)",2,,,,2,,,
"De 50 y más años (289)",5,,,1,1,1,,2
