"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Venta, mant.y rep. veh.autom y motoc. (118)",24,12,2,6,2,2,
"Comercio al por mayor (119)",57,11,2,30,3,11,
"Comercio al por menor (120)",1562,221,2,1144,27,168,
"Hoteles y restaurantes (121)",776,221,70,436,26,23,
"Trans., almac. y comunicaciones (122)",94,50,13,23,3,5,
"Intermediación financiera (123)",9,7,,1,1,,
"Activid.inmobil., empres. y alquileres (124)",207,163,18,23,2,1,
"Admin.pub. y defensa; p. segur soc.afil (125)",265,242,23,,,,
"Enseñanza (126)",704,637,,66,,1,
"Servicios sociales y de salud (127)",236,209,15,12,,,
"Otras activ. serv.comun.soc y personales (128)",291,117,18,147,2,7,
"Hogares privados con servicio doméstico (129)",551,,,,,,551
"Actividad economica no especificada (131)",254,58,34,119,4,39,
,,,,,,,
"RURAL (132)",11231,1023,3757,4717,160,1344,230
"Agric., ganadería, caza y silvicultura (133)",5337,12,950,3029,105,1241,
"Pesca (134)",7,,2,4,,1,
"Explotación de minas y canteras (135)",2276,233,1874,165,4,,
"Industrias manufactureras (136)",312,16,154,137,5,,
"Suministro de electricidad, gas y agua (137)",22,,22,,,,
"Construcción (138)",377,15,301,56,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",703,84,59,490,21,49,
"Venta, mant.y rep. veh.autom y motoc. (140)",112,17,55,35,3,2,
"Comercio al por mayor (141)",31,11,,17,,3,
"Comercio al por menor (142)",560,56,4,438,18,44,
"Hoteles y restaurantes (143)",314,121,23,153,11,6,
"Trans., almac. y comunicaciones (144)",403,55,103,236,8,1,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",186,137,25,22,1,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",138,100,38,,,,
"Enseñanza (148)",149,129,,18,1,1,
"Servicios sociales y de salud (149)",63,48,2,13,,,
"Otras activ. serv.comun.soc y personales (150)",424,42,93,283,,6,
"Hogares privados con servicio doméstico (151)",230,,,,,,230
"Actividad economica no especificada (153)",288,29,111,111,1,36,
"Hombres (154)",8437,681,3431,3580,125,610,10
"Agric., ganadería, caza y silvicultura (155)",3916,11,772,2469,88,576,
"Pesca (156)",5,,2,3,,,
"Explotación de minas y canteras (157)",2252,219,1864,165,4,,
"Industrias manufactureras (158)",224,9,113,98,4,,
"Suministro de electricidad, gas y agua (159)",22,,22,,,,
"Construcción (160)",372,14,298,56,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",317,45,52,194,9,17,
"Venta, mant.y rep. veh.autom y motoc. (162)",98,13,48,33,3,1,
"Comercio al por mayor (163)",18,4,,14,,,
"Comercio al por menor (164)",201,28,4,147,6,16,
"Hoteles y restaurantes (165)",110,46,13,41,8,2,
"Trans., almac. y comunicaciones (166)",389,46,101,233,8,1,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",155,117,19,17,1,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",97,66,31,,,,
"Enseñanza (170)",55,52,,2,,1,
"Servicios sociales y de salud (171)",23,13,2,8,,,
"Otras activ. serv.comun.soc y personales (172)",334,24,73,233,,4,
"Hogares privados con servicio doméstico (173)",10,,,,,,10
"Actividad economica no especificada (175)",154,17,69,61,,7,
"Mujeres (176)",2794,342,326,1137,35,734,220
"Agric., ganadería, caza y silvicultura (177)",1421,1,178,560,17,665,
"Pesca (178)",2,,,1,,1,
"Explotación de minas y canteras (179)",24,14,10,,,,
"Industrias manufactureras (180)",88,7,41,39,1,,
"Construcción (182)",5,1,3,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",386,39,7,296,12,32,
"Venta, mant.y rep. veh.autom y motoc. (184)",14,4,7,2,,1,
"Comercio al por mayor (185)",13,7,,3,,3,
"Comercio al por menor (186)",359,28,,291,12,28,
"Hoteles y restaurantes (187)",204,75,10,112,3,4,
"Trans., almac. y comunicaciones (188)",14,9,2,3,,,
"Activid.inmobil., empres. y alquileres (190)",31,20,6,5,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",41,34,7,,,,
"Enseñanza (192)",94,77,,16,1,,
"Servicios sociales y de salud (193)",40,35,,5,,,
"Otras activ. serv.comun.soc y personales (194)",90,18,20,50,,2,
"Hogares privados con servicio doméstico (195)",220,,,,,,220
"Actividad economica no especificada (197)",134,12,42,50,1,29,
