"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Mujeres (114)",7883,2166,448,2680,170,1268,889,262
"Agric., ganadería, caza y silvicultura (115)",1661,5,231,517,29,879,,
"Pesca (116)",13,1,5,2,,5,,
"Explotación de minas y canteras (117)",2,1,,,,1,,
"Industrias manufactureras (118)",257,17,28,182,12,18,,
"Suministro de electricidad, gas y agua (119)",7,5,2,,,,,
"Construcción (120)",28,8,18,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1868,332,4,1200,71,261,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",21,8,1,9,2,1,,
"Comercio al por mayor (123)",84,34,,32,2,16,,
"Comercio al por menor (124)",1763,290,3,1159,67,244,,
"Hoteles y restaurantes (125)",801,186,47,495,23,50,,
"Trans., almac. y comunicaciones (126)",102,64,10,24,4,,,
"Intermediación financiera (127)",16,13,,2,1,,,
"Activid.inmobil., empres. y alquileres (128)",189,158,10,14,5,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",170,139,31,,,,,
"Enseñanza (130)",768,702,,62,,4,,
"Servicios sociales y de salud (131)",217,206,1,8,1,1,,
"Otras activ. serv.comun.soc y personales (132)",196,107,14,68,4,3,,
"Hogares privados con servicio doméstico (133)",889,,,,,,889,
"Actividad economica no especificada (135)",437,222,47,104,20,44,,
,,,,,,,,
"RURAL (136)",11562,375,2305,5977,145,2371,72,317
"Agric., ganadería, caza y silvicultura (137)",10315,2,2152,5737,131,2293,,
"Pesca (138)",38,1,3,8,,26,,
"Explotación de minas y canteras (139)",1,,1,,,,,
"Industrias manufactureras (140)",75,4,47,17,4,3,,
"Construcción (142)",41,1,32,6,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",108,8,4,73,8,15,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",8,,3,5,,,,
"Comercio al por mayor (145)",4,,,3,1,,,
"Comercio al por menor (146)",96,8,1,65,7,15,,
"Hoteles y restaurantes (147)",18,2,4,7,1,4,,
"Trans., almac. y comunicaciones (148)",40,5,17,18,,,,
"Activid.inmobil., empres. y alquileres (150)",9,7,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",19,16,3,,,,,
"Enseñanza (152)",283,274,,5,1,3,,
"Servicios sociales y de salud (153)",38,35,,2,,1,,
"Otras activ. serv.comun.soc y personales (154)",26,9,11,6,,,,
"Hogares privados con servicio doméstico (155)",72,,,,,,72,
"Actividad economica no especificada (157)",162,11,31,98,,22,,
"Desocupado (158)",317,,,,,,,317
"Hombres (159)",9738,265,1971,5622,137,1450,8,285
"Agric., ganadería, caza y silvicultura (160)",8854,2,1848,5469,127,1408,,
"Pesca (161)",37,1,2,8,,26,,
"Explotación de minas y canteras (162)",1,,1,,,,,
"Industrias manufactureras (163)",69,4,46,15,4,,,
"Construcción (165)",39,1,31,5,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",68,7,3,44,5,9,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",7,,2,5,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",59,7,1,37,5,9,,
"Trans., almac. y comunicaciones (171)",38,4,17,17,,,,
"Activid.inmobil., empres. y alquileres (173)",8,7,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",16,14,2,,,,,
"Enseñanza (175)",210,203,,3,1,3,,
"Servicios sociales y de salud (176)",21,19,,2,,,,
"Otras activ. serv.comun.soc y personales (177)",14,3,9,2,,,,
"Hogares privados con servicio doméstico (178)",8,,,,,,8,
"Actividad economica no especificada (180)",70,,12,57,,1,,
"Desocupado (181)",285,,,,,,,285
"Mujeres (182)",1824,110,334,355,8,921,64,32
"Agric., ganadería, caza y silvicultura (183)",1461,,304,268,4,885,,
"Pesca (184)",1,,1,,,,,
"Industrias manufactureras (186)",6,,1,2,,3,,
"Construcción (188)",2,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",40,1,1,29,3,6,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,1,,,,,
"Comercio al por mayor (191)",2,,,1,1,,,
"Comercio al por menor (192)",37,1,,28,2,6,,
"Hoteles y restaurantes (193)",18,2,4,7,1,4,,
"Trans., almac. y comunicaciones (194)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,2,1,,,,,
"Enseñanza (198)",73,71,,2,,,,
"Servicios sociales y de salud (199)",17,16,,,,1,,
"Otras activ. serv.comun.soc y personales (200)",12,6,2,4,,,,
"Hogares privados con servicio doméstico (201)",64,,,,,,64,
"Actividad economica no especificada (203)",92,11,19,41,,21,,
