"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",856,5129,4655,44,90.8,0.9,
"De 45 a 49 años (038)",733,5069,4507,12,88.9,0.2,
"De 50 y más años (039)",2291,16973,13943,,82.1,,
"Viudo(a) (040)",1770,10891,8475,6,77.8,0.1,
"De 15 a 19 años (042)",3,4,4,,100,,
"De 20 a 24 años (043)",11,18,17,2,94.4,11.1,
"De 25 a 29 años (044)",19,46,43,,93.5,,
"De 30 a 34 años (045)",30,111,108,2,97.3,1.8,
"De 35 a 39 años (046)",47,185,165,2,89.2,1.1,
"De 40 a 44 años (047)",83,418,383,,91.6,,
"De 45 a 49 años (048)",116,710,645,,90.8,,
"De 50 y más años (049)",1461,9399,7110,,75.6,,
"Divorciado(a) (050)",89,297,256,1,86.2,0.3,
"De 15 a 19 años (052)",2,2,2,,100,,
"De 20 a 24 años (053)",7,5,5,,100,,
"De 25 a 29 años (054)",2,3,3,,100,,
"De 30 a 34 años (055)",8,7,6,,85.7,,
"De 35 a 39 años (056)",13,26,19,1,73.1,3.8,
"De 40 a 44 años (057)",14,30,28,,93.3,,
"De 45 a 49 años (058)",10,41,38,,92.7,,
"De 50 y más años (059)",33,183,155,,84.7,,
"Soltero(a) (060)",7119,1367,1307,103,95.6,7.5,
"De 12 a 14 años (061)",2800,6,6,1,100,16.7,
"De 15 a 19 años (062)",2431,119,116,43,97.5,36.1,
"De 20 a 24 años (063)",778,192,187,25,97.4,13,
"De 25 a 29 años (064)",359,211,206,19,97.6,9,
"De 30 a 34 años (065)",235,207,198,11,95.7,5.3,
"De 35 a 39 años (066)",158,168,161,4,95.8,2.4,
"De 40 a 44 años (067)",94,117,114,,97.4,,
"De 45 a 49 años (068)",64,105,97,,92.4,,
"De 50 y más años (069)",200,242,222,,91.7,,
,,,,,,,
"URBANA (080)",6734,19539,17424,330,89.2,1.7,
"De 12 a 14 años (081)",844,1,1,,100,,
"De 15 a 19 años (082)",921,144,142,40,98.6,27.8,
"De 20 a 24 años (083)",678,657,639,80,97.3,12.2,
"De 25 a 29 años (084)",647,1128,1109,71,98.3,6.3,
"De 30 a 34 años (085)",601,1630,1582,52,97.1,3.2,
"De 35 a 39 años (086)",643,2348,2219,65,94.5,2.8,
"De 40 a 44 años (087)",558,2611,2423,20,92.8,0.8,
"De 45 a 49 años (088)",440,2477,2277,2,91.9,0.1,
"De 50 y más años (089)",1402,8543,7032,,82.3,,
"Conviviente (090)",1736,4864,4611,200,94.8,4.1,
"De 12 a 14 años (091)",14,1,1,,100,,
"De 15 a 19 años (092)",118,81,81,22,100,27.2,
"De 20 a 24 años (093)",345,446,438,63,98.2,14.1,
"De 25 a 29 años (094)",353,717,705,52,98.3,7.3,
"De 30 a 34 años (095)",272,781,765,26,98,3.3,
"De 35 a 39 años (096)",255,984,932,29,94.7,2.9,
"De 40 a 44 años (097)",152,661,632,8,95.6,1.2,
"De 45 a 49 años (098)",112,569,527,,92.6,,
"De 50 y más años (099)",115,624,530,,84.9,,
"Separado(a) (100)",331,1167,1033,9,88.5,0.8,
"De 15 a 19 años (102)",8,7,7,,100,,
"De 20 a 24 años (103)",34,50,48,,96,,
"De 25 a 29 años (104)",35,62,61,1,98.4,1.6,
"De 30 a 34 años (105)",41,99,93,5,93.9,5.1,
"De 35 a 39 años (106)",52,178,160,2,89.9,1.1,
"De 40 a 44 años (107)",35,138,123,1,89.1,0.7,
"De 45 a 49 años (108)",30,146,129,,88.4,,
"De 50 y más años (109)",96,487,412,,84.6,,
"Casado(a) (110)",1912,9968,8910,94,89.4,0.9,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",10,11,10,4,90.9,36.4,
"De 20 a 24 años (113)",50,95,91,10,95.8,10.5,
"De 25 a 29 años (114)",117,277,271,16,97.8,5.8,
"De 30 a 34 años (115)",212,657,634,19,96.5,2.9,
"De 35 a 39 años (116)",274,1090,1040,32,95.4,2.9,
"De 40 a 44 años (117)",323,1659,1524,11,91.9,0.7,
"De 45 a 49 años (118)",239,1489,1366,2,91.7,0.1,
"De 50 y más años (119)",685,4690,3974,,84.7,,
"Viudo(a) (120)",509,3013,2372,,78.7,,
"De 15 a 19 años (122)",1,2,2,,100,,
"De 20 a 24 años (123)",2,2,2,,100,,
"De 25 a 29 años (124)",5,12,12,,100,,
"De 30 a 34 años (125)",12,36,34,,94.4,,
"De 35 a 39 años (126)",8,25,25,,100,,
"De 40 a 44 años (127)",24,109,101,,92.7,,
"De 45 a 49 años (128)",30,215,197,,91.6,,
"De 50 y más años (129)",427,2612,1999,,76.5,,
"Divorciado(a) (130)",25,94,81,1,86.2,1.1,
"De 20 a 24 años (133)",3,2,2,,100,,
"De 25 a 29 años (134)",1,1,1,,100,,
"De 30 a 34 años (135)",2,2,2,,100,,
"De 35 a 39 años (136)",6,21,14,1,66.7,4.8,
"De 40 a 44 años (137)",2,8,8,,100,,
"De 45 a 49 años (138)",4,19,19,,100,,
"De 50 y más años (139)",7,41,35,,85.4,,
"Soltero(a) (140)",2221,433,417,26,96.3,6,
"De 12 a 14 años (141)",828,,,,,,
"De 15 a 19 años (142)",784,43,42,14,97.7,32.6,
"De 20 a 24 años (143)",244,62,58,7,93.5,11.3,
"De 25 a 29 años (144)",136,59,59,2,100,3.4,
"De 30 a 34 años (145)",62,55,54,2,98.2,3.6,
"De 35 a 39 años (146)",48,50,48,1,96,2,
"De 40 a 44 años (147)",22,36,35,,97.2,,
"De 45 a 49 años (148)",25,39,39,,100,,
"De 50 y más años (149)",72,89,82,,92.1,,
,,,,,,,
"RURAL (160)",15685,51650,44775,1025,86.7,2,
"De 12 a 14 años (161)",2000,12,12,2,100,16.7,
"De 15 a 19 años (162)",2159,499,482,140,96.6,28.1,
"De 20 a 24 años (163)",1764,1974,1926,242,97.6,12.3,
"De 25 a 29 años (164)",1492,3281,3148,215,95.9,6.6,
"De 30 a 34 años (165)",1349,4399,4139,177,94.1,4,
"De 35 a 39 años (166)",1348,5904,5478,157,92.8,2.7,
"De 40 a 44 años (167)",1217,6724,6084,79,90.5,1.2,
"De 45 a 49 años (168)",936,5966,5252,13,88,0.2,
"De 50 y más años (169)",3420,22891,18254,,79.7,,
"Conviviente (170)",4931,16110,14727,665,91.4,4.1,
"De 12 a 14 años (171)",26,5,5,,100,,
"De 15 a 19 años (172)",439,350,337,93,96.3,26.6,
"De 20 a 24 años (173)",1005,1486,1452,190,97.7,12.8,
"De 25 a 29 años (174)",935,2225,2132,151,95.8,6.8,
"De 30 a 34 años (175)",717,2529,2379,106,94.1,4.2,
"De 35 a 39 años (176)",613,2730,2540,77,93,2.8,
"De 40 a 44 años (177)",475,2578,2330,45,90.4,1.7,
"De 45 a 49 años (178)",249,1495,1317,3,88.1,0.2,
"De 50 y más años (179)",472,2712,2235,,82.4,,
"Separado(a) (180)",684,2212,1980,53,89.5,2.4,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",40,39,39,14,100,35.9,
"De 20 a 24 años (183)",95,133,130,17,97.7,12.8,
"De 25 a 29 años (184)",100,207,196,11,94.7,5.3,
"De 30 a 34 años (185)",82,183,177,3,96.7,1.6,
"De 35 a 39 años (186)",84,263,247,6,93.9,2.3,
"De 40 a 44 años (187)",66,264,242,1,91.7,0.4,
"De 45 a 49 años (188)",62,308,269,,87.3,,
"De 50 y más años (189)",154,814,679,,83.4,,
"Casado(a) (190)",3847,24313,20900,226,86,0.9,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",29,30,28,5,93.3,16.7,
"De 20 a 24 años (193)",117,206,197,15,95.6,7.3,
"De 25 a 29 años (194)",219,661,640,37,96.8,5.6,
"De 30 a 34 años (195)",353,1455,1361,57,93.5,3.9,
"De 35 a 39 años (196)",495,2628,2433,69,92.6,2.6,
"De 40 a 44 años (197)",533,3470,3131,33,90.2,1,
"De 45 a 49 años (198)",494,3580,3141,10,87.7,0.3,
"De 50 y más años (199)",1606,12283,9969,,81.2,,
"Viudo(a) (200)",1261,7878,6103,6,77.5,0.1,
"De 15 a 19 años (202)",2,2,2,,100,,
"De 20 a 24 años (203)",9,16,15,2,93.8,12.5,
"De 25 a 29 años (204)",14,34,31,,91.2,,
"De 30 a 34 años (205)",18,75,74,2,98.7,2.7,
"De 35 a 39 años (206)",39,160,140,2,87.5,1.3,
"De 40 a 44 años (207)",59,309,282,,91.3,,
"De 45 a 49 años (208)",86,495,448,,90.5,,
"De 50 y más años (209)",1034,6787,5111,,75.3,,
"Divorciado(a) (210)",64,203,175,,86.2,,
"De 15 a 19 años (212)",2,2,2,,100,,
"De 20 a 24 años (213)",4,3,3,,100,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",6,5,4,,80,,
"De 35 a 39 años (216)",7,5,5,,100,,
"De 40 a 44 años (217)",12,22,20,,90.9,,
"De 45 a 49 años (218)",6,22,19,,86.4,,
"De 50 y más años (219)",26,142,120,,84.5,,
"Soltero(a) (220)",4898,934,890,75,95.3,8,
"De 12 a 14 años (221)",1972,6,6,1,100,16.7,
"De 15 a 19 años (222)",1647,76,74,28,97.4,36.8,
"De 20 a 24 años (223)",534,130,129,18,99.2,13.8,
"De 25 a 29 años (224)",223,152,147,16,96.7,10.5,
"De 30 a 34 años (225)",173,152,144,9,94.7,5.9,
"De 35 a 39 años (226)",110,118,113,3,95.8,2.5,
"De 40 a 44 años (227)",72,81,79,,97.5,,
"De 45 a 49 años (228)",39,66,58,,87.9,,
"De 50 y más años (229)",128,153,140,,91.5,,
