"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CANCHIS (000)",96937,47071,49866,58355,28410,29945,38582,18661,19921
"Menores de 1 año (001)",1526,788,738,934,487,447,592,301,291
"Menores de 1 mes (002)",102,54,48,62,35,27,40,19,21
"De 1 a 11 meses (003)",1424,734,690,872,452,420,552,282,270
"De 1 a 4 años (004)",8243,4237,4006,4817,2448,2369,3426,1789,1637
"1 año (005)",1723,893,830,1007,529,478,716,364,352
"2 años (006)",2050,1063,987,1227,610,617,823,453,370
"3 años (007)",2136,1099,1037,1241,651,590,895,448,447
"4 años (008)",2334,1182,1152,1342,658,684,992,524,468
"De 5 a 9 años (009)",11646,5924,5722,7097,3576,3521,4549,2348,2201
"5 años (010)",2067,1064,1003,1290,655,635,777,409,368
"6 años (011)",2178,1086,1092,1311,641,670,867,445,422
"7 años (012)",2477,1239,1238,1521,753,768,956,486,470
"8 años (013)",2485,1286,1199,1480,766,714,1005,520,485
"9 años (014)",2439,1249,1190,1495,761,734,944,488,456
"De 10 a 14 años (015)",13020,6670,6350,7801,4068,3733,5219,2602,2617
"10 años (016)",2590,1363,1227,1521,815,706,1069,548,521
"11 años (017)",2451,1250,1201,1505,784,721,946,466,480
"12 años (018)",2939,1541,1398,1731,931,800,1208,610,598
"13 años (019)",2535,1270,1265,1509,781,728,1026,489,537
"14 años (020)",2505,1246,1259,1535,757,778,970,489,481
"De 15 a 19 años (021)",10075,5132,4943,6412,3251,3161,3663,1881,1782
"15 años (022)",2507,1224,1283,1567,769,798,940,455,485
"16 años (023)",2111,1066,1045,1349,682,667,762,384,378
"17 años (024)",2132,1154,978,1355,725,630,777,429,348
"18 años (025)",1807,936,871,1157,605,552,650,331,319
"19 años (026)",1518,752,766,984,470,514,534,282,252
"De 20 a 24 años (027)",7102,3369,3733,4754,2268,2486,2348,1101,1247
"20 años (028)",1585,762,823,1036,513,523,549,249,300
"21 años (029)",1287,659,628,898,458,440,389,201,188
"22 años (030)",1466,681,785,973,454,519,493,227,266
"23 años (031)",1326,601,725,880,397,483,446,204,242
"24 años (032)",1438,666,772,967,446,521,471,220,251
"De 25 a 29 años (033)",6430,2960,3470,4272,1948,2324,2158,1012,1146
"25 años (034)",1402,677,725,921,450,471,481,227,254
"26 años (035)",1283,571,712,864,381,483,419,190,229
"27 años (036)",1402,649,753,931,429,502,471,220,251
"28 años (037)",1218,544,674,795,349,446,423,195,228
"29 años (038)",1125,519,606,761,339,422,364,180,184
"De 30 a 34 años (039)",6183,2862,3321,4049,1853,2196,2134,1009,1125
"30 años (040)",1511,702,809,986,448,538,525,254,271
"31 años (041)",1007,460,547,651,292,359,356,168,188
"32 años (042)",1256,592,664,838,395,443,418,197,221
