"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1478,132,334,396,240,51,3,322
"Divorciado(a) (050)",103,2,8,16,25,12,9,31
"De 20 a 24 años (053)",1,,,,,,1,
"De 25 a 29 años (054)",5,,,,,,3,2
"De 30 a 34 años (055)",8,,,,,3,2,3
"De 35 a 39 años (056)",12,,,,1,3,2,6
"De 40 a 44 años (057)",9,,,,4,2,1,2
"De 45 a 49 años (058)",14,,,1,5,3,,5
"De 50 y más años (059)",54,2,8,15,15,1,,13
"Soltero(a) (060)",1926,7,11,37,100,205,270,1296
"De 12 a 14 años (061)",6,,,,,,,6
"De 15 a 19 años (062)",39,,,,,,26,13
"De 20 a 24 años (063)",416,,,,,3,83,330
"De 25 a 29 años (064)",395,,,,,17,68,310
"De 30 a 34 años (065)",283,,,,,54,42,187
"De 35 a 39 años (066)",176,,,,7,41,30,98
"De 40 a 44 años (067)",179,,,,17,47,14,101
"De 45 a 49 años (068)",139,,,3,25,25,7,79
"De 50 y más años (069)",293,7,11,34,51,18,,172
,,,,,,,,
"URBANA (080)",17839,190,579,1464,2196,3677,5321,4412
"De 12 a 14 años (081)",19,,,,,,,19
"De 15 a 19 años (082)",441,,,,,,270,171
"De 20 a 24 años (083)",1613,,,,,6,925,682
"De 25 a 29 años (084)",2048,,,,,133,1252,663
"De 30 a 34 años (085)",2236,,,,1,432,1251,552
"De 35 a 39 años (086)",2256,,,,38,810,987,421
"De 40 a 44 años (087)",1996,,,,199,926,481,390
"De 45 a 49 años (088)",1657,,,16,431,785,130,295
"De 50 y más años (089)",5573,190,579,1448,1527,585,25,1219
"Conviviente (090)",6540,11,37,193,509,1387,2944,1459
"De 12 a 14 años (091)",13,,,,,,,13
"De 15 a 19 años (092)",325,,,,,,192,133
"De 20 a 24 años (093)",926,,,,,2,614,310
"De 25 a 29 años (094)",1080,,,,,81,753,246
"De 30 a 34 años (095)",1070,,,,1,203,664,202
"De 35 a 39 años (096)",922,,,,8,326,437,151
"De 40 a 44 años (097)",722,,,,59,327,216,120
"De 45 a 49 años (098)",515,,,3,103,275,60,74
"De 50 y más años (099)",967,11,37,190,338,173,8,210
"Separado(a) (100)",1564,9,30,128,238,372,404,383
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",56,,,,,,40,16
"De 20 a 24 años (103)",116,,,,,2,76,38
"De 25 a 29 años (104)",172,,,,,18,102,52
"De 30 a 34 años (105)",190,,,,,55,79,56
"De 35 a 39 años (106)",209,,,,8,92,61,48
"De 40 a 44 años (107)",199,,,,33,95,40,31
"De 45 a 49 años (108)",156,,,2,60,56,5,33
"De 50 y más años (109)",465,9,30,126,137,54,1,108
"Casado(a) (110)",6505,39,201,752,1108,1605,1686,1114
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",29,,,,,,17,12
"De 20 a 24 años (113)",224,,,,,,160,64
"De 25 a 29 años (114)",440,,,,,16,324,100
"De 30 a 34 años (115)",707,,,,,120,461,126
"De 35 a 39 años (116)",935,,,,14,342,451,128
"De 40 a 44 años (117)",857,,,,86,433,205,133
"De 45 a 49 años (118)",778,,,7,220,397,55,99
"De 50 y más años (119)",2534,39,201,745,788,297,13,451
"Viudo(a) (120)",1442,123,293,339,228,113,30,316
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",12,,,,,2,5,5
"De 30 a 34 años (125)",9,,,,,2,5,2
"De 35 a 39 años (126)",20,,,,1,9,6,4
"De 40 a 44 años (127)",47,,,,5,25,6,11
"De 45 a 49 años (128)",68,,,,21,31,3,13
"De 50 y más años (129)",1284,123,293,339,201,44,3,281
"Divorciado(a) (130)",93,2,7,16,21,11,8,28
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",5,,,,,,3,2
"De 30 a 34 años (135)",5,,,,,2,2,1
"De 35 a 39 años (136)",11,,,,,3,2,6
"De 40 a 44 años (137)",7,,,,3,2,,2
"De 45 a 49 años (138)",12,,,1,4,3,,4
"De 50 y más años (139)",52,2,7,15,14,1,,13
"Soltero(a) (140)",1695,6,11,36,92,189,249,1112
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",30,,,,,,20,10
"De 20 a 24 años (143)",345,,,,,2,73,270
"De 25 a 29 años (144)",339,,,,,16,65,258
"De 30 a 34 años (145)",255,,,,,50,40,165
"De 35 a 39 años (146)",159,,,,7,38,30,84
"De 40 a 44 años (147)",164,,,,13,44,14,93
"De 45 a 49 años (148)",128,,,3,23,23,7,72
"De 50 y más años (149)",271,6,11,33,49,16,,156
,,,,,,,,
"RURAL (160)",3610,15,91,236,440,751,1296,781
"De 12 a 14 años (161)",9,,,,,,,9
"De 15 a 19 años (162)",119,,,,,,73,46
"De 20 a 24 años (163)",435,,,,,1,271,163
"De 25 a 29 años (164)",484,,,,,27,325,132
"De 30 a 34 años (165)",450,,,,,83,288,79
"De 35 a 39 años (166)",396,,,,5,147,184,60
"De 40 a 44 años (167)",377,,,,35,181,105,56
"De 45 a 49 años (168)",304,,,3,58,162,41,40
"De 50 y más años (169)",1036,15,91,233,342,150,9,196
"Conviviente (170)",1676,1,11,42,134,338,843,307
"De 12 a 14 años (171)",5,,,,,,,5
"De 15 a 19 años (172)",83,,,,,,51,32
"De 20 a 24 años (173)",270,,,,,,190,80
"De 25 a 29 años (174)",302,,,,,21,229,52
"De 30 a 34 años (175)",254,,,,,45,180,29
"De 35 a 39 años (176)",214,,,,4,76,111,23
"De 40 a 44 años (177)",171,,,,10,82,59,20
"De 45 a 49 años (178)",116,,,,19,68,17,12
"De 50 y más años (179)",261,1,11,42,101,46,6,54
"Separado(a) (180)",265,1,7,13,28,75,77,64
"De 12 a 14 años (181)",2,,,,,,,2
"De 15 a 19 años (182)",13,,,,,,6,7
"De 20 a 24 años (183)",32,,,,,,25,7
"De 25 a 29 años (184)",27,,,,,1,15,11
"De 30 a 34 años (185)",23,,,,,9,10,4
"De 35 a 39 años (186)",29,,,,,14,9,6
"De 40 a 44 años (187)",41,,,,6,21,7,7
"De 45 a 49 años (188)",30,,,,3,18,4,5
"De 50 y más años (189)",68,1,7,13,19,12,1,15
"Casado(a) (190)",1211,3,31,122,225,302,351,177
"De 15 a 19 años (192)",14,,,,,,10,4
"De 20 a 24 años (193)",60,,,,,,45,15
"De 25 a 29 años (194)",98,,,,,3,78,17
"De 30 a 34 años (195)",140,,,,,23,95,22
"De 35 a 39 años (196)",134,,,,,53,64,17
"De 40 a 44 años (197)",143,,,,14,73,38,18
"De 45 a 49 años (198)",133,,,2,31,67,19,14
"De 50 y más años (199)",489,3,31,120,180,83,2,70
"Viudo(a) (200)",217,9,41,58,41,19,3,46
"De 20 a 24 años (203)",2,,,,,,1,1
"De 25 a 29 años (204)",1,,,,,1,,
"De 30 a 34 años (205)",2,,,,,1,1,
"De 35 a 39 años (206)",1,,,,,1,,
"De 40 a 44 años (207)",5,,,,,2,,3
"De 45 a 49 años (208)",12,,,1,2,7,1,1
"De 50 y más años (209)",194,9,41,57,39,7,,41
"Divorciado(a) (210)",10,,1,,4,1,1,3
"De 30 a 34 años (215)",3,,,,,1,,2
"De 35 a 39 años (216)",1,,,,1,,,
"De 40 a 44 años (217)",2,,,,1,,1,
"De 45 a 49 años (218)",2,,,,1,,,1
"De 50 y más años (219)",2,,1,,1,,,
"Soltero(a) (220)",231,1,,1,8,16,21,184
"De 12 a 14 años (221)",2,,,,,,,2
"De 15 a 19 años (222)",9,,,,,,6,3
"De 20 a 24 años (223)",71,,,,,1,10,60
"De 25 a 29 años (224)",56,,,,,1,3,52
"De 30 a 34 años (225)",28,,,,,4,2,22
"De 35 a 39 años (226)",17,,,,,3,,14
"De 40 a 44 años (227)",15,,,,4,3,,8
"De 45 a 49 años (228)",11,,,,2,2,,7
"De 50 y más años (229)",22,1,,1,2,2,,16
