"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia SAN PABLO (000)",23114,11261,11853,3594,1734,1860,19520,9527,9993
"Menores de 1 año (001)",486,238,248,81,38,43,405,200,205
"Menores de 1 mes (002)",34,10,24,8,2,6,26,8,18
"De 1 a 11 meses (003)",452,228,224,73,36,37,379,192,187
"De 1 a 4 años (004)",2245,1161,1084,329,157,172,1916,1004,912
"1 año (005)",559,293,266,85,48,37,474,245,229
"2 años (006)",617,319,298,88,37,51,529,282,247
"3 años (007)",583,303,280,79,34,45,504,269,235
"4 años (008)",486,246,240,77,38,39,409,208,201
"De 5 a 9 años (009)",2363,1155,1208,296,144,152,2067,1011,1056
"5 años (010)",473,231,242,62,28,34,411,203,208
"6 años (011)",408,188,220,52,23,29,356,165,191
"7 años (012)",468,226,242,58,27,31,410,199,211
"8 años (013)",502,247,255,62,32,30,440,215,225
"9 años (014)",512,263,249,62,34,28,450,229,221
"De 10 a 14 años (015)",2917,1486,1431,415,220,195,2502,1266,1236
"10 años (016)",533,272,261,73,39,34,460,233,227
"11 años (017)",568,291,277,72,40,32,496,251,245
"12 años (018)",642,320,322,91,50,41,551,270,281
"13 años (019)",574,305,269,85,45,40,489,260,229
"14 años (020)",600,298,302,94,46,48,506,252,254
"De 15 a 19 años (021)",2330,1165,1165,304,149,155,2026,1016,1010
"15 años (022)",540,284,256,72,32,40,468,252,216
"16 años (023)",488,223,265,78,39,39,410,184,226
"17 años (024)",534,270,264,61,33,28,473,237,236
"18 años (025)",405,201,204,52,28,24,353,173,180
"19 años (026)",363,187,176,41,17,24,322,170,152
"De 20 a 24 años (027)",1886,922,964,290,144,146,1596,778,818
"20 años (028)",401,187,214,56,25,31,345,162,183
"21 años (029)",310,167,143,41,17,24,269,150,119
"22 años (030)",421,202,219,59,28,31,362,174,188
"23 años (031)",372,183,189,74,47,27,298,136,162
"24 años (032)",382,183,199,60,27,33,322,156,166
"De 25 a 29 años (033)",1591,765,826,269,134,135,1322,631,691
"25 años (034)",336,173,163,64,32,32,272,141,131
"26 años (035)",315,150,165,39,24,15,276,126,150
"27 años (036)",320,160,160,48,27,21,272,133,139
"28 años (037)",344,158,186,59,26,33,285,132,153
"29 años (038)",276,124,152,59,25,34,217,99,118
"De 30 a 34 años (039)",1517,761,756,284,146,138,1233,615,618
"30 años (040)",383,202,181,69,37,32,314,165,149
"31 años (041)",258,126,132,50,26,24,208,100,108
"32 años (042)",330,170,160,58,26,32,272,144,128
"33 años (043)",264,127,137,58,34,24,206,93,113
"34 años (044)",282,136,146,49,23,26,233,113,120
"De 35 a 39 años (045)",1470,653,817,292,122,170,1178,531,647
"35 años (046)",306,144,162,57,25,32,249,119,130
