"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",304,18,98,84,75,29
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1692,101,665,466,348,112
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",475,2,146,159,123,45
"Desocupado (038)",389,40,224,77,35,13
,,,,,,
"URBANA (039)",7664,158,2404,2715,1832,555
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,,4,22,9,5
"Profes., científicos e intelectuales (041)",1494,,291,829,362,12
"Técnicos de nivel medio y trab.asimilados (042)",249,,78,109,52,10
"Jefes y empleados de oficina (043)",272,,115,99,57,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1172,27,329,370,326,120
"Agricult.trabaj. calif. agrop. y pesqueros (045)",889,4,170,248,292,175
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",675,13,216,209,162,75
"Obreros construc., conf., papel, fab., instr. (047)",702,7,294,245,137,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1473,91,597,386,303,96
"Otra (049)",28,,4,15,9,
"Ocupación no especificada (050)",214,2,75,58,57,22
"Desocupado (051)",456,14,231,125,66,20
"Hombres (052)",4691,104,1479,1611,1127,370
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",32,,2,20,8,2
"Profes., científicos e intelectuales (054)",733,,136,377,211,9
"Técnicos de nivel medio y trab.asimilados (055)",165,,51,68,39,7
"Jefes y empleados de oficina (056)",136,,54,50,31,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",450,17,124,146,113,50
"Agricult.trabaj. calif. agrop. y pesqueros (058)",840,4,160,235,277,164
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",424,12,153,130,85,44
"Obreros construc., conf., papel, fab., instr. (060)",637,7,274,231,113,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",830,55,339,223,160,53
"Otra (062)",27,,3,15,9,
"Ocupación no especificada (063)",95,,38,21,26,10
"Desocupado (064)",322,9,145,95,55,18
"Mujeres (065)",2973,54,925,1104,705,185
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,,2,2,1,3
"Profes., científicos e intelectuales (067)",761,,155,452,151,3
"Técnicos de nivel medio y trab.asimilados (068)",84,,27,41,13,3
"Jefes y empleados de oficina (069)",136,,61,49,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",722,10,205,224,213,70
"Agricult.trabaj. calif. agrop. y pesqueros (071)",49,,10,13,15,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",251,1,63,79,77,31
"Obreros construc., conf., papel, fab., instr. (073)",65,,20,14,24,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",643,36,258,163,143,43
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",119,2,37,37,31,12
"Desocupado (077)",134,5,86,30,11,2
,,,,,,
"RURAL (078)",17682,542,6227,5357,3997,1559
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",14,,4,9,1,
"Profes., científicos e intelectuales (080)",286,,93,150,42,1
"Técnicos de nivel medio y trab.asimilados (081)",55,,28,21,6,
"Jefes y empleados de oficina (082)",28,,15,8,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",330,2,98,109,89,32
"Agricult.trabaj. calif. agrop. y pesqueros (084)",9081,75,2347,3031,2554,1074
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",704,27,257,227,147,46
"Obreros construc., conf., papel, fab., instr. (086)",430,19,146,149,91,25
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",5163,309,2520,1240,810,284
"Otra (088)",1,,,,1,
"Ocupación no especificada (089)",566,2,194,199,125,46
"Desocupado (090)",1024,108,525,214,126,51
"Hombres (091)",14544,387,5055,4401,3371,1330
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,,4,8,1,
"Profes., científicos e intelectuales (093)",156,,41,87,27,1
"Técnicos de nivel medio y trab.asimilados (094)",37,,17,15,5,
"Jefes y empleados de oficina (095)",21,,11,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",108,1,36,36,27,8
"Agricult.trabaj. calif. agrop. y pesqueros (097)",8780,66,2253,2931,2492,1038
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",144,,40,57,35,12
"Obreros construc., conf., papel, fab., instr. (099)",191,1,68,79,40,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4114,244,2113,937,605,215
"Otra (101)",1,,,,1,
"Ocupación no especificada (102)",210,2,85,77,33,13
"Desocupado (103)",769,73,387,167,102,40
"Mujeres (104)",3138,155,1172,956,626,229
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",130,,52,63,15,
"Técnicos de nivel medio y trab.asimilados (107)",18,,11,6,1,
"Jefes y empleados de oficina (108)",7,,4,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",222,1,62,73,62,24
"Agricult.trabaj. calif. agrop. y pesqueros (110)",301,9,94,100,62,36
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",560,27,217,170,112,34
"Obreros construc., conf., papel, fab., instr. (112)",239,18,78,70,51,22
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1049,65,407,303,205,69
"Ocupación no especificada (115)",356,,109,122,92,33
"Desocupado (116)",255,35,138,47,24,11
