"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2582,1285,1297,725,363,362,1857,922,935
"35 años (046)",623,289,334,162,82,80,461,207,254
"36 años (047)",451,212,239,131,56,75,320,156,164
"37 años (048)",473,263,210,153,75,78,320,188,132
"38 años (049)",522,245,277,144,80,64,378,165,213
"39 años (050)",513,276,237,135,70,65,378,206,172
"De 40 a 44 años (051)",1860,1074,786,572,307,265,1288,767,521
"40 años (052)",621,331,290,134,63,71,487,268,219
"41 años (053)",229,142,87,85,51,34,144,91,53
"42 años (054)",439,258,181,141,75,66,298,183,115
"43 años (055)",298,183,115,115,63,52,183,120,63
"44 años (056)",273,160,113,97,55,42,176,105,71
"De 45 a 49 años (057)",1541,854,687,455,248,207,1086,606,480
"45 años (058)",430,235,195,107,69,38,323,166,157
"46 años (059)",285,160,125,84,42,42,201,118,83
"47 años (060)",250,146,104,92,52,40,158,94,64
"48 años (061)",330,168,162,107,49,58,223,119,104
"49 años (062)",246,145,101,65,36,29,181,109,72
"De 50 a 54 años (063)",1088,593,495,371,199,172,717,394,323
"50 años (064)",380,183,197,96,48,48,284,135,149
"51 años (065)",141,79,62,57,29,28,84,50,34
"52 años (066)",240,141,99,87,48,39,153,93,60
"53 años (067)",154,85,69,63,35,28,91,50,41
"54 años (068)",173,105,68,68,39,29,105,66,39
"De 55 a 59 años (069)",821,472,349,268,145,123,553,327,226
"55 años (070)",225,128,97,67,33,34,158,95,63
"56 años (071)",158,82,76,54,27,27,104,55,49
"57 años (072)",144,99,45,55,34,21,89,65,24
"58 años (073)",168,88,80,52,29,23,116,59,57
"59 años (074)",126,75,51,40,22,18,86,53,33
"De 60 a 64 años (075)",588,311,277,197,118,79,391,193,198
"60 años (076)",260,118,142,67,35,32,193,83,110
"61 años (077)",68,42,26,23,18,5,45,24,21
"62 años (078)",107,60,47,41,23,18,66,37,29
"63 años (079)",79,47,32,33,22,11,46,25,21
"64 años (080)",74,44,30,33,20,13,41,24,17
"De 65 y más años (081)",863,465,398,285,162,123,578,303,275
"65 años (082)",123,61,62,37,22,15,86,39,47
"66 años (083)",55,34,21,18,11,7,37,23,14
"67 años (084)",55,40,15,16,12,4,39,28,11
"68 años (085)",85,35,50,24,12,12,61,23,38
"69 años (086)",39,24,15,17,11,6,22,13,9
"70 años (087)",89,40,49,21,11,10,68,29,39
"71 años (088)",18,13,5,7,4,3,11,9,2
"72 años (089)",45,28,17,19,12,7,26,16,10
"73 años (090)",36,18,18,15,10,5,21,8,13
"74 años (091)",22,13,9,9,2,7,13,11,2
"75 años (092)",52,30,22,18,9,9,34,21,13
"76 años (093)",25,16,9,9,6,3,16,10,6
"77 años (094)",22,12,10,11,5,6,11,7,4
"78 años (095)",36,19,17,13,8,5,23,11,12
"79 años (096)",21,10,11,3,2,1,18,8,10
"80 años (097)",33,17,16,9,4,5,24,13,11
"81 años (098)",11,6,5,6,2,4,5,4,1
"82 años (099)",15,11,4,7,6,1,8,5,3
"83 años (100)",7,6,1,5,5,,2,1,1
"84 años (101)",6,3,3,3,2,1,3,1,2
"85 años (102)",13,3,10,4,1,3,9,2,7
"86 años (103)",7,5,2,3,2,1,4,3,1
"87 años (104)",6,2,4,3,,3,3,2,1
"88 años (105)",3,1,2,,,,3,1,2
"89 años (106)",5,2,3,2,1,1,3,1,2
"90 años (107)",2,1,1,,,,2,1,1
"91 años (108)",2,1,1,2,1,1,,,
"92 años (109)",2,2,,1,1,,1,1,
"93 años (110)",1,1,,,,,1,1,
"94 años (111)",2,1,1,,,,2,1,1
"95 años (112)",5,1,4,1,,1,4,1,3
"96 años (113)",1,,1,,,,1,,1
"97 años (114)",1,1,,,,,1,1,
"98 y más años (115)",18,8,10,2,,2,16,8,8
