"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",100,96,,72,20,3,1,,,,4,125
"De 25 a 29 años (024)",89,88,,49,25,8,5,1,,,1,151
"De 30 a 34 años (025)",85,81,,24,24,17,14,1,1,,4,195
"De 35 a 39 años (026)",72,72,,16,16,11,19,8,2,,,232
"De 40 a 44 años (027)",72,72,,14,9,11,17,16,5,,,283
"De 45 a 49 años (028)",53,53,,8,10,8,14,9,1,3,,210
"De 50 y más años (029)",142,142,,24,27,17,37,25,8,4,,568
"Casado(a) (030)",8139,8085,19,380,728,1020,2461,2090,1115,272,54,41631
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",32,21,,12,4,4,1,,,,11,36
"De 20 a 24 años (033)",150,148,1,47,70,18,10,2,,,2,296
"De 25 a 29 años (034)",509,506,,65,146,153,128,12,2,,3,1452
"De 30 a 34 años (035)",834,829,1,46,133,219,334,80,14,2,5,3111
"De 35 a 39 años (036)",1066,1061,1,27,89,183,407,273,73,8,5,4991
"De 40 a 44 años (037)",1195,1194,2,26,62,100,403,364,203,34,1,6662
"De 45 a 49 años (038)",1083,1081,,27,45,80,297,361,205,66,2,6461
"De 50 y más años (039)",3267,3245,14,130,179,263,881,998,618,162,22,18622
"Viudo(a) (040)",2127,2091,6,182,233,293,698,431,203,45,36,9596
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",5,3,,2,,1,,,,,2,5
"De 20 a 24 años (043)",7,7,,2,3,1,,1,,,,17
"De 25 a 29 años (044)",16,16,,3,6,6,1,,,,,37
"De 30 a 34 años (045)",36,35,,1,8,8,16,2,,,1,123
"De 35 a 39 años (046)",41,40,,4,8,5,18,3,2,,1,150
"De 40 a 44 años (047)",108,108,,11,11,9,36,24,15,2,,524
"De 45 a 49 años (048)",140,139,,7,9,17,43,39,22,2,1,724
"De 50 y más años (049)",1773,1742,6,152,187,246,584,362,164,41,31,8014
"Divorciado(a) (050)",104,97,,20,22,21,19,8,4,3,7,329
"De 15 a 19 años (052)",3,3,,3,,,,,,,,3
"De 20 a 24 años (053)",8,7,,3,2,2,,,,,1,13
"De 25 a 29 años (054)",19,17,,6,9,1,1,,,,2,32
"De 30 a 34 años (055)",14,14,,5,4,2,3,,,,,31
"De 35 a 39 años (056)",8,8,,,2,4,2,,,,,26
"De 40 a 44 años (057)",4,4,,,2,,1,1,,,,14
"De 45 a 49 años (058)",7,7,,,1,1,3,2,,,,32
"De 50 y más años (059)",41,37,,3,2,11,9,5,4,3,4,178
"Soltero(a) (060)",789,382,4,258,72,32,16,,,,407,562
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",41,40,,35,5,,,,,,1,45
"De 20 a 24 años (063)",218,78,1,67,9,1,,,,,140,88
"De 25 a 29 años (064)",187,67,1,45,14,5,2,,,,120,96
"De 30 a 34 años (065)",95,46,1,31,10,3,1,,,,49,64
"De 35 a 39 años (066)",76,45,,23,7,10,5,,,,31,87
"De 40 a 44 años (067)",44,23,,8,7,6,2,,,,21,48
"De 45 a 49 años (068)",32,22,,13,6,,3,,,,10,37
"De 50 y más años (069)",94,59,1,34,14,7,3,,,,35,95
,,,,,,,,,,,,
"URBANA (080)",4288,4021,6,809,741,629,925,590,248,73,267,14916
"De 12 a 14 años (081)",11,3,,3,,,,,,,8,3
"De 15 a 19 años (082)",128,98,1,82,10,3,2,,,,30,119
"De 20 a 24 años (083)",497,429,1,266,133,21,6,2,,,68,633
"De 25 a 29 años (084)",584,509,,164,188,98,57,2,,,75,1083
"De 30 a 34 años (085)",579,543,1,98,160,137,122,18,6,1,36,1527
"De 35 a 39 años (086)",534,526,,61,80,137,160,76,11,1,8,1921
"De 40 a 44 años (087)",457,449,1,32,38,67,163,102,41,5,8,2094
"De 45 a 49 años (088)",384,377,,16,41,38,116,105,42,19,7,1947
"De 50 y más años (089)",1114,1087,2,87,91,128,299,285,148,47,27,5589
"Conviviente (090)",1699,1628,3,470,413,255,299,131,43,14,71,4721
"De 12 a 14 años (091)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (092)",91,68,1,56,8,2,1,,,,23,82
"De 20 a 24 años (093)",350,335,1,205,112,14,3,,,,15,483
"De 25 a 29 años (094)",366,349,,107,134,67,40,1,,,17,748
"De 30 a 34 años (095)",286,281,,53,85,70,62,9,2,,5,771
"De 35 a 39 años (096)",220,220,,28,38,56,68,24,5,1,,781
"De 40 a 44 años (097)",146,146,,10,10,21,56,38,10,1,,688
"De 45 a 49 años (098)",97,94,,3,10,8,29,29,9,6,3,499
"De 50 y más años (099)",134,133,1,6,16,17,40,30,17,6,1,667
"Separado(a) (100)",249,240,,90,40,39,42,21,7,1,9,674
"De 15 a 19 años (102)",18,14,,14,,,,,,,4,14
"De 20 a 24 años (103)",33,31,,24,6,1,,,,,2,39
"De 25 a 29 años (104)",29,29,,17,7,3,2,,,,,48
"De 30 a 34 años (105)",35,32,,11,7,9,3,1,1,,3,78
"De 35 a 39 años (106)",30,30,,8,5,4,9,3,1,,,97
"De 40 a 44 años (107)",27,27,,5,1,7,9,2,3,,,106
"De 45 a 49 años (108)",22,22,,3,5,6,5,3,,,,73
"De 50 y más años (109)",55,55,,8,9,9,14,12,2,1,,219
"Casado(a) (110)",1649,1638,3,104,211,267,467,374,166,46,11,7676
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",5,4,,2,,1,1,,,,1,9
"De 20 a 24 años (113)",40,39,,17,12,5,3,2,,,1,82
"De 25 a 29 años (114)",97,97,,20,36,25,15,1,,,,236
"De 30 a 34 años (115)",199,197,1,17,60,53,54,8,3,1,2,616
"De 35 a 39 años (116)",252,250,,13,30,74,80,48,5,,2,990
"De 40 a 44 años (117)",240,240,1,10,22,33,85,59,26,4,,1165
"De 45 a 49 años (118)",230,230,,4,23,21,75,66,29,12,,1237
"De 50 y más años (119)",585,581,1,21,28,55,154,190,103,29,4,3341
"Viudo(a) (120)",351,341,,43,42,50,105,61,30,10,10,1510
"De 15 a 19 años (122)",2,,,,,,,,,,2,
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",4,4,,1,2,1,,,,,,8
"De 30 a 34 años (125)",9,9,,,3,3,3,,,,,29
"De 35 a 39 años (126)",6,6,,1,2,,2,1,,,,19
"De 40 a 44 años (127)",21,21,,2,1,3,10,3,2,,,101
"De 45 a 49 años (128)",20,20,,1,1,2,5,6,4,1,,111
"De 50 y más años (129)",288,280,,37,33,41,85,51,24,9,8,1241
"Divorciado(a) (130)",36,33,,3,9,7,7,3,2,2,3,131
"De 25 a 29 años (134)",7,6,,1,4,1,,,,,1,12
"De 30 a 34 años (135)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (136)",3,3,,,2,1,,,,,,7
"De 40 a 44 años (137)",1,1,,,,,1,,,,,4
"De 45 a 49 años (138)",3,3,,,,1,1,1,,,,14
"De 50 y más años (139)",17,15,,1,,3,5,2,2,2,2,84
"Soltero(a) (140)",304,141,,99,26,11,5,,,,163,204
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",12,12,,10,2,,,,,,,14
"De 20 a 24 años (143)",73,23,,19,3,1,,,,,50,28
"De 25 a 29 años (144)",81,24,,18,5,1,,,,,57,31
"De 30 a 34 años (145)",45,19,,16,2,1,,,,,26,23
"De 35 a 39 años (146)",23,17,,11,3,2,1,,,,6,27
"De 40 a 44 años (147)",22,14,,5,4,3,2,,,,8,30
"De 45 a 49 años (148)",12,8,,5,2,,1,,,,4,13
"De 50 y más años (149)",35,23,,14,5,3,1,,,,12,37
,,,,,,,,,,,,
"RURAL (160)",13995,13536,45,1702,1778,1818,3750,2720,1387,336,459,60170
"De 12 a 14 años (161)",44,14,1,11,2,,,,,,30,15
"De 15 a 19 años (162)",365,309,4,259,39,6,1,,,,56,359
"De 20 a 24 años (163)",1221,1090,3,527,392,121,41,6,,,131,1883
"De 25 a 29 años (164)",1518,1438,1,289,434,406,279,25,4,,80,3747
"De 30 a 34 años (165)",1447,1418,6,129,236,329,567,133,17,1,29,5106
"De 35 a 39 años (166)",1485,1454,3,65,133,222,574,349,99,9,31,6693
"De 40 a 44 años (167)",1546,1529,2,48,96,124,479,470,258,52,17,8499
"De 45 a 49 años (168)",1343,1333,,56,60,101,356,440,246,74,10,7806
"De 50 y más años (169)",5026,4951,25,318,386,509,1453,1297,763,200,75,26062
"Conviviente (170)",4752,4618,19,942,920,751,1075,590,253,68,134,16431
"De 12 a 14 años (171)",38,11,1,9,1,,,,,,27,11
"De 15 a 19 años (172)",263,221,4,182,32,2,1,,,,42,256
"De 20 a 24 años (173)",885,848,1,397,309,103,33,5,,,37,1494
"De 25 a 29 años (174)",916,904,,178,288,264,159,13,2,,12,2314
"De 30 a 34 años (175)",676,675,5,67,132,147,259,59,6,,1,2338
"De 35 a 39 años (176)",536,534,2,28,53,90,215,117,28,1,2,2347
"De 40 a 44 años (177)",434,431,1,11,33,44,127,129,66,20,3,2374
"De 45 a 49 años (178)",315,314,,14,20,25,83,105,51,16,1,1790
"De 50 y más años (179)",689,680,5,56,52,76,198,162,100,31,9,3507
"Separado(a) (180)",424,416,,169,91,36,65,39,10,6,8,1142
"De 12 a 14 años (181)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (182)",40,37,,37,,,,,,,3,37
"De 20 a 24 años (183)",67,65,,48,14,2,1,,,,2,86
"De 25 a 29 años (184)",60,59,,32,18,5,3,1,,,1,103
"De 30 a 34 años (185)",50,49,,13,17,8,11,,,,1,117
"De 35 a 39 años (186)",42,42,,8,11,7,10,5,1,,,135
"De 40 a 44 años (187)",45,45,,9,8,4,8,14,2,,,177
"De 45 a 49 años (188)",31,31,,5,5,2,9,6,1,3,,137
"De 50 y más años (189)",87,87,,16,18,8,23,13,6,3,,349
"Casado(a) (190)",6490,6447,16,276,517,753,1994,1716,949,226,43,33955
"De 12 a 14 años (191)",2,,,,,,,,,,2,
"De 15 a 19 años (192)",27,17,,10,4,3,,,,,10,27
"De 20 a 24 años (193)",110,109,1,30,58,13,7,,,,1,214
"De 25 a 29 años (194)",412,409,,45,110,128,113,11,2,,3,1216
"De 30 a 34 años (195)",635,632,,29,73,166,280,72,11,1,3,2495
"De 35 a 39 años (196)",814,811,1,14,59,109,327,225,68,8,3,4001
"De 40 a 44 años (197)",955,954,1,16,40,67,318,305,177,30,1,5497
"De 45 a 49 años (198)",853,851,,23,22,59,222,295,176,54,2,5224
"De 50 y más años (199)",2682,2664,13,109,151,208,727,808,515,133,18,15281
"Viudo(a) (200)",1776,1750,6,139,191,243,593,370,173,35,26,8086
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 15 a 19 años (202)",3,3,,2,,1,,,,,,5
"De 20 a 24 años (203)",6,6,,1,3,1,,1,,,,16
"De 25 a 29 años (204)",12,12,,2,4,5,1,,,,,29
"De 30 a 34 años (205)",27,26,,1,5,5,13,2,,,1,94
"De 35 a 39 años (206)",35,34,,3,6,5,16,2,2,,1,131
"De 40 a 44 años (207)",87,87,,9,10,6,26,21,13,2,,423
"De 45 a 49 años (208)",120,119,,6,8,15,38,33,18,1,1,613
"De 50 y más años (209)",1485,1462,6,115,154,205,499,311,140,32,23,6773
"Divorciado(a) (210)",68,64,,17,13,14,12,5,2,1,4,198
"De 15 a 19 años (212)",3,3,,3,,,,,,,,3
"De 20 a 24 años (213)",8,7,,3,2,2,,,,,1,13
"De 25 a 29 años (214)",12,11,,5,5,,1,,,,1,20
"De 30 a 34 años (215)",9,9,,4,1,1,3,,,,,21
"De 35 a 39 años (216)",5,5,,,,3,2,,,,,19
"De 40 a 44 años (217)",3,3,,,2,,,1,,,,10
"De 45 a 49 años (218)",4,4,,,1,,2,1,,,,18
"De 50 y más años (219)",24,22,,2,2,8,4,3,2,1,2,94
"Soltero(a) (220)",485,241,4,159,46,21,11,,,,244,358
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",29,28,,25,3,,,,,,1,31
"De 20 a 24 años (223)",145,55,1,48,6,,,,,,90,60
"De 25 a 29 años (224)",106,43,1,27,9,4,2,,,,63,65
"De 30 a 34 años (225)",50,27,1,15,8,2,1,,,,23,41
"De 35 a 39 años (226)",53,28,,12,4,8,4,,,,25,60
"De 40 a 44 años (227)",22,9,,3,3,3,,,,,13,18
"De 45 a 49 años (228)",20,14,,8,4,,2,,,,6,24
"De 50 y más años (229)",59,36,1,20,9,4,2,,,,23,58
