"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",9543,,1,9514,27,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",177,,33,131,4,9,,
"Obreros construc.,conf.,papel, fab., instr. (099)",424,24,101,281,6,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2411,25,362,106,1,1915,2,
"Otra (101)",31,31,,,,,,
"Ocupaciñn no especificada (102)",180,7,15,146,,12,,
"Desocupado (103)",961,,,,,,,961
"Mujeres (104)",9116,83,76,4286,9,4392,39,231
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",45,40,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,10,,2,,,,
"Jefes y empleados de oficina (108)",9,8,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",299,11,,239,,49,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",3519,,,3512,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",179,,4,163,1,11,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,,10,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",4583,5,71,157,,4311,39,
"Ocupaciñn no especificada (115)",227,8,1,198,1,19,,
"Desocupado (116)",231,,,,,,,231
