"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",470,,,,,,
"De 15 a 19 años (042)",920,138,136,55,98.6,39.9,
"De 20 a 24 años (043)",410,433,418,70,96.5,16.2,
"De 25 a 29 años (044)",272,551,536,55,97.3,10,
"De 30 a 34 años (045)",152,443,438,15,98.9,3.4,
"De 35 a 39 años (046)",127,429,410,9,95.6,2.1,
"De 40 a 44 años (047)",73,314,297,2,94.6,0.6,
"De 45 a 49 años (048)",56,259,249,,96.1,,
"De 50 y más años (049)",92,460,419,,91.1,,
"Sup. no Univ. incompleta (050)",175,263,255,4,97,1.5,
"De 15 a 19 años (052)",38,4,4,2,100,50,
"De 20 a 24 años (053)",44,18,17,,94.4,,
"De 25 a 29 años (054)",29,36,36,2,100,5.6,
"De 30 a 34 años (055)",11,18,18,,100,,
"De 35 a 39 años (056)",13,30,26,,86.7,,
"De 40 a 44 años (057)",9,34,34,,100,,
"De 45 a 49 años (058)",10,40,40,,100,,
"De 50 y más años (059)",21,83,80,,96.4,,
"Sup. no Univ. completa (060)",271,622,586,19,94.2,3.1,
"De 20 a 24 años (063)",29,17,17,1,100,5.9,
"De 25 a 29 años (064)",50,60,59,7,98.3,11.7,
"De 30 a 34 años (065)",49,64,63,4,98.4,6.3,
"De 35 a 39 años (066)",54,138,135,5,97.8,3.6,
"De 40 a 44 años (067)",32,103,94,1,91.3,1,
"De 45 a 49 años (068)",13,56,51,1,91.1,1.8,
"De 50 y más años (069)",44,184,167,,90.8,,
"Sup. Univ. incompleta (070)",144,284,265,8,93.3,2.8,
"De 15 a 19 años (072)",8,,,,,,
"De 20 a 24 años (073)",37,21,20,4,95.2,19,
"De 25 a 29 años (074)",25,22,19,2,86.4,9.1,
"De 30 a 34 años (075)",18,33,33,2,100,6.1,
"De 35 a 39 años (076)",17,40,37,,92.5,,
"De 40 a 44 años (077)",10,31,30,,96.8,,
"De 45 a 49 años (078)",8,42,39,,92.9,,
"De 50 y más años (079)",21,95,87,,91.6,,
"Sup. Univ. completa (080)",382,723,694,13,96,1.8,
"De 20 a 24 años (083)",19,11,11,1,100,9.1,
"De 25 a 29 años (084)",58,24,24,2,100,8.3,
"De 30 a 34 años (085)",96,115,113,5,98.3,4.3,
"De 35 a 39 años (086)",61,110,105,3,95.5,2.7,
"De 40 a 44 años (087)",44,109,105,,96.3,,
"De 45 a 49 años (088)",32,106,104,2,98.1,1.9,
"De 50 y más años (089)",72,248,232,,93.5,,
,,,,,,,
"URBANA (100)",5601,17247,15550,281,90.2,1.6,
"De 12 a 14 años (101)",632,3,3,,100,,
"De 15 a 19 años (102)",722,104,100,38,96.2,36.5,
"De 20 a 24 años (103)",482,463,446,65,96.3,14,
"De 25 a 29 años (104)",436,766,736,72,96.1,9.4,
"De 30 a 34 años (105)",446,1155,1123,49,97.2,4.2,
"De 35 a 39 años (106)",454,1570,1495,40,95.2,2.5,
"De 40 a 44 años (107)",413,1819,1710,13,94,0.7,
"De 45 a 49 años (108)",338,1701,1613,4,94.8,0.2,
"De 50 y más años (109)",1678,9666,8324,,86.1,,
"Sin nivel (110)",1226,6919,5882,35,85,0.5,
"De 12 a 14 años (111)",6,,,,,,
"De 15 a 19 años (112)",18,7,7,,100,,
"De 20 a 24 años (113)",13,14,10,1,71.4,7.1,
"De 25 a 29 años (114)",28,66,60,4,90.9,6.1,
"De 30 a 34 años (115)",56,188,184,12,97.9,6.4,
"De 35 a 39 años (116)",68,302,286,13,94.7,4.3,
"De 40 a 44 años (117)",76,398,365,5,91.7,1.3,
"De 45 a 49 años (118)",77,433,404,,93.3,,
"De 50 y más años (119)",884,5511,4566,,82.9,,
"Educacion Inicial (120)",3,,,,,,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 25 a 29 años (124)",1,,,,,,
"Primaria (130)",1998,6811,6317,106,92.7,1.6,
"De 12 a 14 años (131)",311,3,3,,100,,
"De 15 a 19 años (132)",140,34,31,14,91.2,41.2,
"De 20 a 24 años (133)",122,154,148,18,96.1,11.7,
"De 25 a 29 años (134)",122,287,276,28,96.2,9.8,
"De 30 a 34 años (135)",162,502,478,21,95.2,4.2,
"De 35 a 39 años (136)",185,721,685,16,95,2.2,
"De 40 a 44 años (137)",203,947,897,6,94.7,0.6,
"De 45 a 49 años (138)",166,876,831,3,94.9,0.3,
"De 50 y más años (139)",587,3287,2968,,90.3,,
"Secundaria (140)",1630,2038,1950,108,95.7,5.3,
"De 12 a 14 años (141)",314,,,,,,
"De 15 a 19 años (142)",526,59,58,22,98.3,37.3,
"De 20 a 24 años (143)",246,249,244,42,98,16.9,
"De 25 a 29 años (144)",163,312,301,29,96.5,9.3,
"De 30 a 34 años (145)",106,305,302,9,99,3,
"De 35 a 39 años (146)",98,310,300,5,96.8,1.6,
"De 40 a 44 años (147)",60,241,225,1,93.4,0.4,
"De 45 a 49 años (148)",44,193,189,,97.9,,
"De 50 y más años (149)",73,369,331,,89.7,,
"Sup. no Univ. incompleta (150)",145,200,194,4,97,2,
"De 15 a 19 años (152)",35,4,4,2,100,50,
"De 20 a 24 años (153)",37,14,13,,92.9,,
"De 25 a 29 años (154)",24,28,28,2,100,7.1,
"De 30 a 34 años (155)",5,7,7,,100,,
"De 35 a 39 años (156)",10,24,21,,87.5,,
"De 40 a 44 años (157)",9,34,34,,100,,
"De 45 a 49 años (158)",8,33,33,,100,,
"De 50 y más años (159)",17,56,54,,96.4,,
"Sup. no Univ. completa (160)",207,504,475,14,94.2,2.8,
"De 20 a 24 años (163)",22,14,14,,100,,
"De 25 a 29 años (164)",35,40,40,6,100,15,
"De 30 a 34 años (165)",34,46,46,2,100,4.3,
"De 35 a 39 años (166)",44,117,114,5,97.4,4.3,
"De 40 a 44 años (167)",24,83,77,1,92.8,1.2,
"De 45 a 49 años (168)",10,41,36,,87.8,,
"De 50 y más años (169)",38,163,148,,90.8,,
"Sup. Univ. incompleta (170)",113,241,223,8,92.5,3.3,
"De 15 a 19 años (172)",2,,,,,,
"De 20 a 24 años (173)",29,15,14,4,93.3,26.7,
"De 25 a 29 años (174)",20,17,15,2,88.2,11.8,
"De 30 a 34 años (175)",17,31,31,2,100,6.5,
"De 35 a 39 años (176)",12,29,26,,89.7,,
"De 40 a 44 años (177)",9,28,27,,96.4,,
"De 45 a 49 años (178)",7,39,36,,92.3,,
"De 50 y más años (179)",17,82,74,,90.2,,
"Sup. Univ. completa (180)",279,534,509,6,95.3,1.1,
"De 20 a 24 años (183)",13,3,3,,100,,
"De 25 a 29 años (184)",43,16,16,1,100,6.3,
"De 30 a 34 años (185)",66,76,75,3,98.7,3.9,
"De 35 a 39 años (186)",37,67,63,1,94,1.5,
"De 40 a 44 años (187)",32,88,85,,96.6,,
"De 45 a 49 años (188)",26,86,84,1,97.7,1.2,
"De 50 y más años (189)",62,198,183,,92.4,,
,,,,,,,
"RURAL (200)",4669,15949,14078,376,88.3,2.4,
"De 12 a 14 años (201)",543,2,2,1,100,50,
"De 15 a 19 años (202)",660,155,152,52,98.1,33.5,
"De 20 a 24 años (203)",475,615,591,94,96.1,15.3,
"De 25 a 29 años (204)",414,970,933,80,96.2,8.2,
"De 30 a 34 años (205)",396,1315,1227,56,93.3,4.3,
"De 35 a 39 años (206)",366,1659,1518,58,91.5,3.5,
"De 40 a 44 años (207)",324,1779,1662,23,93.4,1.3,
"De 45 a 49 años (208)",274,1646,1459,12,88.6,0.7,
"De 50 y más años (209)",1217,7808,6534,,83.7,,
"Sin nivel (210)",1304,7553,6303,64,83.5,0.8,
"De 12 a 14 años (211)",7,1,1,,100,,
"De 15 a 19 años (212)",30,11,11,1,100,9.1,
"De 20 a 24 años (213)",42,70,68,12,97.1,17.1,
"De 25 a 29 años (214)",51,128,120,8,93.8,6.3,
"De 30 a 34 años (215)",84,325,300,10,92.3,3.1,
"De 35 a 39 años (216)",105,555,492,17,88.6,3.1,
"De 40 a 44 años (217)",91,551,521,9,94.6,1.6,
"De 45 a 49 años (218)",106,705,612,7,86.8,1,
"De 50 y más años (219)",788,5207,4178,,80.2,,
"Educacion Inicial (220)",10,26,23,3,88.5,11.5,
"De 15 a 19 años (222)",3,2,2,2,100,100,
"De 20 a 24 años (223)",2,,,,,,
"De 25 a 29 años (224)",2,7,7,1,100,14.3,
"De 30 a 34 años (225)",1,7,4,,57.1,,
"De 35 a 39 años (226)",2,10,10,,100,,
"Primaria (230)",2185,6968,6400,200,91.8,2.9,
"De 12 a 14 años (231)",380,1,1,1,100,100,
"De 15 a 19 años (232)",224,63,61,16,96.8,25.4,
"De 20 a 24 años (233)",239,340,328,52,96.5,15.3,
"De 25 a 29 años (234)",212,555,532,44,95.9,7.9,
"De 30 a 34 años (235)",213,775,719,36,92.8,4.6,
"De 35 a 39 años (236)",188,894,827,35,92.5,3.9,
"De 40 a 44 años (237)",199,1111,1029,13,92.6,1.2,
"De 45 a 49 años (238)",144,830,742,3,89.4,0.4,
"De 50 y más años (239)",386,2399,2161,,90.1,,
"Secundaria (240)",942,989,953,97,96.4,9.8,
"De 12 a 14 años (241)",156,,,,,,
"De 15 a 19 años (242)",394,79,78,33,98.7,41.8,
"De 20 a 24 años (243)",164,184,174,28,94.6,15.2,
"De 25 a 29 años (244)",109,239,235,25,98.3,10.5,
"De 30 a 34 años (245)",46,138,136,6,98.6,4.3,
"De 35 a 39 años (246)",29,119,110,4,92.4,3.4,
"De 40 a 44 años (247)",13,73,72,1,98.6,1.4,
"De 45 a 49 años (248)",12,66,60,,90.9,,
"De 50 y más años (249)",19,91,88,,96.7,,
"Sup. no Univ. incompleta (250)",30,63,61,,96.8,,
"De 15 a 19 años (252)",3,,,,,,
"De 20 a 24 años (253)",7,4,4,,100,,
"De 25 a 29 años (254)",5,8,8,,100,,
"De 30 a 34 años (255)",6,11,11,,100,,
"De 35 a 39 años (256)",3,6,5,,83.3,,
"De 45 a 49 años (258)",2,7,7,,100,,
"De 50 y más años (259)",4,27,26,,96.3,,
"Sup. no Univ. completa (260)",64,118,111,5,94.1,4.2,
"De 20 a 24 años (263)",7,3,3,1,100,33.3,
"De 25 a 29 años (264)",15,20,19,1,95,5,
"De 30 a 34 años (265)",15,18,17,2,94.4,11.1,
"De 35 a 39 años (266)",10,21,21,,100,,
"De 40 a 44 años (267)",8,20,17,,85,,
"De 45 a 49 años (268)",3,15,15,1,100,6.7,
"De 50 y más años (269)",6,21,19,,90.5,,
"Sup. Univ. incompleta (270)",31,43,42,,97.7,,
"De 15 a 19 años (272)",6,,,,,,
"De 20 a 24 años (273)",8,6,6,,100,,
"De 25 a 29 años (274)",5,5,4,,80,,
"De 30 a 34 años (275)",1,2,2,,100,,
"De 35 a 39 años (276)",5,11,11,,100,,
"De 40 a 44 años (277)",1,3,3,,100,,
"De 45 a 49 años (278)",1,3,3,,100,,
"De 50 y más años (279)",4,13,13,,100,,
"Sup. Univ. completa (280)",103,189,185,7,97.9,3.7,
"De 20 a 24 años (283)",6,8,8,1,100,12.5,
"De 25 a 29 años (284)",15,8,8,1,100,12.5,
"De 30 a 34 años (285)",30,39,38,2,97.4,5.1,
"De 35 a 39 años (286)",24,43,42,2,97.7,4.7,
"De 40 a 44 años (287)",12,21,20,,95.2,,
"De 45 a 49 años (288)",6,20,20,1,100,5,
"De 50 y más años (289)",10,50,49,,98,,
