"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",7,,6,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3481,166,1403,1003,725,184
"Ocupación no especificada (037)",512,1,152,169,142,48
"Desocupado (038)",420,32,282,92,12,2
,,,,,,
"URBANA (039)",9694,138,3039,3768,2255,494
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,,5,22,11,1
"Profes., científicos e intelectuales (041)",2143,,363,1268,504,8
"Técnicos de nivel medio y trab.asimilados (042)",386,,161,165,53,7
"Jefes y empleados de oficina (043)",262,,91,87,84,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1134,13,329,442,279,71
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1328,6,279,396,453,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",505,9,153,173,130,40
"Obreros construc., conf., papel, fab., instr. (047)",778,5,343,283,130,17
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2097,84,821,607,471,114
"Otra (049)",52,,15,24,13,
"Ocupación no especificada (050)",244,,81,88,62,13
"Desocupado (051)",726,21,398,213,65,29
"Hombres (052)",6377,88,1943,2387,1561,398
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",32,,2,19,10,1
"Profes., científicos e intelectuales (054)",1150,,169,670,303,8
"Técnicos de nivel medio y trab.asimilados (055)",225,,102,86,30,7
"Jefes y empleados de oficina (056)",143,,34,59,50,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",543,7,150,209,138,39
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1237,6,259,366,425,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",424,9,140,140,103,32
"Obreros construc., conf., papel, fab., instr. (060)",772,5,338,283,130,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1159,48,421,342,268,80
"Otra (062)",52,,15,24,13,
"Ocupación no especificada (063)",117,,39,40,32,6
"Desocupado (064)",523,13,274,149,59,28
"Mujeres (065)",3317,50,1096,1381,694,96
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,3,3,1,
"Profes., científicos e intelectuales (067)",993,,194,598,201,
"Técnicos de nivel medio y trab.asimilados (068)",161,,59,79,23,
"Jefes y empleados de oficina (069)",119,,57,28,34,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",591,6,179,233,141,32
"Agricult.trabaj. calif. agrop. y pesqueros (071)",91,,20,30,28,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",81,,13,33,27,8
"Obreros construc., conf., papel, fab., instr. (073)",6,,5,,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",938,36,400,265,203,34
"Ocupación no especificada (076)",127,,42,48,30,7
"Desocupado (077)",203,8,124,64,6,1
,,,,,,
"RURAL (078)",30718,722,11020,9477,6935,2564
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,,1,11,7,
"Profes., científicos e intelectuales (080)",711,,193,376,141,1
"Técnicos de nivel medio y trab.asimilados (081)",121,,57,59,4,1
"Jefes y empleados de oficina (082)",34,,23,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",327,5,114,122,70,16
"Agricult.trabaj. calif. agrop. y pesqueros (084)",15060,104,3753,5078,4316,1809
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",264,2,99,95,62,6
"Obreros construc., conf., papel, fab., instr. (086)",189,1,81,64,41,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",12470,543,5940,3294,2050,643
"Otra (088)",3,,,3,,
"Ocupación no especificada (089)",570,2,192,172,142,62
"Desocupado (090)",950,65,567,196,98,24
"Hombres (091)",26178,550,9270,8084,5987,2287
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",16,,,10,6,
"Profes., científicos e intelectuales (093)",471,,99,258,113,1
"Técnicos de nivel medio y trab.asimilados (094)",84,,38,42,3,1
"Jefes y empleados de oficina (095)",30,,19,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",164,4,47,72,32,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",14212,89,3504,4788,4099,1732
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",165,1,55,65,39,5
"Obreros construc., conf., papel, fab., instr. (099)",188,1,80,64,41,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",9927,413,4937,2556,1528,493
"Otra (101)",3,,,3,,
"Ocupación no especificada (102)",185,1,82,51,30,21
"Desocupado (103)",733,41,409,168,92,23
"Mujeres (104)",4540,172,1750,1393,948,277
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,1,1,1,
"Profes., científicos e intelectuales (106)",240,,94,118,28,
"Técnicos de nivel medio y trab.asimilados (107)",37,,19,17,1,
"Jefes y empleados de oficina (108)",4,,4,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",163,1,67,50,38,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",848,15,249,290,217,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",99,1,44,30,23,1
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2543,130,1003,738,522,150
"Ocupación no especificada (115)",385,1,110,121,112,41
"Desocupado (116)",217,24,158,28,6,1
