"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1046,6396,5624,99,87.9,1.5,
"De 45 a 49 años (038)",904,6300,5253,31,83.4,0.5,
"De 50 y más años (039)",2394,15715,12288,1,78.2,,
"Viudo(a) (040)",1864,10819,7851,13,72.6,0.1,
"De 12 a 14 años (041)",1,2,2,,100,,
"De 15 a 19 años (042)",4,2,2,,100,,
"De 20 a 24 años (043)",14,31,27,1,87.1,3.2,
"De 25 a 29 años (044)",20,65,59,3,90.8,4.6,
"De 30 a 34 años (045)",41,136,114,2,83.8,1.5,
"De 35 a 39 años (046)",56,219,191,2,87.2,0.9,
"De 40 a 44 años (047)",110,543,452,3,83.2,0.6,
"De 45 a 49 años (048)",115,540,449,2,83.1,0.4,
"De 50 y más años (049)",1503,9281,6555,,70.6,,
"Divorciado(a) (050)",82,320,257,4,80.3,1.3,
"De 15 a 19 años (052)",2,2,2,1,100,50,
"De 20 a 24 años (053)",6,8,6,2,75,25,
"De 25 a 29 años (054)",7,7,6,,85.7,,
"De 30 a 34 años (055)",7,17,16,,94.1,,
"De 35 a 39 años (056)",2,7,7,,100,,
"De 40 a 44 años (057)",16,66,57,1,86.4,1.5,
"De 45 a 49 años (058)",4,13,12,,92.3,,
"De 50 y más años (059)",38,200,151,,75.5,,
"Soltero(a) (060)",6137,716,680,49,95,6.8,
"De 12 a 14 años (061)",2238,6,6,,100,,
"De 15 a 19 años (062)",2242,69,68,20,98.6,29,
"De 20 a 24 años (063)",827,140,132,20,94.3,14.3,
"De 25 a 29 años (064)",332,131,126,4,96.2,3.1,
"De 30 a 34 años (065)",173,127,122,1,96.1,0.8,
"De 35 a 39 años (066)",102,76,74,3,97.4,3.9,
"De 40 a 44 años (067)",51,34,33,,97.1,,
"De 45 a 49 años (068)",37,31,30,1,96.8,3.2,
"De 50 y más años (069)",135,102,89,,87.3,,
,,,,,,,
"URBANA (080)",5944,16530,14451,253,87.4,1.5,
"De 12 a 14 años (081)",646,7,7,,100,,
"De 15 a 19 años (082)",844,100,99,23,99,23,
"De 20 a 24 años (083)",624,545,535,62,98.2,11.4,
"De 25 a 29 años (084)",627,1038,1005,68,96.8,6.6,
"De 30 a 34 años (085)",565,1497,1427,35,95.3,2.3,
"De 35 a 39 años (086)",500,1769,1656,39,93.6,2.2,
"De 40 a 44 años (087)",439,2056,1908,20,92.8,1,
"De 45 a 49 años (088)",362,1910,1692,6,88.6,0.3,
"De 50 y más años (089)",1337,7608,6122,,80.5,,
"Conviviente (090)",976,2116,2021,114,95.5,5.4,
"De 12 a 14 años (091)",13,,,,,,
"De 15 a 19 años (092)",89,55,54,14,98.2,25.5,
"De 20 a 24 años (093)",232,305,302,41,99,13.4,
"De 25 a 29 años (094)",240,391,388,31,99.2,7.9,
"De 30 a 34 años (095)",143,355,342,15,96.3,4.2,
"De 35 a 39 años (096)",107,349,339,13,97.1,3.7,
"De 40 a 44 años (097)",46,177,172,,97.2,,
"De 45 a 49 años (098)",42,180,173,,96.1,,
"De 50 y más años (099)",64,304,251,,82.6,,
"Separado(a) (100)",216,648,595,16,91.8,2.5,
"De 15 a 19 años (102)",9,9,9,2,100,22.2,
"De 20 a 24 años (103)",36,39,39,5,100,12.8,
"De 25 a 29 años (104)",38,68,66,5,97.1,7.4,
"De 30 a 34 años (105)",25,59,57,2,96.6,3.4,
"De 35 a 39 años (106)",22,65,54,1,83.1,1.5,
"De 40 a 44 años (107)",23,97,91,1,93.8,1,
"De 45 a 49 años (108)",19,88,78,,88.6,,
"De 50 y más años (109)",44,223,201,,90.1,,
"Casado(a) (110)",2215,10602,9334,108,88,1,
"De 12 a 14 años (111)",2,4,4,,100,,
"De 15 a 19 años (112)",15,11,11,2,100,18.2,
"De 20 a 24 años (113)",80,153,149,11,97.4,7.2,
"De 25 a 29 años (114)",204,533,505,30,94.7,5.6,
"De 30 a 34 años (115)",308,997,945,18,94.8,1.8,
"De 35 a 39 años (116)",295,1251,1165,25,93.1,2,
"De 40 a 44 años (117)",321,1657,1526,17,92.1,1,
"De 45 a 49 años (118)",247,1482,1300,5,87.7,0.3,
"De 50 y más años (119)",743,4514,3729,,82.6,,
"Viudo(a) (120)",503,2755,2118,1,76.9,,
"De 20 a 24 años (123)",1,3,3,,100,,
"De 25 a 29 años (124)",4,6,6,,100,,
"De 30 a 34 años (125)",9,37,34,,91.9,,
"De 35 a 39 años (126)",20,68,62,,91.2,,
"De 40 a 44 años (127)",22,92,86,1,93.5,1.1,
"De 45 a 49 años (128)",32,128,110,,85.9,,
"De 50 y más años (129)",415,2421,1817,,75.1,,
"Divorciado(a) (130)",31,132,115,1,87.1,0.8,
"De 25 a 29 años (134)",1,,,,,,
"De 30 a 34 años (135)",2,3,3,,100,,
"De 35 a 39 años (136)",2,7,7,,100,,
"De 40 a 44 años (137)",6,18,18,1,100,5.6,
"De 45 a 49 años (138)",2,6,5,,83.3,,
"De 50 y más años (139)",18,98,82,,83.7,,
"Soltero(a) (140)",2003,277,268,13,96.8,4.7,
"De 12 a 14 años (141)",631,3,3,,100,,
"De 15 a 19 años (142)",731,25,25,5,100,20,
"De 20 a 24 años (143)",275,45,42,5,93.3,11.1,
"De 25 a 29 años (144)",140,40,40,2,100,5,
"De 30 a 34 años (145)",78,46,46,,100,,
"De 35 a 39 años (146)",54,29,29,,100,,
"De 40 a 44 años (147)",21,15,15,,100,,
"De 45 a 49 años (148)",20,26,26,1,100,3.8,
"De 50 y más años (149)",53,48,42,,87.5,,
,,,,,,,
"RURAL (160)",13059,44449,36552,881,82.2,2,
"De 12 a 14 años (161)",1634,12,12,1,100,8.3,
"De 15 a 19 años (162)",1846,308,305,99,99,32.1,
"De 20 a 24 años (163)",1499,1702,1628,228,95.7,13.4,
"De 25 a 29 años (164)",1230,3017,2857,183,94.7,6.1,
"De 30 a 34 años (165)",1111,4222,3852,149,91.2,3.5,
"De 35 a 39 años (166)",922,4548,4080,100,89.7,2.2,
"De 40 a 44 años (167)",966,5859,5051,92,86.2,1.6,
"De 45 a 49 años (168)",834,5662,4658,28,82.3,0.5,
"De 50 y más años (169)",3017,19119,14109,1,73.8,,
"Conviviente (170)",1421,3756,3357,233,89.4,6.2,
"De 12 a 14 años (171)",16,5,5,1,100,20,
"De 15 a 19 años (172)",216,147,146,46,99.3,31.3,
"De 20 a 24 años (173)",368,526,513,89,97.5,16.9,
"De 25 a 29 años (174)",287,618,597,52,96.6,8.4,
"De 30 a 34 años (175)",165,555,504,25,90.8,4.5,
"De 35 a 39 años (176)",95,404,370,12,91.6,3,
"De 40 a 44 años (177)",94,519,455,8,87.7,1.5,
"De 45 a 49 años (178)",55,302,249,,82.5,,
"De 50 y más años (179)",125,680,518,,76.2,,
"Separado(a) (180)",342,873,796,39,91.2,4.5,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",33,30,30,11,100,36.7,
"De 20 a 24 años (183)",75,103,103,15,100,14.6,
"De 25 a 29 años (184)",56,100,95,6,95,6,
"De 30 a 34 años (185)",54,122,120,7,98.4,5.7,
"De 35 a 39 años (186)",33,95,89,,93.7,,
"De 40 a 44 años (187)",19,83,75,,90.4,,
"De 45 a 49 años (188)",20,118,106,,89.8,,
"De 50 y más años (189)",51,222,178,,80.2,,
"Casado(a) (190)",5750,31129,26112,558,83.9,1.8,
"De 12 a 14 años (191)",9,2,2,,100,,
"De 15 a 19 años (192)",80,83,82,26,98.8,31.3,
"De 20 a 24 años (193)",485,942,892,106,94.7,11.3,
"De 25 a 29 años (194)",673,2142,2020,120,94.3,5.6,
"De 30 a 34 años (195)",760,3351,3059,114,91.3,3.4,
"De 35 a 39 años (196)",710,3851,3447,83,89.5,2.2,
"De 40 a 44 años (197)",725,4739,4098,82,86.5,1.7,
"De 45 a 49 años (198)",657,4818,3953,26,82,0.5,
"De 50 y más años (199)",1651,11201,8559,1,76.4,,
"Viudo(a) (200)",1361,8064,5733,12,71.1,0.1,
"De 12 a 14 años (201)",1,2,2,,100,,
"De 15 a 19 años (202)",4,2,2,,100,,
"De 20 a 24 años (203)",13,28,24,1,85.7,3.6,
"De 25 a 29 años (204)",16,59,53,3,89.8,5.1,
"De 30 a 34 años (205)",32,99,80,2,80.8,2,
"De 35 a 39 años (206)",36,151,129,2,85.4,1.3,
"De 40 a 44 años (207)",88,451,366,2,81.2,0.4,
"De 45 a 49 años (208)",83,412,339,2,82.3,0.5,
"De 50 y más años (209)",1088,6860,4738,,69.1,,
"Divorciado(a) (210)",51,188,142,3,75.5,1.6,
"De 15 a 19 años (212)",2,2,2,1,100,50,
"De 20 a 24 años (213)",6,8,6,2,75,25,
"De 25 a 29 años (214)",6,7,6,,85.7,,
"De 30 a 34 años (215)",5,14,13,,92.9,,
"De 40 a 44 años (217)",10,48,39,,81.3,,
"De 45 a 49 años (218)",2,7,7,,100,,
"De 50 y más años (219)",20,102,69,,67.6,,
"Soltero(a) (220)",4134,439,412,36,93.8,8.2,
"De 12 a 14 años (221)",1607,3,3,,100,,
"De 15 a 19 años (222)",1511,44,43,15,97.7,34.1,
"De 20 a 24 años (223)",552,95,90,15,94.7,15.8,
"De 25 a 29 años (224)",192,91,86,2,94.5,2.2,
"De 30 a 34 años (225)",95,81,76,1,93.8,1.2,
"De 35 a 39 años (226)",48,47,45,3,95.7,6.4,
"De 40 a 44 años (227)",30,19,18,,94.7,,
"De 45 a 49 años (228)",17,5,4,,80,,
"De 50 y más años (229)",82,54,47,,87,,
