"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8780,,,8570,210,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",144,,51,85,3,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",191,12,79,87,7,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4114,31,1872,73,,2119,19,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",210,20,84,87,3,16,,
"Desocupado (103)",769,,,,,,,769
"Mujeres (104)",3138,191,381,1381,22,539,369,255
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",130,110,,19,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",18,15,,3,,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",222,20,2,169,3,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",301,,,292,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",560,,50,429,3,78,,
"Obreros construc.,conf.,papel, fab., instr. (112)",239,,5,225,,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1049,20,282,34,,344,369,
"Ocupaciñn no especificada (115)",356,18,42,210,7,79,,
"Desocupado (116)",255,,,,,,,255
