"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia YAROWILCA (000)",32339,7883,24456
"Casa independiente (001)",32023,7868,24155
"Vivienda en casa de vecindad (004)",11,11,
"Choza o cabaña (005)",301,,301
"Local no dest.para hab. humana (007)",4,4,
